"method","exper","id.exper","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4"
"vol","1","E1-E1",8.84652777777778,0.7261,105.583671338444,76.7560477818572,2300.0856678642,1731.66314271026
"vol","1","E1-E1",13.775,0.7199,114.685711971068,82.6632853453596,2414.77137983527,1814.32642805562
"vol","1","E1-E1",13.775,0.7199,114.685711971068,82.6632853453596,2414.77137983527,1814.32642805562
"vol","1","E1-E1",21.8826388888889,0.7037,59.1632641120589,41.6870911426966,2473.93464394732,1856.01351919832
"vol","1","E1-E1",21.8826388888889,0.7037,59.1632641120589,41.6870911426966,2473.93464394732,1856.01351919832
"vol","1","E1-E1",30.8423611111111,0.6931,41.8693869100724,29.0585895340492,2515.8040308574,1885.07210873237
"vol","1","E1-E1",30.8423611111111,0.6931,41.8693869100724,29.0585895340492,2515.8040308574,1885.07210873237
"vol","2","E1-E2",0,0,0,0,0,0
"vol","2","E1-E2",0,0,0,0,0,0
"vol","2","E1-E2",1.00486111111111,0.6168,192.053057348376,118.65674834991,192.053057348376,118.65674834991
"vol","2","E1-E2",1.00486111111111,0.6168,192.053057348376,118.65674834991,192.053057348376,118.65674834991
"vol","2","E1-E2",1.82152777777778,0.6894,211.167342676887,145.776354548765,403.220400025263,264.433102898676
"vol","2","E1-E2",1.82152777777778,0.6894,211.167342676887,145.776354548765,403.220400025263,264.433102898676
"vol","2","E1-E2",2.97916666666667,0.7454,740.90610749563,552.885693261621,1144.12650752089,817.318796160297
"vol","2","E1-E2",2.97916666666667,0.7454,740.90610749563,552.885693261621,1144.12650752089,817.318796160297
"vol","2","E1-E2",4.62291666666667,0.7404,304.008157129656,225.342922455914,1448.13466465055,1042.66171861621
"vol","2","E1-E2",4.62291666666667,0.7404,304.008157129656,225.342922455914,1448.13466465055,1042.66171861621
"vol","2","E1-E2",6.75208333333333,0.7363,77.3673453773078,57.0312054069352,1525.50201002786,1099.69292402315
"vol","2","E1-E2",6.75208333333333,0.7363,77.3673453773078,57.0312054069352,1525.50201002786,1099.69292402315
"vol","2","E1-E2",11.1263888888889,0.7158,87.3795900731947,62.6239778134764,1612.88160010105,1162.31690183662
"vol","2","E1-E2",11.1263888888889,0.7158,87.3795900731947,62.6239778134764,1612.88160010105,1162.31690183662
"vol","2","E1-E2",14.7868055555556,0.7061,49.151019416172,34.7501033931806,1662.03261951722,1197.0670052298
"vol","2","E1-E2",14.7868055555556,0.7061,49.151019416172,34.7501033931806,1662.03261951722,1197.0670052298
"vol","2","E1-E2",20.0701388888889,0.6968,43.6897950365973,30.483382643218,1705.72241455382,1227.55038787302
"vol","2","E1-E2",20.0701388888889,0.6968,43.6897950365973,30.483382643218,1705.72241455382,1227.55038787302
"vol","2","E1-E2",31.0743055555556,0.6899,80.0979575670951,55.3344617468936,1785.82037212092,1282.88484961991
"vol","2","E1-E2",31.0743055555556,0.6899,80.0979575670951,55.3344617468936,1785.82037212092,1282.88484961991
"gd","2","E1-E2",1.82152777777778,0.456008300141015,211.167342676887,96.2940609793825,403.220400025263,241.95393068978
"gd","2","E1-E2",1.82152777777778,0.456008300141015,211.167342676887,96.2940609793825,403.220400025263,241.95393068978
"gd","2","E1-E2",2.97916666666667,0.727833620420029,740.90610749563,539.256374609855,1144.12650752089,781.210305299635
"gd","2","E1-E2",2.97916666666667,0.727833620420029,740.90610749563,539.256374609855,1144.12650752089,781.210305299635
"grav","2","E1-E2",1.82152777777778,0.6894,265.283984964045,183.135004485051,355.629638215938,238.953545415499
"grav","2","E1-E2",1.82152777777778,0.6894,265.283984964045,183.135004485051,355.629638215938,238.953545415499
"grav","2","E1-E2",2.97916666666667,0.7454,754.385492614433,562.944402605159,1110.01513083037,801.897948020658
"grav","2","E1-E2",2.97916666666667,0.7454,754.385492614433,562.944402605159,1110.01513083037,801.897948020658
"grav","2","E1-E2",4.62291666666667,0.7404,281.228055795206,208.457406432218,1391.24318662558,1010.35535445288
"grav","2","E1-E2",4.62291666666667,0.7404,281.228055795206,208.457406432218,1391.24318662558,1010.35535445288
"grav","2","E1-E2",6.75208333333333,0.7363,186.584033232509,137.540098772198,1577.82721985809,1147.89545322507
"grav","2","E1-E2",6.75208333333333,0.7363,186.584033232509,137.540098772198,1577.82721985809,1147.89545322507
"grav","1","E1-E1",3.075,0.7603,959.931743138243,730.600328956525,1663.48877136249,1254.298500674
"grav","1","E1-E1",3.075,0.7603,959.931743138243,730.600328956525,1663.48877136249,1254.298500674
"grav","1","E1-E1",4.16805555555556,0.7627,770.175086308766,588.021463686095,2433.66385767126,1842.3199643601
"grav","1","E1-E1",4.16805555555556,0.7627,770.175086308766,588.021463686095,2433.66385767126,1842.3199643601
"grav","1","E1-E1",5.77430555555556,0.7472,94.4997761556412,70.6882152571098,2528.1636338269,1913.00817961721
"grav","1","E1-E1",5.77430555555556,0.7472,94.4997761556412,70.6882152571098,2528.1636338269,1913.00817961721
"grav","1","E1-E1",8.84652777777778,0.7261,184.378700341047,134.037585110769,2712.54233416795,2047.04576472798
"grav","1","E1-E1",8.84652777777778,0.7261,184.378700341047,134.037585110769,2712.54233416795,2047.04576472798
"grav","1","E1-E1",13.775,0.7199,91.5317016451122,65.9743139855556,2804.07403581306,2113.02007871353
"grav","1","E1-E1",13.775,0.7199,91.5317016451122,65.9743139855556,2804.07403581306,2113.02007871353
"gd","2","E1-E2",0,0,0,0,0,0
"gd","2","E1-E2",0,0,0,0,0,0
"gd","2","E1-E2",1.00486111111111,0.758435568386587,192.053057348376,145.659869710397,192.053057348376,145.659869710397
"gd","2","E1-E2",1.00486111111111,0.758435568386587,192.053057348376,145.659869710397,192.053057348376,145.659869710397
"gd","2","E1-E2",11.1263888888889,0.676267212961812,87.3795900731947,59.091951848545,1612.88160010105,1127.28368614588
"gd","2","E1-E2",11.1263888888889,0.676267212961812,87.3795900731947,59.091951848545,1612.88160010105,1127.28368614588
"gd","2","E1-E2",14.7868055555556,-0.0334559505709456,49.151019416172,-1.64439407609904,1662.03261951722,1125.63929206978
"gd","2","E1-E2",14.7868055555556,-0.0334559505709456,49.151019416172,-1.64439407609904,1662.03261951722,1125.63929206978
"gd","2","E1-E2",4.62291666666667,0.801941032337519,304.008157129656,243.796615367584,1448.13466465055,1025.00692066722
"gd","2","E1-E2",4.62291666666667,0.801941032337519,304.008157129656,243.796615367584,1448.13466465055,1025.00692066722
"gd","2","E1-E2",6.75208333333333,0.558178821045413,77.3673453773078,43.1848136301189,1525.50201002786,1068.19173429734
"gd","2","E1-E2",6.75208333333333,0.558178821045413,77.3673453773078,43.1848136301189,1525.50201002786,1068.19173429734
"grav","2","E1-E2",20.0701388888889,0.6968,0,0,1759.03007390217,1276.88915353978
"grav","2","E1-E2",20.0701388888889,0.6968,0,0,1759.03007390217,1276.88915353978
"grav","2","E1-E2",31.0743055555556,0.6899,88.4771839341232,61.1231234675933,1847.5072578363,1338.01227700738
"grav","2","E1-E2",31.0743055555556,0.6899,88.4771839341232,61.1231234675933,1847.5072578363,1338.01227700738
"grav","2","E1-E2",11.1263888888889,0.7158,91.101915592659,65.2917270046801,1668.92913545075,1213.18718022975
"grav","2","E1-E2",11.1263888888889,0.7158,91.101915592659,65.2917270046801,1668.92913545075,1213.18718022975
"grav","2","E1-E2",14.7868055555556,0.7061,90.1009384514285,63.7019733100298,1759.03007390217,1276.88915353978
"grav","2","E1-E2",14.7868055555556,0.7061,90.1009384514285,63.7019733100298,1759.03007390217,1276.88915353978
"gd","2","E1-E2",31.0743055555556,0.593312557483041,80.0979575670951,47.5231240533013,1785.82037212092,1173.16241612308
"gd","2","E1-E2",31.0743055555556,0.593312557483041,80.0979575670951,47.5231240533013,1785.82037212092,1173.16241612308
"gd","2","E1-E2",20.0701388888889,0,43.6897950365973,0,1705.72241455382,1125.63929206978
"gd","2","E1-E2",20.0701388888889,0,43.6897950365973,0,1705.72241455382,1125.63929206978
"vol","1","E2-E1",2.28263888888889,0.8003,505.163255110657,404.634779134888,505.163255110657,404.634779134888
"vol","1","E2-E1",2.28263888888889,0.8003,505.163255110657,404.634779134888,505.163255110657,404.634779134888
"man","2","E2-E2",2.97916666666667,0.7405,748.141222747204,554.626650057253,1086.14256409848,794.559088237576
"man","2","E2-E2",2.97916666666667,0.7405,748.141222747204,554.626650057253,1086.14256409848,794.559088237576
"vol","1","E2-E1",0,0,0,0,0,0
"vol","1","E2-E1",0,0,0,0,0,0
"man","1","E2-E1",3.075,0.7649,834.526103445198,638.984582118328,1279.62170935586,1018.42175054367
"man","1","E2-E1",3.075,0.7649,834.526103445198,638.984582118328,1279.62170935586,1018.42175054367
"man","1","E2-E1",4.16805555555556,0.7636,963.717544475329,736.654666157158,2243.33925383119,1755.07641670082
"man","1","E2-E1",4.16805555555556,0.7636,963.717544475329,736.654666157158,2243.33925383119,1755.07641670082
"man","1","E2-E1",0,0,-28.6098811004263,0,-28.6098811004263,0
"man","1","E2-E1",0,0,-28.6098811004263,0,-28.6098811004263,0
"man","1","E2-E1",2.28263888888889,0.8003,473.705487011085,379.437168425339,445.095605910659,379.437168425339
"man","1","E2-E1",2.28263888888889,0.8003,473.705487011085,379.437168425339,445.095605910659,379.437168425339
"vol","1","E2-E1",5.77430555555556,0.7564,213.897954866674,161.964588222476,2655.97545659981,2048.32672507352
"vol","1","E2-E1",5.77430555555556,0.7564,213.897954866674,161.964588222476,2655.97545659981,2048.32672507352
"vol","1","E2-E1",8.84652777777778,0.736,137.440813552629,101.273112006005,2793.41627015244,2149.59983707953
"vol","1","E2-E1",8.84652777777778,0.736,137.440813552629,101.273112006005,2793.41627015244,2149.59983707953
"vol","1","E2-E1",3.075,0.7649,903.832634819608,692.051592012353,1408.99588993026,1096.68637114724
"vol","1","E2-E1",3.075,0.7649,903.832634819608,692.051592012353,1408.99588993026,1096.68637114724
"vol","1","E2-E1",4.16805555555556,0.7636,1033.08161180287,789.675765703804,2442.07750173314,1886.36213685104
"vol","1","E2-E1",4.16805555555556,0.7636,1033.08161180287,789.675765703804,2442.07750173314,1886.36213685104
"gd","1","E2-E1",0,0,0,0,0,0
"gd","1","E2-E1",0,0,0,0,0,0
"gd","1","E2-E1",2.28263888888889,0.799578187319747,505.163255110657,403.917519821922,505.163255110657,403.917519821922
"gd","1","E2-E1",2.28263888888889,0.799578187319747,505.163255110657,403.917519821922,505.163255110657,403.917519821922
"gd","1","E2-E1",3.075,0.794809666256851,903.832634819608,718.374914833023,1408.99588993026,1122.29243465494
"gd","1","E2-E1",3.075,0.794809666256851,903.832634819608,718.374914833023,1408.99588993026,1122.29243465494
"gd","1","E2-E1",4.16805555555556,0.739780513058087,1033.08161180287,764.253644810406,2442.07750173314,1886.54607946535
"gd","1","E2-E1",4.16805555555556,0.739780513058087,1033.08161180287,764.253644810406,2442.07750173314,1886.54607946535
"gd","1","E2-E1",5.77430555555556,-0.275063836028129,213.897954866674,-58.8355919841991,2655.97545659981,1827.71048748115
"gd","1","E2-E1",5.77430555555556,-0.275063836028129,213.897954866674,-58.8355919841991,2655.97545659981,1827.71048748115
"gd","1","E2-E1",8.84652777777778,0.428501983686219,137.440813552629,58.8936612467494,2793.41627015244,1886.6041487279
"gd","1","E2-E1",8.84652777777778,0.428501983686219,137.440813552629,58.8936612467494,2793.41627015244,1886.6041487279
"gd","1","E2-E1",13.775,1.04802696528753,147.453058248516,154.534781158557,2940.86932840096,2041.13892988646
"gd","1","E2-E1",13.775,1.04802696528753,147.453058248516,154.534781158557,2940.86932840096,2041.13892988646
"gd","1","E2-E1",21.8826388888889,0.533345336655764,151.093874501566,80.5852133626613,3091.96320290252,2121.72414324912
"gd","1","E2-E1",21.8826388888889,0.533345336655764,151.093874501566,80.5852133626613,3091.96320290252,2121.72414324912
"gd","1","E2-E1",30.8423611111111,0.241074328069895,118.326528224118,28.5254882844727,3210.28973112664,2150.24963153359
"gd","1","E2-E1",30.8423611111111,0.241074328069895,118.326528224118,28.5254882844727,3210.28973112664,2150.24963153359
"gd","2","E2-E2",0,0,0,0,0,0
"gd","2","E2-E2",0,0,0,0,0,0
"gd","2","E2-E2",1.00486111111111,0.183418965711243,170.208159830077,31.2194046316467,170.208159830077,31.2194046316467
"gd","2","E2-E2",1.00486111111111,0.183418965711243,170.208159830077,31.2194046316467,170.208159830077,31.2194046316467
"gd","2","E2-E2",1.82152777777778,0.803117156987264,202.975506107525,163.013111403127,373.183665937602,194.232516034773
"gd","2","E2-E2",1.82152777777778,0.803117156987264,202.975506107525,163.013111403127,373.183665937602,194.232516034773
"vol","1","E2-E1",13.775,0.7196,147.453058248516,106.237216070605,2940.86932840096,2255.83705315013
"vol","1","E2-E1",13.775,0.7196,147.453058248516,106.237216070605,2940.86932840096,2255.83705315013
"vol","1","E2-E1",21.8826388888889,0.7145,151.093874501566,108.091242992412,3091.96320290252,2363.92829614254
"vol","1","E2-E1",21.8826388888889,0.7145,151.093874501566,108.091242992412,3091.96320290252,2363.92829614254
"vol","1","E2-E1",30.8423611111111,0.7028,118.326528224118,83.2678779907376,3210.28973112664,2447.19617413328
"vol","1","E2-E1",30.8423611111111,0.7028,118.326528224118,83.2678779907376,3210.28973112664,2447.19617413328
"vol","2","E2-E2",0,0,0,0,0,0
"vol","2","E2-E2",0,0,0,0,0,0
"vol","2","E2-E2",1.00486111111111,0.5845,170.208159830077,99.6673856840626,170.208159830077,99.6673856840626
"vol","2","E2-E2",1.00486111111111,0.5845,170.208159830077,99.6673856840626,170.208159830077,99.6673856840626
"vol","2","E2-E2",1.82152777777778,0.6809,202.975506107525,138.398744465361,373.183665937602,238.066130149423
"vol","2","E2-E2",1.82152777777778,0.6809,202.975506107525,138.398744465361,373.183665937602,238.066130149423
"vol","2","E2-E2",2.97916666666667,0.7405,755.469372507829,560.059297035224,1128.65303844543,798.125427184647
"vol","2","E2-E2",2.97916666666667,0.7405,755.469372507829,560.059297035224,1128.65303844543,798.125427184647
"vol","2","E2-E2",4.62291666666667,0.7409,354.069380609091,262.626951713604,1482.72241905452,1060.75237889825
"vol","2","E2-E2",4.62291666666667,0.7409,354.069380609091,262.626951713604,1482.72241905452,1060.75237889825
"vol","2","E2-E2",6.75208333333333,0.7346,70.0857128712082,51.5446623974877,1552.80813192573,1112.29704129574
"vol","2","E2-E2",6.75208333333333,0.7346,70.0857128712082,51.5446623974877,1552.80813192573,1112.29704129574
"man","1","E2-E1",5.77430555555556,0.7564,194.511688665413,147.285211673898,2437.8509424966,1902.36162837472
"man","1","E2-E1",5.77430555555556,0.7564,194.511688665413,147.285211673898,2437.8509424966,1902.36162837472
"man","1","E2-E1",8.84652777777778,0.736,135.31252565819,99.7048854163685,2573.16346815479,2002.06651379109
"man","1","E2-E1",8.84652777777778,0.736,135.31252565819,99.7048854163685,2573.16346815479,2002.06651379109
"man","1","E2-E1",13.775,0.7196,145.598578274488,104.901097362458,2718.76204642928,2106.96761115355
"man","1","E2-E1",13.775,0.7196,145.598578274488,104.901097362458,2718.76204642928,2106.96761115355
"man","1","E2-E1",21.8826388888889,0.7145,152.401662118922,109.02682287344,2871.1637085482,2215.99443402699
"man","1","E2-E1",21.8826388888889,0.7145,152.401662118922,109.02682287344,2871.1637085482,2215.99443402699
"man","1","E2-E1",30.8423611111111,0.7028,117.072104805504,82.3851243281605,2988.2358133537,2298.37955835515
"man","1","E2-E1",30.8423611111111,0.7028,117.072104805504,82.3851243281605,2988.2358133537,2298.37955835515
"man","2","E2-E2",0,0,-38.6286548592303,0,-38.6286548592303,0
"man","2","E2-E2",0,0,-38.6286548592303,0,-38.6286548592303,0
"man","2","E2-E2",1.00486111111111,0.5845,175.230299183476,102.608158326185,136.601644324246,102.608158326185
"man","2","E2-E2",1.00486111111111,0.5845,175.230299183476,102.608158326185,136.601644324246,102.608158326185
"man","2","E2-E2",1.82152777777778,0.6809,201.399697027031,137.324279854138,338.001341351277,239.932438180323
"man","2","E2-E2",1.82152777777778,0.6809,201.399697027031,137.324279854138,338.001341351277,239.932438180323
"grav","1","E2-E1",0,NA,0,0,0,0
"grav","1","E2-E1",0,NA,0,0,0,0
"grav","1","E2-E1",2.28263888888889,0.8003,617.146844973686,494.333415551016,617.146844973686,494.333415551016
"grav","1","E2-E1",2.28263888888889,0.8003,617.146844973686,494.333415551016,617.146844973686,494.333415551016
"grav","1","E2-E1",3.075,0.7649,965.287916885383,739.107013727322,1582.43476185907,1233.44042927834
"grav","1","E2-E1",3.075,0.7649,965.287916885383,739.107013727322,1582.43476185907,1233.44042927834
"grav","1","E2-E1",4.16805555555556,0.7636,1060.14500667655,810.3627151425,2642.57976853562,2043.80314442084
"grav","1","E2-E1",4.16805555555556,0.7636,1060.14500667655,810.3627151425,2642.57976853562,2043.80314442084
"grav","1","E2-E1",5.77430555555556,0.7564,382.174726384465,289.384591014345,3024.75449492008,2333.18773543518
"grav","1","E2-E1",5.77430555555556,0.7564,382.174726384465,289.384591014345,3024.75449492008,2333.18773543518
"grav","1","E2-E1",8.84652777777778,0.736,0,0,3024.75449492008,2333.18773543518
"grav","1","E2-E1",8.84652777777778,0.736,0,0,3024.75449492008,2333.18773543518
"grav","1","E2-E1",13.775,0.7196,91.5001169531944,65.9241511210908,3116.25461187328,2399.11188655627
"grav","1","E2-E1",13.775,0.7196,91.5001169531944,65.9241511210908,3116.25461187328,2399.11188655627
"grav","1","E2-E1",21.8826388888889,0.7145,181.932960560195,130.153256795576,3298.18757243347,2529.26514335185
"grav","1","E2-E1",21.8826388888889,0.7145,181.932960560195,130.153256795576,3298.18757243347,2529.26514335185
"grav","1","E2-E1",30.8423611111111,0.7028,179.530753506468,126.338067235837,3477.71832593994,2655.60321058769
"grav","1","E2-E1",30.8423611111111,0.7028,179.530753506468,126.338067235837,3477.71832593994,2655.60321058769
"grav","2","E2-E2",0,NA,0,0,0,0
"grav","2","E2-E2",0,NA,0,0,0,0
"grav","2","E2-E2",1.00486111111111,0.5845,109.561111754499,64.1547948824056,109.561111754499,64.1547948824056
"grav","2","E2-E2",1.00486111111111,0.5845,109.561111754499,64.1547948824056,109.561111754499,64.1547948824056
"grav","2","E2-E2",1.82152777777778,0.6809,175.200080735276,119.46008495797,284.761192489775,183.614879840376
"grav","2","E2-E2",1.82152777777778,0.6809,175.200080735276,119.46008495797,284.761192489775,183.614879840376
"grav","2","E2-E2",2.97916666666667,0.7405,843.783582430262,625.530110449128,1128.54477492004,809.144990289504
"grav","2","E2-E2",2.97916666666667,0.7405,843.783582430262,625.530110449128,1128.54477492004,809.144990289504
"grav","2","E2-E2",4.62291666666667,0.7409,281.39382537984,208.720681984439,1409.93860029988,1017.86567227394
"grav","2","E2-E2",4.62291666666667,0.7409,281.39382537984,208.720681984439,1409.93860029988,1017.86567227394
"grav","2","E2-E2",6.75208333333333,0.7346,93.1064176112163,68.4752807127567,1503.04501791109,1086.3409529867
"grav","2","E2-E2",6.75208333333333,0.7346,93.1064176112163,68.4752807127567,1503.04501791109,1086.3409529867
"grav","2","E2-E2",11.1263888888889,0.7155,91.0706256442462,65.2420322522895,1594.11564355534,1151.58298523899
"grav","2","E2-E2",11.1263888888889,0.7155,91.0706256442462,65.2420322522895,1594.11564355534,1151.58298523899
"grav","2","E2-E2",14.7868055555556,0.71,90.500747571282,64.3369508726788,1684.61639112662,1215.91993611167
"grav","2","E2-E2",14.7868055555556,0.71,90.500747571282,64.3369508726788,1684.61639112662,1215.91993611167
"grav","2","E2-E2",20.0701388888889,0.6997,89.4524122910942,62.6719828968095,1774.06880341772,1278.59191900848
"grav","2","E2-E2",20.0701388888889,0.6997,89.4524122910942,62.6719828968095,1774.06880341772,1278.59191900848
"grav","2","E2-E2",31.0743055555556,0.6948,88.9621359499118,61.8933251305769,1863.03093936763,1340.48524413905
"grav","2","E2-E2",31.0743055555556,0.6948,88.9621359499118,61.8933251305769,1863.03093936763,1340.48524413905
"man","2","E2-E2",14.7868055555556,0.71,58.5952060416885,41.6553121786019,1669.26970708333,1221.98771056743
"man","2","E2-E2",14.7868055555556,0.71,58.5952060416885,41.6553121786019,1669.26970708333,1221.98771056743
"vol","2","E2-E2",11.1263888888889,0.7155,105.583671338444,75.6390245707406,1658.39180326417,1187.93606586648
"vol","2","E2-E2",11.1263888888889,0.7155,105.583671338444,75.6390245707406,1658.39180326417,1187.93606586648
"vol","2","E2-E2",14.7868055555556,0.71,52.7918356692218,37.5296981414884,1711.1836389334,1225.46576400797
"vol","2","E2-E2",14.7868055555556,0.71,52.7918356692218,37.5296981414884,1711.1836389334,1225.46576400797
"vol","2","E2-E2",20.0701388888889,0.6997,60.0734681753213,42.0885616564932,1771.25710710872,1267.55432566446
"vol","2","E2-E2",20.0701388888889,0.6997,60.0734681753213,42.0885616564932,1771.25710710872,1267.55432566446
"vol","2","E2-E2",31.0743055555556,0.6948,107.404079464968,74.7238759467105,1878.66118657369,1342.27820161117
"vol","2","E2-E2",31.0743055555556,0.6948,107.404079464968,74.7238759467105,1878.66118657369,1342.27820161117
"gd","2","E2-E2",2.97916666666667,0.638887645312012,755.469372507829,482.66004850687,1128.65303844543,676.892564541644
"gd","2","E2-E2",2.97916666666667,0.638887645312012,755.469372507829,482.66004850687,1128.65303844543,676.892564541644
"gd","2","E2-E2",4.62291666666667,0.687996020290788,354.069380609091,243.598324765879,1482.72241905452,920.490889307522
"gd","2","E2-E2",4.62291666666667,0.687996020290788,354.069380609091,243.598324765879,1482.72241905452,920.490889307522
"gd","2","E2-E2",6.75208333333333,0,70.0857128712082,0,1552.80813192573,920.490889307522
"gd","2","E2-E2",6.75208333333333,0,70.0857128712082,0,1552.80813192573,920.490889307522
"gd","2","E2-E2",11.1263888888889,0.833595007832338,105.583671338444,88.0140213363369,1658.39180326417,1008.50491064386
"gd","2","E2-E2",11.1263888888889,0.833595007832338,105.583671338444,88.0140213363369,1658.39180326417,1008.50491064386
"gd","2","E2-E2",14.7868055555556,0,52.7918356692218,0,1711.1836389334,1008.50491064386
"gd","2","E2-E2",14.7868055555556,0,52.7918356692218,0,1711.1836389334,1008.50491064386
"gd","2","E2-E2",20.0701388888889,0.261493935573616,60.0734681753213,15.7088476167211,1771.25710710872,1024.21375826058
"gd","2","E2-E2",20.0701388888889,0.261493935573616,60.0734681753213,15.7088476167211,1771.25710710872,1024.21375826058
"gd","2","E2-E2",31.0743055555556,0.846394557245618,107.404079464968,90.9062282851252,1878.66118657369,1115.11998654571
"gd","2","E2-E2",31.0743055555556,0.846394557245618,107.404079464968,90.9062282851252,1878.66118657369,1115.11998654571
"man","2","E2-E2",11.1263888888889,0.7155,112.289144876028,80.4427548373457,1610.67450104164,1180.33239838882
"man","2","E2-E2",11.1263888888889,0.7155,112.289144876028,80.4427548373457,1610.67450104164,1180.33239838882
"man","2","E2-E2",20.0701388888889,0.6997,69.119084156102,48.4260843181937,1738.38879123943,1270.41379488562
"man","2","E2-E2",20.0701388888889,0.6997,69.119084156102,48.4260843181937,1738.38879123943,1270.41379488562
"man","2","E2-E2",31.0743055555556,0.6948,113.347198430892,78.8586619488667,1851.73598967032,1349.27245683449
"man","2","E2-E2",31.0743055555556,0.6948,113.347198430892,78.8586619488667,1851.73598967032,1349.27245683449
"man","2","E2-E2",6.75208333333333,0.7346,70.9198586244829,52.1581363778673,1498.38535616561,1099.88964355148
"man","2","E2-E2",6.75208333333333,0.7346,70.9198586244829,52.1581363778673,1498.38535616561,1099.88964355148
"man","2","E2-E2",4.62291666666667,0.7409,341.322933442647,253.172418936036,1427.46549754113,1047.73150717361
"man","2","E2-E2",4.62291666666667,0.7409,341.322933442647,253.172418936036,1427.46549754113,1047.73150717361
"grav","1","E3-E1",0,NA,0,0,0,0
"grav","1","E3-E1",0,NA,0,0,0,0
"grav","1","E3-E1",4.16805555555556,0.7662,676.768700240132,519.069772530103,2354.18301637342,1784.11299402021
"grav","1","E3-E1",4.16805555555556,0.7662,676.768700240132,519.069772530103,2354.18301637342,1784.11299402021
"grav","2","E3-E2",20.0701388888889,0.6965,89.1316242072167,62.1625066854162,1942.88307997309,1411.95251179162
"grav","2","E3-E2",20.0701388888889,0.6965,89.1316242072167,62.1625066854162,1942.88307997309,1411.95251179162
"grav","1","E3-E1",3.075,0.7643,868.127319471945,664.192877366993,1677.41431613329,1265.04322149011
"grav","1","E3-E1",3.075,0.7643,868.127319471945,664.192877366993,1677.41431613329,1265.04322149011
"vol","1","E3-E1",3.075,0.7643,878.346921048259,672.011761100136,1640.18772199893,1231.61797253155
"vol","1","E3-E1",3.075,0.7643,878.346921048259,672.011761100136,1640.18772199893,1231.61797253155
"vol","1","E3-E1",4.16805555555556,0.7662,725.432638420168,556.394163141796,2365.62036041909,1788.01213567334
"vol","1","E3-E1",4.16805555555556,0.7662,725.432638420168,556.394163141796,2365.62036041909,1788.01213567334
"grav","2","E3-E2",31.0743055555556,0.6931,88.7932885463028,61.6251613807291,2031.6763685194,1473.57767317235
"grav","2","E3-E2",31.0743055555556,0.6931,88.7932885463028,61.6251613807291,2031.6763685194,1473.57767317235
"vol","1","E3-E1",2.28263888888889,0.7993,542.481621704417,433.985658499224,761.840800950666,559.60621143141
"vol","1","E3-E1",2.28263888888889,0.7993,542.481621704417,433.985658499224,761.840800950666,559.60621143141
"grav","2","E3-E2",1.82152777777778,0.6984,178.643630272812,124.929136521985,349.897648878465,231.710671374371
"grav","2","E3-E2",1.82152777777778,0.6984,178.643630272812,124.929136521985,349.897648878465,231.710671374371
"grav","2","E3-E2",2.97916666666667,0.7506,853.946180124513,641.670366370361,1203.84382900298,873.381037744732
"grav","2","E3-E2",2.97916666666667,0.7506,853.946180124513,641.670366370361,1203.84382900298,873.381037744732
"grav","1","E3-E1",0.990277777777778,0.5716,204.89939128755,117.339857476926,204.89939128755,117.339857476926
"grav","1","E3-E1",0.990277777777778,0.5716,204.89939128755,117.339857476926,204.89939128755,117.339857476926
"grav","1","E3-E1",2.28263888888889,0.7993,604.387605373793,483.510486646186,809.286996661343,600.850344123112
"grav","1","E3-E1",2.28263888888889,0.7993,604.387605373793,483.510486646186,809.286996661343,600.850344123112
"man","1","E3-E1",0,0,-29.2180915549138,0,-29.2180915549138,0
"man","1","E3-E1",0,0,-29.2180915549138,0,-29.2180915549138,0
"man","1","E3-E1",0.990277777777778,0.5716,215.379716022864,123.341631337874,186.161624467951,123.341631337874
"man","1","E3-E1",0.990277777777778,0.5716,215.379716022864,123.341631337874,186.161624467951,123.341631337874
"man","1","E3-E1",2.28263888888889,0.7993,514.238694386818,411.391297843533,700.400318854769,534.732929181407
"man","1","E3-E1",2.28263888888889,0.7993,514.238694386818,411.391297843533,700.400318854769,534.732929181407
"man","1","E3-E1",3.075,0.7643,816.490638896701,624.686327256563,1516.89095775147,1159.41925643797
"man","1","E3-E1",3.075,0.7643,816.490638896701,624.686327256563,1516.89095775147,1159.41925643797
"man","1","E3-E1",4.16805555555556,0.7662,672.416590066441,515.731780041558,2189.30754781791,1675.15103647953
"man","1","E3-E1",4.16805555555556,0.7662,672.416590066441,515.731780041558,2189.30754781791,1675.15103647953
"man","1","E3-E1",5.77430555555556,0.7509,116.819691410727,87.8153653909107,2306.12723922864,1762.96640187044
"man","1","E3-E1",5.77430555555556,0.7509,116.819691410727,87.8153653909107,2306.12723922864,1762.96640187044
"man","1","E3-E1",8.84652777777778,0.7344,123.142120382619,90.5405139604106,2429.26935961126,1853.50691583085
"man","1","E3-E1",8.84652777777778,0.7344,123.142120382619,90.5405139604106,2429.26935961126,1853.50691583085
"man","1","E3-E1",13.775,0.7221,140.87569202892,101.84985289482,2570.14505164018,1955.35676872567
"man","1","E3-E1",13.775,0.7221,140.87569202892,101.84985289482,2570.14505164018,1955.35676872567
"man","1","E3-E1",21.8826388888889,0.7158,149.78368803428,107.348298938255,2719.92873967446,2062.70506766393
