"id","date","day","time","pres.init","pres.resid","mass.init","mass.final","cCH4","cCO2","xCO2","notes","date.time","start.time","elapsed.time","xCH4","vol.hs","temperature","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method","pressure","massloss","cmassloss","descrip","pid"
"I2","12112018",0,"1230",0,0,NA,184.28255,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,79.961,30,1013.25,1013.25,1,1013.25,1,20,-3.76126188331718,0,-3.76126188331718,0,NA,NA,"man",NA,NA,NA,"I","I2.man"
"I2","13112018",0.840277777773736,"0840",344,0,184.2815,184.25,11.77,22.2,0.653517809832205,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.346482190167795,79.961,30,1357.25,1013.25,0.746546325290109,1013.25,1,30,24.4557153846128,8.4977042235498,20.6944535012957,8.4977042235498,29.1043224411921,10.1129703156295,"man",NA,NA,NA,"I","I2.man"
"I2","14112018",1.84375,"0845",266,0,184.2496,184.2266,21.61,24.25,0.528783253379852,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.471216746620148,79.961,30,1279.25,1013.25,0.792065663474692,1013.25,0.746546325290109,30,18.1429602045778,8.56904015733835,38.8374137058735,17.0667443808881,18.0801817955655,8.53938949935448,"man",NA,NA,NA,"I","I2.man"
"I2","28112018",15.8541666666642,"0900",175,0,184.1314,184.1175,52.55,30.04,0.363724421842838,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.636275578157162,79.961,30,1188.25,1013.25,0.852724594992636,1013.25,0.849151477058454,30,11.9843022893082,7.63744140434224,140.699758670408,77.5372942794347,4.39119473196026,2.79845181227807,"man",NA,NA,NA,"I","I2.man"
"I2","21112018",8.91666666666424,"1030",196,0,184.1738,184.158,46.87,29.19,0.383775966342361,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.616224033657639,79.961,30,1209.25,1013.25,0.837916063675832,1013.25,0.900466562986003,30,13.6326420909793,8.41485450650536,104.828042754397,54.7871996207924,6.5633582785056,4.05128401516808,"man",NA,NA,NA,"I","I2.man"
"I2","23112018",10.878472222219,"0935",169,0,184.1604,184.1466,49.45,28.91,0.368938233792751,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.631061766207249,79.961,30,1182.25,1013.25,0.857052230915627,1013.25,0.837916063675832,30,11.5237235474246,7.28390845289016,116.351766301822,62.0711080736825,5.87403961355447,3.71285952996879,"man",NA,NA,NA,"I","I2.man"
"I2","25112018",13.125,"1530",180,0,184.1456,184.1328,50.79,29.55,0.367811799850635,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.632188200149365,79.961,30,1193.25,1013.25,0.849151477058454,1013.25,0.857052230915627,30,12.3636900792784,7.82874480140999,128.7154563811,69.8998528750925,5.50346637222902,3.48481994251326,"man",NA,NA,NA,"I","I2.man"
"I2","01122018",18.909722222219,"1020",176,0,184.1158,184.1028,54.31,30.53,0.35985384252711,"Composition is marked red in original file",2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.64014615747289,79.961,30,1189.25,1013.25,0.852007567794829,1013.25,0.852724594992636,30,12.0662153918721,7.73629018076974,152.76597406228,85.2735844602045,3.94894321915815,2.53187678643373,"man",NA,NA,NA,"I","I2.man"
"I2","05122018",22.8611111111095,"0910",172,0,184.0993,184.0869,56.57,31.26,0.355914835477627,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.644085164522373,79.961,30,1185.25,1013.25,0.854882936089433,1013.25,0.852007567794829,30,11.7796751482904,7.59891642147268,164.545649210571,92.8725008816772,2.98114801643903,1.92310011369432,"man",NA,NA,NA,"I","I2.man"
"I2","09122018",27.1458333333285,"1600",192,0,184.0863,184.072,58.22,31.44,0.350658041490074,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.649341958509926,79.961,30,1205.25,1013.25,0.840696950840075,1013.25,0.854882936089433,30,13.2102268806895,8.59110096258405,177.75587609126,101.463601844261,3.0830999527055,2.00505435755608,"man",NA,NA,NA,"I","I2.man"
"I3","12112018",0,"1230",0,NA,NA,183.2664,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,NA,79.961,30,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,"grav",1050,0,0,"I","I3.grav"
"I3","16112018",3.80902777777374,"0755",191,NA,183.192,183.178,33.8,27.18,0.445719908166612,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.554280091833388,79.961,30,NA,NA,NA,NA,NA,NA,11.0573586159884,6.14081806846229,71.3443300919876,31.5313354595191,11.5381133384226,6.40781015839544,"grav",1050,0.0144999999999982,0.0884000000000071,"I","I3.grav"
"I3","13112018",0.840277777773736,"0840",348,NA,183.2655,183.2331,11.85,22.27,0.652696365767878,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.347303634232122,79.961,30,NA,NA,NA,NA,NA,NA,30.9431273851008,10.7773576447483,30.9431273851008,10.7773576447483,36.824878871525,12.8259462879649,"grav",1050,0.033299999999997,0.033299999999997,"I","I3.grav"
"I3","14112018",1.84375,"0845",262,NA,183.2337,183.2102,21.96,24.41,0.526417942635324,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.473582057364675,79.961,30,NA,NA,NA,NA,NA,NA,16.2069502907988,7.69299341103538,47.1500776758997,18.4703510557837,16.1508708780279,7.66637405667193,"grav",1050,0.0229000000000212,0.0562000000000182,"I","I3.grav"
"I3","15112018",2.85069444444525,"0855",202,NA,183.208,183.1925,28.86,26.04,0.47431693989071,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.52568306010929,79.961,30,NA,NA,NA,NA,NA,NA,13.1368938000996,6.92016633527315,60.2869714759993,25.3905173910568,13.0462945325127,6.8724410502023,"grav",1050,0.0176999999999907,0.073900000000009,"I","I3.grav"
"I3","12112018",0,"1230",0,0,NA,183.2664,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,79.961,30,1013.25,1013.25,1,1013.25,1,20,-3.76126188331718,0,-3.76126188331718,0,NA,NA,"man",NA,NA,NA,"I","I3.man"
"I3","13112018",0.840277777773736,"0840",348,0,183.2655,183.2331,11.85,22.27,0.652696365767878,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.347303634232122,79.961,30,1361.25,1013.25,0.74435261707989,1013.25,1,30,24.7400841254279,8.61686446436184,20.9788222421108,8.61686446436184,29.4427447443109,10.2547808501496,"man",NA,NA,NA,"I","I3.man"
"I3","14112018",1.84375,"0845",262,0,183.2337,183.2102,21.96,24.41,0.526417942635324,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.473582057364675,79.961,30,1275.25,1013.25,0.794550088217996,1013.25,0.74435261707989,30,17.8519479706849,8.47382855185251,38.8307702127957,17.0906930162143,17.7901765244196,8.44450734579074,"man",NA,NA,NA,"I","I3.man"
"I3","15112018",2.85069444444525,"0855",202,0,183.208,183.1925,28.86,26.04,0.47431693989071,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.52568306010929,79.961,30,1215.25,1013.25,0.833779057807036,1013.25,0.794550088217996,30,13.7384355353262,7.2370425260014,52.5692057481219,24.3277355422157,13.6436877040481,7.18713188789104,"man",NA,NA,NA,"I","I3.man"
"I3","16112018",3.80902777777374,"0755",191,0,183.192,183.178,33.8,27.18,0.445719908166612,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.554280091833388,79.961,30,1204.25,1013.25,0.841395059165456,1013.25,0.833779057807036,30,13.0752232489415,7.26145998920387,65.6444289970634,31.5891955314196,13.6437112162868,7.57717564090838,"man",NA,NA,NA,"I","I3.man"
"I3","17112018",4.86111111110949,"0910",160,0,183.176,183.1627,37.58,27.87,0.425821237585943,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.574178762414057,79.961,30,1173.25,1013.25,0.86362667803111,1013.25,0.841395059165456,30,10.8944296447648,6.26699567666884,76.5388586418282,37.8561912080885,10.3551014445289,5.95674836594267,"man",NA,NA,NA,"I","I3.man"
"I3","18112018",5.85902777777665,"0907",140,0,183.164,183.155,40.45,28.29,0.411550771021239,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.588449228978761,79.961,30,1153.25,1013.25,0.878603945371775,1013.25,0.86362667803111,30,9.53991241082251,5.62385431782583,86.0787710526507,43.4800455259143,9.55982872065721,5.63559514103632,"man",NA,NA,NA,"I","I3.man"
"I3","19112018",6.8395833333343,"0839",134,0,183.1519,183.1415,42.77,28.84,0.402737047898338,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.597262952101662,79.961,30,1147.25,1013.25,0.883198954020484,1013.25,0.878603945371775,30,9.15871669985751,5.47979289615289,95.2374877525082,48.9598384220672,9.34033431146941,5.58845734451853,"man",NA,NA,NA,"I","I3.man"
"I3","21112018",8.91666666666424,"1030",206,0,183.1454,183.1298,48.69,29.61,0.37816091954023,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.62183908045977,79.961,30,1219.25,1013.25,0.831043674389994,1013.25,0.883198954020484,30,14.2912704351668,8.90156026743804,109.528758187675,57.8613986895052,6.88045116236719,4.28560574560708,"man",NA,NA,NA,"I","I3.man"
"I3","23112018",10.878472222219,"0935",182,0,183.1316,183.1208,50.36,29.16,0.366700201207244,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.633299798792757,79.961,30,1195.25,1013.25,0.847730600292826,1013.25,0.831043674389994,30,12.4271096002341,7.88270019745233,121.955867787909,65.7440988869575,6.33452666348219,4.01808434843588,"man",NA,NA,NA,"I","I3.man"
"I3","25112018",13.125,"1530",190,0,183.1197,183.1045,52.35,29.82,0.362906170135086,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.637093829864914,79.961,30,1203.25,1013.25,0.84209432786204,1013.25,0.847730600292826,30,13.046382204311,8.3249536689779,135.00224999222,74.0690525559354,5.80735405694213,3.70569807830856,"man",NA,NA,NA,"I","I3.man"
"I3","28112018",15.8541666666642,"0900",180,0,183.102,183.0891,54.407568,30.636952,0.36024604524783,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.63975395475217,79.961,30,1193.25,1013.25,0.849151477058454,1013.25,0.84209432786204,30,12.3183912452567,7.89314811055042,147.320641237477,81.9622006664859,4.51360900589558,2.89214587256809,"man",NA,NA,NA,"I","I3.man"
"I3","01122018",18.909722222219,"1020",182,0,183.0873,183.0746,55.46,30.39,0.353989516598719,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.646010483401281,79.961,30,1195.25,1013.25,0.847730600292826,1013.25,0.849151477058454,30,12.4819476577238,8.0759445088338,159.802588895201,90.0381451753197,4.08500105161868,2.64303638470924,"man",NA,NA,NA,"I","I3.man"
"I3","05122018",22.8611111111095,"0910",188,0,183.0696,183.0562,57.55,31.26,0.351987388807567,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.648012611192433,79.961,30,1201.25,1013.25,0.843496357960458,1013.25,0.847730600292826,30,12.904197814624,8.37494710746879,172.706786709825,98.4130922827885,3.26573723252348,2.11949452280405,"man",NA,NA,NA,"I","I3.man"
"I3","09122018",27.1458333333285,"1600",198,0,183.0548,183.04,59.07,31.43,0.347292817679558,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.652707182320442,79.961,30,1211.25,1013.25,0.836532507739938,1013.25,0.843496357960458,30,13.6022966904224,8.89179266118734,186.309083400247,107.304884943976,3.17460408982305,2.07523199872119,"man",NA,NA,NA,"I","I3.man"
"I3","05122018",22.8611111111095,"0910",188,NA,183.0696,183.0562,57.55,31.26,0.351987388807567,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.648012611192433,79.961,30,NA,NA,NA,NA,NA,NA,15.4182838863489,10.0066128783126,170.854068742065,93.6955826971626,3.90199100111466,2.53242926973114,"grav",1050,0.018400000000014,0.210200000000015,"I","I3.grav"
"I3","09122018",27.1458333333285,"1600",198,NA,183.0548,183.04,59.07,31.43,0.347292817679558,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.652707182320442,79.961,30,NA,NA,NA,NA,NA,NA,13.6422995357867,8.91794243684159,184.496368277852,102.613525134004,3.1839402482225,2.08133502577826,"grav",1050,0.0161999999999978,0.226400000000012,"I","I3.grav"
"I3","18112018",5.85902777777665,"0907",140,NA,183.164,183.155,40.45,28.29,0.411550771021239,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.588449228978761,79.961,30,NA,NA,NA,NA,NA,NA,6.07095924782984,3.57887881030439,89.3099187820463,41.9525725869335,6.08363348425537,3.58635037358268,"grav",1050,0.00769999999999982,0.111400000000003,"I","I3.grav"
"I3","19112018",6.8395833333343,"0839",134,NA,183.1519,183.1415,42.77,28.84,0.402737047898338,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.597262952101662,79.961,30,NA,NA,NA,NA,NA,NA,10.7377972265072,6.42457965350753,100.047716008553,48.377152240441,10.9507280496957,6.551979250036,"grav",1050,0.0134999999999934,0.124899999999997,"I","I3.grav"
"I3","21112018",8.91666666666424,"1030",206,NA,183.1454,183.1298,48.69,29.61,0.37816091954023,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.62183908045977,79.961,30,NA,NA,NA,NA,NA,NA,9.54077015969143,5.94263057014751,109.588486168245,54.3197828105885,4.59334972582938,2.86104581110412,"grav",1050,0.0117000000000189,0.136600000000016,"I","I3.grav"
"I3","17112018",4.86111111110949,"0910",160,NA,183.176,183.1627,37.58,27.87,0.425821237585943,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.574178762414057,79.961,30,NA,NA,NA,NA,NA,NA,11.8946294422288,6.84235831710996,83.2389595342164,38.3736937766291,11.3057864005343,6.50362770735204,"grav",1050,0.0152999999999963,0.103700000000003,"I","I3.grav"
"I3","25112018",13.125,"1530",190,NA,183.1197,183.1045,52.35,29.82,0.362906170135086,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.637093829864914,79.961,30,NA,NA,NA,NA,NA,NA,13.5031712057605,8.61643273298308,130.518031426656,67.6468749080051,6.01068517350701,3.83544455502183,"grav",1050,0.0163000000000011,0.161900000000003,"I","I3.grav"
"I3","28112018",15.8541666666642,"0900",180,NA,183.102,183.0891,54.407568,30.636952,0.36024604524783,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.63975395475217,79.961,30,NA,NA,NA,NA,NA,NA,12.7930632731987,8.19729956554862,143.311094699855,75.8441744735537,4.6875346344545,3.00359068050637,"grav",1050,0.0153999999999996,0.177300000000002,"I","I3.grav"
"I3","01122018",18.909722222219,"1020",182,NA,183.0873,183.0746,55.46,30.39,0.353989516598719,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.646010483401281,79.961,30,NA,NA,NA,NA,NA,NA,12.1246901558618,7.84479534529629,155.435784855717,83.68896981885,3.96808041464568,2.56738756755151,"grav",1050,0.0144999999999982,0.191800000000001,"I","I3.grav"
"I3","23112018",10.878472222219,"0935",182,NA,183.1316,183.1208,50.36,29.16,0.366700201207244,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.633299798792757,79.961,30,NA,NA,NA,NA,NA,NA,7.42637405265069,4.7106593644335,117.014860220896,59.030442175022,3.78547916312106,2.40118565833071,"grav",1050,0.00899999999998613,0.145600000000002,"I","I3.grav"
"L1","14112018",1.84375,"0845",614,0,184.5713,184.5138,29.38,28.16,0.489398679179701,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.510601320820299,79.1112,30,1627.25,1013.25,0.622676294361653,1013.25,0.734638390429581,30,42.3916124036014,21.6915394458845,64.4135379257387,30.7250710287485,42.2449286236582,21.6164822159679,"man",NA,NA,NA,"L","L1.man"
"L1","15112018",2.85069444444525,"0855",1862,0,184.5121,184.3237,45.54,37.35,0.450597176981542,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.549402823018458,79.1112,30,2875.25,1013.25,0.352404138770542,1013.25,0.622676294361653,30,129.836206590468,71.4729194608041,194.249744516206,102.197990489553,128.94078447605,70.9800027748675,"man",NA,NA,NA,"L","L1.man"
"L1","16112018",3.80902777777374,"0755",2134,0,184.3243,184.094,47.39,46.41,0.494776119402985,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.505223880597015,79.1112,30,3147.25,1013.25,0.321947732147113,1013.25,0.352404138770542,30,148.157946050179,75.01490051621,342.407690566385,177.212891005763,154.599595878447,78.2764179299582,"man",NA,NA,NA,"L","L1.man"
"L1","12112018",0,"1230",0,0,NA,184.6046,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,79.1112,30,1013.25,1013.25,1,1013.25,1,20,-3.7212883918846,0,-3.7212883918846,0,NA,NA,"man",NA,NA,NA,"L","L1.man"
"L1","13112018",0.840277777773736,"0840",366,0,184.6039,184.5705,12.17,22.61,0.650086256469235,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.349913743530765,79.1112,30,1379.25,1013.25,0.734638390429581,1013.25,1,30,25.7432139140218,9.033531582864,22.0219255221372,9.033531582864,30.636552096026,10.7506491564662,"man",NA,NA,NA,"L","L1.man"
"L1","12112018",0,"1230",0,NA,NA,184.6046,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,NA,79.1112,30,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,"grav",1050,0,0,"L","L1.grav"
"L1","13112018",0.840277777773736,"0840",366,NA,184.6039,184.5705,12.17,22.61,0.650086256469235,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.349913743530765,79.1112,30,NA,NA,NA,NA,NA,NA,31.270731474365,10.9731885589884,31.270731474365,10.9731885589884,37.2147548124674,13.0590012602837,"grav",1050,0.0340999999999951,0.0340999999999951,"L","L1.grav"
"L1","14112018",1.84375,"0845",614,NA,184.5713,184.5138,29.38,28.16,0.489398679179701,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.510601320820299,79.1112,30,NA,NA,NA,NA,NA,NA,41.4976167831835,21.2340871300793,72.7683482575485,32.2072756890677,41.3540264136915,21.1606127801482,"grav",1050,0.0567000000000064,0.0908000000000015,"L","L1.grav"
"L1","15112018",2.85069444444525,"0855",1862,NA,184.5121,184.3237,45.54,37.35,0.450597176981542,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.549402823018458,79.1112,30,NA,NA,NA,NA,NA,NA,144.290149187923,79.4296019786289,217.058497445472,111.636877667697,143.295044710765,78.8818116201555,"grav",1050,0.190100000000001,0.280900000000003,"L","L1.grav"
"L1","16112018",3.80902777777374,"0755",2134,NA,184.3243,184.094,47.39,46.41,0.494776119402985,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.505223880597015,79.1112,30,NA,NA,NA,NA,NA,NA,167.283734650143,84.6986141972467,384.342232095615,196.335491864943,174.556940504497,88.3811626406053,"grav",1050,0.229700000000008,0.510600000000011,"L","L1.grav"
"L1","17112018",4.86111111110949,"0910",1538,NA,184.093,183.9256,45.73,50.79,0.526212184003315,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.473787815996685,79.1112,30,NA,NA,NA,NA,NA,NA,119.203110182276,56.6069694385987,503.545342277892,252.942461303542,113.301966113847,53.8046442188661,"grav",1050,0.168399999999991,0.679000000000002,"L","L1.grav"
"L1","18112018",5.85902777777665,"0907",865,NA,183.9273,183.8395,44.66,52.01,0.538015930485156,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.461984069514844,79.1112,30,NA,NA,NA,NA,NA,NA,60.3115903067789,27.9285656994945,563.856932584671,280.871027003036,60.4375017687973,27.9868716821657,"grav",1050,0.0861000000000161,0.765100000000018,"L","L1.grav"
"L1","19112018",6.8395833333343,"0839",578,NA,183.8366,183.7804,45.64,50.25,0.524037960162686,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.475962039837314,79.1112,30,NA,NA,NA,NA,NA,NA,41.9156162694607,19.9959698159369,605.772548854131,300.866996818973,42.7468041274953,20.392490463845,"grav",1050,0.0591000000000008,0.824200000000019,"L","L1.grav"
"L1","21112018",8.91666666666424,"1030",660,NA,183.7839,183.7215,52.51,46.52,0.469756639402201,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.530243360597799,79.1112,30,NA,NA,NA,NA,NA,NA,43.9025413033973,23.3268502246406,649.675090157528,324.193847043614,21.136629714775,11.2305798473696,"grav",1050,0.0588999999999942,0.883100000000013,"L","L1.grav"
"L1","23112018",10.878472222219,"0935",418,NA,183.7236,183.6853,53,45.36,0.461163074420496,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.538836925579504,79.1112,30,NA,NA,NA,NA,NA,NA,27.2019426703593,14.686968122208,676.877032827888,338.880815165822,13.865769007192,7.48645454724941,"grav",1050,0.0361999999999796,0.919299999999993,"L","L1.grav"
"L1","25112018",13.125,"1530",333,NA,183.6839,183.6545,54.12,45.02,0.454105305628404,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.545894694371596,79.1112,30,NA,NA,NA,NA,NA,NA,23.299777266457,12.7444800496482,700.176810094345,351.62529521547,10.3714619053162,5.67296793554667,"grav",1050,0.0307999999999993,0.950099999999992,"L","L1.grav"
"L1","28112018",15.8541666666642,"0900",302,NA,183.6527,183.6271,54.345174,43.887872,0.446772993275603,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.553227006724397,79.1112,30,NA,NA,NA,NA,NA,NA,20.873491611694,11.5703375695823,721.050301706039,363.195632785053,7.64830226993369,4.23951300259506,"grav",1050,0.0274000000000001,0.977499999999992,"L","L1.grav"
"L1","01122018",18.909722222219,"1020",276,NA,183.6252,183.604,55.41,42.84,0.436030534351145,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.563969465648855,79.1112,30,NA,NA,NA,NA,NA,NA,17.7809105812416,10.0470079496858,738.83121228728,373.242640734738,5.81920709931542,3.28811169262444,"grav",1050,0.0230999999999995,1.00059999999999,"L","L1.grav"
"L1","05122018",22.8611111111095,"0910",282,NA,183.5991,183.5758,56.67,40.93,0.419364754098361,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.580635245901639,79.1112,30,NA,NA,NA,NA,NA,NA,22.0628257581264,12.8339411276877,760.894038045407,386.076581862426,5.5835622305276,3.24795698134802,"grav",1050,0.0282000000000266,1.02880000000002,"L","L1.grav"
"L1","09122018",27.1458333333285,"1600",312,NA,183.5747,183.549,58.43,40.24,0.407824059997973,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.592175940002027,79.1112,30,NA,NA,NA,NA,NA,NA,21.2085200914124,12.5815666935024,782.102558136819,398.658148555929,4.94980047514326,2.93637861242196,"grav",1050,0.0267999999999802,1.0556,"L","L1.grav"
"L1","19112018",6.8395833333343,"0839",578,0,183.8366,183.7804,45.64,50.25,0.524037960162686,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.475962039837314,79.1112,30,1591.25,1013.25,0.636763550667714,1013.25,0.539464927459071,30,39.2747080865594,18.7361166869152,546.863439569933,273.692872549088,40.0535266605139,19.1076544115849,"man",NA,NA,NA,"L","L1.man"
"L1","21112018",8.91666666666424,"1030",660,0,183.7839,183.7215,52.51,46.52,0.469756639402201,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.530243360597799,79.1112,30,1673.25,1013.25,0.605558045719408,1013.25,0.636763550667714,30,45.333840885853,24.0873463142816,592.197280455786,297.780218863369,21.8257207875722,11.5967163799952,"man",NA,NA,NA,"L","L1.man"
"L1","17112018",4.86111111110949,"0910",1538,0,184.093,183.9256,45.73,50.79,0.526212184003315,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.473787815996685,79.1112,30,2551.25,1013.25,0.397158255756982,1013.25,0.321947732147113,30,106.146108084417,50.4064825756046,448.553798650802,227.619373581367,100.891350258456,47.9111121510697,"man",NA,NA,NA,"L","L1.man"
"L1","18112018",5.85902777777665,"0907",865,0,183.9273,183.8395,44.66,52.01,0.538015930485156,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.461984069514844,79.1112,30,1878.25,1013.25,0.539464927459071,1013.25,0.397158255756982,30,59.0349328325721,27.3373822808054,507.588731483374,254.956755862173,59.1581790389031,27.3944540600973,"man",NA,NA,NA,"L","L1.man"
"L1","28112018",15.8541666666642,"0900",302,0,183.6527,183.6271,54.345174,43.887872,0.446772993275603,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.553227006724397,79.1112,30,1315.25,1013.25,0.770385858201863,1013.25,0.752646239554318,30,20.5005385765132,11.363606822522,663.463743558668,336.712613520533,7.51164772269184,4.16376433191646,"man",NA,NA,NA,"L","L1.man"
"L1","01122018",18.909722222219,"1020",276,0,183.6252,183.604,55.41,42.84,0.436030534351145,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.563969465648855,79.1112,30,1289.25,1013.25,0.785922047702152,1013.25,0.770385858201863,30,18.724937932643,10.5804255303499,682.188681491311,347.293039050883,6.12816150522862,3.4626847190236,"man",NA,NA,NA,"L","L1.man"
"L1","23112018",10.878472222219,"0935",418,0,183.7236,183.6853,53,45.36,0.461163074420496,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.538836925579504,79.1112,30,1431.25,1013.25,0.707947598253275,1013.25,0.605558045719408,30,28.2188777445975,15.2360352678412,620.416158200384,313.016254131211,14.3841359122904,7.76633302148368,"man",NA,NA,NA,"L","L1.man"
"L1","25112018",13.125,"1530",333,0,183.6839,183.6545,54.12,45.02,0.454105305628404,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.545894694371596,79.1112,30,1346.25,1013.25,0.752646239554318,1013.25,0.707947598253275,30,22.5470467817709,12.3327525668,642.963204982155,325.349006698011,10.0363979492272,5.4896951147425,"man",NA,NA,NA,"L","L1.man"
"L1","05122018",22.8611111111095,"0910",282,0,183.5991,183.5758,56.67,40.93,0.419364754098361,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.580635245901639,79.1112,30,1295.25,1013.25,0.782281412854661,1013.25,0.785922047702152,30,19.1935078932193,11.1648595259678,701.38218938453,358.45789857685,4.85740797297642,2.8255532016509,"man",NA,NA,NA,"L","L1.man"
"L1","09122018",27.1458333333285,"1600",312,0,183.5747,183.549,58.43,40.24,0.407824059997973,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.592175940002027,79.1112,30,1325.25,1013.25,0.7645727221279,1013.25,0.782281412854661,30,21.292698984312,12.6315042822939,722.674888368842,371.089402859144,4.96944676457201,2.94803341434412,"man",NA,NA,NA,"L","L1.man"
"L2","12112018",0,"1230",0,NA,NA,183.88815,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,NA,79.1112,30,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,"grav",1050,0,0,"L","L2.grav"
