"id","date","day","time","pres.init","pres.resid","mass.init","mass.final","cCH4","cCO2","xCO2","notes","date.time","start.time","elapsed.time","xCH4","vol.hs","temperature","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"C1","28112018",15.8541666666642,"0900",329,0,187.3124,187.2858,60.168614,36.329176,0.376476766980881,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.623523233019119,79.0056,30,1342.25,1013.25,0.754889178617992,1013.25,0.731456415809421,30,22.3063232442078,13.9313986911379,724.545213603753,447.073563696158,8.17330928032043,5.10463463492075,"man"
"C1","01122018",18.909722222219,"1020",290,0,187.285,187.2637,61.46,37,0.375787121673776,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.624212878326224,79.0056,30,1303.25,1013.25,0.777479378476885,1013.25,0.754889178617992,30,19.6369721797328,12.2777851577905,744.182185783485,459.351348853948,6.42664544063983,4.0181842334587,"man"
"C1","05122018",22.8611111111095,"0910",302,0,187.2585,187.236,61.62,36.27,0.370517928286853,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.629482071713147,79.0056,30,1315.25,1013.25,0.770385858201863,1013.25,0.777479378476885,30,20.547480476998,12.9552178327294,764.729666260483,472.306566686678,5.20006535797489,3.27864915274698,"man"
"C1","09122018",27.1458333333285,"1600",289,0,187.2336,187.2112,62.76,36.41,0.367147322779066,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.632852677220934,79.0056,30,1302.25,1013.25,0.778076406220004,1013.25,0.770385858201863,30,19.6130991594524,12.4321209081734,784.342765419936,484.738687594851,4.57744939864044,2.90149985539216,"man"
"C2","12112018",0,"1230",0,0,NA,184.63195,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,79.0056,30,1013.25,1013.25,1,1013.25,1,20,-3.71632110464606,0,-3.71632110464606,0,NA,NA,"man"
"C2","13112018",0.840277777773736,"0840",1672,0,184.6316,184.4765,34.32,32.16,0.483754512635379,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.516245487364621,79.0056,30,2685.25,1013.25,0.377339167675263,1013.25,1,30,117.445832659044,60.7591466140072,113.729511554398,60.7591466140072,139.770247131425,72.3084058877441,"man"
"C2","14112018",1.84375,"0845",2211,0,184.4767,184.2752,51.64,36.94,0.417024158952359,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.582975841047641,79.0056,30,3224.25,1013.25,0.31425913003024,1013.25,0.377339167675263,30,153.443475283783,89.616927959619,267.172986838181,150.376074573626,152.912529002524,89.3068347832881,"man"
"C2","15112018",2.85069444444525,"0855",2150,0,184.2722,184.0976,62.61,32.25,0.339974699557242,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.660025300442758,79.0056,30,3163.25,1013.25,0.320319291867541,1013.25,0.31425913003024,30,148.969923775703,98.4700097848869,416.142910613884,248.846084358513,147.942544991043,97.7909062691291,"man"
"C2","16112018",3.80902777777374,"0755",1404,0,184.0976,183.9891,64.39,32.54,0.335706179717322,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.664293820282678,79.0056,30,2417.25,1013.25,0.419174681973317,1013.25,0.320319291867541,30,96.5870287123061,64.2563006582279,512.72993932619,313.102385016741,100.786464743276,67.0500528607596,"man"
"C2","17112018",4.86111111110949,"0910",862,0,183.9881,183.9217,61.07,33.6,0.354917080384493,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.645082919615506,79.0056,30,1875.25,1013.25,0.540327956272497,1013.25,0.419174681973317,30,58.8112814337772,37.9970035300864,571.541220759967,351.099388546827,55.8998318578476,36.1159637513693,"man"
"C2","18112018",5.85902777777665,"0907",582,0,183.9232,183.8775,60.72,35.52,0.369077306733167,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.630922693266833,79.0056,30,1595.25,1013.25,0.635166901739539,1013.25,0.540327956272497,30,39.5058363700279,24.9653381143495,611.047057129995,376.064726661177,39.5883120200697,25.0174578181373,"man"
"C2","19112018",6.8395833333343,"0839",434,0,183.8732,183.8403,59.85,36.21,0.376951905059338,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.623048094940662,79.0056,30,1447.25,1013.25,0.700120918984281,1013.25,0.635166901739539,30,29.393691016681,18.343858364617,640.440748146676,394.408585025794,29.9765687422243,18.7076175956434,"man"
"C2","21112018",8.91666666666424,"1030",566,0,183.8433,183.8006,63.09,35.56,0.360466294982261,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.639533705017739,79.0056,30,1579.25,1013.25,0.641602026278297,1013.25,0.700120918984281,30,38.8600909413089,24.8914930745699,679.300839087985,419.300078100364,18.7089705635188,11.9838682806355,"man"
"C2","23112018",10.878472222219,"0935",410,0,183.8031,183.7718,62.83,36.29,0.366121872477805,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.633878127522195,79.0056,30,1423.25,1013.25,0.711926927806078,1013.25,0.641602026278297,30,27.727120479819,17.6037409402746,707.027959567804,436.903819040638,14.1334702622794,8.97323431999838,"man"
"C2","25112018",13.125,"1530",376,0,183.7704,183.7395,62.32,36.55,0.369677354101345,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.630322645898655,79.0056,30,1389.25,1013.25,0.729350368904085,1013.25,0.711926927806078,30,25.5492957479702,16.1303215974972,732.577255315774,453.034140638136,11.3727931613839,7.18011224123523,"man"
"C2","28112018",15.8541666666642,"0900",326,0,183.7393,183.7124,61.822055,36.50448,0.371257667119054,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.628742332880946,79.0056,30,1339.25,1013.25,0.756580175471346,1013.25,0.729350368904085,30,22.0892931916136,13.9110113128437,754.666548507388,466.945151950979,8.09378681830115,5.09716445050762,"man"
"C2","01122018",18.909722222219,"1020",316,0,183.7116,183.6888,61.21,36.08,0.37085003597492,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.62914996402508,79.0056,30,1329.25,1013.25,0.76227195787098,1013.25,0.756580175471346,30,21.4683436804605,13.5287017791948,776.134892187848,480.473853730174,7.02600338633252,4.42757512773649,"man"
"C2","05122018",22.8611111111095,"0910",318,0,183.6825,183.6608,62.17,35.96,0.366452664832365,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.633547335167635,79.0056,30,1331.25,1013.25,0.76112676056338,1013.25,0.76227195787098,30,21.6258603504328,13.7229513455979,797.760752538281,494.196805075772,5.47297696039073,3.47294375002829,"man"
"C2","09122018",27.1458333333285,"1600",302,0,183.6587,183.6365,63.2,36.25,0.364504776269482,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.635495223730518,79.0056,30,1315.25,1013.25,0.770385858201863,1013.25,0.76112676056338,30,20.498549570948,13.0474844098273,818.259302109229,507.244289485599,4.78410233098301,3.04511791736649,"man"
"C3","12112018",0,"1230",0,0,NA,184.99025,0,0,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,79.0056,30,1013.25,1013.25,1,1013.25,1,20,-3.71632110464606,0,-3.71632110464606,0,NA,NA,"man"
