"method","descrip","elapsed.time","mean","se","sd","n","rsd","pid"
"gd01","Cellulose",0,0,0,0,3,NA,"Cellulose.gd01"
"gd01","Cellulose",0.725694444444444,13.105794093087,1.0908949074939,1.88948540549758,3,14.4171760373852,"Cellulose.gd01"
"gd01","Cellulose",1.60416666666667,25.1911428970219,1.9991457183299,3.46262195588117,3,13.7453944429433,"Cellulose.gd01"
"gd01","Cellulose",2.97708333333333,126.152661316954,5.57789096377438,9.66119054833656,3,7.6583327275698,"Cellulose.gd01"
"gd01","Cellulose",3.71875,214.831657961451,3.40866305691525,5.90397760046026,3,2.7481878864984,"Cellulose.gd01"
"gd01","Cellulose",4.75694444444444,315.226542016004,5.59125315117745,9.68433453581894,3,3.07218246086881,"Cellulose.gd01"
"gd01","Cellulose",5.68888888888889,350.763329444421,5.68742813450875,9.85091449336584,3,2.8084219946734,"Cellulose.gd01"
"gd01","Cellulose",7.81527777777778,380.881479437459,6.90743040062277,11.9640204036245,3,3.14113997385608,"Cellulose.gd01"
"gd01","Cellulose",10.8388888888889,390.254260058505,6.50927641791534,11.2743974763393,3,2.88898767553469,"Cellulose.gd01"
"gd01","Cellulose",13.8597222222222,394.404099952987,5.52598338127358,9.5712839781471,3,2.42677091320501,"Cellulose.gd01"
"gd01","Cellulose",18.2409722222222,402.425110838138,5.78848968334303,10.0259582306384,3,2.49138484667549,"Cellulose.gd01"
"gd01","Cellulose",21.8006944444444,394.494695613104,4.70345749351052,8.14662735000078,3,2.06507905951427,"Cellulose.gd01"
"gd01","Cellulose",27.9395833333333,387.496679525492,2.25550822858875,3.90665484880539,3,1.00817763228043,"Cellulose.gd01"
"gd01","Cellulose",31.7576388888889,386.768555121743,2.38737371785056,4.13505257597178,3,1.06912842867234,"Cellulose.gd01"
"gd01","Cellulose",49.9388888888889,386.967408381425,6.68768558920039,11.5834112255413,3,2.99338160647467,"Cellulose.gd01"
"gd01","Cellulose",80.8354166666667,375.964487046091,3.50998207015533,6.07946727916482,3,1.61703232316714,"Cellulose.gd01"
"gd01","Cellulose",129.899305555556,367.407525265117,7.21624629615253,12.4989052248669,3,3.40191867759046,"Cellulose.gd01"
"gd01","Substrate C",0,0,0,0,3,NA,"Substrate C.gd01"
"gd01","Substrate C",0.725694444444444,35.7501970567763,22.6262695566899,39.1898484579358,3,109.621349487101,"Substrate C.gd01"
"gd01","Substrate C",1.60416666666667,99.5815135894513,52.7095664423552,91.2956471230867,3,91.67931258755,"Substrate C.gd01"
"gd01","Substrate C",2.97708333333333,246.765112951082,55.2554034577461,95.7051661815332,3,38.7839127812632,"Substrate C.gd01"
"gd01","Substrate C",3.71875,293.335921997405,51.7458210313721,89.6263911057027,3,30.554181872923,"Substrate C.gd01"
"gd01","Substrate C",5.68888888888889,370.429809008465,51.6526617670369,89.4650345266783,3,24.151683355654,"Substrate C.gd01"
"gd01","Substrate C",7.81527777777778,406.315881245125,49.9576605758877,86.5292063447181,3,21.2960433836737,"Substrate C.gd01"
"gd01","Substrate C",10.8388888888889,429.285425628173,52.191978867646,90.3991591463241,3,21.0580545598638,"Substrate C.gd01"
"gd01","Substrate C",13.8597222222222,441.002731973563,51.7643513214787,89.6584865096462,3,20.3305966174879,"Substrate C.gd01"
"gd01","Substrate C",18.2409722222222,443.94377088093,50.5474175777404,87.5506954360465,3,19.7211226237767,"Substrate C.gd01"
"gd01","Substrate C",21.8006944444444,444.919371884262,53.049223045356,91.8839496166104,3,20.6518204023071,"Substrate C.gd01"
"gd01","Substrate C",27.9395833333333,442.327893758776,54.5479493456377,94.4798197153381,3,21.3596793348201,"Substrate C.gd01"
"gd01","Substrate C",31.7576388888889,441.680931715761,53.8077088068631,93.1976854923583,3,21.1006812384499,"Substrate C.gd01"
"gd01","Substrate C",49.9388888888889,444.664440830799,53.7918776025586,93.1702650421578,3,20.9529381004879,"Substrate C.gd01"
"gd01","Substrate C",80.8354166666667,450.643507807334,54.8519086332915,95.0062926449868,3,21.0823613341847,"Substrate C.gd01"
"gd01","Substrate C",129.899305555556,451.060961691499,54.9530266854831,95.181434248945,3,21.1016785607006,"Substrate C.gd01"
"gd01","Substrate D",0,0,0,0,3,NA,"Substrate D.gd01"
"gd01","Substrate D",0.725694444444444,18.9228932071771,1.01285066026368,1.75430880405637,3,9.27082758883294,"Substrate D.gd01"
"gd01","Substrate D",1.60416666666667,38.6707238782222,0.368781299572008,0.638747947739996,3,1.65176103181175,"Substrate D.gd01"
"gd01","Substrate D",2.97708333333333,78.5757159273081,1.73807419633894,3.01043281538348,3,3.83125088948409,"Substrate D.gd01"
"gd01","Substrate D",3.71875,97.5747172895415,1.00483513027057,1.74042549885872,3,1.78368490035612,"Substrate D.gd01"
"gd01","Substrate D",5.68888888888889,152.215976850172,1.16274597430964,2.01393510380048,3,1.32307734409694,"Substrate D.gd01"
"gd01","Substrate D",7.81527777777778,205.993285626128,1.03719306055674,1.79647107814214,3,0.872101764230648,"Substrate D.gd01"
"gd01","Substrate D",9.23958333333333,231.744864006142,1.06495592456272,1.84455776916411,3,0.79594332201262,"Substrate D.gd01"
"gd01","Substrate D",10.8388888888889,256.45990201683,1.13323045527554,1.96281272522165,3,0.76534877763965,"Substrate D.gd01"
"gd01","Substrate D",13.8597222222222,282.816640752958,2.07996895577187,3.60261190956285,3,1.27383307430971,"Substrate D.gd01"
"gd01","Substrate D",18.2409722222222,306.720334028287,2.78105813050256,4.81693398083295,3,1.57046450672837,"Substrate D.gd01"
"gd01","Substrate D",21.8006944444444,314.547986015794,2.3129349250779,4.00612080483544,3,1.27361197112681,"Substrate D.gd01"
"gd01","Substrate D",27.9395833333333,319.831077940354,5.73524410656225,9.93373418637579,3,3.10593149682232,"Substrate D.gd01"
"gd01","Substrate D",31.7576388888889,321.395594593062,7.66464729490695,13.2755585368742,3,4.13059754402768,"Substrate D.gd01"
"gd01","Substrate D",49.9388888888889,331.744868867294,6.15556015882148,10.6617429441256,3,3.21383808603548,"Substrate D.gd01"
"gd01","Substrate D",80.8354166666667,335.046517923617,7.86131147088314,13.6161908816936,3,4.06397027077828,"Substrate D.gd01"
"gd01","Substrate D",129.899305555556,341.460481071671,8.12512728057972,14.073133267928,3,4.12145300790288,"Substrate D.gd01"
"gd02","Cellulose",0,0,0,0,3,NA,"Cellulose.gd02"
"gd02","Cellulose",0.725694444444444,13.105794093087,1.0908949074939,1.88948540549758,3,14.4171760373852,"Cellulose.gd02"
"gd02","Cellulose",1.60416666666667,25.1911428970219,1.9991457183299,3.46262195588117,3,13.7453944429434,"Cellulose.gd02"
"gd02","Cellulose",2.97708333333333,126.152661316954,5.57789096377434,9.6611905483365,3,7.65833272756975,"Cellulose.gd02"
"gd02","Cellulose",3.71875,214.831657961451,3.40866305691517,5.90397760046012,3,2.74818788649833,"Cellulose.gd02"
"gd02","Cellulose",4.75694444444444,315.226542016004,5.59125315117745,9.68433453581894,3,3.07218246086881,"Cellulose.gd02"
"gd02","Cellulose",5.68888888888889,350.76332944442,5.68742813450865,9.85091449336566,3,2.80842199467335,"Cellulose.gd02"
"gd02","Cellulose",7.81527777777778,380.881479437459,6.9074304006227,11.9640204036244,3,3.14113997385606,"Cellulose.gd02"
"gd02","Cellulose",10.8388888888889,390.254260058505,6.50927641791539,11.2743974763394,3,2.88898767553471,"Cellulose.gd02"
"gd02","Cellulose",13.8597222222222,394.404099952987,5.52598338127368,9.57128397814727,3,2.42677091320505,"Cellulose.gd02"
"gd02","Cellulose",18.2409722222222,402.425110838138,5.78848968334293,10.0259582306382,3,2.49138484667544,"Cellulose.gd02"
"gd02","Cellulose",21.8006944444444,394.494695613104,4.70345749351046,8.14662735000068,3,2.06507905951425,"Cellulose.gd02"
"gd02","Cellulose",27.9395833333333,392.212598345652,7.48129327743077,12.9579800628336,3,3.30381535868307,"Cellulose.gd02"
"gd02","Cellulose",31.7576388888889,389.254432812015,5.12904588089306,8.88376806005865,3,2.28225225230741,"Cellulose.gd02"
"gd02","Cellulose",49.9388888888889,389.453286071697,9.45465425257977,16.3759415334653,3,4.20485386030369,"Cellulose.gd02"
"gd02","Cellulose",80.8354166666667,378.450364736364,7.00192635677839,12.1276922007958,3,3.204566128307,"Cellulose.gd02"
"gd02","Cellulose",129.899305555556,369.89340295539,9.01310146400143,15.6111496694239,3,4.22044555125701,"Cellulose.gd02"
"gd02","Substrate C",0,0,0,0,3,NA,"Substrate C.gd02"
"gd02","Substrate C",0.725694444444444,36.8353918326409,21.563880703834,37.3497369873946,3,101.396334148122,"Substrate C.gd02"
"gd02","Substrate C",1.60416666666667,149.1211410632,3.23751349638048,5.60753786592094,3,3.76039093178905,"Substrate C.gd02"
"gd02","Substrate C",2.97708333333333,296.304740424831,7.26332252873786,12.5804436515336,3,4.24577873222557,"Substrate C.gd02"
"gd02","Substrate C",3.71875,342.875549471154,2.28470444769577,3.95722418368766,3,1.15412842641921,"Substrate C.gd02"
"gd02","Substrate C",5.68888888888889,419.969436482214,3.03956689223503,5.2646842903553,3,1.25358748352114,"Substrate C.gd02"
"gd02","Substrate C",7.81527777777778,455.855508718874,1.14671038853846,1.98616065451565,3,0.435699605802179,"Substrate C.gd02"
"gd02","Substrate C",10.8388888888889,478.825053101922,5.19660161249138,9.00077801952943,3,1.87976338356162,"Substrate C.gd02"
"gd02","Substrate C",13.8597222222222,490.542359447312,2.53168561002101,4.38500810534739,3,0.893910183472826,"Substrate C.gd02"
"gd02","Substrate C",18.2409722222222,493.483398354679,2.97065961336598,5.14533338234279,3,1.04265582175567,"Substrate C.gd02"
"gd02","Substrate C",21.8006944444444,494.45899935801,4.02707386673349,6.97509654301526,3,1.4106521576251,"Substrate C.gd02"
"gd02","Substrate C",27.9395833333333,493.698831137651,3.7758768679408,6.5400105783975,3,1.32469638693028,"Substrate C.gd02"
"gd02","Substrate C",31.7576388888889,490.808784394743,4.76207999140218,8.24816449481574,3,1.68052503481315,"Substrate C.gd02"
"gd02","Substrate C",49.9388888888889,493.792293509781,5.24362787078145,9.08222988817769,3,1.83928141600245,"Substrate C.gd02"
"gd02","Substrate C",80.8354166666667,499.771360486316,5.75891664271477,9.97473622173597,3,1.99585990922525,"Substrate C.gd02"
"gd02","Substrate C",129.899305555556,500.188814370482,6.93579267870966,12.0131453102894,3,2.40172210276406,"Substrate C.gd02"
"gd02","Substrate D",0,0,0,0,3,NA,"Substrate D.gd02"
"gd02","Substrate D",0.725694444444444,18.9228932071771,1.01285066026368,1.75430880405637,3,9.27082758883294,"Substrate D.gd02"
"gd02","Substrate D",1.60416666666667,38.6707238782222,0.368781299572008,0.638747947739997,3,1.65176103181175,"Substrate D.gd02"
"gd02","Substrate D",2.97708333333333,78.5757159273082,1.73807419633893,3.01043281538346,3,3.83125088948406,"Substrate D.gd02"
"gd02","Substrate D",3.71875,97.5747172895415,1.00483513027058,1.74042549885874,3,1.78368490035613,"Substrate D.gd02"
"gd02","Substrate D",5.68888888888889,152.215976850172,1.16274597430965,2.01393510380049,3,1.32307734409695,"Substrate D.gd02"
"gd02","Substrate D",7.81527777777778,205.993285626128,1.03719306055674,1.79647107814213,3,0.872101764230644,"Substrate D.gd02"
"gd02","Substrate D",9.23958333333333,231.744864006142,1.06495592456267,1.84455776916404,3,0.795943322012586,"Substrate D.gd02"
"gd02","Substrate D",10.8388888888889,256.45990201683,1.13323045527555,1.96281272522167,3,0.765348777639657,"Substrate D.gd02"
"gd02","Substrate D",13.8597222222222,282.816640752958,2.07996895577186,3.60261190956285,3,1.27383307430971,"Substrate D.gd02"
"gd02","Substrate D",18.2409722222222,306.720334028287,2.78105813050262,4.81693398083305,3,1.5704645067284,"Substrate D.gd02"
"gd02","Substrate D",21.8006944444444,314.547986015794,2.31293492507785,4.00612080483534,3,1.27361197112678,"Substrate D.gd02"
"gd02","Substrate D",27.9395833333333,308.346879297272,2.2042842379912,3.817932294524,3,1.23819391434255,"Substrate D.gd02"
"gd02","Substrate D",31.7576388888889,309.91139594998,3.6232641754894,6.27567764119179,3,2.0249909242462,"Substrate D.gd02"
"gd02","Substrate D",49.9388888888889,320.260670224212,2.40391876127292,4.16370943179274,3,1.30010014307338,"Substrate D.gd02"
"gd02","Substrate D",80.8354166666667,323.562319280535,3.86420136895115,6.69299310170059,3,2.06853292329681,"Substrate D.gd02"
"gd02","Substrate D",129.899305555556,329.976282428589,3.89533225469004,6.74691337748497,3,2.04466615837612,"Substrate D.gd02"
"gd03","Cellulose",0,0,0,0,3,NA,"Cellulose.gd03"
"gd03","Cellulose",0.725694444444444,5.66372125347621,0.966315061180707,1.67370678208401,3,29.5513622083139,"Cellulose.gd03"
"gd03","Cellulose",1.60416666666667,13.2861597647887,0.952932622761254,1.65052771881236,3,12.4229103671222,"Cellulose.gd03"
"gd03","Cellulose",2.97708333333333,99.2784096596721,0.556591455852299,0.964044680594911,3,0.971051695831622,"Cellulose.gd03"
"gd03","Cellulose",3.71875,191.154963193182,2.11978089811277,3.6715682164453,3,1.92072868792572,"Cellulose.gd03"
"gd03","Cellulose",4.75694444444444,275.183281908666,6.94495942489383,12.0290225804204,3,4.37127666222577,"Cellulose.gd03"
"gd03","Cellulose",5.68888888888889,310.489529442732,6.39004798291624,11.067887769214,3,3.56465732969439,"Cellulose.gd03"
"gd03","Cellulose",7.81527777777778,339.972252578202,7.71943320442864,13.3704505157046,3,3.93280640237812,"Cellulose.gd03"
"gd03","Cellulose",10.8388888888889,351.954795442304,8.28753689377066,14.3544349696123,3,4.07848824777995,"Cellulose.gd03"
"gd03","Cellulose",13.8597222222222,360.21433716698,8.3597959908637,14.4795913970865,3,4.01971545912522,"Cellulose.gd03"
"gd03","Cellulose",18.2409722222222,360.90654718998,9.15606425230859,15.8587684823636,3,4.39414818208206,"Cellulose.gd03"
"gd03","Cellulose",21.8006944444444,364.652783871921,9.75694858476517,16.8995306756505,3,4.63441701889933,"Cellulose.gd03"
"gd03","Cellulose",27.9395833333333,363.970156347479,8.74110951579987,15.1400457958892,3,4.15969428587852,"Cellulose.gd03"
"gd03","Cellulose",31.7576388888889,366.045314992789,9.95884499780925,17.2492255209088,3,4.7123197086264,"Cellulose.gd03"
"gd03","Cellulose",49.9388888888889,365.914567208024,8.113950489599,14.0537744980838,3,3.84072561125838,"Cellulose.gd03"
"gd03","Cellulose",80.8354166666667,373.142861971735,10.3356766413707,17.9019170734569,3,4.79760405407753,"Cellulose.gd03"
"gd03","Cellulose",129.899305555556,369.89340295539,9.01310146400143,15.6111496694239,3,4.22044555125701,"Cellulose.gd03"
"gd03","Substrate C",0,0,0,0,3,NA,"Substrate C.gd03"
"gd03","Substrate C",0.725694444444444,38.0056844247572,18.1159440189576,31.377735467908,3,82.5606378172954,"Substrate C.gd03"
"gd03","Substrate C",1.60416666666667,149.847655573848,3.17420263560325,5.49788023838387,3,3.66897981642054,"Substrate C.gd03"
"gd03","Substrate C",2.97708333333333,262.309129117385,6.4452756150995,11.1635448341371,3,4.2558735457283,"Substrate C.gd03"
"gd03","Substrate C",3.71875,313.115767714019,3.93714317292773,6.81933201218376,3,2.17789479653804,"Substrate C.gd03"
"gd03","Substrate C",5.68888888888889,370.70847899541,1.97071240856942,3.41337401874868,3,0.920770419926364,"Substrate C.gd03"
"gd03","Substrate C",7.81527777777778,402.080740149145,3.02520226603125,5.23980402793862,3,1.30317210070669,"Substrate C.gd03"
"gd03","Substrate C",10.8388888888889,420.750316981037,3.4947569090274,6.05309652653782,3,1.43864336691887,"Substrate C.gd03"
"gd03","Substrate C",13.8597222222222,435.2894522076,5.15774695325307,8.93347977561789,3,2.05230789083244,"Substrate C.gd03"
"gd03","Substrate C",18.2409722222222,444.141231819281,4.37067775485655,7.57023593492261,3,1.70446592042661,"Substrate C.gd03"
"gd03","Substrate C",21.8006944444444,453.221984653275,5.2369253545415,9.07062078951154,3,2.0013638121396,"Substrate C.gd03"
"gd03","Substrate C",27.9395833333333,459.993819634069,5.49304952044301,9.51424085789915,3,2.0683410193354,"Substrate C.gd03"
"gd03","Substrate C",31.7576388888889,464.856064456719,5.53734240192313,9.59095837903634,3,2.0632103380743,"Substrate C.gd03"
"gd03","Substrate C",49.9388888888889,474.425608853731,5.36611510533324,9.29438400169999,3,1.95908142989084,"Substrate C.gd03"
"gd03","Substrate C",80.8354166666667,486.473605238603,6.12838982770247,10.614682550169,3,2.18196474297156,"Substrate C.gd03"
"gd03","Substrate C",129.899305555556,500.188814370482,6.93579267870969,12.0131453102894,3,2.40172210276407,"Substrate C.gd03"
"gd03","Substrate D",0,0,0,0,3,NA,"Substrate D.gd03"
"gd03","Substrate D",0.725694444444444,14.4934814536351,0.348471931930386,0.603571091115113,3,4.16443138969714,"Substrate D.gd03"
"gd03","Substrate D",1.60416666666667,29.0030983715919,0.933431425586372,1.61675065449704,3,5.57440668504793,"Substrate D.gd03"
"gd03","Substrate D",2.97708333333333,60.8367649330781,1.81389098275601,3.14175134152446,3,5.16423143962448,"Substrate D.gd03"
"gd03","Substrate D",3.71875,83.1914019098442,2.75050958611807,4.76402234986174,3,5.7265801999882,"Substrate D.gd03"
"gd03","Substrate D",5.68888888888889,129.33146179215,2.34878362701454,4.06821257797509,3,3.14557070770079,"Substrate D.gd03"
"gd03","Substrate D",7.81527777777778,178.30326111659,2.63347507145378,4.56131262422402,3,2.55817678020002,"Substrate D.gd03"
"gd03","Substrate D",9.23958333333333,206.889545992762,2.94630752099277,5.10315432108179,3,2.46660811042638,"Substrate D.gd03"
"gd03","Substrate D",10.8388888888889,228.857871058453,3.03036581989934,5.24874756558577,3,2.29345293710487,"Substrate D.gd03"
"gd03","Substrate D",13.8597222222222,256.536766217694,3.39894801180584,5.88715064873293,3,2.29485649777668,"Substrate D.gd03"
"gd03","Substrate D",18.2409722222222,277.637231460948,2.96638425086278,5.13792823726647,3,1.85059050266072,"Substrate D.gd03"
"gd03","Substrate D",21.8006944444444,290.204224984894,3.47033809133805,6.01080189363911,3,2.0712316969031,"Substrate D.gd03"
"gd03","Substrate D",27.9395833333333,300.225703880311,4.11047889964468,7.1195582976244,3,2.37140198377642,"Substrate D.gd03"
"gd03","Substrate D",31.7576388888889,304.109148887729,3.62329025512637,6.27572281244808,3,2.06364156928569,"Substrate D.gd03"
"gd03","Substrate D",49.9388888888889,311.070012801281,4.34937199671843,7.53333327933361,3,2.42174847118616,"Substrate D.gd03"
"gd03","Substrate D",80.8354166666667,322.185200166305,4.45690628324689,7.71958812715657,3,2.39600953835617,"Substrate D.gd03"
"gd03","Substrate D",129.899305555556,329.976282428589,3.89533225469002,6.74691337748494,3,2.04466615837611,"Substrate D.gd03"
"gd04","Cellulose",0,0,0,0,3,NA,"Cellulose.gd04"
"gd04","Cellulose",0.725694444444444,7.68150964650267,2.74751732926756,4.75883960896737,3,61.9518796169712,"Cellulose.gd04"
"gd04","Cellulose",1.60416666666667,16.6775583655422,5.77877988724064,10.0091403704579,3,60.015621897855,"Cellulose.gd04"
"gd04","Cellulose",2.97708333333333,113.081824554431,2.24648834531558,3.89103195269792,3,3.44089951504542,"Cellulose.gd04"
"gd04","Cellulose",3.71875,207.486298623304,3.84711308480831,6.66339532535103,3,3.2114869124195,"Cellulose.gd04"
"gd04","Cellulose",4.75694444444444,314.142277630427,5.73053390434694,9.92557587682494,3,3.15957977757514,"Cellulose.gd04"
"gd04","Cellulose",5.68888888888889,353.333301919055,9.09305817296412,15.7496387517533,3,4.45744532604553,"Cellulose.gd04"
"gd04","Cellulose",7.81527777777778,387.932794019403,10.7412100461955,18.6043215347799,3,4.79575891020169,"Cellulose.gd04"
"gd04","Cellulose",10.8388888888889,400.372292836203,10.0874215762712,17.4719266874683,3,4.36392003145339,"Cellulose.gd04"
"gd04","Cellulose",13.8597222222222,411.840809958535,9.58715070083441,16.6054321136648,3,4.03200258744068,"Cellulose.gd04"
"gd04","Cellulose",18.2409722222222,415.709984129609,5.00173214308195,8.66325419766831,3,2.08396587245961,"Cellulose.gd04"
"gd04","Cellulose",21.8006944444444,415.291958798637,4.07527482041578,7.05858304376626,3,1.69966764205727,"Cellulose.gd04"
"gd04","Cellulose",27.9395833333333,417.524933312268,7.73597727749828,13.3991056908254,3,3.20917497897165,"Cellulose.gd04"
