"id","exper","date","time","temp.air","pres.amb","mass.init","vol","mass.final","notes","date.time.e","etime","date.time","start.time","elapsed.time","xCH4","vol.hs","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"L2","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,466.05,70,465.98,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,375.58,62.8086685935595,37.7510977124102,1790.45556103419,1076.151817064,1.2801404457726,0.769427343965785,"vol"
"L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,"vol"
"L3","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,470.55,61,470.48,NA,2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.6,373.17,55.327327382623,33.2544438364688,55.327327382623,33.2544438364688,76.2405276851456,45.8243053823111,"vol"
"L3","IIS-BMP2","29.09.2018","06.05",19,1000,470.48,60,470.39,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.6,373.17,54.1439257461542,32.5431612729034,109.471253128777,65.7976051093722,61.634192153725,37.0451796308149,"vol"
"L3","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,470.4,382,469.96,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.6,373.17,343.360174613819,206.376345696423,452.831427742596,272.173950805795,250.095423087455,150.319644816818,"vol"
"L3","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,469.95,342,469.54,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.6,373.17,306.865900563452,184.441492809569,759.697328306049,456.615443615364,413.75177604061,248.685158844363,"vol"
"L3","IIS-BMP2","02.10.2018","09.45",20.3,1000,469.55,337,469.17,"Pressure not measured.",2022-10-03 09:45:00,4.75694444444525,2018-10-02 09:45:00,2018-09-27 15:35:00,4.75694444444444,0.6,373.17,302.187634720136,181.629625038282,1061.88496302618,638.245068653647,291.070363877589,174.947598699081,"vol"
"L3","IIS-BMP2","03.10.2018","08.07",20,1002.27,469.15,147,468.97,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.6,373.17,132.315878988193,79.5283483703538,1194.20084201438,717.773417024,141.978290419521,85.3359326775778,"vol"
"L3","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,468.97,144,468.8,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.6,373.17,130.47331800894,78.4208786352607,1324.67416002332,796.194295659261,61.3591044849357,36.8798384176275,"vol"
"L3","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,468.78,88,468.68,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.6,373.17,79.4945035848535,47.7801048745534,1404.16866360817,843.974400533815,26.291246017958,15.8023314238303,"vol"
"L3","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,468.68,59,468.6,NA,2022-10-12 12:26:00,13.8687500000451,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.6,373.17,53.3508528618974,32.0664854793058,1457.51951647007,876.04088601312,17.6609719818695,10.6151124345288,"vol"
"L3","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,468.59,55,468.54,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.6,373.17,49.6748166212038,29.8570069722098,1507.19433309127,905.89789298533,11.3380465897184,6.81472341733747,"vol"
"L3","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,468.54,40,468.49,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.6,373.17,36.4674775081236,21.9187468475563,1543.66181059939,927.816639832886,10.2444728075884,6.15743181047232,"vol"
"L3","IIS-BMP2","25.10.2018","14.08",20.6,997.15,468.45,22,468.43,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,373.17,19.6406882483722,11.8050192402791,1563.30249884777,939.621659073166,3.19938813095656,1.92298955950248,"vol"
"L3","IIS-BMP2","29.10.2018","09.46",20,1010.42,468.4,26,468.38,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,373.17,23.5976492843782,14.1833473605759,1586.90014813215,953.805006433741,6.18054110031005,3.71480905769903,"vol"
"L3","IIS-BMP2","16.11.2018","14.07",21.5,1000,468.33,68,468.25,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,373.17,60.6133732010696,36.4316172533388,1647.51352133321,990.23662368708,3.33383970854972,2.00380156773263,"vol"
"L3","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,468.22,90,468.13,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,373.17,81.1260665363188,48.7607544215657,1728.63958786953,1038.99737810865,2.62573409930771,1.57819528369905,"vol"
"L3","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,468.06,74,467.98,"Change of needle",2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,373.17,66.3977353703344,39.9083032959765,1795.03732323987,1078.90568140462,1.35329132838818,0.81339462076383,"vol"
