"id","date","elapsed.time","exper","time","temp.air","pres.amb","mass.init","vol","mass.final","notes","date.time.e","etime","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"D3","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,470.47,181,470.26,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.220000000000027,0.210000000000036,0.00999999999999091,2.25,2.21000000000004,0.0399999999999636,0.6,372.09,0.220000000000027,2.25,177.493213236484,106.68214732492,1804.02797081124,1084.30950260582,110.981427295066,66.7052940286081,"grav"
"D3","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,470.26,230,469.99,NA,2022-10-12 12:19:00,13.8638888888454,2018-10-11 12:13:00,2018-09-27 15:35:00,0.269999999999982,0.269999999999982,0,2.51999999999998,2.48000000000002,0.0399999999999636,0.6,372.09,0.269999999999982,2.51999999999998,217.815894235367,130.918061005333,2021.84386504661,1215.22756361115,72.1045718848113,43.3383926086618,"grav"
"D3","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,469.98,193,469.74,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.25,0.240000000000009,0.00999999999999091,2.76999999999998,2.72000000000003,0.0499999999999545,0.6,372.09,0.25,2.76999999999998,201.751698840181,121.262689802366,2223.59556388679,1336.49025341352,46.0488898921955,27.6776467451906,"grav"
"D3","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,469.74,117,469.6,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.139999999999986,0.139999999999986,0,2.90999999999997,2.86000000000001,0.0499999999999545,0.6,372.09,0.139999999999986,2.90999999999997,112.956227980865,67.8922463286886,2336.55179186765,1404.3824997422,31.7317534710194,19.0723438769629,"grav"
"D3","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,469.54,64,469.46,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.140000000000043,0.0800000000000409,0.0600000000000023,3.05000000000001,2.94000000000005,0.109999999999957,0.6,372.09,0.140000000000043,3.05000000000001,112.907828436855,67.8631558232524,2449.45962030451,1472.24565556546,18.3922254467275,11.0546317178149,"grav"
"D3","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,469.44,45,469.39,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0699999999999932,0.0500000000000114,0.0199999999999818,3.12,2.99000000000007,0.129999999999939,0.6,372.09,0.0699999999999932,3.12,56.4998627350402,33.9591952290958,2505.95948303955,1506.20485079455,14.7980724515202,8.89436906691486,"grav"
"D3","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,469.34,121,469.22,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.169999999999959,0.119999999999948,0.0500000000000114,3.28999999999996,3.11000000000001,0.17999999999995,0.6,372.09,0.169999999999959,3.28999999999996,136.979785473402,82.3315854614633,2642.93926851295,1588.53643625602,7.53412364240092,4.52837871221524,"grav"
"D3","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,469.18,153,469.01,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.210000000000036,0.170000000000016,0.0400000000000205,3.5,3.28000000000003,0.21999999999997,0.6,372.09,0.210000000000036,3.5,169.258968839933,101.732961619143,2812.19823735288,1690.26939787516,5.47825212131674,3.29269885441025,"grav"
"D3","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,468.97,138,468.79,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.21999999999997,0.180000000000007,0.0399999999999636,3.71999999999997,3.46000000000004,0.259999999999934,0.6,372.09,0.21999999999997,3.71999999999997,177.181979644023,106.495080634549,2989.3802169969,1796.76447850971,3.61125022203749,2.17053892478274,"grav"
"I1","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,729.495,0,729.495,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,0,0,0,0,0.6,113.49,0,0,0,0,0,0,NA,NA,"grav"
"I1","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,729.49,78,729.4,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0950000000000273,0.0900000000000318,0.00499999999999545,0.0950000000000273,0.0900000000000318,0.00499999999999545,0.6,113.49,0.0950000000000273,0.0950000000000273,73.1092738124556,43.9422678617386,73.1092738124556,43.9422678617386,100.743879703288,60.5520246133049,"grav"
"I1","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,729.39,64,729.33,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0699999999999363,0.0599999999999454,0.00999999999999091,0.164999999999964,0.149999999999977,0.0149999999999864,0.6,113.49,0.0699999999999363,0.164999999999964,56.5447908466416,33.9861992329869,129.654064659097,77.9284670947255,64.367192742422,38.6878473482222,"grav"
"I1","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,729.33,82,729.24,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.0900000000000318,0.0900000000000318,0,0.254999999999995,0.240000000000009,0.0149999999999864,0.6,113.49,0.0900000000000318,0.254999999999995,72.6118268668102,43.6432777912227,202.265891525907,121.571744885948,52.8887358058709,31.7887304093883,"grav"
"I1","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,729.26,60,729.19,"Forgot to check volume - so this is an estimate",2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.0499999999999545,0.0699999999999363,-0.0199999999999818,0.30499999999995,0.309999999999945,-0.00499999999999545,0.6,113.49,0.0499999999999545,0.30499999999995,40.338780283628,24.2455901420404,242.604671809535,145.817335027989,54.3893666745547,32.6906833375825,"grav"
"I1","03.10.2018",5.68888888888889,"IIS-BMP2","8.07",20,1002.27,729.18,103,729.09,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.100000000000023,0.0899999999999181,0.0100000000001046,0.404999999999973,0.399999999999864,0.00500000000010914,0.6,113.49,0.100000000000023,0.404999999999973,80.7037424331018,48.5069168726435,323.308414242637,194.324251900632,40.9634787111972,24.6210646093079,"grav"
"I1","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,729.08,97,728.98,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.110000000000014,0.100000000000023,0.00999999999999091,0.514999999999986,0.499999999999886,0.0150000000001,0.6,113.49,0.110000000000014,0.514999999999986,88.7751486582063,53.358228831702,412.083562900844,247.682480732334,41.7492534512792,25.0933538594549,"grav"
"I1","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,728.98,65,728.9,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0800000000000409,0.0800000000000409,0,0.595000000000027,0.579999999999927,0.0150000000001,0.6,113.49,0.0800000000000409,0.595000000000027,64.5363596619158,38.7895249836589,476.619922562759,286.472005715993,45.3107547114377,27.2339912123202,"grav"
"I1","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,728.91,55,728.85,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.0499999999999545,0.0599999999999454,-0.00999999999999091,0.644999999999982,0.639999999999873,0.00500000000010914,0.6,113.49,0.0499999999999545,0.644999999999982,40.3393666446138,24.2459425738203,516.959289207373,310.717948289813,25.2230516579435,15.1602940973953,"grav"
"I1","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,728.88,76,728.77,NA,2022-10-12 12:20:00,13.864583333343,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0800000000000409,0.110000000000014,-0.0299999999999727,0.725000000000023,0.749999999999886,-0.0249999999998636,0.6,113.49,0.0800000000000409,0.725000000000023,64.5380427364425,38.7905365941951,581.497331943816,349.508484884008,21.364317595512,12.8410052173887,"grav"
"I1","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,728.76,104,728.65,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.120000000000005,0.110000000000014,0.00999999999999091,0.845000000000027,0.8599999999999,-0.0149999999998727,0.6,113.49,0.120000000000005,0.845000000000027,96.8408154432907,58.206091105138,678.338147387106,407.714575989146,22.1034671482547,13.285270437692,"grav"
"I1","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,728.66,82,728.57,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0799999999999272,0.0899999999999181,-0.00999999999999091,0.924999999999955,0.949999999999818,-0.0249999999998636,0.6,113.49,0.0799999999999272,0.924999999999955,64.5464159890133,38.7955693306477,742.88456337612,446.510145319794,18.1324305548535,10.8984822153985,"grav"
"I1","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,728.5,56,728.44,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.129999999999995,0.0599999999999454,0.07000000000005,1.05499999999995,1.00999999999976,0.0450000000001864,0.6,113.49,0.129999999999995,1.05499999999995,104.842983548472,63.0157875501413,847.727546924592,509.525932869935,17.0784950576697,10.2650151665389,"grav"
"I1","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,728.43,55,728.36,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0800000000000409,0.0699999999999363,0.0100000000001046,1.13499999999999,1.0799999999997,0.055000000000291,0.6,113.49,0.0800000000000409,1.13499999999999,64.5712716972281,38.8105088332759,912.29881862182,548.336441703211,16.9120828017476,10.1649932193375,"grav"
"I1","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,728.28,172,728.14,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.220000000000027,0.139999999999986,0.0800000000000409,1.35500000000002,1.21999999999969,0.135000000000332,0.6,113.49,0.220000000000027,1.35500000000002,177.267957671526,106.54675765605,1089.56677629335,654.883199359262,9.75004236075768,5.86025480404538,"grav"
"I1","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,728.11,200,727.92,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.220000000000027,0.190000000000055,0.0299999999999727,1.57500000000005,1.40999999999974,0.165000000000305,0.6,113.49,0.220000000000027,1.57500000000005,177.318919737064,106.577388362907,1266.88569603041,761.460587722168,5.73912126995059,3.44949403795343,"grav"
"I1","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,727.83,214,727.61,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.309999999999945,0.220000000000027,0.0899999999999181,1.88499999999999,1.62999999999977,0.255000000000223,0.6,113.49,0.309999999999945,1.88499999999999,249.665516771112,150.06124998504,1516.55121280152,911.521837707208,5.08857985832534,3.05848666673919,"grav"
"I2","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,722.085,0,722.085,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,0,0,0,0,0.6,118.8,0,0,0,0,0,0,NA,NA,"grav"
"I2","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,722.08,80,721.98,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.105000000000018,0.100000000000023,0.00499999999999545,0.105000000000018,0.100000000000023,0.00499999999999545,0.6,118.8,0.105000000000018,0.105000000000018,81.012423495612,48.6924493670226,81.012423495612,48.6924493670226,111.634344338451,67.0977292713039,"grav"
"I2","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,721.98,66,721.91,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.07000000000005,0.07000000000005,0,0.175000000000068,0.170000000000073,0.00499999999999545,0.6,118.8,0.07000000000005,0.175000000000068,56.5447908467334,33.9861992330421,137.557214342345,82.6786486000647,64.3671927425265,38.6878473482851,"grav"
"I2","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,721.91,93,721.83,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.0799999999999272,0.0799999999999272,0,0.254999999999995,0.25,0.00499999999999545,0.6,118.8,0.0799999999999272,0.254999999999995,64.5438461037498,38.7940247032601,202.101060446095,121.472673303325,47.0122096051592,28.2566492527539,"grav"
"I2","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,721.83,52,721.77,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.0600000000000591,0.0600000000000591,0,0.315000000000055,0.310000000000059,0.00499999999999545,0.6,118.8,0.0600000000000591,0.315000000000055,48.4065363404454,29.0947081705036,250.50759678654,150.567381473828,65.2672400095892,39.2288200051733,"grav"
"I2","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,721.77,105,721.67,"Measured before I2. Wrong order, id correct",2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.100000000000023,0.100000000000023,0,0.415000000000077,0.410000000000082,0.00499999999999545,0.6,118.8,0.100000000000023,0.415000000000077,80.7037424331018,48.5069168726435,331.211339219642,199.074298346472,40.9634787111972,24.6210646093079,"grav"
"I2","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,721.67,104,721.56,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.110000000000014,0.110000000000014,0,0.525000000000091,0.520000000000095,0.00499999999999545,0.6,118.8,0.110000000000014,0.525000000000091,88.7751486582063,53.358228831702,419.986487877849,252.432527178174,41.7492534512792,25.0933538594549,"grav"
"I2","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,721.55,68,721.49,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0699999999999363,0.0599999999999454,0.00999999999999091,0.595000000000027,0.580000000000041,0.0149999999999864,0.6,118.8,0.0699999999999363,0.595000000000027,56.4693147040961,33.9408343606533,476.455802581945,286.373361538827,39.6469103724517,23.8297423107464,"grav"
"I2","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,721.49,55,721.42,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.07000000000005,0.07000000000005,0,0.665000000000077,0.650000000000091,0.0149999999999864,0.6,118.8,0.07000000000005,0.665000000000077,56.4751133025511,33.9443196034036,532.930915884496,320.317681142231,35.3122723211783,21.2244117363878,"grav"
"I2","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,721.43,88,721.33,NA,2022-10-12 12:21:00,13.8652777777461,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0899999999999181,0.0999999999999091,-0.00999999999999091,0.754999999999995,0.75,0.00499999999999545,0.6,118.8,0.0899999999999181,0.754999999999995,72.6052980783946,43.6393536684075,605.53621396289,363.957034810638,24.0348572949168,14.4461308695418,"grav"
"I2","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,721.32,105,721.21,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.120000000000005,0.110000000000014,0.00999999999999091,0.875,0.860000000000014,0.0149999999999864,0.6,118.8,0.120000000000005,0.875,96.8408154432907,58.206091105138,702.377029406181,422.163125915776,22.1034671482547,13.285270437692,"grav"
"I2","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,721.21,88,721.12,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0900000000000318,0.0900000000000318,0,0.965000000000032,0.950000000000045,0.0149999999999864,0.6,118.8,0.0900000000000318,0.965000000000032,72.6147179877317,43.6450154970338,774.991747393913,465.80814141281,20.398984374236,12.2607924923388,"grav"
"I2","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,721.04,58,720.98,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.139999999999986,0.0599999999999454,0.0800000000000409,1.10500000000002,1.00999999999999,0.0950000000000273,0.6,118.8,0.139999999999986,1.10500000000002,112.907828436809,67.8631558232249,887.899575830722,533.671297236035,18.39222544672,11.0546317178104,"grav"
"I2","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,720.96,57,720.89,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0900000000000318,0.07000000000005,0.0199999999999818,1.19500000000005,1.08000000000004,0.115000000000009,0.6,118.8,0.0900000000000318,1.19500000000005,72.6426806593701,43.6618224374285,960.542256490092,577.333119673463,19.0260931519631,11.4356173717528,"grav"
"I2","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,720.86,173,720.68,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.210000000000036,0.180000000000064,0.0299999999999727,1.40500000000009,1.2600000000001,0.144999999999982,0.6,118.8,0.210000000000036,1.40500000000009,169.210323231919,101.703723217144,1129.75257972201,679.036842890607,9.30685861708734,5.59387958567996,"grav"
"I2","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,720.66,206,720.46,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.219999999999914,0.199999999999932,0.0199999999999818,1.625,1.46000000000004,0.164999999999964,0.6,118.8,0.219999999999914,1.625,177.318919736972,106.577388362852,1307.07149945898,785.614231253459,5.73912126994762,3.44949403795164,"grav"
"I2","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,720.4,215,720.21,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.25,0.189999999999941,0.0600000000000591,1.875,1.64999999999998,0.225000000000023,0.6,118.8,0.25,1.875,201.343158686416,121.017137084731,1508.4146581454,906.63136833819,4.10369343413406,2.46652150543526,"grav"
"I3","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,740.535,0,740.535,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,0,0,0,0,0.6,103.41,0,0,0,0,0,0,NA,NA,"grav"
"I3","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,740.53,80,740.44,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0949999999999136,0.0899999999999181,0.00499999999999545,0.0949999999999136,0.0899999999999181,0.00499999999999545,0.6,103.41,0.0949999999999136,0.0949999999999136,73.4243524646032,44.131645622017,73.4243524646032,44.131645622017,101.178055070841,60.8129853547411,"grav"
"I3","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,740.43,65,740.35,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0900000000000318,0.0799999999999272,0.0100000000001046,0.184999999999945,0.169999999999845,0.0150000000001,0.6,103.41,0.0900000000000318,0.184999999999945,72.7004453743453,43.6965418710383,146.124797838948,87.8281874930554,82.7578192403614,49.7415180192057,"grav"
"I3","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,740.37,92,740.27,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.0800000000000409,0.100000000000023,-0.0199999999999818,0.264999999999986,0.269999999999868,-0.00499999999988177,0.6,103.41,0.0800000000000409,0.264999999999986,64.5438461038415,38.7940247033152,210.66864394279,126.622212196371,47.012209605226,28.2566492527941,"grav"
"I3","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,740.29,54,740.24,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.0299999999999727,0.0499999999999545,-0.0199999999999818,0.294999999999959,0.319999999999823,-0.0249999999998636,0.6,103.41,0.0299999999999727,0.294999999999959,24.2032681701768,14.5473540852242,234.871912112967,141.169566281595,32.6336200047328,19.6144100025495,"grav"
"I3","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,740.22,106,740.11,"Measured after I3. Wrong order, id correct",2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.129999999999995,0.110000000000014,0.0199999999999818,0.424999999999955,0.429999999999836,-0.00499999999988177,0.6,103.41,0.129999999999995,0.424999999999955,104.914865163005,63.05899193442,339.786777275972,204.228558216015,53.2525223245424,32.0073839920919,"grav"
"I3","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,740.11,102,740.01,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.100000000000023,0.100000000000023,0,0.524999999999977,0.529999999999859,-0.00499999999988177,0.6,103.41,0.100000000000023,0.524999999999977,80.7046805983777,48.5074807560977,420.491457874349,252.736038972113,37.9538667738941,22.8121398722341,"grav"
"I3","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,740.01,70,739.95,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0599999999999454,0.0599999999999454,0,0.584999999999923,0.589999999999804,-0.00499999999988177,0.6,103.41,0.0599999999999454,0.584999999999923,48.4022697463681,29.0921437377028,468.893727620717,281.828182709815,33.98306603353,20.4254934092112,"grav"
"I3","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,739.93,56,739.87,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.0800000000000409,0.0599999999999454,0.0200000000000955,0.664999999999964,0.64999999999975,0.0150000000002137,0.6,103.41,0.0800000000000409,0.664999999999964,64.5429866314738,38.7935081181676,533.436714252191,320.621690827983,40.356882652767,24.2564705558669,"grav"
"I3","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,739.87,86,739.78,NA,2022-10-12 12:22:00,13.8659722222437,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0900000000000318,0.0900000000000318,0,0.754999999999995,0.739999999999782,0.0150000000002137,0.6,103.41,0.0900000000000318,0.754999999999995,72.6052980784864,43.6393536684626,606.042012330677,364.261044496446,24.0348572949472,14.44613086956,"grav"
"I3","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,739.76,105,739.65,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.129999999999995,0.110000000000014,0.0199999999999818,0.884999999999991,0.849999999999795,0.0350000000001955,0.6,103.41,0.129999999999995,0.884999999999991,104.910883396891,63.0565986972283,710.952895727568,427.317643193674,23.9454227439408,14.3923763074986,"grav"
"I3","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,739.67,86,739.58,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0699999999999363,0.0899999999999181,-0.0199999999999818,0.954999999999927,0.939999999999714,0.0150000000002137,0.6,103.41,0.0699999999999363,0.954999999999927,56.4781139903866,33.9461231643167,767.431009717955,461.263766357991,15.8658767354968,9.53617193847368,"grav"
"I3","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,739.51,56,739.44,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.139999999999986,0.0699999999999363,0.07000000000005,1.09499999999991,1.00999999999965,0.0850000000002638,0.6,103.41,0.139999999999986,1.09499999999991,112.907828436809,67.8631558232249,880.338838154764,529.126922181215,18.39222544672,11.0546317178104,"grav"
"I3","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,739.42,56,739.36,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0800000000000409,0.0599999999999454,0.0200000000000955,1.17499999999995,1.0699999999996,0.105000000000359,0.6,103.41,0.0800000000000409,1.17499999999995,64.5712716972281,38.8105088332759,944.910109851992,567.937431014491,16.9120828017476,10.1649932193375,"grav"
"I3","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,739.32,146.26,739.16,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.200000000000045,0.160000000000082,0.0399999999999636,1.375,1.22999999999968,0.145000000000323,0.6,103.41,0.200000000000045,1.375,161.152688792313,96.8606887782374,1106.0627986443,664.798119792729,8.86367487341699,5.32750436731454,"grav"
"I3","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,739.11,210,738.92,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.240000000000009,0.190000000000055,0.0499999999999545,1.61500000000001,1.41999999999973,0.195000000000277,0.6,103.41,0.240000000000009,1.61500000000001,193.438821531325,116.266241850434,1299.50162017563,781.064361643163,6.26085956721828,3.76308440503978,"grav"
"I3","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,738.83,214,738.64,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.279999999999973,0.190000000000055,0.0899999999999181,1.89499999999998,1.60999999999979,0.285000000000196,0.6,103.41,0.279999999999973,1.89499999999998,225.504337728764,135.539193534885,1525.00595790439,916.603555178048,4.5961366462297,2.76250408608722,"grav"
"I4","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,723.775,0,723.775,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,0,0,0,0,0.6,120.29,0,0,0,0,0,0,NA,NA,"grav"
"I4","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,723.76,79,723.68,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0950000000000273,0.0800000000000409,0.0149999999999864,0.0950000000000273,0.0800000000000409,0.0149999999999864,0.6,120.29,0.0950000000000273,0.0950000000000273,72.8967207534052,43.8145130234183,72.8967207534052,43.8145130234183,100.450983621917,60.3759796686338,"grav"
