"id","exper","date","time","temp.air","pres.amb","mass.init","vol","mass.final","notes","date.time.e","etime","date.time","start.time","elapsed.time","xCH4","vol.hs","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","massloss","cmassloss","descrip","pid"
"C3","IIS-BMP2","25.10.2018","14.08",20.6,997.15,466.16,30,466.14,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,375.62,26.7827567023258,16.0977535094716,1719.55706164105,1033.53833331746,4.36280199675895,2.62225849023066,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate C","C3.vol"
"C3","IIS-BMP2","29.10.2018","09.46",20,1010.42,466.11,27,466.08,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,375.62,24.5052511799312,14.728860720598,1744.06231282098,1048.26719403806,6.41825421955274,3.85768632914899,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate C","C3.vol"
"C3","IIS-BMP2","16.11.2018","14.07",21.5,1000,466.04,81,465.95,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,375.62,72.2012239600976,43.3964852576536,1816.26353678108,1091.66367929571,3.97119141753716,2.38688127921092,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate C","C3.vol"
"C3","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,465.93,104,465.82,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,375.62,93.7456768864128,56.3457606649203,1910.00921366749,1148.00943996063,3.03418162586668,1.82369232783002,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate C","C3.vol"
"C3","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,465.78,99,465.66,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,375.62,88.829402725177,53.3908381932658,1998.83861639267,1201.4002781539,1.81048434473553,1.08819010075161,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate C","C3.vol"
"C3","IIS-BMP2","29.10.2018","09.46",20,1010.42,466.11,27,466.08,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,375.62,48.4284537728981,29.1078816249432,1780.05468205321,1069.90037745387,12.6840621013047,7.62374491449949,"grav",0.0600000000000023,0.0300000000000296,0.0299999999999727,2.22000000000003,1.88999999999999,0.330000000000041,0.0600000000000023,2.22000000000003,"Substrate C","C3.grav"
"C3","IIS-BMP2","16.11.2018","14.07",21.5,1000,466.04,81,465.95,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,375.62,104.749247714976,62.9594477058378,1884.80392976819,1132.8598251597,5.76138866771953,3.46287783875354,"grav",0.129999999999995,0.0900000000000318,0.0399999999999636,2.35000000000002,1.98000000000002,0.370000000000005,0.129999999999995,2.35000000000002,"Substrate C","C3.grav"
"C3","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,465.93,104,465.82,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,375.62,104.779361662794,62.9775476689804,1989.58329143098,1195.83737282868,3.39129893224299,2.03833738606306,"grav",0.129999999999995,0.110000000000014,0.0199999999999818,2.48000000000002,2.09000000000003,0.389999999999986,0.129999999999995,2.48000000000002,"Substrate C","C3.grav"
"C3","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,465.78,99,465.66,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,375.62,128.859621559281,77.4509677342122,2118.44291299026,1273.2883405629,2.62636379784528,1.57857376347825,"grav",0.159999999999968,0.119999999999948,0.0400000000000205,2.63999999999999,2.20999999999998,0.430000000000007,0.159999999999968,2.63999999999999,"Substrate C","C3.grav"
"C3","IIS-BMP2","29.10.2018","09.46",20,1010.42,466.11,27,466.08,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.612686704067593,NA,24.5052511799312,15.0140415777805,1744.06231282098,1264.24570378455,6.41825421955274,3.93237902364569,"gd",0.0600000000000023,0.0300000000000296,0.0299999999999727,2.22000000000003,1.88999999999999,0.330000000000041,NA,NA,"Substrate C","C3.gd"
"C3","IIS-BMP2","16.11.2018","14.07",21.5,1000,466.04,81,465.95,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.596605280353272,NA,72.2012239600976,43.0756314625634,1816.26353678108,1307.32133524712,3.97119141753716,2.36923376899627,"gd",0.129999999999995,0.0900000000000318,0.0399999999999636,2.35000000000002,1.98000000000002,0.370000000000005,NA,NA,"Substrate C","C3.gd"
"C3","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,465.93,104,465.82,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.654629128721661,NA,93.7456768864128,61.3686507815748,1910.00921366749,1368.68998602869,3.03418162586668,1.98626367412438,"gd",0.129999999999995,0.110000000000014,0.0199999999999818,2.48000000000002,2.09000000000003,0.389999999999986,NA,NA,"Substrate C","C3.gd"
"C3","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,465.78,99,465.66,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.513853385761143,NA,88.829402725177,45.6452893454724,1998.83861639267,1414.33527537416,1.81048434473553,0.9303235104099,"gd",0.159999999999968,0.119999999999948,0.0400000000000205,2.63999999999999,2.20999999999998,0.430000000000007,NA,NA,"Substrate C","C3.gd"
"C3","IIS-BMP2","25.10.2018","14.08",20.6,997.15,466.16,30,466.14,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,375.62,48.3890693300675,29.0842096385289,1731.62622828032,1040.79249582892,7.88238233430965,4.73769930763366,"grav",0.0600000000000023,0.0200000000000387,0.0399999999999636,2.16000000000003,1.85999999999996,0.300000000000068,0.0600000000000023,2.16000000000003,"Substrate C","C3.grav"
"C3","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,466.43,75,466.34,NA,2022-10-12 12:16:00,13.8618055555417,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.531200047075103,NA,67.8188807566492,36.0253926505129,1597.54917524709,1182.91216471626,22.4503881125459,11.9256472222387,"gd",0.0800000000000409,0.0900000000000318,-0.00999999999999091,1.96000000000004,1.69999999999993,0.260000000000105,NA,NA,"Substrate C","C3.gd"
"C3","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,466.33,59,466.26,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.6,375.62,64.5605436288452,38.8040607367495,1634.82734695844,982.61160919238,14.7356447654996,8.85684695845923,"grav",0.0799999999999841,0.0699999999999932,0.00999999999999091,2.04000000000002,1.76999999999992,0.270000000000095,0.0799999999999841,2.04000000000002,"Substrate C","C3.grav"
"C3","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,466.27,46,466.2,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.6,375.62,48.4098119918058,29.0966769980133,1683.23715895025,1011.70828619039,13.599322916153,8.17386166155661,"grav",0.0600000000000023,0.0699999999999932,-0.00999999999999091,2.10000000000002,1.83999999999992,0.260000000000105,0.0600000000000023,2.10000000000002,"Substrate C","C3.grav"
"C3","IIS-BMP2","25.10.2018","14.08",20.6,997.15,466.16,30,466.14,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.994203956287279,NA,26.7827567023258,26.6275226737319,1719.55706164105,1249.23166220677,4.36280199675895,4.33751500567579,"gd",0.0600000000000023,0.0200000000000387,0.0399999999999636,2.16000000000003,1.85999999999996,0.300000000000068,NA,NA,"Substrate C","C3.gd"
"C3","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,466.53,102,466.42,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.637366749803779,NA,92.1413564278984,58.7278368689611,1529.73029449044,1146.88677206575,30.4739442480877,19.4230787991052,"gd",0.120000000000005,0.109999999999957,0.0100000000000477,1.88,1.6099999999999,0.270000000000095,NA,NA,"Substrate C","C3.gd"
"C3","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,466.33,59,466.26,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.54156824272803,NA,53.2875305572913,28.8588342832285,1650.83670580438,1211.77099899949,12.1626317962434,6.58689512883959,"gd",0.0799999999999841,0.0699999999999932,0.00999999999999091,2.04000000000002,1.76999999999992,0.270000000000095,NA,NA,"Substrate C","C3.gd"
"C3","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,466.27,46,466.2,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.258315706124494,NA,41.9375991343421,10.8331405335536,1692.77430493872,1222.60413953304,11.7811437287266,3.04325446124017,"gd",0.0600000000000023,0.0699999999999932,-0.00999999999999091,2.10000000000002,1.83999999999992,0.260000000000105,NA,NA,"Substrate C","C3.gd"
"D1","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,469.09,185,468.86,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.6,373.12,167.119126854522,100.446811384004,1736.52588803305,1043.73743222425,104.494807933353,62.8065168879576,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,468.87,221,468.59,NA,2022-10-12 12:17:00,13.8625000000466,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.6,373.12,199.83963529626,120.113445608925,1936.36552332931,1163.85087783317,66.1538103049687,39.7616923395062,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","03.10.2018","08.07",20,1002.27,470.28,393,469.83,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.6,373.12,353.742451988842,212.616604826864,1012.19233384015,608.377355454249,179.552037667935,107.91960202703,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,469.82,403,469.35,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.6,373.12,365.144077483352,219.469542291737,1377.3364113235,827.846897745986,171.720271579369,103.212325571555,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","06.10.2018","21.20",20.4,1001.38,469.35,214,469.09,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.6,373.12,192.070349855025,115.443723094257,1569.40676117853,943.290620840243,134.851927738292,81.0526383499416,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,470.51,184,470.3,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.6,373.12,165.097443577998,99.2316803419905,658.449881851311,395.760750627385,222.603294711907,133.795524056616,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","03.10.2018","08.07",20,1002.27,470.28,393,469.83,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.6,373.12,379.307589435514,227.982509301386,1053.60637594542,633.269230814623,192.528349942594,115.719003663728,"grav",0.470000000000027,0.449999999999989,0.0200000000000387,1.31999999999999,1.28999999999991,0.0300000000000864,0.470000000000027,1.31999999999999,"Substrate D","D1.grav"
"D1","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,469.82,403,469.35,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.6,373.12,387.382466872094,232.835907629197,1440.98884281752,866.105138443821,182.178560514636,109.49827138669,"grav",0.479999999999961,0.46999999999997,0.00999999999999091,1.79999999999995,1.75999999999988,0.0400000000000773,0.479999999999961,1.79999999999995,"Substrate D","D1.grav"
"D1","IIS-BMP2","06.10.2018","21.20",20.4,1001.38,469.35,214,469.09,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.6,373.12,209.743168901158,126.06595619685,1650.73201171867,992.171094640671,147.259952812124,88.5104714400118,"grav",0.260000000000048,0.260000000000048,0,2.06,2.01999999999992,0.0400000000000773,0.260000000000048,2.06,"Substrate D","D1.grav"
"D1","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,470.51,184,470.3,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.6,373.12,169.422877191375,101.831478596652,674.298786509909,405.286721513237,228.435340033315,137.300870017958,"grav",0.20999999999998,0.20999999999998,0,0.849999999999966,0.839999999999918,0.0100000000000477,0.20999999999998,0.849999999999966,"Substrate D","D1.grav"
"D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,471.14,144,470.97,"Final mass measured after D3 (3 bottles later)",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.6,373.12,130.608772837668,78.5022936467461,130.608772837668,78.5022936467461,179.97763912559,108.175409427095,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","29.09.2018","06.05",19,1000,470.96,143,470.8,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.6,373.12,129.043023028334,77.5612010337531,259.651795866002,156.063494680499,146.894824633045,88.2910114534422,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,470.81,260,470.51,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.6,373.12,233.700642407311,140.465575604895,493.352438273313,296.529070285394,170.222015713975,102.311800137101,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","27.09.2018","15.35",20.8,1007.24,471.15,0,471.15,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0.6,373.12,0,0,0,0,NA,NA,"grav",0,0,0,0,0,0,0,0,"Substrate D","D1.grav"
"D1","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,471.14,144,470.97,"Final mass measured after D3 (3 bottles later)",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.6,373.12,133.581403707373,80.2889909440788,133.581403707373,80.2889909440788,184.073896017815,110.637461205238,"grav",0.17999999999995,0.169999999999959,0.00999999999999091,0.17999999999995,0.169999999999959,0.00999999999999091,0.17999999999995,0.17999999999995,"Substrate D","D1.grav"
"D1","IIS-BMP2","29.09.2018","06.05",19,1000,470.96,143,470.8,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.6,373.12,137.323063484839,82.537912423051,270.904467192212,162.82690336713,156.320325231753,93.9562007029197,"grav",0.170000000000016,0.159999999999968,0.0100000000000477,0.349999999999966,0.329999999999927,0.0200000000000387,0.170000000000016,0.349999999999966,"Substrate D","D1.grav"
"D1","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,470.81,260,470.51,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.6,373.12,233.971442126322,140.628339549456,504.875909318534,303.455242916585,170.419259818869,102.430353541333,"grav",0.29000000000002,0.300000000000011,-0.00999999999999091,0.639999999999986,0.629999999999939,0.0100000000000477,0.29000000000002,0.639999999999986,"Substrate D","D1.grav"
"D1","IIS-BMP2","27.09.2018","15.35",20.8,1007.24,471.15,0,471.15,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,NA,0,0,0,0,NA,NA,"gd",0,0,0,0,0,0,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","28.09.2018","09.00",20.3,1011.22,471.14,144,470.97,"Final mass measured after D3 (3 bottles later)",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.551276202925555,NA,130.608772837668,72.0015083587157,130.608772837668,72.0015083587157,179.97763912559,99.2173895086608,"gd",0.17999999999995,0.169999999999959,0.00999999999999091,0.17999999999995,0.169999999999959,0.00999999999999091,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","29.09.2018","06.05",19,1000,470.96,143,470.8,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.59940739466315,NA,129.043023028334,77.3493422328707,259.651795866002,149.350850591586,146.894824633045,88.0498441227935,"gd",0.170000000000016,0.159999999999968,0.0100000000000477,0.349999999999966,0.329999999999927,0.0200000000000387,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","30.09.2018","15.02",20.3,1002.34,470.81,260,470.51,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.565692161979034,NA,233.700642407311,132.202621659281,493.352438273313,281.553472250867,170.222015713975,96.2932600856676,"gd",0.29000000000002,0.300000000000011,-0.00999999999999091,0.639999999999986,0.629999999999939,0.0100000000000477,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","01.10.2018","08.50",20.3,1000.62,470.51,184,470.3,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.575062490623277,NA,165.097443577998,94.9413470994994,658.449881851311,376.494819350367,222.603294711907,128.010805077977,"gd",0.20999999999998,0.20999999999998,0,0.849999999999966,0.839999999999918,0.0100000000000477,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","03.10.2018","08.07",20,1002.27,470.28,393,469.83,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.574633226199883,NA,353.742451988842,203.272166430205,1012.19233384015,579.766985780572,179.552037667935,103.176566675888,"gd",0.470000000000027,0.449999999999989,0.0200000000000387,1.31999999999999,1.28999999999991,0.0300000000000864,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","05.10.2018","11.09",20.1,1009.23,469.82,403,469.35,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.562620810299454,NA,365.144077483352,205.43765674973,1377.3364113235,785.204642530302,171.720271579369,96.6133983408266,"gd",0.479999999999961,0.46999999999997,0.00999999999999091,1.79999999999995,1.75999999999988,0.0400000000000773,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","06.10.2018","21.20",20.4,1001.38,469.35,214,469.09,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.510011343998575,NA,192.070349855025,97.9580572718378,1569.40676117853,883.16269980214,134.851927738292,68.7760129066048,"gd",0.260000000000048,0.260000000000048,0,2.06,2.01999999999992,0.0400000000000773,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","08.10.2018","11.43",20.4,1007.72,469.09,185,468.86,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.491895385651418,NA,167.119126854522,82.2051273538331,1736.52588803305,965.367827155973,104.494807933353,51.4005138469473,"gd",0.229999999999961,0.229999999999961,0,2.28999999999996,2.24999999999989,0.0400000000000773,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","11.10.2018","12.13",20.5,1009.19,468.87,221,468.59,NA,2022-10-12 12:17:00,13.8625000000466,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.472149552546967,NA,199.83963529626,94.3541943862781,1936.36552332931,1059.72202154225,66.1538103049687,31.2344919347679,"gd",0.270000000000039,0.28000000000003,-0.00999999999999091,2.56,2.52999999999992,0.0300000000000864,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,468.58,200,468.34,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.52959786528919,NA,180.635696804377,95.6642794226236,2117.00122013369,1155.38630096487,41.2292603262488,21.8349282562336,"gd",0.25,0.240000000000009,0.00999999999999091,2.81,2.76999999999992,0.0400000000000773,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,468.35,107,468.21,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.444887251730885,NA,97.5505023342305,43.3989748884431,2214.55172246792,1198.78527585332,27.4039647602989,12.1916745687394,"gd",0.129999999999995,0.140000000000043,-0.0100000000000477,2.94,2.90999999999997,0.0300000000000296,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","25.10.2018","14.08",20.6,997.15,468.14,60,468.07,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.547644351280957,NA,53.5655134046516,29.3348508395218,2268.11723587257,1228.12012669284,8.7256039935179,4.77852773856464,"gd",0.139999999999986,0.0699999999999932,0.0699999999999932,3.07999999999998,2.97999999999996,0.100000000000023,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","29.10.2018","09.46",20,1010.42,468.04,46,467.98,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.442925790502086,NA,41.7496871954384,18.4920132042544,2309.86692306801,1246.61213989709,10.9348034851639,4.8433064776512,"gd",0.089999999999975,0.0600000000000023,0.0299999999999727,3.16999999999996,3.03999999999996,0.129999999999995,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","16.11.2018","14.07",21.5,1000,467.95,125,467.82,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.660214691574661,NA,111.421641913731,73.5622049508162,2421.28856498174,1320.17434484791,6.12838181718698,4.04604771128587,"gd",0.160000000000025,0.129999999999995,0.0300000000000296,3.32999999999998,3.16999999999996,0.160000000000025,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,467.79,133,467.63,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.52608962484808,NA,119.886298325893,63.0709377106943,2541.17486330763,1383.2452825586,3.88025150231028,2.04136005716661,"gd",0.189999999999998,0.160000000000025,0.0299999999999727,3.51999999999998,3.32999999999998,0.189999999999998,NA,NA,"Substrate D","D1.gd"
"D1","IIS-BMP2","15.10.2018","21.22",20.1,1006.09,468.58,200,468.34,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.6,373.12,180.635696804377,108.570934444399,2117.00122013369,1272.42181227757,41.2292603262488,24.7808124266817,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","19.10.2018","10.48",20.5,1017.29,468.35,107,468.21,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.6,373.12,97.5505023342305,58.6326478172132,2214.55172246792,1331.05446009478,27.4039647602989,16.4711300930134,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","25.10.2018","14.08",20.6,997.15,468.14,60,468.07,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.6,373.12,53.5655134046516,32.1955070189431,2268.11723587257,1363.24996711373,8.7256039935179,5.24451698046132,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","29.10.2018","09.46",20,1010.42,468.04,46,467.98,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,373.12,41.7496871954384,25.0936145610189,2309.86692306801,1388.34358167475,10.9348034851639,6.57235448669829,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","16.11.2018","14.07",21.5,1000,467.95,125,467.82,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,49.9388888888889,0.6,373.12,111.421641913731,66.9698846568728,2421.28856498174,1455.31346633162,6.12838181718698,3.68345876421438,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","17.12.2018","11.38",21.4,1010.47,467.79,133,467.63,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,80.8354166666667,0.6,373.12,119.886298325893,72.0575593118692,2541.17486330763,1527.37102564349,3.88025150231028,2.33222191924416,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","04.02.2019","13.10",22.1,1009.4,467.58,145,467.42,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,129.899305555556,0.6,373.12,130.103670658088,78.1987024042782,2671.27853396572,1605.56972804777,2.65171949481467,1.59381378392913,"vol",NA,NA,NA,NA,NA,NA,NA,NA,"Substrate D","D1.vol"
"D1","IIS-BMP2","29.10.2018","09.46",20,1010.42,468.04,46,467.98,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.6,373.12,72.6426806593242,43.6618224374009,2546.299126438,1530.45095971104,19.0260931519511,11.4356173717456,"grav",0.089999999999975,0.0600000000000023,0.0299999999999727,3.16999999999996,3.03999999999996,0.129999999999995,0.089999999999975,3.16999999999996,"Substrate D","D1.grav"
