"id","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","time.d","xCH4","vol.hs","temperature","pressure","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"C4-2","19022017",5,1619,"1559",210,99.2,0.4,376.55,376.35,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7015,184.254,30,150,0.229999999999961,1.16999999999996,206.157897312017,144.808395161845,954.24120301236,579.602538169595,207.454487861149,145.719139785504,"grav"
"C4-2","20022017",6,1107,"1052",182,85,0.3,376.33,376.16,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7284,184.254,30,150,0.189999999999998,1.35999999999996,175.627862204671,128.079138162375,1129.86906521703,707.68167633197,223.216347373986,162.783723701518,"grav"
"C4-2","21022017",7,1554,"1540",118,56.2,0.4,376.17,376.07,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.72402035029191,184.254,30,150,0.0900000000000318,1.44999999999999,82.7709390490933,60.0001049923856,1212.64000426612,767.681781324356,68.9757825409111,50.0000874936546,"grav"
"C4-2","23022017",9,1518,"1510",97,45.7,0.2,376.05,375.96,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.71679696969697,184.254,30,150,0.110000000000014,1.56,100.326658741468,72.0028307454303,1312.96666300759,839.684612069786,50.6913644167415,36.3803776397964,"grav"
"C4-2","26022017",12,1139,"1128",75,35.2,0,375.95,375.88,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.706410508757298,184.254,30,150,0.0799999999999841,1.63999999999999,72.1061130632846,51.0018591018911,1385.07277607088,890.686471171677,25.3374335800707,17.9215903139881,"grav"
"C4-2","02032017",16,1536,"1536",75,35.3,0.3,375.87,375.79,NA,2017-03-02 15:36:00,2017-02-14 12:30:00,16.1291666666667,0.691183115559262,184.254,30,150,0.089999999999975,1.72999999999996,79.7432975267024,55.1915992855895,1464.81607359758,945.878070457267,19.1129075297023,13.2283460338297,"grav"
"C4-2","07032017",21,1047,"1034",75,35.6,0.2,375.77,375.69,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6737,184.254,30,150,0.100000000000023,1.82999999999998,86.9107005362754,58.6352317200013,1551.72677413385,1004.51330217727,18.1431442116899,12.2404658853004,"grav"
"C4-3","14022017",0,1230,"1230",0,0,0,400.185,400.185,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,184.194,30,150,0,0,0,0,0,0,NA,NA,"grav"
"C4-3","15022017",1,956,"0929",182,92.4,0.3,400.19,399.95,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4739,184.194,30,150,0.235000000000014,0.235000000000014,173.537449719811,82.4286403164026,173.537449719811,82.4286403164026,198.486042570713,94.2789849528353,"grav"
"C4-3","16022017",2,1309,"1250",209,106.5,0.4,399.96,399.71,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5521,184.194,30,150,0.240000000000009,0.475000000000023,184.104167038585,101.842971202836,357.641616758396,184.271611519238,161.553930856528,89.3686036149197,"grav"
"C4-3","17022017",3,915,"0854",169,86.3,0.4,399.71,399.53,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5971,184.194,30,150,0.180000000000007,0.65500000000003,144.349962875939,86.3431721448132,501.991579634335,270.614783664051,172.644473871555,103.267581302767,"grav"
"C4-3","18022017",4,1625,"1608",269,137.7,0.3,399.52,399.26,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6871,184.194,30,150,0.269999999999982,0.925000000000011,238.146549485343,163.85423040674,740.138129119677,434.469014070792,182.994146883081,125.907199458755,"grav"
"C4-3","19022017",5,1619,"1559",234,118.7,0.3,399.25,399.02,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7044,184.194,30,150,0.240000000000009,1.16500000000002,215.826628398784,152.224641343597,955.964757518461,586.693655414388,217.184028577393,153.182029025003,"grav"
"C4-3","20022017",6,1107,"1052",175,87.8,0.3,399.01,398.85,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7295,184.194,30,150,0.169999999999959,1.33499999999998,157.341815052599,114.916505025411,1113.30657257106,701.610160439799,199.975475441962,146.054516537151,"grav"
"C4-3","21022017",7,1554,"1540",105,53.2,0.3,398.85,398.74,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.724095496246872,184.194,30,150,0.110000000000014,1.44499999999999,101.173270326326,73.3474207859499,1214.47984289739,774.957581225749,84.3110586052718,61.1228506549583,"grav"
"C4-3","23022017",9,1518,"1510",80,40.3,0.3,398.72,398.64,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.715181818181818,184.194,30,150,0.100000000000023,1.54500000000002,91.0374627243209,65.1893628432669,1305.51730562171,840.146944069016,45.9978759028148,32.9377833313349,"grav"
"C4-3","26022017",12,1139,"1128",55,28.3,0.2,398.61,398.55,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.702364887406172,184.194,30,150,0.089999999999975,1.63499999999999,80.7491860802093,56.7891532939533,1386.26649170192,896.936097362969,28.3745309798686,19.9551929583438,"grav"
"C4-3","02032017",16,1536,"1536",55,27.8,0.4,398.52,398.46,NA,2017-03-02 15:36:00,2017-02-14 12:30:00,16.1291666666667,0.68357422852377,184.194,30,150,0.0900000000000318,1.72500000000002,79.0729717144095,54.126986625817,1465.33946341633,951.063083988787,18.9522435533871,12.9731792179055,"grav"
"C4-3","07032017",21,1047,"1034",45,23.1,0.3,398.41,398.37,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.662,184.194,30,150,0.089999999999975,1.815,77.2319526227798,51.2030767960371,1542.57141603911,1002.26616078482,16.1226459519865,10.6889577538842,"grav"
"C5-1","14022017",0,1230,"1230",0,0,0,398.945,398.945,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,185.894,30,150,0,0,0,0,0,0,NA,NA,"grav"
"C5-1","15022017",1,1002,"0929",192,94.8,0.2,398.92,398.7,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.3783,185.894,30,150,0.245000000000005,0.245000000000005,179.120597146818,67.9456602668712,179.120597146818,67.9456602668712,204.871850588894,77.7138608294635,"grav"
"C5-1","16022017",2,1314,"1250",200,102.8,0.4,398.7,398.47,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5693,185.894,30,150,0.229999999999961,0.474999999999966,179.413054546142,102.332187817876,358.53365169296,170.277848084748,157.437415323854,89.7978979023413,"grav"
"C5-1","17022017",3,920,"0854",179,89.7,0.4,398.48,398.26,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.603,185.894,30,150,0.210000000000036,0.685000000000002,169.41700805187,102.335748623515,527.950659744829,272.613596708262,202.624993018848,122.394915297227,"grav"
"C5-1","18022017",4,1631,"1608",258,128.5,0.3,398.25,397.98,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6857,185.894,30,150,0.279999999999973,0.964999999999975,246.583912585736,169.314815739686,774.534572330566,441.928412447949,189.477499532263,130.103166843729,"grav"
"C5-1","19022017",5,1624,"1559",212,106.7,0.2,397.97,397.76,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7027,185.894,30,150,0.220000000000027,1.185,197.461543576383,138.936480436532,971.996115906949,580.864892884481,198.703440076863,139.8102947789,"grav"
"C5-1","20022017",6,1112,"1052",166,82.4,0.3,397.75,397.58,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7264,185.894,30,150,0.180000000000007,1.36500000000001,165.998539341934,120.725480192802,1137.99465524888,701.590373077283,210.977843470772,153.43750351071,"grav"
"C5-1","21022017",7,1557,"1540",92,46.4,0.3,397.58,397.49,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.721956296914095,185.894,30,150,0.089999999999975,1.45499999999998,82.573901490618,59.6871695879636,1220.5685567395,761.277542665246,68.811584575515,49.7393079899697,"grav"
"C5-1","23022017",9,1523,"1510",71,35.5,0.2,397.47,397.4,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.714627272727273,185.894,30,150,0.0900000000000318,1.54500000000002,81.8817497681074,58.5878929783602,1302.45030650761,819.865435643606,41.3718314617806,29.6023038206451,"grav"
"C5-1","07032017",21,1051,"1034",49,24.7,0.1,397.18,397.14,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6709,185.894,30,150,0.259999999999991,1.80500000000001,225.278386741224,151.356641117033,1527.72869324883,971.222076760639,19.0779156026443,12.8177818871164,"grav"
"C5-2","14022017",0,1230,"1230",0,0,0,407.235,407.235,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,178.144,30,150,0,0,0,0,0,0,NA,NA,"grav"
"C5-2","15022017",1,1002,"0929",190,95.9,0.2,407.22,407,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4348,178.144,30,150,0.235000000000014,0.235000000000014,172.678186809036,75.2661170130053,172.678186809036,75.2661170130053,197.503247819708,86.086742254748,"grav"
"C5-2","16022017",2,1314,"1250",210,111.1,0.4,407,406.75,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5595,178.144,30,150,0.25,0.485000000000014,193.155481224893,108.278634753764,365.83366803393,183.54475176677,169.496583158956,95.0159866212192,"grav"
"C5-2","17022017",3,920,"0854",183,94.2,0.5,406.76,406.54,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6005,178.144,30,150,0.20999999999998,0.694999999999993,168.988119915093,101.654587713975,534.821787949023,285.199339480745,202.112037107752,121.580237797445,"grav"
"C5-2","18022017",4,1631,"1608",278,144.6,0.5,406.54,406.27,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6853,178.144,30,150,0.270000000000039,0.965000000000032,237.672066421939,163.100655552703,772.493854370962,448.299995033448,182.629549438417,125.328145141885,"grav"
"C5-2","19022017",5,1624,"1559",223,115.5,0.2,406.25,406.02,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.6998,178.144,30,150,0.25,1.21500000000003,223.656184960907,156.719907240171,996.150039331869,605.019902273619,225.062827633617,157.705567034134,"grav"
"C5-2","20022017",6,1112,"1052",195,97.9,0.4,406.01,405.82,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7212,178.144,30,150,0.199999999999989,1.41500000000002,183.337640066152,132.384171311336,1179.48767939802,737.404073584955,233.015182431826,168.25525744777,"grav"
"C5-2","21022017",7,1557,"1540",80,39.6,0.3,405.79,405.72,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.719190325271059,178.144,30,150,0.0999999999999659,1.51499999999999,91.4570205104711,65.8557052732638,1270.94469990849,803.259778858219,76.2141837587259,54.8797543943865,"grav"
"C5-2","23022017",9,1523,"1510",64,33.1,0.2,405.68,405.62,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.715875757575757,178.144,30,150,0.100000000000023,1.61500000000001,91.1098204825715,65.3042815649547,1362.05452039106,868.564060423173,46.0344356122466,32.9958475275561,"grav"
"C5-2","07032017",21,1051,"1034",114,60.4,0.4,405.47,405.36,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6961,178.144,30,150,0.259999999999991,1.875,231.638385600923,161.457602735572,1593.69290599199,1030.02166315875,19.6165181877987,13.6731914807824,"grav"
"C5-3","14022017",0,1230,"1230",0,0,0,399.38,399.38,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,185.464,30,150,0,0,0,0,0,0,NA,NA,"grav"
"C5-3","15022017",1,1002,"0929",191,91.8,0.1,399.36,399.13,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.3329,185.464,30,150,0.25,0.25,181.555086055944,60.6161506520707,181.555086055944,60.6161506520707,207.656333534995,69.3306250508196,"grav"
"C5-3","16022017",2,1314,"1250",194,98.8,0.5,399.14,398.92,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5606,185.464,30,150,0.20999999999998,0.45999999999998,162.424376072319,91.2300379471657,343.979462128263,151.846188599236,142.529617028726,80.0556091675311,"grav"
"C5-3","17022017",3,920,"0854",172,87,0.3,398.93,398.73,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6007,185.464,30,150,0.189999999999998,0.649999999999977,152.924984584328,92.022387126365,496.904446712591,243.868575725601,182.900313788566,110.059997891998,"grav"
"C5-3","18022017",4,1631,"1608",259,130,0.4,398.72,398.44,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6666,185.464,30,150,0.29000000000002,0.939999999999998,250.100163396471,166.959681690411,747.004610109063,410.828257416013,192.179421179786,128.293458716218,"grav"
"C5-3","19022017",5,1624,"1559",224,112.7,0.4,398.44,398.23,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7004,185.464,30,150,0.20999999999998,1.14999999999998,187.998072200625,131.846228096676,935.002682309688,542.674485512689,189.180450013207,132.675449657033,"grav"
"C5-3","20022017",6,1112,"1052",176,88,0.4,398.22,398.05,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7235,185.464,30,150,0.180000000000007,1.32999999999998,165.442354776017,119.842146865694,1100.4450370857,662.516632378383,210.270953995997,152.314820376521,"grav"
"C5-3","21022017",7,1557,"1540",118,59.4,0.2,398.05,397.93,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.72026530442035,185.464,30,150,0.120000000000005,1.44999999999999,109.884229295239,79.242531568958,1210.32926638094,741.759163947341,91.570191079366,66.0354429741317,"grav"
"C5-3","23022017",9,1523,"1510",71,36,0.3,397.91,397.84,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.714930303030303,185.464,30,150,0.0900000000000318,1.54000000000002,81.9101387225581,58.6329803668366,1292.2394051035,800.392144314177,41.3861753545557,29.625084816928,"grav"
"C5-3","07032017",21,1051,"1034",65,32.4,0.2,397.65,397.58,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6831,185.464,30,150,0.259999999999991,1.80000000000001,228.313409053006,156.176869006849,1520.55281415651,956.569013321026,19.3349393693442,13.2259874952871,"grav"
"C6-1","14022017",0,1230,"1230",0,0,0,390.92,390.92,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,184.914,30,150,0,0,0,0,0,0,NA,NA,"grav"
"C6-1","15022017",1,1009,"0929",168,79.2,0.3,390.87,390.66,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2484,184.914,30,150,0.259999999999991,0.259999999999991,186.03258805357,46.3625591895018,186.03258805357,46.3625591895018,212.777543127197,53.0278675400179,"grav"
"C6-1","16022017",2,1320,"1250",179,89.8,0.5,390.64,390.43,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5579,184.914,30,150,0.230000000000018,0.490000000000009,177.426933974697,99.1778275570021,363.459522028268,145.540386746504,155.694567290411,87.0299035235119,"grav"
"C6-1","17022017",3,926,"0854",165,82.9,0.3,390.42,390.23,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6011,184.914,30,150,0.199999999999989,0.689999999999998,161.0389102476,96.9692885404228,524.498432275867,242.509675286927,192.604676708092,115.976557722765,"grav"
"C6-1","18022017",4,1637,"1608",185,93.4,0.3,390.14,389.94,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6659,184.914,30,150,0.29000000000002,0.980000000000018,249.910421320147,166.658332983807,774.408853596014,409.168008270734,192.033621505342,128.06189941125,"grav"
"C6-1","19022017",5,1628,"1559",170,85.6,0.3,389.88,389.7,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7095,184.914,30,150,0.240000000000009,1.22000000000003,217.078302193981,154.212551914515,991.487155789996,563.380560185248,218.443574534824,155.182442178128,"grav"
"C6-1","20022017",6,1117,"1052",130,64.7,0.3,389.67,389.54,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7323,184.914,30,150,0.159999999999968,1.38,148.570369589813,108.925329484133,1140.05752537981,672.305889669381,188.827301155631,138.439959803311,"grav"
"C6-1","21022017",7,1601,"1540",66,32.6,0.2,389.5,389.44,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.728921184320267,184.914,30,150,0.100000000000023,1.48000000000002,92.4917265447277,67.499027256297,1232.54925192454,739.804916925678,77.076438787273,56.2491893802475,"grav"
"C6-1","23022017",9,1527,"1510",50,24.2,0.1,389.39,389.35,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.723348484848485,184.914,30,150,0.089999999999975,1.56999999999999,82.7066990333189,59.898078883932,1315.25595095785,799.70299580961,41.7886479326243,30.2642924887235,"grav"
"C6-1","01032017",15,1746,"1746",89,43.9,0.2,389.29,389.2,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.706149374478732,184.914,30,150,0.150000000000034,1.72000000000003,135.158967134433,95.5649659086977,1450.41491809229,895.267961718308,22.1269796127312,15.6450148827336,"grav"
"C6-1","07032017",21,1059,"1034",75,37.2,0.3,389.17,389.1,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6901,184.914,30,150,0.0999999999999659,1.81999999999999,88.4968747782968,61.1543965017414,1538.91179287058,956.422358220049,15.5257675049644,10.7288414915336,"grav"
"C6-2","14022017",0,1230,"1230",0,0,0,393.73,393.73,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,189.514,30,150,0,0,0,0,0,0,NA,NA,"grav"
"C6-2","15022017",1,1009,"0929",186,91.7,0.4,393.72,393.48,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4412,189.514,30,150,0.25,0.25,183.812565785997,81.2963482653223,183.812565785997,81.2963482653223,210.238359596375,92.9839090564449,"grav"
"C6-2","16022017",2,1320,"1250",219,104.5,0.3,393.49,393.24,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5143,189.514,30,150,0.240000000000009,0.490000000000009,177.619246407235,91.5436086020639,361.431812193233,172.839956867386,155.863324086788,80.3307717166192,"grav"
"C6-2","17022017",3,926,"0854",159,76.5,0.5,393.23,393.06,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5829,189.514,30,150,0.180000000000007,0.670000000000016,142.310461062761,83.1040316999317,503.742273255993,255.943988567318,170.20520259998,99.3935262856326,"grav"
"C6-2","18022017",4,1637,"1608",257,126.3,0.3,393.06,392.8,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6616,189.514,30,150,0.259999999999991,0.930000000000007,223.018249583101,147.767087220805,726.760522839095,403.711075788123,171.369412699929,113.545680681942,"grav"
"C6-2","19022017",5,1628,"1559",221,108.5,0.3,392.8,392.59,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7008,189.514,30,150,0.210000000000036,1.14000000000004,188.082751634512,131.980716125709,914.843274473607,535.691791913833,189.265662022151,132.810783522726,"grav"
"C6-2","20022017",6,1117,"1052",178,86.3,0.2,392.59,392.42,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7308,189.514,30,150,0.169999999999959,1.31,157.580136317724,115.29500728697,1072.42341079133,650.986799200802,200.278372725086,146.535578546546,"grav"
"C6-2","21022017",7,1601,"1540",134,66.1,0.5,392.43,392.31,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.726796663886572,189.514,30,150,0.110000000000014,1.42000000000002,101.490219351754,73.8507997977242,1173.91363014309,724.837598998526,84.5751827931283,61.5423331647701,"grav"
"C6-2","23022017",9,1527,"1510",98,48.2,0.1,392.31,392.22,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.720193939393939,189.514,30,150,0.089999999999975,1.50999999999999,82.4064024044078,59.4211472382317,1256.32003254749,784.258746236758,41.6369191095955,30.0233164993171,"grav"
"C6-2","01032017",15,1746,"1746",129,63.2,0.3,392.2,392.08,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.699815846538782,189.514,30,150,0.140000000000043,1.65000000000003,125.249696070048,87.766693702172,1381.56972861754,872.02543993893,20.5047251410719,14.3683536756625,"grav"
"C6-2","07032017",21,1059,"1034",89,43.6,0.2,392.07,391.97,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6808,189.514,30,150,0.109999999999957,1.75999999999999,96.3494307899526,65.6861901653958,1477.91915940749,937.711630104326,16.903408910518,11.523893011473,"grav"
"C6-3","14022017",0,1230,"1230",0,0,0,396.75,396.75,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,187.884,30,150,0,0,0,0,0,0,NA,NA,"grav"
"C6-3","15022017",1,1009,"0929",187,91.6,0.2,396.74,396.51,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4405,187.884,30,150,0.240000000000009,0.240000000000009,176.783884076792,78.0639011943482,176.783884076792,78.0639011943482,202.199200214916,89.2867495789209,"grav"
"C6-3","16022017",2,1320,"1250",206,102.9,0.4,396.52,396.28,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5468,187.884,30,150,0.230000000000018,0.470000000000027,175.534697555777,96.1725742759321,352.318581632569,174.23647547028,154.034103888068,84.3927525638892,"grav"
"C6-3","17022017",3,926,"0854",181,83.2,0.2,396.28,396.07,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.562,187.884,30,150,0.20999999999998,0.680000000000007,162.646076882994,91.5821435730988,514.964658515563,265.818619043379,194.526869361721,109.533460751879,"grav"
"C6-3","18022017",4,1637,"1608",253,124.8,0.5,396.07,395.8,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6657,187.884,30,150,0.269999999999982,0.949999999999989,232.624795612032,155.084570981995,747.589454127595,420.903190025374,178.751176991103,119.168507051266,"grav"
"C6-3","19022017",5,1628,"1559",216,106.8,0.5,395.81,395.6,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7201,187.884,30,150,0.199999999999989,1.14999999999998,183.105540354527,132.015550132226,930.694994482123,552.9187401576,184.257147526568,132.845836611045,"grav"
"C6-3","20022017",6,1117,"1052",177,86.5,0.3,395.6,395.43,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7313,187.884,30,150,0.170000000000016,1.31999999999999,157.671989969212,115.440889421289,1088.36698445133,668.359629578889,200.395115230067,146.720989202697,"grav"
"C6-3","21022017",7,1601,"1540",139,68.5,0.1,395.44,395.31,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.727008423686405,187.884,30,150,0.120000000000005,1.44,110.743800461909,80.6077040405992,1199.11078491324,748.967333619488,92.2865003849238,67.1730867004993,"grav"
"C6-3","23022017",9,1527,"1510",92,45.2,0.1,395.32,395.22,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.719930303030303,187.884,30,150,0.089999999999975,1.52999999999997,82.3814039034395,59.3814445740691,1281.49218881668,808.348778193557,41.6242882880537,30.0032562058454,"grav"
"C6-3","01032017",15,1746,"1746",120,58.9,0.1,395.19,395.08,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.698084987489575,187.884,30,150,0.140000000000043,1.67000000000002,125.006316874272,87.3801584260644,1406.49850569096,895.728936619621,20.4648813436735,14.305073685031,"grav"
"C6-3","07032017",21,1059,"1034",71,35.2,0.3,395.04,394.97,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6777,187.884,30,150,0.109999999999957,1.77999999999997,96.0215599166164,65.165465055146,1502.52006560757,960.894401674767,16.8458877046695,11.432537728973,"grav"
"E1","14022017",0,1230,"1230",0,0,0,357.05,357.05,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,226.124,30,150,0,0,0,0,0,0,NA,NA,"grav"
"E1","15022017",1,1034,"0929",74,32.4,0.1,357.03,356.96,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.5163,226.124,30,150,0.0900000000000318,0.0900000000000318,66.5718448496959,34.4437477177189,66.5718448496959,34.4437477177189,76.1425389861493,39.395549415024,"grav"
"E1","16022017",2,1340,"1250",84,36.5,0.3,356.99,356.87,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.626122987697715,226.124,30,150,0.089999999999975,0.180000000000007,74.3524622685708,46.6298650407451,140.924307118267,81.0736127584641,65.2453050985631,40.9183459224089,"grav"
"E1","17022017",3,951,"0854",71,30.1,0.3,356.88,356.8,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.7067,226.124,30,150,0.0699999999999932,0.25,63.1135528435946,44.6595087063331,204.037859961861,125.733121464797,75.4846479192494,53.4133658946176,"grav"
"E1","18022017",4,1702,"1608",165,70.7,0.1,356.82,356.65,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.7518,226.124,30,150,0.150000000000034,0.400000000000034,142.528308430925,107.268966999243,346.566168392786,233.00208846404,109.520151622482,82.4265274700693,"grav"
"E1","19022017",5,1647,"1559",175,75,0.2,356.63,356.48,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7432,226.124,30,150,0.169999999999959,0.569999999999993,159.890032004474,118.963587767783,506.45620039726,351.965676231823,160.895629690036,119.711786432989,"grav"
"E1","20022017",6,1135,"1052",110,46.9,0.4,356.48,356.38,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7505,226.124,30,150,0.100000000000023,0.670000000000016,94.8715961180251,71.2787403894759,601.327796515285,423.244416621299,120.57819806704,90.5925738401105,"grav"
"E1","23022017",9,1542,"1510",53,21.8,0.1,356.38,356.32,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.746745454545454,226.124,30,150,0.0600000000000023,0.730000000000018,56.669273216531,42.3643421275038,657.997069731816,465.608758748803,17.8251973420281,13.3256122026224,"grav"
"E1","07032017",21,1115,"1034",48,20.1,0.1,356.29,356.24,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7328,226.124,30,150,0.0799999999999841,0.810000000000002,74.3285610026078,54.5315549130894,732.325630734424,520.140313661892,6.29458526486446,4.61805687337384,"grav"
"E2","14022017",0,1230,"1230",0,0,0,349.14,349.14,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,226.434,30,150,0,0,0,0,0,0,NA,NA,"grav"
"E2","15022017",1,1034,"0929",72,30.7,0.1,349.14,349.05,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.5176,226.434,30,150,0.089999999999975,0.089999999999975,66.414996861059,34.4489220888161,66.414996861059,34.4489220888161,75.9631417632446,39.4014676790272,"grav"
"E2","16022017",2,1340,"1250",78,33.1,0.2,349.05,348.97,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.629268752196837,226.434,30,150,0.0799999999999841,0.169999999999959,66.30787583327,41.7930883131594,132.722872694329,76.2420104019755,58.1860702010413,36.6740080261728,"grav"
