"id","date","elapsed.time","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","temperature","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"A3","17022017",2.85,3,932,"0854",163,79.1,0.5,390.7,390.51,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.189999999999998,0.189999999999998,0,0.629999999999995,0.629999999999995,0,0.6059,190.314,30,180.425,101.825,0.564361923236802,101.525,0.505036686979231,30,129.935426726145,78.8635050194963,436.072748891138,240.204975821039,155.404497081104,94.3218000233178,"man"
"A3","18022017",4.15138888888889,4,1644,"1608",268,129.9,0.2,390.51,390.24,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.269999999999982,0.269999999999982,0,0.899999999999977,0.899999999999977,0,0.699,190.314,30,231.225,101.525,0.43907449453995,101.825,0.564361923236802,30,215.811705981133,151.050792064536,651.884454872271,391.255767885575,165.831833838224,116.06891172515,"man"
"A3","19022017",5.14513888888889,5,1634,"1559",228,110.5,0.4,390.25,390.04,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.199999999999989,0.20999999999998,-0.00999999999999091,1.09999999999997,1.10999999999996,-0.00999999999999091,0.7355,190.314,30,211.825,101.725,0.480231323026083,101.525,0.43907449453995,30,182.590461609699,134.450473593073,834.47491648197,525.706241478648,183.738829292779,135.296074055923,"man"
"A3","20022017",5.93194444444444,6,1121,"1052",161,75.2,0.3,390.04,389.88,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.160000000000025,0.160000000000025,0,1.25999999999999,1.26999999999998,-0.00999999999999091,0.732,190.314,30,176.525,101.625,0.575697493272908,101.725,0.480231323026083,30,122.819175073631,90.0089034355669,957.294091555601,615.715144914215,156.098510243627,114.397900218196,"man"
"A3","21022017",7.13194444444444,7,1605,"1540",77,37.3,0.3,389.89,389.81,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0699999999999932,0.0799999999999841,-0.00999999999999091,1.32999999999998,1.34999999999997,-0.0199999999999818,0.727332110091743,190.314,30,138.625,101.625,0.733092876465284,101.625,0.575697493272908,30,59.5476584816019,43.3625207630111,1016.8417500372,659.077665677226,49.6230487346682,36.1354339691759,"man"
"A3","23022017",9.11111111111111,9,1531,"1510",100,47,0.2,389.81,389.73,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0799999999999841,0.0799999999999841,0,1.40999999999997,1.42999999999995,-0.0199999999999818,0.719633333333333,190.314,30,148.325,101.525,0.68447665599191,101.625,0.733092876465284,30,77.0950931525753,55.5481613477435,1093.93684318978,714.625827024969,38.9533102244591,28.0664394178073,"man"
"A3","01032017",15.2194444444444,15,1750,"1746",143,69.5,0.3,389.7,389.56,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.170000000000016,0.139999999999986,0.0300000000000296,1.57999999999998,1.56999999999994,0.0100000000000477,0.69587247706422,190.314,30,170.825,101.625,0.594907068637495,101.525,0.68447665599191,30,114.985104948096,80.1213049641122,1208.92194813787,794.747131989082,18.8243009464823,13.1167211401002,"man"
"A3","07032017",20.9194444444444,21,1104,"1034",99,47.1,0.2,389.55,389.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.110000000000014,0.100000000000023,0.00999999999999091,1.69,1.66999999999996,0.0200000000000387,0.6737,190.314,30,148.425,101.525,0.684015496041772,101.625,0.594907068637495,30,76.2682554909729,51.4551925827235,1285.19020362885,846.202324571805,13.3803957001707,9.02722676889885,"man"
"A3","17032017",30.96875,31,1224,"1145",116,50.8,0.4,389.45,389.32,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.129999999999995,0.129999999999995,0,1.81999999999999,1.79999999999995,0.0200000000000387,0.6737,190.314,30,152.125,101.725,0.668693508627773,101.525,0.684015496041772,30,83.3403660781909,56.2264674714573,1368.53056970704,902.428792043262,8.29314678685612,5.59505999301351,"man"
"A3","06042017",50.8645833333333,51,940,"0915",114,56.6,0.1,389.3,389.18,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.139999999999986,0.120000000000005,0.0199999999999818,1.95999999999998,1.91999999999996,0.0400000000000205,0.6737,190.314,30,157.925,101.425,0.642235238246003,101.725,0.668693508627773,30,92.7054085022267,62.5446932965016,1461.23597820926,964.973485339764,4.65953885665642,3.14360762118542,"man"
"A3","16042017",60.9166666666667,61,1100,"1030",52,26.1,0.2,389.13,389.07,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.110000000000014,0.0600000000000023,0.0500000000000114,2.06999999999999,1.97999999999996,0.0900000000000318,0.6737,190.314,30,127.425,101.525,0.796743182264077,101.425,0.642235238246003,30,41.4146842095214,27.9408587234019,1502.65066241879,992.914344063166,4.12001003535135,2.77960874346797,"man"
"B1","14022017",0,0,1230,"1230",0,0,0,388.55,388.55,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,0,196.174,30,101.325,101.325,1,101.325,1,20,-9.22777089703564,0,-9.22777089703564,0,NA,NA,"man"
"B1","15022017",0.874305555555556,1,1023,"0929",183,90.1,0.2,388.53,388.31,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.240000000000009,0.21999999999997,0.0200000000000387,0.240000000000009,0.21999999999997,0.0200000000000387,0.4095,196.174,30,191.425,101.525,0.530364372469636,101.325,1,30,157.148357425256,64.5185083794812,147.920586528221,64.5185083794812,179.740774179801,73.7940048184693,"man"
"B1","16022017",2.01388888888889,2,1331,"1250",211,102.7,0.3,388.31,388.06,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.25,0.25,0,0.490000000000009,0.46999999999997,0.0200000000000387,0.5184,196.174,30,204.025,101.625,0.498100722950619,101.525,0.530364372469636,30,175.286518808869,91.0599070646887,323.20710533709,155.57841544417,153.81632363484,79.9063169854672,"man"
"B1","17022017",2.85,3,937,"0854",169,82.6,0.3,388.06,387.87,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.189999999999998,0.189999999999998,0,0.680000000000007,0.659999999999968,0.0200000000000387,0.5786,196.174,30,183.925,101.625,0.552535000679625,101.625,0.498100722950619,30,139.814871251416,81.0459231354788,463.021976588506,236.624338579649,167.220444021627,96.932001092267,"man"
"B1","18022017",4.15138888888889,4,1650,"1608",260,125.5,0.2,387.86,387.59,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.28000000000003,0.270000000000039,0.00999999999999091,0.960000000000036,0.930000000000007,0.0300000000000296,0.6838,196.174,30,226.825,101.525,0.447591755758845,101.625,0.552535000679625,30,215.043522212122,147.249944789843,678.065498800628,383.874283369492,165.24155388765,113.148303360392,"man"
"B1","19022017",5.14513888888889,5,1638,"1559",222,106.4,0.3,387.6,387.39,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.199999999999989,0.210000000000036,-0.0100000000000477,1.16000000000003,1.14000000000004,0.0199999999999818,0.7247,196.174,30,207.725,101.625,0.489228547358286,101.525,0.447591755758845,30,181.12489570985,131.419095815108,859.190394510478,515.2933791846,182.264045997333,132.245631008913,"man"
"B1","20022017",5.93194444444444,6,1126,"1052",114,54.6,0.2,387.39,387.25,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.139999999999986,0.139999999999986,0,1.30000000000001,1.28000000000003,0.0199999999999818,0.715,196.174,30,155.925,101.525,0.651114317780984,101.625,0.489228547358286,30,90.9126239543695,65.0834708816655,950.103018464847,580.376850066265,115.546494699287,82.7186214206517,"man"
"B1","21022017",7.13194444444444,7,1609,"1540",84,39.9,0.2,387.3,387.19,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0600000000000023,0.110000000000014,-0.0500000000000114,1.36000000000001,1.39000000000004,-0.0300000000000296,0.711957464553795,196.174,30,141.225,101.525,0.718888298813949,101.525,0.651114317780984,30,66.6507763075936,47.5122398383691,1016.75379477244,627.889089904634,55.5423135896613,39.5935331986409,"man"
"B1","23022017",9.11111111111111,9,1534,"1510",89,41.9,0.2,387.18,387.11,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0799999999999841,0.0699999999999932,0.00999999999999091,1.44,1.46000000000004,-0.0200000000000387,0.706939393939394,196.174,30,143.225,101.525,0.708849711991622,101.525,0.718888298813949,30,70.6426407123533,50.0040148624998,1087.39643548479,677.893104767134,35.693123728347,25.265186456842,"man"
"B1","01032017",15.2194444444444,15,1754,"1746",120,57.7,0.3,387.02,386.92,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.189999999999998,0.0999999999999659,0.0900000000000318,1.63,1.56,0.0699999999999932,0.691452043369475,196.174,30,159.025,101.625,0.639050463763559,101.525,0.708849711991622,30,98.1257013896075,67.9406966608474,1185.5221368744,745.833801427981,16.0642348796083,11.1226242828127,"man"
"B1","07032017",20.9194444444444,21,1108,"1034",80,38.1,0.3,386.85,386.78,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.140000000000043,0.07000000000005,0.0699999999999932,1.77000000000004,1.63000000000005,0.139999999999986,0.677,196.174,30,139.425,101.625,0.728886498117267,101.625,0.639050463763559,30,63.247236349517,42.8788181759746,1248.76937322392,788.712619603956,11.0960063771083,7.52259967999554,"man"
"B1","17032017",30.96875,31,1228,"1145",70,30.1,0.2,386.71,386.67,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.109999999999957,0.0399999999999636,0.0699999999999932,1.88,1.67000000000002,0.20999999999998,0.677,196.174,30,131.425,101.525,0.772493817766787,101.625,0.728886498117267,30,49.9614722375863,33.8716599732633,1298.7308454615,822.584279577219,4.9716343046178,3.37054732648049,"man"
"B1","06042017",50.8645833333333,51,945,"0915",59,28.9,0.2,386.55,386.49,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.180000000000007,0.0600000000000023,0.120000000000005,2.06,1.73000000000002,0.329999999999984,0.677,196.174,30,130.225,101.525,0.779612209637166,101.525,0.772493817766787,30,48.3669090692436,32.7906169410013,1347.09775453075,855.374896518221,2.43100694798292,1.64811477818645,"man"
"B1","16042017",60.9166666666667,61,1103,"1030",50,24.1,0.1,386.45,386.37,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.120000000000005,0.0799999999999841,0.0400000000000205,2.18000000000001,1.81,0.370000000000005,0.677,196.174,30,125.425,101.425,0.808650588000797,101.525,0.779612209637166,30,40.0478531547503,27.1506663828131,1387.1456076855,882.525562901034,3.9840351324933,2.70099893549229,"man"
"B2","14022017",0,0,1230,"1230",0,0,0,387.4,387.4,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,0,195.054,30,101.325,101.325,1,101.325,1,20,-9.17508754753629,0,-9.17508754753629,0,NA,NA,"man"
"B2","15022017",0.874305555555556,1,1023,"0929",181,89.1,0.3,387.39,387.16,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.239999999999952,0.229999999999961,0.00999999999999091,0.239999999999952,0.229999999999961,0.00999999999999091,0.4103,195.054,30,190.425,101.625,0.533674675068925,101.325,1,30,154.516966817357,63.5618804889353,145.341879269821,63.5618804889353,176.731081983316,72.6998474218164,"man"
"B2","16022017",2.01388888888889,2,1331,"1250",219,106.8,0.5,387.16,386.91,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.25,0.25,0,0.489999999999952,0.479999999999961,0.00999999999999091,0.5186,195.054,30,208.125,101.825,0.489249249249249,101.625,0.533674675068925,30,181.24699416447,94.1925684248544,326.588873434291,157.75444891379,159.046722484361,82.6552702814079,"man"
"B2","17022017",2.85,3,937,"0854",172,83.4,0.2,386.92,386.71,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.200000000000045,0.210000000000036,-0.00999999999999091,0.689999999999998,0.689999999999998,0,0.5792,195.054,30,184.725,101.525,0.54960075788334,101.825,0.489249249249249,30,139.99173104742,81.2323794409429,466.580604481711,238.986828354733,167.431970687945,97.1550053114268,"man"
"B2","18022017",4.15138888888889,4,1650,"1608",262,126.5,0.3,386.71,386.44,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.269999999999982,0.269999999999982,0,0.95999999999998,0.95999999999998,0,0.6829,195.054,30,227.825,101.625,0.446066059475475,101.525,0.54960075788334,30,215.70174591498,147.50684039889,682.282350396691,386.493668753623,165.747339443741,113.345704468731,"man"
"B2","19022017",5.14513888888889,5,1638,"1559",228,109,0.4,386.44,386.26,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.180000000000007,0.180000000000007,0,1.13999999999999,1.13999999999999,0,0.7247,195.054,30,210.325,101.725,0.483656246285511,101.625,0.446066059475475,30,184.415015202766,133.806313360151,866.697365599458,520.299982113774,185.574858065677,134.647862500781,"man"
"B2","20022017",5.93194444444444,6,1126,"1052",118,55.3,0.4,386.24,386.11,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.149999999999977,0.129999999999995,0.0199999999999818,1.28999999999996,1.26999999999998,0.0199999999999818,0.7133,195.054,30,156.625,101.725,0.649481245011971,101.725,0.483656246285511,30,91.3929194814326,65.2722332141023,958.09028508089,585.572215327876,116.156932085846,82.9585311812068,"man"
"B2","21022017",7.13194444444444,7,1609,"1540",83,39.7,0.2,386.11,386.03,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0800000000000409,0.0800000000000409,0,1.37,1.35000000000002,0.0199999999999818,0.710393577981651,195.054,30,141.025,101.525,0.719907817762808,101.725,0.649481245011971,30,65.5644859176589,46.6355281245002,1023.65477099855,632.207743452377,54.6370715980491,38.8629401037502,"man"
"B2","23022017",9.11111111111111,9,1534,"1510",100,47.7,0.2,386.05,385.95,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0799999999999841,0.100000000000023,-0.0200000000000387,1.44999999999999,1.45000000000005,-5.6843418860808e-14,0.7056,195.054,30,149.025,101.525,0.681261533299782,101.525,0.719907817762808,30,80.3052017077475,56.7362409219701,1103.9599727063,688.943984374347,40.5752598102303,28.6667322553112,"man"
"B2","01032017",15.2194444444444,15,1754,"1746",162,76.7,0.1,385.93,385.77,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.180000000000007,0.160000000000025,0.0199999999999818,1.63,1.61000000000007,0.019999999999925,0.690805504587156,195.054,30,178.025,101.425,0.569723353461592,101.525,0.681261533299782,30,130.311412621779,90.1414680176974,1234.27138532808,779.085452392044,21.3333826938793,14.7571298255439,"man"
"B2","07032017",20.9194444444444,21,1108,"1034",117,55.9,0.2,385.75,385.65,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.120000000000005,0.100000000000023,0.0199999999999818,1.75,1.71000000000009,0.0399999999999068,0.677,195.054,30,157.225,101.525,0.645730640801399,101.425,0.569723353461592,30,93.5895654876935,63.4495701841985,1327.86095081577,842.535022576243,16.4192220153848,11.1315035410875,"man"
"B2","17032017",30.96875,31,1228,"1145",121,51.3,0.2,385.63,385.5,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.149999999999977,0.129999999999995,0.0199999999999818,1.89999999999998,1.84000000000009,0.0599999999998886,0.677,195.054,30,152.625,101.525,0.665192465192465,101.525,0.645730640801399,30,86.0003281141088,58.3044041940527,1413.86127892988,900.839426770295,8.55783791612997,5.80183415378591,"man"
"B2","06042017",50.8645833333333,51,945,"0915",135,66.3,0.1,385.5,385.36,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.139999999999986,0.139999999999986,0,2.03999999999996,1.98000000000008,0.0599999999998886,0.677,195.054,30,167.625,101.425,0.605070842654735,101.525,0.665192465192465,30,112.157056307529,76.0375045952467,1526.01833523741,976.876931365542,5.63721330132081,3.82178033567732,"man"
"B2","16042017",60.9166666666667,61,1103,"1030",65,31.9,0.2,385.3,385.21,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.150000000000034,0.0900000000000318,0.0600000000000023,2.19,2.07000000000011,0.119999999999891,0.677,195.054,30,133.225,101.525,0.762056671045224,101.425,0.605070842654735,30,52.2299614677302,35.4095949542634,1578.24829670514,1012.28652631981,5.19593399057213,3.52261255503553,"man"
"B3","14022017",0,0,1230,"1230",0,0,0,385.45,385.45,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,0,197.794,30,101.325,101.325,1,101.325,1,20,-9.30397359898998,0,-9.30397359898998,0,NA,NA,"man"
"B3","15022017",0.874305555555556,1,1023,"0929",179,86.2,0.3,385.44,385.22,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.229999999999961,0.21999999999997,0.00999999999999091,0.229999999999961,0.21999999999997,0.00999999999999091,0.414,197.794,30,187.525,101.625,0.541927742967604,101.325,1,30,151.587710615951,62.9182088852079,142.283737016961,62.9182088852079,173.380701578213,71.9636384389987,"man"
"B3","16022017",2.01388888888889,2,1331,"1250",218,104.2,0.3,385.23,384.97,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.25,0.259999999999991,-0.00999999999999091,0.479999999999961,0.479999999999961,0,0.5173,197.794,30,205.525,101.625,0.49446539350444,101.625,0.541927742967604,30,179.282619268048,92.938669286023,321.56635628501,155.856878171231,157.322956578909,81.554956594682,"man"
"B3","17022017",2.85,3,937,"0854",169,81.1,0.2,384.98,384.78,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.190000000000055,0.200000000000045,-0.00999999999999091,0.670000000000016,0.680000000000007,-0.00999999999999091,0.5775,197.794,30,182.425,101.525,0.556530080855146,101.625,0.49446539350444,30,138.304389327922,80.0183178710336,459.870745612932,235.875196042264,165.413887568279,95.7029715401066,"man"
"B3","18022017",4.15138888888889,4,1650,"1608",261,123.4,0.4,384.78,384.51,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.269999999999982,0.269999999999982,0,0.939999999999998,0.949999999999989,-0.00999999999999091,0.6829,197.794,30,224.725,101.725,0.452664367560352,101.525,0.556530080855146,30,213.332175951881,145.886418751961,673.202921564813,381.761614794226,163.926538618307,112.100556565008,"man"
"B3","19022017",5.14513888888889,5,1638,"1559",215,100.5,0.3,384.5,384.3,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.20999999999998,0.199999999999989,0.00999999999999091,1.14999999999998,1.14999999999998,0,0.7217,197.794,30,201.825,101.625,0.503530286138982,101.725,0.452664367560352,30,171.931384663276,124.233758330576,845.134306228088,505.995373124802,173.012714126567,125.015102722592,"man"
"B3","20022017",5.93194444444444,6,1126,"1052",101,47.4,0.2,384.3,384.2,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.100000000000023,0.100000000000023,0,1.25,1.25,0,0.7116,197.794,30,148.725,101.525,0.682635737098672,101.625,0.503530286138982,30,79.1088990649447,56.3648301927997,924.243205293033,562.360203317601,100.544408343796,71.6375599979096,"man"
"B3","21022017",7.13194444444444,7,1609,"1540",74,34.4,0.1,384.2,384.12,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0799999999999841,0.0799999999999841,0,1.32999999999998,1.32999999999998,0,0.70905387823186,197.794,30,135.725,101.425,0.747283109228219,101.525,0.682635737098672,30,57.7652418353395,41.0107382378468,982.008447128372,603.370941555448,48.1377015294496,34.1756151982057,"man"
"B3","23022017",9.11111111111111,9,1534,"1510",86,40.1,0.1,384.11,384.02,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.100000000000023,0.0900000000000318,0.00999999999999091,1.43000000000001,1.42000000000002,0.00999999999999091,0.704854545454545,197.794,30,141.425,101.425,0.717164574863002,101.425,0.747283109228219,30,68.4491786141824,48.3089356394271,1050.45762574255,651.679877194875,34.5848481419027,24.4087253757105,"man"
"B3","01032017",15.2194444444444,15,1754,"1746",125,58.1,0.1,383.97,383.86,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.159999999999968,0.110000000000014,0.0499999999999545,1.58999999999997,1.53000000000003,0.0599999999999454,0.691894078398666,197.794,30,159.425,101.425,0.636192567037792,101.425,0.717164574863002,30,99.8775983931371,69.197757931017,1150.33522413569,720.877635125892,16.3510393003771,11.3284187608759,"man"
"B3","07032017",20.9194444444444,21,1108,"1034",110,50.8,0.3,383.83,383.74,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.120000000000005,0.089999999999975,0.0300000000000296,1.70999999999998,1.62,0.089999999999975,0.6798,197.794,30,152.125,101.625,0.668036154478225,101.425,0.636192567037792,30,86.4335453436047,58.8397418067685,1236.7687694793,779.717376932661,15.1637798848429,10.3227617204857,"man"
"B3","17032017",30.96875,31,1228,"1145",64,26.6,0.3,383.67,383.59,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.150000000000034,0.0800000000000409,0.0699999999999932,1.86000000000001,1.70000000000005,0.159999999999968,0.6798,197.794,30,127.925,101.625,0.794410787570842,101.625,0.668036154478225,30,43.7632505441434,29.7918863839923,1280.53202002344,809.509263316653,4.3548532087324,2.96457165316488,"man"
"B3","06042017",50.8645833333333,51,945,"0915",20,9.3,0.1,383.44,383.42,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.169999999999959,0.0199999999999818,0.149999999999977,2.02999999999997,1.72000000000003,0.309999999999945,0.6798,197.794,30,110.625,101.425,0.91683615819209,101.625,0.794410787570842,30,14.2868983467598,9.72582353993528,1294.8189183702,819.235086856588,0.718084943083214,0.488837204101459,"man"
"B3","16042017",60.9166666666667,61,1103,"1030",49,23.3,0.2,383.37,383.31,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.110000000000014,0.0600000000000023,0.0500000000000114,2.13999999999999,1.78000000000003,0.359999999999957,0.6798,197.794,30,124.625,101.525,0.814643931795386,101.425,0.91683615819209,30,40.1755601255246,27.3495617393772,1334.99447849572,846.584648595966,3.99673966015582,2.7207854165598,"man"
"C1","14022017",0,0,1230,"1230",0,0,0,358.26,358.26,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,0,224.874,30,101.325,101.325,1,101.325,1,20,-10.5777817279557,0,-10.5777817279557,0,NA,NA,"man"
"C1","15022017",0.874305555555556,1,1029,"0929",48,20.9,0,358.26,358.2,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.0600000000000023,0.0600000000000023,0,0.0600000000000023,0.0600000000000023,0,0.2623,224.874,30,122.225,101.325,0.829003886275312,101.325,1,30,41.7858526574267,10.9958273242777,31.2080709294709,10.9958273242777,47.79319128411,12.5766412604924,"man"
"C1","16022017",2.01388888888889,2,1336,"1250",58,25.3,0.2,358.2,358.14,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.0600000000000023,0.0600000000000023,0,0.120000000000005,0.120000000000005,0,0.4573,224.874,30,126.625,101.525,0.80177690029615,101.325,0.829003886275312,30,49.1265306268172,22.5188934905996,80.3346015562881,33.5147208148773,43.1092042063478,19.7606377979668,"man"
"C1","17022017",2.85,3,943,"0854",135,58.9,0.3,358.14,357.98,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.159999999999968,0.159999999999968,0,0.279999999999973,0.279999999999973,0,0.438,224.874,30,160.225,101.625,0.634264315805898,101.525,0.80177690029615,30,115.672001093178,50.7888963742069,196.006602649467,84.3036171890843,138.345250476891,60.7441949990515,"man"
"C1","18022017",4.15138888888889,4,1656,"1608",227,98.1,0.4,357.97,357.69,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.29000000000002,0.28000000000003,0.00999999999999091,0.569999999999993,0.560000000000002,0.00999999999999091,0.4894,224.874,30,199.425,101.725,0.510091513100163,101.625,0.634264315805898,30,192.41878698082,94.3800518754032,388.425389630286,178.683669064487,147.856485193373,72.5225585381967,"man"
"C1","19022017",5.14513888888889,5,1643,"1559",188,79.9,0.2,357.69,357.48,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.20999999999998,0.20999999999998,0,0.779999999999973,0.769999999999982,0.00999999999999091,0.5434,224.874,30,181.225,101.525,0.560215202096841,101.725,0.510091513100163,30,154.773608916416,84.2718949808599,543.198998546702,262.955564045347,155.747027840419,84.8019068989785,"man"
"C1","20022017",5.93194444444444,6,1131,"1052",93,39.3,0.1,357.48,357.37,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.110000000000014,0.110000000000014,0,0.889999999999986,0.879999999999995,0.00999999999999091,0.5531,224.874,30,140.625,101.425,0.721244444444444,101.525,0.560215202096841,30,74.4279261418231,41.2465257284726,617.626924688525,304.20208977382,94.5950694123789,52.4227687987649,"man"
"C1","23022017",9.11111111111111,9,1537,"1510",116,48.8,0.2,357.37,357.26,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.110000000000014,0.110000000000014,0,1,0.990000000000009,0.00999999999999091,0.562666666666667,224.874,30,150.125,101.525,0.676269775187344,101.425,0.721244444444444,30,94.9929020318906,53.5515411438979,712.619826720416,357.753630917718,29.8798119104243,16.844521460728,"man"
"C1","07032017",20.9194444444444,21,1112,"1034",95,39.3,0.4,357.26,357.13,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.129999999999995,0.129999999999995,0,1.13,1.12,0.00999999999999091,0.5982,224.874,30,140.625,101.725,0.723377777777778,101.525,0.676269775187344,30,75.416350648707,45.193303274372,788.036177369123,402.94693419209,6.38670577123842,3.82723810368712,"man"
"C1","16042017",60.9166666666667,61,1106,"1030",100,43.7,0.2,357.09,356.9,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.230000000000018,0.189999999999998,0.0400000000000205,1.36000000000001,1.31,0.0500000000000114,0.5982,224.874,30,145.025,101.525,0.700051715221514,101.725,0.723377777777778,30,84.2146979129022,50.465719306224,872.250875282025,453.412653498314,2.10551366404923,1.26173060283635,"man"
"C1-1","14022017",0,0,1230,"1230",0,0,0,409.53,409.53,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,0,175.154,30,101.325,101.325,1,101.325,1,20,-8.23901731982519,0,-8.23901731982519,0,NA,NA,"man"
"C1-1","15022017",0.874305555555556,1,935,"0929",165,88.7,0.3,409.52,409.33,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.199999999999989,0.189999999999998,0.00999999999999091,0.199999999999989,0.189999999999998,0.00999999999999091,0.4528,175.154,30,190.025,101.625,0.534798052887778,101.325,1,30,138.129770345126,62.694870160181,129.890753025301,62.694870160181,157.98798196742,71.7081914461165,"man"
"C1-1","16022017",2.01388888888889,2,1250,"1250",207,107.4,0.2,409.33,409.09,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.240000000000009,0.240000000000009,0,0.439999999999998,0.430000000000007,0.00999999999999091,0.5682,175.154,30,208.725,101.525,0.486405557551803,101.625,0.534798052887778,30,163.697439980929,93.188482773367,293.58819300623,155.883352933548,143.646748063704,81.774171355057,"man"
"C1-1","17022017",2.85,3,858,"0854",149,79.3,0.5,409.09,408.91,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.17999999999995,0.17999999999995,0,0.619999999999948,0.609999999999957,0.00999999999999091,0.5937,175.154,30,180.625,101.825,0.563737024221453,101.525,0.486405557551803,30,119.772911401051,71.2354812730665,413.361104407281,227.118834206615,143.249993702254,85.1985822535014,"man"
"C1-1","18022017",4.15138888888889,4,1608,"1608",261,137.9,0.3,408.93,408.64,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.270000000000039,0.29000000000002,-0.0199999999999818,0.889999999999986,0.899999999999977,-0.00999999999999091,0.6846,175.154,30,239.225,101.625,0.424809279966559,101.825,0.563737024221453,30,211.074611824537,144.700840983942,624.435716231818,371.819675190557,162.191804176806,111.189546967384,"man"
