"id","date","elapsed.time","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","temperature","pressure","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"A1","14022017",0,0,1230,"1230",0,0,0,385.27,385.27,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,NA,190.544,30,150,0,0,0,0,0,0,NA,NA,"grav"
"A1","15022017",0.874305555555556,1,1016,"0929",187,92.2,0.3,385.26,385.04,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.229999999999961,0.21999999999997,0.00999999999999091,0.229999999999961,0.21999999999997,0.00999999999999091,0.4615,190.544,30,150,0.229999999999961,0.229999999999961,170.112941451711,78.6920449485774,170.112941451711,78.6920449485774,194.569210238652,90.0051983526223,"grav"
"A1","16022017",2.01388888888889,2,1325,"1250",201,99.1,0.3,385.04,384.8,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.240000000000009,0.240000000000009,0,0.46999999999997,0.45999999999998,0.00999999999999091,0.5443,190.544,30,150,0.240000000000009,0.46999999999997,182.727703009745,99.6568685585863,352.840644461455,178.348913507164,160.346064798314,87.4502685706059,"grav"
"A1","17022017",2.85,3,932,"0854",165,77.7,0.4,384.8,384.62,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.180000000000007,0.180000000000007,0,0.649999999999977,0.639999999999986,0.00999999999999091,0.5829,190.544,30,150,0.180000000000007,0.649999999999977,142.310461062761,83.1040316999317,495.151105524216,261.452945207095,170.20520259998,99.3935262856326,"grav"
"A1","18022017",4.15138888888889,4,1644,"1608",257,125.5,0.4,384.6,384.36,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.259999999999991,0.240000000000009,0.0199999999999818,0.909999999999968,0.879999999999995,0.0299999999999727,0.6854,190.544,30,150,0.259999999999991,0.909999999999968,228.894733580609,157.100129666287,724.045839104825,418.553074873382,175.884960702282,120.71728213418,"grav"
"A1","19022017",5.14513888888889,5,1634,"1559",230,108.7,0.3,384.36,384.12,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.240000000000009,0.240000000000009,0,1.14999999999998,1.12,0.0299999999999727,0.727,190.544,30,150,0.240000000000009,1.14999999999998,221.485436610068,161.211970714213,945.531275714893,579.765045587595,222.878426777427,162.225882479711,"grav"
"A1","20022017",5.93194444444444,6,1121,"1052",171,82.3,0.3,384.13,383.97,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.149999999999977,0.159999999999968,-0.00999999999999091,1.29999999999995,1.27999999999997,0.0199999999999818,0.7242,190.544,30,150,0.149999999999977,1.29999999999995,137.980221663495,100.045687421881,1083.51149737839,679.810733009476,175.367625062165,127.154271745374,"grav"
"A1","21022017",7.13194444444444,7,1605,"1540",124,58.7,0.3,383.98,383.86,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.110000000000014,0.120000000000005,-0.00999999999999091,1.40999999999997,1.39999999999998,0.00999999999999091,0.720420850708924,190.544,30,150,0.110000000000014,1.40999999999997,100.745248599245,72.6676359098009,1184.25674597763,752.478368919277,83.9543738327041,60.5563632581674,"grav"
"A1","23022017",9.11111111111111,9,1531,"1510",102,48.5,0.1,383.85,383.75,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.110000000000014,0.100000000000023,0.00999999999999091,1.51999999999998,1.5,0.0199999999999818,0.714187878787879,190.544,30,150,0.110000000000014,1.51999999999998,100.027425162002,71.5275874367703,1284.28417113964,824.005956356047,50.5401727134327,36.1402547048945,"grav"
"A1","01032017",15.2194444444444,15,1750,"1746",158,76.4,0.2,383.74,383.59,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.160000000000025,0.150000000000034,0.00999999999999091,1.68000000000001,1.65000000000003,0.0299999999999727,0.694950959132611,190.544,30,150,0.160000000000025,1.68000000000001,142.363456704215,99.0674992847266,1426.64762784385,923.073455640774,23.3064322025999,16.218417345385,"grav"
"A1","07032017",20.9194444444444,21,1104,"1034",103,49.2,0.3,383.57,383.48,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.109999999999957,0.089999999999975,0.0199999999999818,1.78999999999996,1.74000000000001,0.0499999999999545,0.677,190.544,30,150,0.109999999999957,1.78999999999996,95.9478319242709,65.0483701252062,1522.59545976812,988.12182576598,16.8329529691703,11.4119947588081,"grav"
"A1","17032017",30.96875,31,1224,"1145",119,51.4,0.1,383.47,383.35,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.129999999999995,0.120000000000005,0.00999999999999091,1.91999999999996,1.86000000000001,0.0599999999999454,0.677,190.544,30,150,0.129999999999995,1.91999999999996,113.392892274179,76.8753465116348,1635.9883520423,1064.99717227761,11.2836545418297,7.64981680441947,"grav"
"A1","06042017",50.8645833333333,51,940,"0915",135,66.8,0.2,383.33,383.2,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.150000000000034,0.129999999999995,0.0200000000000387,2.06999999999999,1.99000000000001,0.0799999999999841,0.677,190.544,30,150,0.150000000000034,2.06999999999999,130.837952624087,88.7023228980635,1766.82630466639,1153.69949517568,6.57614840414259,4.45833664827963,"grav"
"A1","16042017",60.9166666666667,61,1100,"1030",64,31.7,0.2,383.16,383.09,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.110000000000014,0.07000000000005,0.0399999999999636,2.18000000000001,2.06000000000006,0.119999999999948,0.677,190.544,30,150,0.110000000000014,2.18000000000001,95.9478319243205,65.0483701252398,1862.77413659071,1218.74786530092,9.5450692898806,6.47113319380624,"grav"
"A2","14022017",0,0,1230,"1230",0,0,0,391.09,391.09,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,NA,193.374,30,150,0,0,0,0,0,0,NA,NA,"grav"
"A2","15022017",0.874305555555556,1,1016,"0929",174,86.1,0.2,391.09,390.87,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.21999999999997,0.21999999999997,0,0.21999999999997,0.21999999999997,0,0.4637,193.374,30,150,0.21999999999997,0.21999999999997,163.169041246342,75.8389742220715,163.169041246342,75.8389742220715,186.627020964839,86.7419562190492,"grav"
"A2","16022017",2.01388888888889,2,1325,"1250",202,98.8,0.4,390.89,390.65,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.220000000000027,0.240000000000009,-0.0199999999999818,0.439999999999998,0.45999999999998,-0.0199999999999818,0.5483,193.374,30,150,0.220000000000027,0.439999999999998,168.145094997538,92.376044118968,331.31413624388,168.215018341039,147.549626323251,81.0612452963521,"grav"
"A2","17022017",2.85,3,932,"0854",169,79.9,0.4,390.67,390.44,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.20999999999998,0.230000000000018,-0.0200000000000387,0.649999999999977,0.689999999999998,-0.0400000000000205,0.5829,193.374,30,150,0.20999999999998,0.649999999999977,166.028871239865,96.9547036499072,497.343007483745,265.169721990947,198.572736366616,115.959113999889,"grav"
"A2","18022017",4.15138888888889,4,1644,"1608",255,123.9,0.5,390.48,390.2,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.240000000000009,0.28000000000003,-0.0400000000000205,0.889999999999986,0.970000000000027,-0.0800000000000409,0.6897,193.374,30,150,0.240000000000009,0.889999999999986,212.298004358623,146.620474301716,709.641011842368,411.790196292663,163.131871011962,112.664612056815,"grav"
"A2","19022017",5.14513888888889,5,1634,"1559",214,101,0.4,390.19,389.99,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.20999999999998,0.199999999999989,0.00999999999999091,1.09999999999997,1.17000000000002,-0.07000000000005,0.7333,193.374,30,150,0.20999999999998,1.09999999999997,195.226467728454,143.326378864137,904.867479570822,555.1165751568,196.454307148129,144.227802630578,"grav"
"A2","20022017",5.93194444444444,6,1121,"1052",150,71.8,0.5,389.99,389.85,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.139999999999986,0.139999999999986,0,1.23999999999995,1.31,-0.07000000000005,0.723,193.374,30,150,0.139999999999986,1.23999999999995,128.603094621433,93.0925673079255,1033.47057419225,648.209142464725,163.449652475607,118.317119967708,"grav"
"A2","21022017",7.13194444444444,7,1605,"1540",104,48.9,0.2,389.85,389.76,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0900000000000318,0.0900000000000318,0,1.32999999999998,1.40000000000003,-0.07000000000005,0.7193329441201,193.374,30,150,0.0900000000000318,1.32999999999998,82.3248170619822,59.2915732507291,1115.79539125424,707.500715715454,68.6040142183185,49.4096443756076,"grav"
"A2","23022017",9.11111111111111,9,1531,"1510",85,40.9,0.1,389.74,389.66,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0999999999999659,0.0799999999999841,0.0199999999999818,1.42999999999995,1.48000000000002,-0.0500000000000682,0.713284848484849,193.374,30,150,0.0999999999999659,1.42999999999995,90.8402467973348,64.8761441536556,1206.63563805157,772.37685986911,45.8982299607586,32.7795254671102,"grav"
"A2","01032017",15.2194444444444,15,1750,"1746",130,63,0.4,389.64,389.51,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.150000000000034,0.129999999999995,0.0200000000000387,1.57999999999998,1.61000000000001,-0.0300000000000296,0.694618515429525,193.374,30,150,0.150000000000034,1.57999999999998,133.416120071279,92.7969730709229,1340.05175812285,865.173832940033,21.8416567647387,15.1918646227977,"grav"
"A2","07032017",20.9194444444444,21,1104,"1034",96,45.4,0.1,389.49,389.4,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.110000000000014,0.0900000000000318,0.0199999999999818,1.69,1.70000000000005,-0.0100000000000477,0.6772,193.374,30,150,0.110000000000014,1.69,95.9688855553297,65.0818075398441,1436.02064367818,930.255640479877,16.8366465886543,11.4178609719025,"grav"
"A2","17032017",30.96875,31,1224,"1145",71,31.1,0.3,389.32,389.27,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.129999999999995,0.0500000000000114,0.0799999999999841,1.81999999999999,1.75000000000006,0.0699999999999363,0.6772,193.374,30,150,0.129999999999995,1.81999999999999,113.417773838099,76.9148634561672,1549.43841751628,1007.17050393604,11.2861304904196,7.65374911041951,"grav"
"A2","06042017",50.8645833333333,51,940,"0915",78,38.8,0.2,389.19,389.11,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.159999999999968,0.0799999999999841,0.0799999999999841,1.97999999999996,1.83000000000004,0.14999999999992,0.6772,193.374,30,150,0.159999999999968,1.97999999999996,139.591106262253,94.6644473306518,1689.02952377853,1101.8349512667,7.01609748752683,4.75800363546731,"grav"
"A2","16042017",60.9166666666667,61,1100,"1030",43,21.1,0.1,389.05,389,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.110000000000014,0.0500000000000114,0.0600000000000023,2.08999999999997,1.88000000000005,0.209999999999923,0.6772,193.374,30,150,0.110000000000014,2.08999999999997,95.9688855553297,65.0818075398441,1784.99840933386,1166.91675880654,9.54716374436441,6.47445961018139,"grav"
"A3","14022017",0,0,1230,"1230",0,0,0,391.14,391.14,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,NA,190.314,30,150,0,0,0,0,0,0,NA,NA,"grav"
"A3","15022017",0.874305555555556,1,1016,"0929",179,88.8,0.3,391.13,390.92,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.21999999999997,0.20999999999998,0.00999999999999091,0.21999999999997,0.20999999999998,0.00999999999999091,0.4597,190.314,30,150,0.21999999999997,0.21999999999997,163.051770356404,75.132045638141,163.051770356404,75.132045638141,186.492890637984,85.9333961230524,"grav"
"A3","16022017",2.01388888888889,2,1325,"1250",201,99.7,0.2,390.93,390.7,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.220000000000027,0.230000000000018,-0.00999999999999091,0.439999999999998,0.439999999999998,0,0.5577,190.314,30,150,0.220000000000027,0.439999999999998,169.679763886815,94.8134080068741,332.731534243219,169.945453645015,148.89631931567,83.2000655270559,"grav"
"A3","17022017",2.85,3,932,"0854",163,79.1,0.5,390.7,390.51,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.189999999999998,0.189999999999998,0,0.629999999999995,0.629999999999995,0,0.6059,190.314,30,150,0.189999999999998,0.629999999999995,153.734647403974,93.3082950715722,486.466181647193,263.253748716587,183.8686812805,111.597960882943,"grav"
"A3","18022017",4.15138888888889,4,1644,"1608",268,129.9,0.2,390.51,390.24,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.269999999999982,0.269999999999982,0,0.899999999999977,0.899999999999977,0,0.699,190.314,30,150,0.269999999999982,0.899999999999977,241.331517487867,168.912602312062,727.79769913506,432.166351028649,185.441507568052,129.794102096782,"grav"
"A3","19022017",5.14513888888889,5,1634,"1559",228,110.5,0.4,390.25,390.04,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.199999999999989,0.20999999999998,-0.00999999999999091,1.09999999999997,1.10999999999996,-0.00999999999999091,0.7355,190.314,30,150,0.199999999999989,1.09999999999997,186.409168328548,137.262378017521,914.206867463608,569.42872904617,187.581553035017,138.125663413858,"grav"
"A3","20022017",5.93194444444444,6,1121,"1052",161,75.2,0.3,390.04,389.88,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.160000000000025,0.160000000000025,0,1.25999999999999,1.26999999999998,-0.00999999999999091,0.732,190.314,30,150,0.160000000000025,1.25999999999999,148.518366543303,108.842738152166,1062.72523400691,678.271467198336,188.761207257154,138.334989354915,"grav"
