"id","date","elapsed.time","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","descrip","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","temp.vol","temp.grav","pres.vol","pres.grav","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4","method"
"C2-2","15022017",0.874305555555556,1,941,"0929",173,92.2,0.2,407.56,407.34,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C2",0.240000000000009,0.220000000000027,0.0199999999999818,0.240000000000009,0.220000000000027,0.0199999999999818,20,30,101.325,150,138.140089105568,138.140089105568,0.20807184288256,"",28.8427400274913,28.8427400274913,157.99978420335,32.9893134547954,"gd03"
"C2-2","16022017",2.01388888888889,2,1257,"1250",226,110.9,0.5,407.35,407.07,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C2",0.269999999999982,0.28000000000003,-0.0100000000000477,0.509999999999991,0.500000000000057,0.00999999999993406,20,30,101.325,150,155.407600243747,293.547689349315,0.20807184288256,"",32.4480825309243,61.2908225584155,136.372300031076,28.4736373214692,"gd03"
"C2-2","17022017",2.85,3,904,"0854",139,68.8,0.5,407.07,406.91,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C2",0.159999999999968,0.159999999999968,0,0.669999999999959,0.660000000000025,0.00999999999993406,20,30,101.325,150,92.0933927370234,385.641082086339,0.20807184288256,"",19.2284933516563,80.5193159100718,110.144921545942,22.9975335767318,"gd03"
"C2-2","18022017",4.15138888888889,4,1613,"1608",200,101.8,0.5,406.9,406.68,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C2",0.230000000000018,0.21999999999997,0.0100000000000477,0.899999999999977,0.879999999999995,0.0199999999999818,20,30,101.325,150,132.384252059508,518.025334145847,0.20807184288256,"",27.6409591930136,108.160275103085,101.725359106559,21.2395844386017,"gd03"
"C2-2","19022017",5.14513888888889,5,1607,"1559",170,84.6,0.3,406.68,406.51,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C2",0.170000000000016,0.170000000000016,0,1.06999999999999,1.05000000000001,0.0199999999999818,20,30,101.325,150,97.849229783116,615.874563928963,0.20807184288256,"",20.4302741861408,128.590549289226,98.4646337440161,20.5587664766197,"gd03"
"C2-2","20022017",5.93194444444444,6,1057,"1052",130,67.8,0.4,406.46,406.33,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C2",0.180000000000007,0.129999999999995,0.0500000000000114,1.25,1.18000000000001,0.0699999999999932,20,30,101.325,150,103.605066829176,719.479630758139,0.20807184288256,"",21.6320550206185,150.222604309845,131.678107885272,27.4935209441223,"gd03"
"C2-2","21022017",7.13194444444444,7,1545,"1540",214,111.3,0.4,406.34,406.13,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C2",0.199999999999989,0.20999999999998,-0.00999999999999091,1.44999999999999,1.38999999999999,0.0600000000000023,20,30,101.325,150,115.116740921296,834.596371679434,0.20807184288256,"",24.0356166895738,174.258220999418,95.930617434413,20.0296805746448,"gd03"
"C2-2","22022017",8.19375,8,1714,"1709",125,62.2,0.4,406.01,405.9,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C2",0.230000000000018,0.110000000000014,0.120000000000005,1.68000000000001,1.5,0.180000000000007,20,30,101.325,150,132.384252059508,966.980623738942,0.20807184288256,"",27.6409591930136,201.899180192432,124.67843228626,26.0320348187963,"gd03"
"C2-2","23022017",9.11111111111111,9,1514,"1510",115,59.8,0.3,405.83,405.73,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C2",0.169999999999959,0.0999999999999659,0.0699999999999932,1.84999999999997,1.59999999999997,0.25,20,30,101.325,150,97.8492297830833,1064.82985352203,0.20807184288256,"",20.430274186134,222.329454378566,106.663808393369,22.2707000969212,"gd03"
"C2-2","26022017",11.9569444444444,12,1131,"1128",85,44.6,0,405.67,405.59,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C2",0.140000000000043,0.0800000000000409,0.0600000000000023,1.99000000000001,1.68000000000001,0.310000000000002,20,30,101.325,150,80.5817186449364,1145.41157216696,0.20807184288256,"",16.8249316827078,239.154386061274,28.3156844433159,5.91212826332338,"gd03"
"C2-2","07032017",20.9194444444444,21,1038,"1034",66,36,0.3,405.46,405.32,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C2",0.269999999999982,0.139999999999986,0.129999999999995,2.25999999999999,1.81999999999999,0.439999999999998,20,30,101.325,150,155.407600243747,1300.81917241071,0.20807184288256,"",32.4480825309243,271.602468592198,17.3397601387724,3.62042761851317,"gd03"
"C2-2","17032017",30.96875,31,1150,"1145",34,17.4,0.2,405.25,405.24,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C2",0.0799999999999841,0.00999999999999091,0.0699999999999932,2.33999999999997,1.82999999999998,0.509999999999991,20,30,101.325,150,46.0466963685117,1346.86586877922,0.20807184288256,"",9.61424667582814,281.216715268026,4.58207744942691,0.956707567769506,"gd03"
"C2-2","06042017",50.8645833333333,51,921,"0915",33,17.6,0.2,405.08,405.05,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C2",0.189999999999998,0.0299999999999727,0.160000000000025,2.52999999999997,1.85999999999996,0.670000000000016,20,30,101.325,150,109.360903875236,1456.22677265446,0.20807184288256,"",22.8338358550961,304.050551123122,5.49667370262965,1.14766923669593,"gd03"
"C2-2","16042017",60.9166666666667,61,1040,"1030",5,3.2,0,404.89,404.87,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C2",0.180000000000007,0.0199999999999818,0.160000000000025,2.70999999999998,1.87999999999994,0.830000000000041,20,30,101.325,150,103.605066829176,1559.83183948363,0.20807184288256,"",21.6320550206185,325.682606143741,10.3068253011408,2.15199718339831,"gd03"
"C2-3","14022017",0,0,1230,"1230",0,0,0,404.935,404.935,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C2",0,0,0,0,0,0,20,30,101.325,150,0,0,0.462056194711046,"",0,0,NA,NA,"gd03"
"C2-3","15022017",0.874305555555556,1,941,"0929",168,90.2,0.3,404.93,404.7,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C2",0.235000000000014,0.230000000000018,0.00499999999999545,0.235000000000014,0.230000000000018,0.00499999999999545,20,30,101.325,150,165.841861263459,165.841861263459,0.462056194711046,"",76.8085693045081,76.8085693045081,189.684098665116,87.8509450345446,"gd03"
"C2-3","16022017",2.01388888888889,2,1257,"1250",230,112.8,0.6,404.74,404.45,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C2",0.25,0.29000000000002,-0.0400000000000205,0.485000000000014,0.520000000000039,-0.035000000000025,20,30,101.325,150,176.427511982393,342.269373245851,0.462056194711046,"",81.7112439409613,158.519813245469,154.817560788937,71.7027369134578,"gd03"
"C2-3","17022017",2.85,3,904,"0854",139,69.3,0.5,404.45,404.28,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C2",0.170000000000016,0.170000000000016,0,0.65500000000003,0.690000000000055,-0.035000000000025,20,30,101.325,150,119.970708148038,462.24008139389,0.462056194711046,"",55.5636458798589,214.083459125328,143.486561240179,66.4548588596319,"gd03"
"C2-3","18022017",4.15138888888889,4,1613,"1608",205,103.9,0.5,404.3,404.07,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C2",0.20999999999998,0.230000000000018,-0.0200000000000387,0.865000000000009,0.920000000000073,-0.0550000000000637,20,30,101.325,150,148.199110065195,610.439191459085,0.462056194711046,"",68.6374449104008,282.720904035729,113.877651277418,52.7416865907029,"gd03"
"C2-3","19022017",5.14513888888889,5,1607,"1559",185,99.7,0.2,404.07,403.87,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C2",0.199999999999989,0.199999999999989,0,1.065,1.12000000000006,-0.0550000000000637,20,30,101.325,150,141.142009585906,751.581201044991,0.462056194711046,"",65.3689951527653,348.089899188494,142.029695180786,65.7801209084431,"gd03"
"C2-3","20022017",5.93194444444444,6,1057,"1052",166,82.6,0.5,403.86,403.7,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C2",0.170000000000016,0.160000000000025,0.00999999999999091,1.23500000000001,1.28000000000009,-0.0450000000000728,20,30,101.325,150,119.970708148038,871.551909193029,0.462056194711046,"",55.5636458798589,403.653545068353,152.47821688718,70.6192851429804,"gd03"
"C2-3","21022017",7.13194444444444,7,1545,"1540",210,105.3,0.6,403.68,403.48,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C2",0.21999999999997,0.199999999999989,0.0199999999999818,1.45499999999998,1.48000000000008,-0.0250000000000909,20,30,101.325,150,155.256210544485,1026.80811973751,0.462056194711046,"",71.9058946680363,475.55943973639,129.380175453737,59.9215788900302,"gd03"
"C2-3","22022017",8.19375,8,1714,"1709",201,100.6,0.4,403.47,403.28,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C2",0.200000000000045,0.190000000000055,0.00999999999999091,1.65500000000003,1.67000000000013,-0.0150000000001,20,30,101.325,150,141.142009585946,1167.95012932346,0.462056194711046,"",65.3689951527839,540.928434889173,132.926418445888,61.5639980510195,"gd03"
"C2-3","23022017",9.11111111111111,9,1514,"1510",87,42.6,0.1,403.28,403.19,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C2",0.089999999999975,0.089999999999975,0,1.745,1.7600000000001,-0.0150000000001,20,30,101.325,150,63.5139043136437,1231.4640336371,0.462056194711046,"",29.4160478187379,570.344482707911,69.2354445205503,32.0659416040746,"gd03"
"C2-3","26022017",11.9569444444444,12,1131,"1128",114,58.5,0.2,403.15,403.04,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C2",0.149999999999977,0.109999999999957,0.0400000000000205,1.89499999999998,1.87000000000006,0.0249999999999204,20,30,101.325,150,105.85650718942,1337.32054082652,0.462056194711046,"",49.0267463645693,619.371229072481,37.1970157034564,17.2275536273743,"gd03"
"C2-3","07032017",20.9194444444444,21,1038,"1034",84,44.6,0.3,402.92,402.84,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C2",0.200000000000045,0.0800000000000409,0.120000000000005,2.09500000000003,1.9500000000001,0.144999999999925,20,30,101.325,150,141.142009585946,1478.46255041247,0.462056194711046,"",65.3689951527839,684.740224225265,15.7480624363678,7.29361173252819,"gd03"
"C2-3","17032017",30.96875,31,1150,"1145",62,32.3,0.2,402.82,402.76,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C2",0.0799999999999841,0.0600000000000023,0.0199999999999818,2.17500000000001,2.0100000000001,0.164999999999907,20,30,101.325,150,56.4568038343544,1534.91935424682,0.462056194711046,"",26.1475980611024,710.887822286367,5.61798061788891,2.60193084154429,"gd03"
"C2-3","06042017",50.8645833333333,51,921,"0915",52,27.8,0.2,402.62,402.57,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C2",0.189999999999998,0.0500000000000114,0.139999999999986,2.36500000000001,2.06000000000012,0.304999999999893,20,30,101.325,150,134.084909106617,1669.00426335344,0.462056194711046,"",62.1005453951298,772.988367681497,6.73934621687708,3.1212839570327,"gd03"
"C2-3","16042017",60.9166666666667,61,1040,"1030",23,12.2,0.1,402.5,402.45,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C2",0.120000000000005,0.0500000000000114,0.0699999999999932,2.48500000000001,2.11000000000013,0.374999999999886,20,30,101.325,150,84.6852057515517,1753.68946910499,0.462056194711046,"",39.2213970916629,812.20976477316,8.42464223020618,3.90181774176129,"gd03"
"C3-1","14022017",0,0,1230,"1230",0,0,0,402.315,402.315,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C3",0,0,0,0,0,0,20,30,101.325,150,0,0,0.407128872456238,"",0,0,NA,NA,"gd03"
"C3-1","15022017",0.874305555555556,1,949,"0929",190,96.4,0.3,402.29,402.07,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C3",0.245000000000005,0.220000000000027,0.0249999999999773,0.245000000000005,0.220000000000027,0.0249999999999773,20,30,101.325,150,164.846307925238,164.846307925238,0.407128872456238,"",67.2877797977359,67.2877797977359,188.545419707977,76.9614002452261,"gd03"
"C3-1","16022017",2.01388888888889,2,1303,"1250",210,105.6,0.5,402.07,401.83,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C3",0.240000000000009,0.240000000000009,0,0.485000000000014,0.460000000000036,0.0249999999999773,20,30,101.325,150,161.48209755942,326.328405484658,0.407128872456238,"",65.914559801865,133.202339599601,141.702754713934,57.8409299906676,"gd03"
"C3-1","17022017",2.85,3,909,"0854",164,85.3,0.4,401.83,401.64,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C3",0.189999999999998,0.189999999999998,0,0.675000000000011,0.650000000000034,0.0249999999999773,20,30,101.325,150,127.839993901201,454.16839938586,0.407128872456238,"",52.1823598431405,185.384699442741,152.898331576188,62.410795825683,"gd03"
"C3-1","18022017",4.15138888888889,4,1619,"1608",281,144.9,0.6,401.63,401.36,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C3",0.279999999999973,0.269999999999982,0.00999999999999091,0.954999999999984,0.920000000000016,0.0349999999999682,20,30,101.325,150,188.395780485965,642.564179871825,0.407128872456238,"",76.900319768832,262.285019211573,144.765167502556,59.0909607615359,"gd03"
"C3-1","19022017",5.14513888888889,5,1613,"1559",221,112,0.4,401.34,401.12,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C3",0.240000000000009,0.21999999999997,0.0200000000000387,1.19499999999999,1.13999999999999,0.0550000000000068,20,30,101.325,150,161.48209755942,804.046277431245,0.407128872456238,"",65.914559801865,328.199579013438,162.497708235894,66.3291167817509,"gd03"
"C3-1","20022017",5.93194444444444,6,1102,"1052",140,71.3,0.3,401.1,400.96,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C3",0.160000000000025,0.140000000000043,0.0199999999999818,1.35500000000002,1.28000000000003,0.0749999999999886,20,30,101.325,150,107.654731706293,911.701009137538,0.407128872456238,"",43.9430398679152,372.142618881353,136.825078249834,55.8499359309778,"gd03"
"C3-1","21022017",7.13194444444444,7,1550,"1540",85,43.9,0.3,400.93,400.82,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C3",0.139999999999986,0.110000000000014,0.0299999999999727,1.495,1.39000000000004,0.104999999999961,20,30,101.325,150,94.1978902429824,1005.89889938052,0.407128872456238,"",38.450159884416,410.592778765769,78.498241869152,32.04179990368,"gd03"
"C3-1","22022017",8.19375,8,1718,"1709",55,27.7,0.2,400.83,400.76,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C3",0.0600000000000023,0.0699999999999932,-0.00999999999999091,1.55500000000001,1.46000000000004,0.0949999999999704,20,30,101.325,150,40.370524389855,1046.26942377037,0.407128872456238,"",16.4786399504662,427.071418716236,38.0206377510734,15.5194516211062,"gd03"
"C3-1","26022017",11.9569444444444,12,1135,"1128",54,27.3,0.2,400.7,400.63,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C3",0.129999999999995,0.0699999999999932,0.0600000000000023,1.685,1.53000000000003,0.154999999999973,20,30,101.325,150,87.4694695113462,1133.73889328172,0.407128872456238,"",35.7037198926743,462.77513860891,23.2434095029228,9.4876096411609,"gd03"
"C3-1","07032017",20.9194444444444,21,1042,"1034",41,21.5,0.1,400.5,400.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C3",0.180000000000007,0.0500000000000114,0.129999999999995,1.86500000000001,1.58000000000004,0.284999999999968,20,30,101.325,150,121.111573169565,1254.85046645129,0.407128872456238,"",49.4359198513987,512.211058460309,13.513146239282,5.51586274492594,"gd03"
"C3-1","17032017",30.96875,31,1156,"1145",71,36.1,0.2,400.42,400.36,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C3",0.089999999999975,0.0600000000000023,0.0299999999999727,1.95499999999998,1.64000000000004,0.314999999999941,20,30,101.325,150,60.5557865847634,1315.40625303605,0.407128872456238,"",24.7179599256916,536.929018386,6.02586778260378,2.45966846057604,"gd03"
"C3-1","06042017",50.8645833333333,51,925,"0915",68,35.7,0.2,400.28,400.21,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C3",0.150000000000034,0.0699999999999932,0.0800000000000409,2.10500000000002,1.71000000000004,0.394999999999982,20,30,101.325,150,100.926310974657,1416.33256401071,0.407128872456238,"",41.1965998761734,578.125618262174,5.07273604898798,2.07061444403803,"gd03"
"C3-1","16042017",60.9166666666667,61,1043,"1030",35,18.5,0.1,400.15,400.13,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C3",0.0799999999999841,0.0199999999999818,0.0600000000000023,2.185,1.73000000000002,0.454999999999984,20,30,101.325,150,53.8273658531273,1470.15992986383,0.407128872456238,"",21.9715199339498,600.097138196123,5.35484675844583,2.18576778617532,"gd03"
"C3-2","14022017",0,0,1230,"1230",0,0,0,404.115,404.115,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C3",0,0,0,0,0,0,20,30,101.325,150,0,0,0.399972000218954,"",0,0,NA,NA,"gd03"
"C3-2","15022017",0.874305555555556,1,949,"0929",167,85.9,0.2,404.09,403.89,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C3",0.225000000000023,0.199999999999989,0.0250000000000341,0.225000000000023,0.199999999999989,0.0250000000000341,20,30,101.325,150,150.476054213556,150.476054213556,0.399972000218954,"",60.3442168398333,60.3442168398333,172.109228012328,69.0195967032247,"gd03"
"C3-2","16022017",2.01388888888889,2,1303,"1250",215,109.7,0.5,403.88,403.62,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C3",0.269999999999982,0.259999999999991,0.00999999999999091,0.495000000000005,0.45999999999998,0.035000000000025,20,30,101.325,150,180.571265056237,331.047319269794,0.399972000218954,"",72.4130602077878,132.757277047621,158.453760926863,63.54345319879,"gd03"
"C3-2","17022017",2.85,3,909,"0854",167,86.7,0.4,403.63,403.44,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C3",0.180000000000007,0.189999999999998,-0.00999999999999091,0.675000000000011,0.649999999999977,0.0250000000000341,20,30,101.325,150,120.380843370837,451.428162640631,0.399972000218954,"",48.2753734718636,181.032650519485,143.977088416948,57.7379882055511,"gd03"
"C3-2","18022017",4.15138888888889,4,1619,"1608",273,140.9,0.5,403.44,403.17,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C3",0.269999999999982,0.269999999999982,0,0.944999999999993,0.919999999999959,0.0250000000000341,20,30,101.325,150,180.571265056237,631.999427696868,0.399972000218954,"",72.4130602077878,253.445710727272,138.752733020801,55.6429064563577,"gd03"
"C3-2","19022017",5.14513888888889,5,1613,"1559",236,121.5,0.4,403.16,402.93,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C3",0.240000000000009,0.230000000000018,0.00999999999999091,1.185,1.14999999999998,0.035000000000025,20,30,101.325,150,160.507791161117,792.507218857985,0.399972000218954,"",64.3671646291514,317.812875356424,161.517274124394,64.771989563926,"gd03"
"C3-2","20022017",5.93194444444444,6,1102,"1052",180,93,0.3,402.92,402.76,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C3",0.170000000000016,0.160000000000025,0.00999999999999091,1.35500000000002,1.31,0.0450000000000159,20,30,101.325,150,113.693018739131,906.200237597116,0.399972000218954,"",45.5934082789848,363.406283635409,144.499511901455,57.947491546106,"gd03"
"C3-2","21022017",7.13194444444444,7,1550,"1540",105,54.6,0.3,402.75,402.64,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C3",0.120000000000005,0.110000000000014,0.00999999999999091,1.47500000000002,1.42000000000002,0.0550000000000068,20,30,101.325,150,80.2538955805583,986.454133177674,0.399972000218954,"",32.1835823145757,395.589865949984,66.8782463171319,26.8196519288131,"gd03"
"C3-2","22022017",8.19375,8,1718,"1709",61,31.1,0.1,402.64,402.58,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C3",0.0600000000000023,0.0600000000000023,0,1.53500000000003,1.48000000000002,0.0550000000000068,20,30,101.325,150,40.1269477902792,1026.58108096795,0.399972000218954,"",16.0917911572879,411.681657107272,37.7912392531079,15.1551205143849,"gd03"
"C3-2","26022017",11.9569444444444,12,1135,"1128",75,39.2,0.1,402.53,402.46,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C3",0.120000000000005,0.0699999999999932,0.0500000000000114,1.65500000000003,1.55000000000001,0.105000000000018,20,30,101.325,150,80.2538955805583,1106.83497654851,0.399972000218954,"",32.1835823145757,443.865239421848,21.3260028854039,8.5521975517603,"gd03"
"C3-2","07032017",20.9194444444444,21,1042,"1034",50,26.7,0.3,402.32,402.27,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C3",0.189999999999998,0.0500000000000114,0.139999999999986,1.84500000000003,1.60000000000002,0.245000000000005,20,30,101.325,150,127.068668002544,1233.90364455106,0.399972000218954,"",50.9573386647424,494.82257808659,14.1778151188334,5.68561658741895,"gd03"
"C3-2","17032017",30.96875,31,1156,"1145",50,25.9,0.2,402.23,402.18,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C3",0.089999999999975,0.0500000000000114,0.0399999999999636,1.935,1.65000000000003,0.284999999999968,20,30,101.325,150,60.1904216853997,1294.09406623646,0.399972000218954,"",24.1376867359242,518.960264822515,5.98951055400287,2.40192584477443,"gd03"
"C3-2","06042017",50.8645833333333,51,925,"0915",27,14.2,0.1,402.05,402.01,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C3",0.170000000000016,0.0400000000000205,0.129999999999995,2.10500000000002,1.69000000000005,0.414999999999964,20,30,101.325,150,113.693018739131,1407.78708497559,0.399972000218954,"",45.5934082789848,564.553673101499,5.71441350730709,2.29160586114269,"gd03"
"C3-2","16042017",60.9166666666667,61,1043,"1030",14,7.3,0.1,401.93,401.91,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C3",0.0999999999999659,0.0199999999999818,0.0799999999999841,2.20499999999998,1.71000000000004,0.494999999999948,20,30,101.325,150,66.8782463171066,1474.66533129269,0.399972000218954,"",26.8196519288029,591.373325030302,6.65317269061372,2.66806900017107,"gd03"
"C3-3","14022017",0,0,1230,"1230",0,0,0,401.855,401.855,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C3",0,0,0,0,0,0,20,30,101.325,150,0,0,0.400297685800686,"",0,0,NA,NA,"gd03"
"C3-3","15022017",0.874305555555556,1,949,"0929",183,92.5,0.3,401.86,401.63,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C3",0.225000000000023,0.230000000000018,-0.00499999999999545,0.225000000000023,0.230000000000018,-0.00499999999999545,20,30,101.325,150,150.517382374304,150.517382374304,0.400297685800686,"",60.4098542990031,60.4098542990031,172.156497711674,69.0946705246739,"gd03"
"C3-3","16022017",2.01388888888889,2,1303,"1250",214,106.1,0.5,401.63,401.38,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C3",0.25,0.25,0,0.475000000000023,0.480000000000018,-0.00499999999999545,20,30,101.325,150,167.241535971432,317.758918345735,0.400297685800686,"",67.1220603322189,127.531914631222,146.756740889008,58.9005282622762,"gd03"
"C3-3","17022017",2.85,3,909,"0854",180,85.9,0.5,401.38,401.19,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C3",0.189999999999998,0.189999999999998,0,0.66500000000002,0.670000000000016,-0.00499999999999545,20,30,101.325,150,127.103567338287,444.862485684022,0.400297685800686,"",51.0127658524858,178.544680483708,152.017555620542,61.0119458700826,"gd03"
"C3-3","18022017",4.15138888888889,4,1619,"1608",263,134.2,0.5,401.18,400.92,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C3",0.269999999999982,0.259999999999991,0.00999999999999091,0.935000000000002,0.930000000000007,0.00499999999999545,20,30,101.325,150,180.620858849134,625.483344533156,0.400297685800686,"",72.4918251587915,251.036505642499,138.790841378203,55.7034302180682,"gd03"
"C3-3","19022017",5.14513888888889,5,1613,"1559",208,106.7,0.4,400.9,400.69,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C3",0.230000000000018,0.20999999999998,0.0200000000000387,1.16500000000002,1.13999999999999,0.0250000000000341,20,30,101.325,150,153.862213093729,779.345557626885,0.400297685800686,"",61.7522955056463,312.788801148146,154.829899968533,62.1406747226629,"gd03"
"C3-3","20022017",5.93194444444444,6,1102,"1052",149,74.2,0.1,400.68,400.54,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C3",0.149999999999977,0.139999999999986,0.00999999999999091,1.315,1.27999999999997,0.035000000000025,20,30,101.325,150,100.344921582844,879.690479209729,0.400297685800686,"",40.2732361993252,353.062037347471,127.534587007321,51.1857547458326,"gd03"
"C3-3","21022017",7.13194444444444,7,1550,"1540",75,37.4,0.2,400.49,400.41,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C3",0.129999999999995,0.0799999999999841,0.0500000000000114,1.44499999999999,1.35999999999996,0.0850000000000364,20,30,101.325,150,86.9655987051414,966.65607791487,0.400297685800686,"",34.9034713727526,387.965508720223,72.4713322542845,29.0862261439605,"gd03"
"C3-3","22022017",8.19375,8,1718,"1709",51,25.8,0.3,400.41,400.36,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"C3",0.0500000000000114,0.0500000000000114,0,1.495,1.40999999999997,0.0850000000000364,20,30,101.325,150,33.4483071942939,1000.10438510916,0.400297685800686,"",13.4244120664468,401.38992078667,31.5013488291585,12.6430041698388,"gd03"
"C3-3","26022017",11.9569444444444,12,1135,"1128",43,21.7,0.1,400.28,400.24,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C3",0.120000000000005,0.0399999999999636,0.0800000000000409,1.61500000000001,1.44999999999993,0.165000000000077,20,30,101.325,150,80.2759372662902,1080.38032237545,0.400297685800686,"",32.2185889594663,433.608509746137,21.3318600596896,8.56149992648671,"gd03"
"C3-3","07032017",20.9194444444444,21,1042,"1034",74,37.9,0.2,400.14,400.08,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C3",0.160000000000025,0.0600000000000023,0.100000000000023,1.77500000000003,1.50999999999993,0.2650000000001,20,30,101.325,150,107.034583021733,1187.41490539719,0.400297685800686,"",42.9581186126268,476.566628358763,11.9424918294821,4.793095521632,"gd03"
"C3-3","17032017",30.96875,31,1156,"1145",50,24.9,0.2,400.02,399.96,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C3",0.120000000000005,0.0600000000000023,0.0600000000000023,1.89500000000004,1.56999999999994,0.325000000000102,20,30,101.325,150,80.2759372662902,1267.69084266348,0.400297685800686,"",32.2185889594663,508.78521731823,7.98820742612521,3.20605128198683,"gd03"
"C3-3","06042017",50.8645833333333,51,925,"0915",34,17.5,0,399.85,399.82,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C3",0.139999999999986,0.0300000000000296,0.109999999999957,2.03500000000003,1.59999999999997,0.435000000000059,20,30,101.325,150,93.6552601439926,1361.34610280747,0.400297685800686,"",37.5883537860389,546.373571104269,4.70728009100696,1.88925757249201,"gd03"
"C3-3","16042017",60.9166666666667,61,1043,"1030",45,23.1,0.1,399.77,399.72,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C3",0.0999999999999659,0.0499999999999545,0.0500000000000114,2.13499999999999,1.64999999999992,0.48500000000007,20,30,101.325,150,66.8966143885498,1428.24271719602,0.400297685800686,"",26.8488241328784,573.222395237147,6.65499998062258,2.67097110544697,"gd03"
"C4-1","14022017",0,0,1230,"1230",0,0,0,391.69,391.69,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C4",0,0,0,0,0,0,20,30,101.325,150,0,0,0.613037323458948,"",0,0,NA,NA,"gd03"
