"descrip","elapsed.time","n","mean.vol","se.vol","sd.vol","rsd.vol","mean.man","se.man","sd.man","rsd.man","mean.grav","se.grav","sd.grav","rsd.grav","mean.gd03","se.gd03","sd.gd03","rsd.gd03","mean.gd06","se.gd06","sd.gd06","rsd.gd06"
"Sludge C3",5.93194444444444,3,197.861255195648,4.22551144757666,7.31880051516668,3.69895587083472,174.887651256303,4.18328521863843,7.24566254123364,4.14303839589847,203.135159298344,2.53124171868689,4.38423926300365,2.15828676736582,105.868392202003,2.19536619249849,3.80248578662642,3.59171014836143,216.511936543843,3.65455269703715,6.32987095020622,2.92356673320154
"Sludge C3",7.13194444444444,3,215.10166682796,5.51313235356763,9.54902534523091,4.43930792636224,189.825576290876,5.50494336400727,9.53484159924971,5.02294884891548,228.967378421044,1.34275291979987,2.32571627910483,1.01574132312774,116.293625269529,2.48213500764709,4.29918394449012,3.6968354323172,238.121288168745,3.37805526904384,5.85096335675968,2.45713577385546
"Sludge C3",8.19375,3,225.761986764524,5.92690528762246,10.2657010898107,4.5471344564832,198.850813087454,5.8805029529394,10.1853298885499,5.12209617371311,239.647218983922,1.41060625596896,2.44324170481275,1.01951598485967,120.723029028319,2.6487866961294,4.58783313610862,3.80029657393076,247.107329464417,3.1898207536196,5.52493161230679,2.23584287211617
"Sludge C3",11.9569444444444,3,235.169760283503,7.46689403784611,12.9330398482826,5.49944849741374,207.013513073578,7.45345993168933,12.9097712938648,6.23619738740258,260.838926590104,1.21354270419365,2.10191762081792,0.805829731127896,130.07447059004,3.1416839261141,5.44155618135208,4.18341597445543,265.547745422678,3.01534434093435,5.22272960081358,1.96677610367222
"Sludge C3",20.9194444444444,3,241.130579592352,7.45984470441908,12.9208300446275,5.35843693755933,212.259421724651,7.30472705594294,12.6521583963162,5.96070520380901,285.305842340734,2.63584984934691,4.56542586019162,1.60018660071434,142.729960038082,4.1129648549809,7.12386409857208,4.99114838725615,289.149492787159,3.12147536686377,5.40655392998275,1.86981269718584
"Sludge C3",30.96875,3,248.39964975762,6.47201053452772,11.209851072923,4.51282885618447,217.26637532611,6.70180573259657,11.6078680313136,5.34268959653355,298.921290249255,1.48909965223878,2.57919625521071,0.862834578647792,149.460448837291,4.74367388655289,8.21628418604732,5.49729660921328,301.576150834899,5.60226393846088,9.70340577882516,3.21756403878813
"Sludge C3",50.8645833333333,3,252.812839349559,4.91945543552951,8.520746759908,3.37037738345501,221.007216113757,5.57407787455212,9.6545860840698,4.36844834926132,321.429708311722,2.16392495022882,3.74802795756228,1.16604901807254,160.762858899219,5.28139748091575,9.14764877191237,5.69015059482547,323.059775952953,6.65825377966402,11.5324338360656,3.56975231659451
"Sludge C3",60.9166666666667,3,256.58137999605,3.66010401661369,6.33948611776182,2.47075065145391,224.280841047982,4.47276650405588,7.74705883541701,3.45417771719504,325.116077459115,3.42529358739375,5.93278252420584,1.82481979069519,165.185088069227,6.69165472790447,11.590285975439,7.01654496232835,326.377465953675,7.96290014651111,13.7921476293549,4.22582716887461
"Sludge C4",0,3,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"Sludge C4",0.874305555555556,3,19.0756452081998,1.32736529273878,2.29906412722711,12.0523531557341,16.6757667832751,1.33648877499948,2.3148664620446,13.881619311001,17.7329979355658,1.22750895618514,2.1261078788585,11.9895569073198,29.0807241269428,4.08923359001547,7.08276034192407,24.3555157395892,35.0211576914308,1.61201230675715,2.79208721772969,7.97257258692187
"Sludge C4",2.01388888888889,3,48.2212414513558,2.06649514022716,3.57927457646761,7.42260976436759,42.0253834224497,1.78185624580863,3.08626554952449,7.34381294871382,45.968985051546,2.57626354103739,4.46221934676406,9.70702168377325,59.5405321265271,7.34040349311077,12.7139517981239,21.3534399912753,75.0096372464921,5.73435605672769,9.93219603894268,13.2412265990623
"Sludge C4",2.85,3,74.788287410467,1.27592679835815,2.20997004149501,2.95496810799509,64.6502246784757,1.81088971100706,3.13655298636795,4.85157321875823,71.6185228479547,1.62095156857479,2.80757047338,3.92017366700014,83.7285267838697,10.6550744059996,18.4551302296182,22.04162779223,106.968419609321,7.1237911366126,12.3387681911219,11.5349635305322
"Sludge C4",4.15138888888889,3,123.397084145599,1.19170625258646,2.06409577717726,1.67272654088146,107.314176289742,2.51746065819198,4.3603697660443,4.06318150760583,120.896543478302,1.69775367503793,2.94059562390247,2.43232398487078,120.621547719792,15.6088068434566,27.0352464983955,22.4132810509109,156.907059587161,10.2592874713157,17.7696071497737,11.3249252114771
"Sludge C4",5.14513888888889,3,165.185277476754,1.51290867651748,2.62043469494007,1.58636092451329,143.348457186555,4.35165879301138,7.53729412669957,5.25802249611271,164.335756906877,2.20080869145226,3.81191247133449,2.31958798443028,151.268973687735,18.8320440907207,32.6180571755055,21.5629526533572,198.291256210456,12.2586702197577,21.2326396538518,10.70780429739
"Sludge C4",5.93194444444444,3,200.148902892621,0.982966873709997,1.70254856742286,0.850640969206942,173.037177260036,4.56333220859567,7.9039232371032,4.56776015551002,199.471966817282,3.23308662951144,5.59987030758543,2.80734701569116,174.645486104684,21.9283804829393,37.9810691241526,21.7475240679203,229.757549341714,15.3659865922933,26.6146694862741,11.5838063047454
"Sludge C4",7.13194444444444,3,223.569397555375,1.17499310727059,2.03514776033589,0.910298002584102,192.889658669426,4.47248080209444,7.74656398510397,4.01605977144686,221.216481594681,0.759760964876256,1.31594459277323,0.594867336867032,189.479678092943,24.0310417732494,41.622985310078,21.9669917792774,249.254556856265,14.6134775171817,25.3112855350242,10.1547934987685
"Sludge C4",9.11111111111111,3,240.549096782969,1.95430568580898,3.38495674134188,1.40717915245215,207.089586407773,4.1333747311178,7.15921504101738,3.45706182778327,239.324802511067,1.78165181342164,3.08591146224351,1.28942400865485,202.320718998943,25.5285599170819,44.2167628204522,21.85478730959,266.055260721369,16.4639074445095,28.516324185002,10.7181959521057
"Sludge C4",11.9569444444444,3,251.878618464044,2.82590499296801,4.89461102518316,1.94324196910024,216.613439585374,3.64309591232991,6.31002721700189,2.91303588045141,252.992702773972,2.18367793423303,3.78224112945865,1.49500008814,212.684345591988,26.4660724533867,45.8405821660649,21.5533409562757,279.016649022235,16.9133260615695,29.2947400636171,10.4992802996794
"Sludge C4",16.1291666666667,3,263.150997721709,4.33971734854376,7.51661093816588,2.85638701857211,226.1497297191,3.8461963024847,6.66180741178705,2.94575077319865,266.178898406418,2.46058348448997,4.26185561140149,1.60112452073275,223.770870601745,27.910391748224,48.3422165670752,21.6034448259854,292.216856827867,17.8277390407027,30.8785498025762,10.5669981320638
"Sludge C4",20.9194444444444,3,272.917525681644,6.29224125475629,10.8984815467188,3.99332418081198,234.338728715735,4.33583307962567,7.5098831870495,3.20471277974686,278.106766838549,3.58654380005991,6.21207608527491,2.23370188215566,234.72852409568,29.321378974773,50.7861181322886,21.6361084908399,305.043587132885,19.6250900422286,33.991653056254,11.1432118195772
"Sludge C4",30.96875,3,282.955955354332,9.94398491707619,17.2234871060746,6.08698519333387,241.241710716748,7.14227629188546,12.3707854192403,5.12796289766212,292.903873307297,2.05926065323449,3.56674407742961,1.21771830367282,247.700273061657,30.6373283821542,53.0654093660631,21.4232341006964,319.99494714041,19.1720429677465,33.2069525050305,10.3773365178981
"Sludge C4",41.8819444444444,3,289.238281366559,11.5366306852849,19.9820304950717,6.90850132308313,246.458895520474,7.84578513864574,13.5892984854032,5.51381943699181,303.030276418139,1.22858260124644,2.12796748665397,0.70222933226569,257.09984213839,33.1949693449781,57.4953734611935,22.3630528058611,330.701774981261,20.9676914510348,36.31710691062,10.9818300529768
"Sludge C4",50.8645833333333,3,296.339187171096,12.3696042792411,21.4247830811671,7.22981772532064,252.612281713137,8.44508072572333,14.6273088909735,5.79041873648251,313.007951782223,2.33875813045451,4.05084790856201,1.29416773136179,265.492485312067,33.0960109255293,57.3239724508714,21.5915612012488,341.176322677548,21.4179723116778,37.0970162389294,10.8732680942782
"Sludge C4",60.9166666666667,3,300.136024768851,13.4492699577974,23.2948188916149,7.7614204791162,255.811517981243,8.89705836044105,15.4101571181893,6.02402786231043,317.031573954193,1.55785199155775,2.69827880005039,0.851107278179256,275.095911667403,34.7539063106754,60.1955314915784,21.8816525213781,346.003490316973,20.966674757539,36.3153459458294,10.4956588479963
"Sludge C5",0,3,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"Sludge C5",0.874305555555556,3,17.0384605079704,1.25047050673418,2.16587845103,12.7117027387352,14.7087479165491,1.16447014253626,2.01692145076977,13.7123938911244,15.1784610475404,1.01647404703444,1.76058469403881,11.5992305710341,17.5702427271361,2.09337114216814,3.62582517733371,20.6361701067103,32.6842898849494,1.5366500414287,2.66155594520733,8.14322708119456
"Sludge C5",2.01388888888889,3,45.6650765361424,1.59698802976639,2.7660644066347,6.05728625998349,40.7185047532594,1.53885188576963,2.66536965147618,6.54584363455247,43.8467926261548,2.22827509559059,3.8594856788033,8.80220752224668,35.4832045849638,4.43426654077247,7.68037494292061,21.6450995132926,67.5516309519783,0.841009154222715,1.45667058474427,2.15638107358178
"Sludge C5",2.85,3,73.5075278697953,1.85125570722968,3.20646894272366,4.36209601335433,65.3646795775696,1.69178881022486,2.93026417498595,4.48294735616129,72.5370682940837,2.97813333853799,5.15827825406252,7.11123067884347,51.3183919712497,6.25252309621877,10.8296876781488,21.1029365148774,99.4204118802495,1.68859952785619,2.92474017588374,2.94179044380398
"Sludge C5",4.15138888888889,3,121.033773215239,2.54883401459795,4.41471001334339,3.6475025904485,107.736610316055,2.17999149449146,3.77585602852722,3.50471025350658,122.369684472093,2.82074683753299,4.88567683789636,3.99255490358853,73.6463015084772,8.17966147863918,14.167589269717,19.2373397978257,145.091687221879,2.1918078523463,3.79632256069221,2.61649901064749
"Sludge C5",5.14513888888889,3,162.067874690541,1.8502885650705,3.20479380336582,1.97743927319661,144.116891388548,1.47181007506912,2.54924982911147,1.76887650333682,164.613180662789,3.80950302401415,6.5982527891798,4.00833807026446,92.0328763269098,10.7586018661065,18.6344450505018,20.2475960702461,181.774766436178,1.8265156811102,3.16361796050415,1.74040546030074
"Sludge C5",5.93194444444444,3,196.620104145377,2.44707814480633,4.23846367689596,2.15566139348707,174.10915957141,1.50427896362269,2.60548759375156,1.49646784819665,201.563701666156,4.22572348423226,7.31916777342725,3.63119337109107,107.158954756829,12.7506883527807,22.0848400584928,20.6094209379039,212.035662016273,2.0432049647593,3.53893480924009,1.6690281132843
"Sludge C5",7.13194444444444,3,215.341991156065,0.927470762975266,1.60642648400783,0.745988497358885,190.107935224799,1.00757175013588,1.74516546350643,0.91798664871238,221.312565963093,2.47111115036657,4.28009006358487,1.93395709139202,115.348076622478,13.706174670632,23.7397909069483,20.5810028238668,228.356722657696,1.90185073314188,3.29410209821386,1.44252468676023
"Sludge C5",9.11111111111111,3,227.951452025081,0.910695673713656,1.57737117710522,0.691976806066436,200.992449482502,1.5492080504578,2.68330705488764,1.33502878431323,238.133913019635,2.78067576693707,4.81627170771056,2.02250559218478,122.558940361747,14.7413263705607,25.532726244766,20.8330181130836,242.350529411873,1.9911207150657,3.44872224249667,1.42303062050902
"Sludge C5",20.9194444444444,3,236.36124266648,3.77781764235944,6.54337209829662,2.76837776975548,208.263756990152,2.57982998491098,4.46839660875547,2.14554691288258,275.832830619386,3.25487782238083,5.63761376079275,2.04385161408575,141.208241571398,17.0559879849171,29.5418377631607,20.9207603142793,276.333185036693,1.66985738240845,2.89227782772541,1.04666322553383
"Sludge C5",30.96875,3,244.955662169552,8.05656616448506,13.9543819314284,5.69669702991784,213.580194139316,6.1353938106389,10.6268138044702,4.97556145001836,289.516603865307,4.51394384052805,7.81838007430718,2.70049453811103,147.904151573639,18.6418858997309,32.2886935272358,21.8308229915776,287.891726379763,4.22645083170092,7.32042757619773,2.54277108559252
"Sludge C5",50.8645833333333,3,253.820608510554,13.4330674689389,23.2667553577028,9.16661396969874,221.740004790939,10.880698660309,18.8459229015018,8.49910818720789,311.755523453165,2.95259789384042,5.11404956645246,1.64040383625176,158.64993085437,19.2138374980664,33.2793427550231,20.9765882504993,307.764375272121,4.78990813570338,8.29636425462577,2.69568699992981
"Sludge C5",60.9166666666667,3,258.220359980742,15.7949860362481,27.3577183196227,10.5947177525672,225.510849889738,12.9557471217498,22.4400122648849,9.95074617290335,326.398041671001,10.9504067971335,18.9666609361828,5.81089912153963,168.547460645849,24.6915468137267,42.76701359884,25.373870027447,320.016692559756,9.2081028414137,15.9489019626479,4.98377188860852
"Sludge C6",0,3,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"Sludge C6",0.874305555555556,3,16.3158472499352,3.90265758217106,6.75960121686418,41.4296672021798,14.3222911455531,3.7501997717851,6.495536543265,45.3526358126144,15.8647071430288,3.57470217400525,6.19156578730402,39.0272932962691,26.1679670558212,11.1083965285199,19.2403071780183,73.5261823624856,34.6469537979279,2.40901462537216,4.17253572732109,12.0430088938169
"Sludge C6",2.01388888888889,3,44.1495200839859,5.27912220241115,9.14370787394103,20.7107752395652,38.8590623591324,4.91763366015683,8.51759135240253,21.9191890779135,43.5759318289517,3.19757738847216,5.53836649796719,12.709691486821,52.296699354648,21.8600633477427,37.8627403749645,72.3998662290326,71.0195253943865,5.26652838967393,9.12189475041914,12.8442068568655
"Sludge C6",2.85,3,69.9505583764642,5.27501879514692,9.13660056407523,13.061511982368,60.9186216578219,4.52202935679637,7.83238459928932,12.8571270756643,70.2953207553231,2.4664792502216,4.27206737719819,6.07731401079735,73.9572991717965,30.3985956995537,52.6519122303718,71.1923134294911,102.408061227057,6.54728524911226,11.3402307031087,11.0735723020529
"Sludge C6",4.15138888888889,3,111.106672562579,9.79856880976566,16.9716190199738,15.2750673101247,97.6698185093367,8.579168954595,14.8595565160761,15.2140720059346,117.911670754791,1.62357982047764,2.81212273921083,2.38494011764019,104.197627863928,42.0942763374007,72.9094253242224,69.9722506345683,147.711616245863,8.12096057820786,14.0659163277199,9.5225525826672
"Sludge C6",5.14513888888889,3,150.048869210323,13.2544929964754,22.9574552984612,15.2999855442308,132.150986065638,11.6421933264547,20.1648703529589,15.2589632157139,160.007783232298,1.44844248146299,2.50877596973503,1.5679087098487,127.90746263981,51.1299026983491,88.5595892595936,69.2372340376882,183.320197981753,8.82669436004257,15.2882830944754,8.33966102087512
"Sludge C6",5.93194444444444,3,182.148782950151,16.6677173470518,28.8693332912909,15.8493144031556,160.066632754183,14.6382504467525,25.3541935076931,15.8397743935989,194.244359668924,1.08862682900845,1.88555697832523,0.970713889216156,147.218881618573,58.8915313406491,102.003124417539,69.2867132911776,210.922403303374,11.0994110281136,19.224743834783,9.11460496073128
"Sludge C6",7.13194444444444,3,204.745865525783,21.5689847213019,37.3585774049717,18.2463158946022,179.72954528952,19.1228844518148,33.1218074578121,18.4286937378367,216.133444956287,1.88490979460666,3.26475953194294,1.51052954002711,160.011389035944,64.1440956475557,111.100832667124,69.4330780680663,228.811209700081,12.8461240211643,22.2501394849875,9.72423488960718
"Sludge C6",9.11111111111111,3,220.03468358741,24.6729957513992,42.7348822163544,19.4218845500227,192.823384572263,21.9490126159044,38.0168050267167,19.7158685452227,232.92223326678,1.92536283020115,3.334826244913,1.43173375857745,169.934425388439,68.2195969977349,118.15980807195,69.5325904694462,242.590242680485,13.806531970311,23.9136148489026,9.85761611212003
"Sludge C6",15.2194444444444,3,239.265989934476,27.0841673909676,46.9111540018561,19.6062775218086,209.650790005514,24.1487385036287,41.8268420269797,19.9507199690875,255.805975325221,1.97660537463871,3.42358093538797,1.33835065073651,184.830690226637,74.4921143751161,129.024126860933,69.8066574889295,262.125559680248,14.834081662626,25.6933831232941,9.80193734431542
"Sludge C6",20.9194444444444,3,251.507293837623,27.4858332463745,47.6068596710865,18.9286198999152,220.103824634433,24.545888348175,42.514725735952,19.3157596450511,270.930316725807,2.62911740677892,4.55376492760482,1.68078824940563,196.199819332043,79.5760018151936,137.829678207109,70.2496458336945,275.868109162747,16.496669497393,28.5730697251563,10.3575109902609
"Sludge C6",30.96875,3,262.518754219818,30.8916996911906,53.505993397302,20.3817794108908,227.263099014156,27.4301269041068,47.510373455975,20.9054499661714,288.064705262518,1.76787573397084,3.06205059270562,1.0629731920525,207.911716497736,84.7061978153595,146.715438332182,70.5662195491423,290.663800451724,17.7311539970871,30.7112595997829,10.5659045096273
"Sludge C6",50.8645833333333,3,274.388117468174,37.245908154822,64.5118052981957,23.5111512457088,237.996998555772,33.3409212444102,57.748169566471,24.2642427916747,306.493057673252,1.77426971232741,3.07312528808168,1.00267370210972,220.575630451424,89.9943239013899,155.874741390017,70.6672541617625,306.956505141917,18.290122682495,31.6794217627494,10.3204920671425
"Sludge C6",60.9166666666667,3,279.593674056231,40.1710618181448,69.5783200630169,24.8855129851842,242.444471183554,35.9427678767841,62.2547001272446,25.6779211434819,315.503315539831,2.73285778928656,4.73344854090469,1.50028488062184,230.605960240284,95.1015765542448,164.720762471853,71.4295338681703,314.252371271611,18.8188257799746,32.595162389703,10.3722884437778
