"id","date","elapsed.time","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","descrip","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","temp.vol","temp.grav","pres.vol","pres.grav","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4","method"
"B3","15022017",0.874305555555556,1,1023,"0929",179,86.2,0.3,385.44,385.22,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"Raw sludge",0.229999999999961,0.21999999999997,0.00999999999999091,0.229999999999961,0.21999999999997,0.00999999999999091,20,30,101.325,150,196.768227295433,196.768227295433,0.659163846080909,"",129.895704367313,129.895704367313,225.056590393506,148.570146377228,"gd06"
"B3","16022017",2.01388888888889,2,1331,"1250",218,104.2,0.3,385.23,384.97,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"Raw sludge",0.25,0.259999999999991,-0.00999999999999091,0.479999999999961,0.479999999999961,0,20,30,101.325,150,213.878507929855,410.646735225288,0.659163846080909,"",141.190983007972,271.086687375285,187.681323229123,123.897023480488,"gd06"
"B3","17022017",2.85,3,937,"0854",169,81.1,0.2,384.98,384.78,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"Raw sludge",0.190000000000055,0.200000000000045,-0.00999999999999091,0.670000000000016,0.680000000000007,-0.00999999999999091,20,30,101.325,150,162.547666026736,573.194401252024,0.659163846080909,"",107.30514708609,378.391834461375,194.40916866985,128.338381896984,"gd06"
"B3","18022017",4.15138888888889,4,1650,"1608",261,123.4,0.4,384.78,384.51,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"Raw sludge",0.269999999999982,0.269999999999982,0,0.939999999999998,0.949999999999989,-0.00999999999999091,20,30,101.325,150,230.988788564227,804.183189816251,0.659163846080909,"",152.4862616486,530.878096109975,177.49405311232,117.171940647804,"gd06"
"B3","19022017",5.14513888888889,5,1638,"1559",215,100.5,0.3,384.5,384.3,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"Raw sludge",0.20999999999998,0.199999999999989,0.00999999999999091,1.14999999999998,1.14999999999998,0,20,30,101.325,150,179.65794666106,983.841136477311,0.659163846080909,"",118.600425726685,649.47852183666,180.787870853897,119.346340353897,"gd06"
"B3","20022017",5.93194444444444,6,1126,"1052",101,47.4,0.2,384.3,384.2,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"Raw sludge",0.100000000000023,0.100000000000023,0,1.25,1.25,0,20,30,101.325,150,85.5514031719612,1069.39253964927,0.659163846080909,"",56.4763932032018,705.954915039862,108.732586555714,71.7793523500534,"gd06"
"B3","21022017",7.13194444444444,7,1609,"1540",74,34.4,0.1,384.2,384.12,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"Raw sludge",0.0799999999999841,0.0799999999999841,0,1.32999999999998,1.32999999999998,0,20,30,101.325,150,68.4411225375398,1137.83366218681,0.659163846080909,"",45.1811145625422,751.136029602404,57.0342687812832,37.6509288021185,"gd06"
"B3","23022017",9.11111111111111,9,1534,"1510",86,40.1,0.1,384.11,384.02,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"Raw sludge",0.100000000000023,0.0900000000000318,0.00999999999999091,1.43000000000001,1.42000000000002,0.00999999999999091,20,30,101.325,150,85.5514031719612,1223.38506535877,0.659163846080909,"",56.4763932032018,807.612422805606,43.225972128991,28.5354407763546,"gd06"
"B3","01032017",15.2194444444444,15,1754,"1746",125,58.1,0.1,383.97,383.86,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,"Raw sludge",0.159999999999968,0.110000000000014,0.0499999999999545,1.58999999999997,1.53000000000003,0.0599999999999454,20,30,101.325,150,136.88224507508,1360.26731043385,0.659163846080909,"",90.3622291250843,897.97465193069,22.4090987844605,14.7932707981038,"gd06"
"B3","07032017",20.9194444444444,21,1108,"1034",110,50.8,0.3,383.83,383.74,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"Raw sludge",0.120000000000005,0.089999999999975,0.0300000000000296,1.70999999999998,1.62,0.089999999999975,20,30,101.325,150,102.661683806334,1462.92899424019,0.659163846080909,"",67.7716718438293,965.746323774519,18.0108217204095,11.8897669901455,"gd06"
"B3","17032017",30.96875,31,1228,"1145",64,26.6,0.3,383.67,383.59,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"Raw sludge",0.150000000000034,0.0800000000000409,0.0699999999999932,1.86000000000001,1.70000000000005,0.159999999999968,20,30,101.325,150,128.327104757942,1591.25609899813,0.659163846080909,"",84.7145898048026,1050.46091357932,12.7697485212795,8.42989491527302,"gd06"
"B3","06042017",50.8645833333333,51,945,"0915",20,9.3,0.1,383.44,383.42,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"Raw sludge",0.169999999999959,0.0199999999999818,0.149999999999977,2.02999999999997,1.72000000000003,0.309999999999945,20,30,101.325,150,145.437385392266,1736.6934843904,0.659163846080909,"",96.0098684453981,1146.47078202472,7.30994188359033,4.82562689568493,"gd06"
"B3","16042017",60.9166666666667,61,1103,"1030",49,23.3,0.2,383.37,383.31,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"Raw sludge",0.110000000000014,0.0600000000000023,0.0500000000000114,2.13999999999999,1.78000000000003,0.359999999999957,20,30,101.325,150,94.1065434891476,1830.80002787954,0.659163846080909,"",62.1240325235155,1208.59481454824,9.36189448182194,6.18021463446372,"gd06"
"C1-1","14022017",0,0,1230,"1230",0,0,0,409.53,409.53,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"Sludge C1",0,0,0,0,0,0,20,30,101.325,150,0,0,0.656030443806066,"",0,0,NA,NA,"gd06"
"C1-1","15022017",0.874305555555556,1,935,"0929",165,88.7,0.3,409.52,409.33,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"Sludge C1",0.199999999999989,0.189999999999998,0.00999999999999091,0.199999999999989,0.189999999999998,0.00999999999999091,20,30,101.325,150,170.52784756083,170.52784756083,0.656030443806066,"",112.039635833881,112.039635833881,195.043765280059,128.147002065757,"gd06"
"C1-1","16022017",2.01388888888889,2,1250,"1250",207,107.4,0.2,409.33,409.09,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"Sludge C1",0.240000000000009,0.240000000000009,0,0.439999999999998,0.430000000000007,0.00999999999999091,20,30,101.325,150,204.633417073015,375.161264633844,0.656030443806066,"",134.44756300067,246.487198834551,179.568629241402,117.979579964025,"gd06"
"C1-1","17022017",2.85,3,858,"0854",149,79.3,0.5,409.09,408.91,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"Sludge C1",0.17999999999995,0.17999999999995,0,0.619999999999948,0.609999999999957,0.00999999999999091,20,30,101.325,150,153.475062804713,528.636327438557,0.656030443806066,"",100.835672250471,347.322871085021,183.558214650155,120.600804020496,"gd06"
"C1-1","18022017",4.15138888888889,4,1608,"1608",261,137.9,0.3,408.93,408.64,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"Sludge C1",0.270000000000039,0.29000000000002,-0.0199999999999818,0.889999999999986,0.899999999999977,-0.00999999999999091,20,30,101.325,150,230.212594207166,758.848921645723,0.656030443806066,"",151.25350837577,498.576379460791,176.897617747235,116.224680929087,"gd06"
"C1-1","19022017",5.14513888888889,5,1559,"1559",233,124.6,0.4,408.64,408.41,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"Sludge C1",0.229999999999961,0.229999999999961,0,1.11999999999995,1.12999999999994,-0.00999999999999091,20,30,101.325,150,196.107024694932,954.955946340655,0.656030443806066,"",128.845581208949,627.42196066974,197.340402208737,129.655930776301,"gd06"
"C1-1","20022017",5.93194444444444,6,1052,"1052",204,108.9,0.3,408.41,408.21,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"Sludge C1",0.200000000000045,0.200000000000045,0,1.31999999999999,1.32999999999998,-0.00999999999999091,20,30,101.325,150,170.527847560878,1125.48379390153,0.656030443806066,"",112.039635833913,739.461596503652,216.734422319209,142.398124978671,"gd06"
"C1-1","21022017",7.13194444444444,7,1540,"1540",261,139.1,0.5,408.22,407.97,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"Sludge C1",0.239999999999952,0.25,-0.0100000000000477,1.55999999999995,1.57999999999998,-0.0200000000000387,20,30,101.325,150,204.633417072966,1330.1172109745,0.656030443806066,"",134.447563000638,873.90915950429,170.527847560805,112.039635833865,"gd06"
"C1-1","22022017",8.19375,8,1709,"1709",118,62.1,0.4,407.98,407.87,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"Sludge C1",0.100000000000023,0.110000000000014,-0.00999999999999091,1.65999999999997,1.69,-0.0300000000000296,20,30,101.325,150,85.263923780439,1415.38113475494,0.656030443806066,"",56.0198179169564,929.928977421247,80.3008830894913,52.7590175280688,"gd06"
"C1-1","23022017",9.11111111111111,9,1510,"1510",74,38.4,0.3,407.86,407.79,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"Sludge C1",0.0799999999999841,0.0699999999999932,0.00999999999999091,1.73999999999995,1.75999999999999,-0.0200000000000387,20,30,101.325,150,68.2111390243221,1483.59227377926,0.656030443806066,"",44.815854333546,974.744831754793,74.3558214950975,48.853013050951,"gd06"
"C1-1","26022017",11.9569444444444,12,1128,"1128",138,74,0.4,407.78,407.64,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"Sludge C1",0.150000000000034,0.139999999999986,0.0100000000000477,1.88999999999999,1.89999999999998,-0.00999999999999091,20,30,101.325,150,127.895885670658,1611.48815944992,0.656030443806066,"",84.0297268754346,1058.77455863023,44.9414532371274,29.5272832358775,"gd06"
"C1-1","07032017",20.9194444444444,21,1034,"1034",149,80.9,0,407.59,407.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"Sludge C1",0.189999999999998,0.139999999999986,0.0500000000000114,2.07999999999998,2.03999999999996,0.0400000000000205,20,30,101.325,150,162.001455182795,1773.48961463271,0.656030443806066,"",106.437654042192,1165.21221267242,18.0754761710232,11.8758888750005,"gd06"
"C1-1","17032017",30.96875,31,1145,"1145",39,21,0.1,407.36,407.3,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"Sludge C1",0.149999999999977,0.0600000000000023,0.089999999999975,2.22999999999996,2.09999999999997,0.129999999999995,20,30,101.325,150,127.89588567061,1901.38550030332,0.656030443806066,"",84.0297268754027,1249.24193954782,12.7268381843465,8.36174464104623,"gd06"
"C1-1","06042017",50.8645833333333,51,918,"0915",121,60.8,0.2,407.3,407.17,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"Sludge C1",0.129999999999995,0.129999999999995,0,2.35999999999996,2.22999999999996,0.129999999999995,20,30,101.325,150,110.843100914542,2012.22860121787,0.656030443806066,"",72.8257632920242,1322.06770283985,5.5711715642911,3.66035250054153,"gd06"
"C1-1","16042017",60.9166666666667,61,1036,"1030",61,33.5,0.1,407.12,407.02,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"Sludge C1",0.150000000000034,0.100000000000023,0.0500000000000114,2.50999999999999,2.32999999999998,0.180000000000007,20,30,101.325,150,127.895885670658,2140.12448688852,0.656030443806066,"",84.0297268754346,1406.09742971528,12.7233212687909,8.35943396895516,"gd06"
"C1-2","14022017",0,0,1230,"1230",0,0,0,410.615,410.615,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"Sludge C1",0,0,0,0,0,0,20,30,101.325,150,0,0,0.663277057716423,"",0,0,NA,NA,"gd06"
"C1-2","15022017",0.874305555555556,1,935,"0929",155,81.4,0.4,410.61,410.41,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"Sludge C1",0.204999999999984,0.199999999999989,0.00499999999999545,0.204999999999984,0.199999999999989,0.00499999999999545,20,30,101.325,150,176.16002692266,176.16002692266,0.663277057716423,"",117.01484826499,117.01484826499,201.485654303916,133.837475378543,"gd06"
"C1-2","16022017",2.01388888888889,2,1250,"1250",210,108.2,0.5,410.43,410.17,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"Sludge C1",0.240000000000009,0.259999999999991,-0.0199999999999818,0.444999999999993,0.45999999999998,-0.0149999999999864,20,30,101.325,150,206.236129080211,382.396156002871,0.663277057716423,"",136.992993090736,254.007841355725,180.975031002745,120.213229768836,"gd06"
"C1-2","17022017",2.85,3,858,"0854",146,76.8,0.5,410.18,410,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"Sludge C1",0.170000000000016,0.180000000000007,-0.00999999999999091,0.615000000000009,0.639999999999986,-0.0249999999999773,20,30,101.325,150,146.083924765158,528.480080768029,0.663277057716423,"",97.0367034392765,351.044544795002,174.718315333743,116.057186837673,"gd06"
"C1-2","18022017",4.15138888888889,4,1608,"1608",244,126.5,0.5,410.02,409.76,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"Sludge C1",0.240000000000009,0.259999999999991,-0.0199999999999818,0.855000000000018,0.899999999999977,-0.0449999999999591,20,30,101.325,150,206.236129080211,734.71620984824,0.663277057716423,"",136.992993090736,488.037537885737,158.473866529084,105.2667609662,"gd06"
"C1-2","19022017",5.14513888888889,5,1559,"1559",245,122.13,0.3,409.76,409.51,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"Sludge C1",0.25,0.25,0,1.10500000000002,1.14999999999998,-0.0449999999999591,20,30,101.325,150,214.829301125212,949.545510973451,0.663277057716423,"",142.701034469511,630.738572355248,216.180428805244,143.598525252338,"gd06"
"C1-2","20022017",5.93194444444444,6,1052,"1052",190,99.2,0.7,409.51,409.33,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"Sludge C1",0.180000000000007,0.180000000000007,0,1.28500000000003,1.32999999999998,-0.0449999999999591,20,30,101.325,150,154.677096810158,1104.22260778361,0.663277057716423,"",102.744744818052,733.4833171733,196.588719688109,130.584671260366,"gd06"
"C1-2","21022017",7.13194444444444,7,1540,"1540",292,151.6,0.6,409.32,409.06,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"Sludge C1",0.269999999999982,0.259999999999991,0.00999999999999091,1.55500000000001,1.58999999999997,-0.0349999999999682,20,30,101.325,150,232.015645215213,1336.23825299882,0.663277057716423,"",154.117117227061,887.600434400361,193.346371012677,128.430931022551,"gd06"
"C1-2","22022017",8.19375,8,1709,"1709",232,120.2,0.4,409.05,408.84,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"Sludge C1",0.220000000000027,0.210000000000036,0.00999999999999091,1.77500000000003,1.80000000000001,-0.0249999999999773,20,30,101.325,150,189.04978499021,1525.28803798903,0.663277057716423,"",125.576910333185,1013.17734473355,178.045579062068,118.267332164674,"gd06"
"C1-2","23022017",9.11111111111111,9,1510,"1510",75,38.1,0.4,408.82,408.75,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"Sludge C1",0.089999999999975,0.0699999999999932,0.0199999999999818,1.86500000000001,1.87,-0.00499999999999545,20,30,101.325,150,77.3385484050547,1602.62658639409,0.663277057716423,"",51.3723724090096,1064.54971714256,84.3054577617553,56.0001637161044,"gd06"
"C1-2","26022017",11.9569444444444,12,1128,"1128",70,37.4,0.3,408.71,408.65,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"Sludge C1",0.100000000000023,0.0600000000000023,0.0400000000000205,1.96500000000003,1.93000000000001,0.035000000000025,20,30,101.325,150,85.9317204501042,1688.55830684419,0.663277057716423,"",57.0804137878173,1121.63013093037,30.1956265124817,20.0575392519417,"gd06"
"C1-2","07032017",20.9194444444444,21,1034,"1034",84,46.2,0.2,408.5,408.43,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"Sludge C1",0.21999999999997,0.0699999999999932,0.149999999999977,2.185,2,0.185000000000002,20,30,101.325,150,189.049784990161,1877.60809183435,0.663277057716423,"",125.576910333153,1247.20704126353,21.0934209194043,14.0113707484689,"gd06"
"C1-2","17032017",30.96875,31,1145,"1145",61,33.3,0.3,408.35,408.29,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"Sludge C1",0.139999999999986,0.0600000000000023,0.0799999999999841,2.32499999999999,2.06,0.264999999999986,20,30,101.325,150,120.304408630107,1997.91250046446,0.663277057716423,"",79.9125793029183,1327.11962056644,11.971415135606,7.95204990644754,"gd06"
"C1-2","06042017",50.8645833333333,51,918,"0915",85,47,0.1,408.24,408.16,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"Sludge C1",0.129999999999995,0.0799999999999841,0.0500000000000114,2.45499999999998,2.13999999999999,0.314999999999998,20,30,101.325,150,111.711236585106,2109.62373704957,0.663277057716423,"",74.204537924143,1401.32415849059,5.61480560846607,3.72965216791504,"gd06"
"C1-2","16042017",60.9166666666667,61,1036,"1030",42,23.4,0.1,408.05,407.93,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"Sludge C1",0.230000000000018,0.120000000000005,0.110000000000014,2.685,2.25999999999999,0.425000000000011,20,30,101.325,150,197.64295703521,2307.26669408478,0.663277057716423,"",131.28495171196,1532.60911020255,19.6618900263007,13.0604718801536,"gd06"
"C1-3","14022017",0,0,1230,"1230",0,0,0,384.725,384.725,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"Sludge C1",0,0,0,0,0,0,20,30,101.325,150,0,0,0.699505730825421,"",0,0,NA,NA,"gd06"
"C1-3","15022017",0.874305555555556,1,935,"0929",159,77.7,0.1,384.71,384.54,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"Sludge C1",0.185000000000002,0.169999999999959,0.0150000000000432,0.185000000000002,0.169999999999959,0.0150000000000432,20,30,101.325,150,165.45081313623,165.45081313623,0.699505730825421,"",115.885755495634,115.885755495634,189.236831545807,132.54605870827,"gd06"
"C1-3","16022017",2.01388888888889,2,1250,"1250",182,85.9,0.5,384.51,384.29,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"Sludge C1",0.25,0.21999999999997,0.0300000000000296,0.435000000000002,0.38999999999993,0.0450000000000728,20,30,101.325,150,223.582179913821,389.032993050051,0.699505730825421,"",156.602372291395,272.488127787029,196.196428443573,137.420728884588,"gd06"
"C1-3","17022017",2.85,3,858,"0854",140,70,0.5,384.27,384.12,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"Sludge C1",0.170000000000016,0.149999999999977,0.0200000000000387,0.605000000000018,0.539999999999907,0.0650000000001114,20,30,101.325,150,152.035882341413,541.068875391464,0.699505730825421,"",106.489613158159,378.977740945187,181.836935690726,127.362992481518,"gd06"
"C1-3","18022017",4.15138888888889,4,1608,"1608",243,118.4,0.6,384.12,383.87,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"Sludge C1",0.25,0.25,0,0.855000000000018,0.789999999999907,0.0650000000001114,20,30,101.325,150,223.582179913821,764.651055305285,0.699505730825421,"",156.602372291395,535.580113236582,171.802742303043,120.334800480047,"gd06"
"C1-3","19022017",5.14513888888889,5,1559,"1559",225,109.4,0.3,383.85,383.62,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"Sludge C1",0.25,0.230000000000018,0.0199999999999818,1.10500000000002,1.01999999999992,0.0850000000000932,20,30,101.325,150,223.582179913821,988.233235219107,0.699505730825421,"",156.602372291395,692.182485527977,224.988357145984,157.587292871844,"gd06"
"C1-3","20022017",5.93194444444444,6,1052,"1052",185,90.5,0.3,383.61,383.43,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"Sludge C1",0.189999999999998,0.180000000000007,0.00999999999999091,1.29500000000002,1.19999999999993,0.0950000000000841,20,30,101.325,150,169.922456734502,1158.15569195361,0.699505730825421,"",119.017802941459,811.200288469436,215.964993554884,151.267110534599,"gd06"
"C1-3","21022017",7.13194444444444,7,1540,"1540",190,93,0.4,383.34,383.16,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"Sludge C1",0.269999999999982,0.17999999999995,0.0900000000000318,1.565,1.37999999999988,0.185000000000116,20,30,101.325,150,241.468754306911,1399.62444626052,0.699505730825421,"",169.130562074695,980.330850544131,201.223961922426,140.942135062246,"gd06"
"C1-3","22022017",8.19375,8,1709,"1709",102,49.7,0.3,383.14,383.05,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"Sludge C1",0.110000000000014,0.089999999999975,0.0200000000000387,1.67500000000001,1.46999999999986,0.205000000000155,20,30,101.325,150,98.3761591620936,1498.00060542261,0.699505730825421,"",68.9050438082223,1049.23589435235,92.6498817484728,64.8942204603271,"gd06"
"C1-3","23022017",9.11111111111111,9,1510,"1510",80,38.7,0.4,383.04,382.96,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"Sludge C1",0.0900000000000318,0.0800000000000409,0.00999999999999091,1.76500000000004,1.5499999999999,0.215000000000146,20,30,101.325,150,80.4895847690042,1578.49019019162,0.699505730825421,"",56.3768540249221,1105.61274837728,87.7403497860454,61.4554654018833,"gd06"
"C1-3","26022017",11.9569444444444,12,1128,"1128",80,39,0.1,382.94,382.86,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"Sludge C1",0.0999999999999659,0.0799999999999841,0.0199999999999818,1.86500000000001,1.62999999999988,0.235000000000127,20,30,101.325,150,89.4328719654981,1667.92306215712,0.699505730825421,"",62.6409489165366,1168.25369729381,31.4258993729422,22.0114608198665,"gd06"
"C1-3","07032017",20.9194444444444,21,1034,"1034",85,42.4,0.2,382.74,382.66,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"Sludge C1",0.199999999999989,0.0799999999999841,0.120000000000005,2.065,1.70999999999987,0.355000000000132,20,30,101.325,150,178.865743931047,1846.78880608816,0.699505730825421,"",125.281897833109,1293.53559512692,19.9571262405631,13.9784544304724,"gd06"
"C1-3","17032017",30.96875,31,1145,"1145",60,30.1,0.3,382.61,382.55,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"Sludge C1",0.110000000000014,0.0600000000000023,0.0500000000000114,2.17500000000001,1.76999999999987,0.405000000000143,20,30,101.325,150,98.3761591620936,1945.16496525026,0.699505730825421,"",68.9050438082223,1362.44063893514,9.78934898717537,6.85669705506462,"gd06"
"C1-3","06042017",50.8645833333333,51,918,"0915",51,25.9,0.1,382.46,382.41,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"Sludge C1",0.139999999999986,0.0499999999999545,0.0900000000000318,2.315,1.81999999999982,0.495000000000175,20,30,101.325,150,125.206020751728,2070.37098600198,0.699505730825421,"",87.6973284831726,1450.13796741832,6.29307748280935,4.40782383999192,"gd06"
"C1-3","16042017",60.9166666666667,61,1036,"1030",43,21.4,0.1,382.36,382.32,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"Sludge C1",0.0900000000000318,0.0400000000000205,0.0500000000000114,2.40500000000003,1.85999999999984,0.545000000000186,20,30,101.325,150,80.4895847690042,2150.86057077099,0.699505730825421,"",56.3768540249221,1506.51482144324,8.00725402883358,5.60847459729796,"gd06"
"C2-1","14022017",0,0,1230,"1230",0,0,0,396.285,396.285,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"Sludge C2",0,0,0,0,0,0,20,30,101.325,150,0,0,0.682668066524775,"",0,0,NA,NA,"gd06"
"C2-1","15022017",0.874305555555556,1,941,"0929",178,90.8,0.4,396.28,396.09,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"Sludge C2",0.19500000000005,0.189999999999998,0.0050000000000523,0.19500000000005,0.189999999999998,0.0050000000000523,20,30,101.325,150,171.153424373471,171.153424373471,0.682668066524775,"",117.003003004849,117.003003004849,195.759278076091,133.823927185848,"gd06"
"C2-1","16022017",2.01388888888889,2,1257,"1250",220,108.3,0.5,396.07,395.79,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"Sludge C2",0.299999999999955,0.279999999999973,0.0199999999999818,0.495000000000005,0.46999999999997,0.0250000000000341,20,30,101.325,150,263.312960574464,434.466384947935,0.682668066524775,"",180.004620007386,297.007623012235,231.060733228049,157.956522127139,"gd06"
"C2-1","17022017",2.85,3,904,"0854",150,72.4,0.4,395.79,395.61,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"Sludge C2",0.180000000000007,0.180000000000007,0,0.675000000000011,0.649999999999977,0.0250000000000341,20,30,101.325,150,157.987776344708,592.454161292643,0.682668066524775,"",108.002772004452,405.010395016687,188.955480013605,129.172750570109,"gd06"
"C2-1","18022017",4.15138888888889,4,1613,"1608",206,102.5,0.3,395.61,395.39,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"Sludge C2",0.220000000000027,0.220000000000027,0,0.895000000000039,0.870000000000005,0.0250000000000341,20,30,101.325,150,193.096171087993,785.550332380637,0.682668066524775,"",132.003388005453,537.01378302214,148.376993792268,101.432699427883,"gd06"
"C2-1","19022017",5.14513888888889,5,1607,"1559",201,100.7,0.5,395.41,395.21,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"Sludge C2",0.180000000000007,0.200000000000045,-0.0200000000000387,1.07500000000005,1.07000000000005,0.00499999999999545,20,30,101.325,150,157.987776344708,943.538108725345,0.682668066524775,"",108.002772004452,645.016555026592,158.981410158197,108.682034721461,"gd06"
"C2-1","20022017",5.93194444444444,6,1057,"1052",165,84,0.8,395.2,395.03,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"Sludge C2",0.180000000000007,0.170000000000016,0.00999999999999091,1.25500000000005,1.24000000000007,0.0149999999999864,20,30,101.325,150,157.987776344708,1101.52588507005,0.682668066524775,"",108.002772004452,753.019327031044,200.796467728491,137.267424259851,"gd06"
"C2-1","21022017",7.13194444444444,7,1545,"1540",242,122.4,0.5,395.04,394.81,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"Sludge C2",0.21999999999997,0.230000000000018,-0.0100000000000477,1.47500000000002,1.47000000000008,0.00499999999993861,20,30,101.325,150,193.096171087943,1294.622056158,0.682668066524775,"",132.003388005419,885.022715036463,160.91347590662,110.002823337849,"gd06"
"C2-1","22022017",8.19375,8,1714,"1709",198,99.1,0,394.8,394.61,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,"Sludge C2",0.199999999999989,0.189999999999998,0.00999999999999091,1.67500000000001,1.66000000000008,0.0149999999999295,20,30,101.325,150,175.541973716326,1470.16402987432,0.682668066524775,"",120.003080004935,1005.0257950414,165.324030184113,113.017943235518,"gd06"
"C2-1","23022017",9.11111111111111,9,1514,"1510",90,46,0.2,394.6,394.52,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"Sludge C2",0.0900000000000318,0.0800000000000409,0.00999999999999091,1.76500000000004,1.74000000000012,0.0249999999999204,20,30,101.325,150,78.9938881723791,1549.1579180467,0.682668066524775,"",54.0013860022431,1059.02718104364,86.1099159486948,58.8660074513475,"gd06"
"C2-1","26022017",11.9569444444444,12,1131,"1128",100,51.1,0,394.49,394.4,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"Sludge C2",0.120000000000005,0.0900000000000318,0.0299999999999727,1.88500000000005,1.83000000000015,0.0549999999998931,20,30,101.325,150,105.325184229805,1654.48310227651,0.682668066524775,"",72.0018480029681,1131.02902904661,37.0103136385847,25.3007957843519,"gd06"
"C2-1","07032017",20.9194444444444,21,1038,"1034",45,23.4,0,394.21,394.18,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"Sludge C2",0.21999999999997,0.0299999999999727,0.189999999999998,2.10500000000002,1.86000000000013,0.244999999999891,20,30,101.325,150,193.096171087943,1847.57927336445,0.682668066524775,"",132.003388005419,1263.03241705203,21.5449005397984,14.7284114929337,"gd06"
"C2-1","17032017",30.96875,31,1150,"1145",18,9.3,0.2,394.09,394.09,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"Sludge C2",0.0900000000000318,0,0.0900000000000318,2.19500000000005,1.86000000000013,0.334999999999923,20,30,101.325,150,78.9938881723791,1926.57316153683,0.682668066524775,"",54.0013860022431,1317.03380305427,7.86063153674424,5.37364355215466,"gd06"
