"id","date","elapsed.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak"
"C3-2","14022017",0,0,0,0,0,0,0
"C3-2","15022017",0.874305555555556,0.225000000000023,0.199999999999989,0.0250000000000341,0.225000000000023,0.199999999999989,0.0250000000000341
"C3-2","16022017",2.01388888888889,0.269999999999982,0.259999999999991,0.00999999999999091,0.495000000000005,0.45999999999998,0.035000000000025
"C3-2","17022017",2.85,0.180000000000007,0.189999999999998,-0.00999999999999091,0.675000000000011,0.649999999999977,0.0250000000000341
"C3-2","18022017",4.15138888888889,0.269999999999982,0.269999999999982,0,0.944999999999993,0.919999999999959,0.0250000000000341
"C3-2","19022017",5.14513888888889,0.240000000000009,0.230000000000018,0.00999999999999091,1.185,1.14999999999998,0.035000000000025
"C3-2","20022017",5.93194444444444,0.170000000000016,0.160000000000025,0.00999999999999091,1.35500000000002,1.31,0.0450000000000159
"C3-2","21022017",7.13194444444444,0.120000000000005,0.110000000000014,0.00999999999999091,1.47500000000002,1.42000000000002,0.0550000000000068
"C3-2","22022017",8.19375,0.0600000000000023,0.0600000000000023,0,1.53500000000003,1.48000000000002,0.0550000000000068
"C3-2","26022017",11.9569444444444,0.120000000000005,0.0699999999999932,0.0500000000000114,1.65500000000003,1.55000000000001,0.105000000000018
"C3-2","07032017",20.9194444444444,0.189999999999998,0.0500000000000114,0.139999999999986,1.84500000000003,1.60000000000002,0.245000000000005
"C3-2","17032017",30.96875,0.089999999999975,0.0500000000000114,0.0399999999999636,1.935,1.65000000000003,0.284999999999968
"C3-2","06042017",50.8645833333333,0.170000000000016,0.0400000000000205,0.129999999999995,2.10500000000002,1.69000000000005,0.414999999999964
"C3-2","16042017",60.9166666666667,0.0999999999999659,0.0199999999999818,0.0799999999999841,2.20499999999998,1.71000000000004,0.494999999999948
"C3-3","14022017",0,0,0,0,0,0,0
"C3-3","15022017",0.874305555555556,0.225000000000023,0.230000000000018,-0.00499999999999545,0.225000000000023,0.230000000000018,-0.00499999999999545
"C3-3","16022017",2.01388888888889,0.25,0.25,0,0.475000000000023,0.480000000000018,-0.00499999999999545
"C3-3","17022017",2.85,0.189999999999998,0.189999999999998,0,0.66500000000002,0.670000000000016,-0.00499999999999545
"C3-3","18022017",4.15138888888889,0.269999999999982,0.259999999999991,0.00999999999999091,0.935000000000002,0.930000000000007,0.00499999999999545
"C3-3","19022017",5.14513888888889,0.230000000000018,0.20999999999998,0.0200000000000387,1.16500000000002,1.13999999999999,0.0250000000000341
"C3-3","20022017",5.93194444444444,0.149999999999977,0.139999999999986,0.00999999999999091,1.315,1.27999999999997,0.035000000000025
"C3-3","21022017",7.13194444444444,0.129999999999995,0.0799999999999841,0.0500000000000114,1.44499999999999,1.35999999999996,0.0850000000000364
"C3-3","22022017",8.19375,0.0500000000000114,0.0500000000000114,0,1.495,1.40999999999997,0.0850000000000364
"C3-3","26022017",11.9569444444444,0.120000000000005,0.0399999999999636,0.0800000000000409,1.61500000000001,1.44999999999993,0.165000000000077
"C3-3","07032017",20.9194444444444,0.160000000000025,0.0600000000000023,0.100000000000023,1.77500000000003,1.50999999999993,0.2650000000001
