"id","date","elapsed.time","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","temperature","pressure","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"A2","16022017",2.01388888888889,2,1325,"1250",202,98.8,0.4,390.89,390.65,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.220000000000027,0.240000000000009,-0.0199999999999818,0.439999999999998,0.45999999999998,-0.0199999999999818,0.5483,193.374,20,101.325,183.861220779014,101.010215270913,342.236727786679,174.621213421159,161.340742182681,88.637848866615,"vol"
"A2","17022017",2.85,3,932,"0854",169,79.9,0.4,390.67,390.44,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.20999999999998,0.230000000000018,-0.0200000000000387,0.649999999999977,0.689999999999998,-0.0400000000000205,0.5829,193.374,20,101.325,153.824486691353,89.827795671228,496.061214478032,264.449009092387,183.976130262083,107.435237347648,"vol"
"A2","18022017",4.15138888888889,4,1644,"1608",255,123.9,0.5,390.48,390.2,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.240000000000009,0.28000000000003,-0.0400000000000205,0.889999999999986,0.970000000000027,-0.0800000000000409,0.6897,193.374,20,101.325,232.102036131923,160.297835709139,728.163250609956,424.746844801526,178.349483473837,123.174430854408,"vol"
"A2","19022017",5.14513888888889,5,1634,"1559",214,101,0.4,390.19,389.99,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.20999999999998,0.199999999999989,0.00999999999999091,1.09999999999997,1.17000000000002,-0.07000000000005,0.7333,193.374,20,101.325,194.783669538163,143.001296604951,922.946920148119,567.748141406478,196.00872406356,143.900675828882,"vol"
"A2","20022017",5.93194444444444,6,1121,"1052",150,71.8,0.5,389.99,389.85,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.139999999999986,0.139999999999986,0,1.23999999999995,1.31,-0.07000000000005,0.723,193.374,20,101.325,136.530609489367,98.8310972678783,1059.47752963749,666.579238674356,173.52522300502,125.610573756174,"vol"
"A2","21022017",7.13194444444444,7,1605,"1540",104,48.9,0.2,389.85,389.76,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0900000000000318,0.0900000000000318,0,1.32999999999998,1.40000000000003,-0.07000000000005,0.7193329441201,193.374,20,101.325,94.6612225792942,68.1764383191774,1154.13875221678,734.755676993533,78.8843521494119,56.8136985993145,"vol"
"A2","23022017",9.11111111111111,9,1531,"1510",85,40.9,0.1,389.74,389.66,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0999999999999659,0.0799999999999841,0.0199999999999818,1.42999999999995,1.48000000000002,-0.0500000000000682,0.713284848484849,193.374,20,101.325,77.3673453773078,55.254088671533,1231.50609759409,790.009765665066,39.0908692432713,27.9178553287746,"vol"
"A2","01032017",15.2194444444444,15,1750,"1746",130,63,0.4,389.64,389.51,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.150000000000034,0.129999999999995,0.0200000000000387,1.57999999999998,1.61000000000001,-0.0300000000000296,0.694618515429525,193.374,20,101.325,118.326528224118,82.3014763682448,1349.83262581821,872.311242033311,19.3713279493781,13.4736386960292,"vol"
"A2","07032017",20.9194444444444,21,1104,"1034",96,45.4,0.1,389.49,389.4,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.110000000000014,0.0900000000000318,0.0199999999999818,1.69,1.70000000000005,-0.0100000000000477,0.6772,193.374,20,101.325,87.3795900731947,59.2569313600653,1437.2122158914,931.568173393376,15.3297526444201,10.3959528701869,"vol"
"A2","17032017",30.96875,31,1224,"1145",71,31.1,0.3,389.32,389.27,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.129999999999995,0.0500000000000114,0.0799999999999841,1.81999999999999,1.75000000000006,0.0699999999999363,0.6772,193.374,20,101.325,64.6244884916336,43.8254388183816,1501.83670438303,975.393612211758,6.43074171985021,4.3610415243224,"vol"
"A2","06042017",50.8645833333333,51,940,"0915",78,38.8,0.2,389.19,389.11,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.159999999999968,0.0799999999999841,0.0799999999999841,1.97999999999996,1.83000000000004,0.14999999999992,0.6772,193.374,20,101.325,70.9959169344707,48.146256730053,1572.8326213175,1023.53986894181,3.56838116529277,2.41991656863094,"vol"
"A2","16042017",60.9166666666667,61,1100,"1030",43,21.1,0.1,389.05,389,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.110000000000014,0.0500000000000114,0.0600000000000023,2.08999999999997,1.88000000000005,0.209999999999923,0.6772,193.374,20,101.325,39.1387747202851,26.5421671716959,1611.97139603779,1050.08203611351,3.89359831414236,2.64046429894591,"vol"
"A3","14022017",0,0,1230,"1230",0,0,0,391.14,391.14,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,0,190.314,20,101.325,0,0,0,0,NA,NA,"vol"
"A3","15022017",0.874305555555556,1,1016,"0929",179,88.8,0.3,391.13,390.92,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.21999999999997,0.20999999999998,0.00999999999999091,0.21999999999997,0.20999999999998,0.00999999999999091,0.4597,190.314,20,101.325,162.926527323978,75.0743353464494,162.926527323978,75.0743353464494,186.34964205443,85.867389117464,"vol"
"A3","16022017",2.01388888888889,2,1325,"1250",201,99.7,0.2,390.93,390.7,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.220000000000027,0.230000000000018,-0.00999999999999091,0.439999999999998,0.439999999999998,0,0.5577,190.314,20,101.325,182.951016715751,102.229099073439,345.877544039729,177.303434419889,160.542025637222,89.7074361156321,"vol"
"A3","17022017",2.85,3,932,"0854",163,79.1,0.5,390.7,390.51,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.189999999999998,0.189999999999998,0,0.629999999999995,0.629999999999995,0,0.6059,190.314,20,101.325,148.363262311778,90.0481660532345,494.240806351507,267.351600473123,177.444433329702,107.698803253038,"vol"
"A3","18022017",4.15138888888889,4,1644,"1608",268,129.9,0.2,390.51,390.24,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.269999999999982,0.269999999999982,0,0.899999999999977,0.899999999999977,0,0.699,190.314,20,101.325,243.934688954335,170.734612430105,738.175495305843,438.086212903228,187.441810082307,131.19415256102,"vol"
"A3","19022017",5.14513888888889,5,1634,"1559",228,110.5,0.4,390.25,390.04,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.199999999999989,0.20999999999998,-0.00999999999999091,1.09999999999997,1.10999999999996,-0.00999999999999091,0.7355,190.314,20,101.325,207.526526423837,152.812143169084,945.70202172968,590.898356072312,208.831724703233,153.773225830524,"vol"
"A3","20022017",5.93194444444444,6,1121,"1052",161,75.2,0.3,390.04,389.88,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.160000000000025,0.160000000000025,0,1.25999999999999,1.26999999999998,-0.00999999999999091,0.732,190.314,20,101.325,146.542854185254,107.394969911052,1092.24487591493,698.293325983364,186.250406025389,136.49493086665,"vol"
"A3","21022017",7.13194444444444,7,1605,"1540",77,37.3,0.3,389.89,389.81,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0699999999999932,0.0799999999999841,-0.00999999999999091,1.32999999999998,1.34999999999997,-0.0199999999999818,0.727332110091743,190.314,20,101.325,70.0857128712082,51.036317078818,1162.33058878614,749.329643062182,58.4047607260068,42.5302642323484,"vol"
"A3","23022017",9.11111111111111,9,1531,"1510",100,47,0.2,389.81,389.73,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0799999999999841,0.0799999999999841,0,1.40999999999997,1.42999999999995,-0.0199999999999818,0.719633333333333,190.314,20,101.325,91.0204063262445,65.5815566178937,1253.35099511239,814.911199680075,45.9892579332604,33.1359443964094,"vol"
"A3","01032017",15.2194444444444,15,1750,"1746",143,69.5,0.3,389.7,389.56,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.170000000000016,0.139999999999986,0.0300000000000296,1.57999999999998,1.56999999999994,0.0100000000000477,0.69587247706422,190.314,20,101.325,130.15918104653,90.6945594667719,1383.51017615892,905.605759146847,21.3084607443159,14.8476768567703,"vol"
"A3","07032017",20.9194444444444,21,1104,"1034",99,47.1,0.2,389.55,389.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.110000000000014,0.100000000000023,0.00999999999999091,1.69,1.66999999999996,0.0200000000000387,0.6737,190.314,20,101.325,90.110202262982,60.7938097084008,1473.6203784219,966.399568855248,15.8088074145583,10.6655806505966,"vol"
"A3","17032017",30.96875,31,1224,"1145",116,50.8,0.4,389.45,389.32,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.129999999999995,0.129999999999995,0,1.81999999999999,1.79999999999995,0.0200000000000387,0.6737,190.314,20,101.325,105.583671338444,71.2331507694393,1579.20404976034,1037.63271962469,10.5065639366567,7.08836549706258,"vol"
"A3","06042017",50.8645833333333,51,940,"0915",114,56.6,0.1,389.3,389.18,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.139999999999986,0.120000000000005,0.0199999999999818,1.95999999999998,1.91999999999996,0.0400000000000205,0.6737,190.314,20,101.325,103.763263211919,70.0049929975524,1682.96731297226,1107.63771262224,5.21532631850481,3.51857556427489,"vol"
"A3","16042017",60.9166666666667,61,1100,"1030",52,26.1,0.2,389.13,389.07,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.110000000000014,0.0600000000000023,0.0500000000000114,2.06999999999999,1.97999999999996,0.0900000000000318,0.6737,190.314,20,101.325,47.3306112896471,31.932102069059,1730.29792426191,1139.5698146913,4.70853749617215,3.17666507630017,"vol"
"B1","14022017",0,0,1230,"1230",0,0,0,388.55,388.55,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,0,196.174,20,101.325,0,0,0,0,NA,NA,"vol"
"B1","15022017",0.874305555555556,1,1023,"0929",183,90.1,0.2,388.53,388.31,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.240000000000009,0.21999999999997,0.0200000000000387,0.240000000000009,0.21999999999997,0.0200000000000387,0.4095,196.174,20,101.325,166.567343577027,68.3855480795194,166.567343577027,68.3855480795194,190.513879865703,78.2169890663288,"vol"
"B1","16022017",2.01388888888889,2,1331,"1250",211,102.7,0.3,388.31,388.06,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.25,0.25,0,0.490000000000009,0.46999999999997,0.0200000000000387,0.5184,196.174,20,101.325,192.053057348376,99.7699861488008,358.620400925403,168.15553422832,168.529191091811,87.5495308069916,"vol"
"B1","17022017",2.85,3,937,"0854",169,82.6,0.3,388.06,387.87,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.189999999999998,0.189999999999998,0,0.680000000000007,0.659999999999968,0.0200000000000387,0.5786,196.174,20,101.325,153.824486691353,89.1668204759417,512.444887616756,257.322354704262,183.976130262083,106.644702230362,"vol"
"B1","18022017",4.15138888888889,4,1650,"1608",260,125.5,0.2,387.86,387.59,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.28000000000003,0.270000000000039,0.00999999999999091,0.960000000000036,0.930000000000007,0.0300000000000296,0.6838,196.174,20,101.325,236.653056448236,162.046962112054,749.097944064992,419.369316816316,181.846532169402,124.518476756327,"vol"
"B1","19022017",5.14513888888889,5,1638,"1559",222,106.4,0.3,387.6,387.39,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.199999999999989,0.210000000000036,-0.0100000000000477,1.16000000000003,1.14000000000004,0.0199999999999818,0.7247,196.174,20,101.325,202.065302044263,146.612861728315,951.163246109255,565.98217854463,203.336153000516,147.534955198304,"vol"
"B1","20022017",5.93194444444444,6,1126,"1052",114,54.6,0.2,387.39,387.25,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.139999999999986,0.139999999999986,0,1.30000000000001,1.28000000000003,0.0199999999999818,0.715,196.174,20,101.325,103.763263211919,74.2831196163592,1054.92650932117,640.26529816099,131.879169483815,94.4110258142606,"vol"
"B1","21022017",7.13194444444444,7,1609,"1540",84,39.9,0.2,387.3,387.19,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0600000000000023,0.110000000000014,-0.0500000000000114,1.36000000000001,1.39000000000004,-0.0300000000000296,0.711957464553795,196.174,20,101.325,76.4571413140454,54.5027415540415,1131.38365063522,694.768039715031,63.7142844283711,45.4189512950346,"vol"
"B1","23022017",9.11111111111111,9,1534,"1510",89,41.9,0.2,387.18,387.11,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0799999999999841,0.0699999999999932,0.00999999999999091,1.44,1.46000000000004,-0.0200000000000387,0.706939393939394,196.174,20,101.325,81.0081616303576,57.341193326028,1212.39181226558,752.109233041059,40.9304395606017,28.9723924173615,"vol"
"B1","01032017",15.2194444444444,15,1754,"1746",120,57.7,0.3,387.02,386.92,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.189999999999998,0.0999999999999659,0.0900000000000318,1.63,1.56,0.0699999999999932,0.691452043369475,196.174,20,101.325,109.224487591493,75.6253221561796,1321.61629985707,827.734555197239,17.8812257994259,12.3806802984196,"vol"
"B1","07032017",20.9194444444444,21,1108,"1034",80,38.1,0.3,386.85,386.78,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.140000000000043,0.07000000000005,0.0699999999999932,1.77000000000004,1.63000000000005,0.139999999999986,0.677,196.174,20,101.325,72.8163250609956,49.366235471203,1394.43262491807,877.100790668442,12.7747938703501,8.66074306512334,"vol"
