"elapsed.time","id","descrip","n","descrip1.vol","cvCH4.vol","vol.mi.mn.vol","vol.mi.se.vol","rsd.inoc.vol","cvCH4.tot.vol","cvCH4.inoc.vol","fv.inoc.vol","se.inoc.vol","cvCH4.se.vol","leak.l.vol","descrip1.man","cvCH4.man","vol.mi.mn.man","vol.mi.se.man","rsd.inoc.man","cvCH4.tot.man","cvCH4.inoc.man","fv.inoc.man","se.inoc.man","cvCH4.se.man","leak.l.man","descrip1.grav","cvCH4.grav","vol.mi.mn.grav","vol.mi.se.grav","rsd.inoc.grav","cvCH4.tot.grav","cvCH4.inoc.grav","fv.inoc.grav","se.inoc.grav","cvCH4.se.grav","leak.l.grav","descrip1.gd03","cvCH4.gd03","vol.mi.mn.gd03","vol.mi.se.gd03","rsd.inoc.gd03","cvCH4.tot.gd03","cvCH4.inoc.gd03","fv.inoc.gd03","se.inoc.gd03","cvCH4.se.gd03","leak.l.gd03","descrip1.gd06","cvCH4.gd06","vol.mi.mn.gd06","vol.mi.se.gd06","rsd.inoc.gd06","cvCH4.tot.gd06","cvCH4.inoc.gd06","fv.inoc.gd06","se.inoc.gd06","cvCH4.se.gd06","leak.l.gd06"
20.9194444,"B2","Raw sludge",3,"B",274.713789831308,0.643407616804562,0.032212368027454,8.67155697235164,295.347691154835,20.6339013235267,0.0698630865975161,1.03304158346249,0,FALSE,"B",244.83512287718,0.578178478021632,0.0323217569676081,9.68263734917094,263.377144064518,18.5420211873385,0.0704010260768732,1.03654965600946,0,FALSE,"B",265.072391178519,0.741547837169439,0.0676188159648927,15.7938866420134,288.853621768887,23.7812305903686,0.0823296950363187,2.1685164113578,0,FALSE,"B",267.712559695536,0.234503340753565,0.118213326856947,87.3128235998771,275.233015883446,7.52045618791018,0.0273239609854615,3.79106814682452,0,FALSE,"B",287.33292196179,0.910842766772097,0.038740214969473,7.36680611309687,316.54339333321,29.2104713714203,0.0922795167633522,1.24238779904765,0,FALSE
20.9194444,"B3","Raw sludge",3,"B",258.048289549718,0.643407616804562,0.032212368027454,8.67155697235164,278.486251035474,20.4379614857554,0.073389481203336,1.02323180502549,0,TRUE,"B",228.695062749868,0.578178478021632,0.0323217569676081,9.68263734917094,247.061008624718,18.36594587485,0.0743376948757932,1.02670656486272,0,TRUE,"B",262.841756082733,0.741547837169439,0.0676188159648927,15.7938866420134,286.397159749205,23.5554036664721,0.0822473368349717,2.14792414685176,0,TRUE,"B",174.205209144277,0.234503340753565,0.118213326856947,87.3128235998771,181.654250966948,7.44904182267114,0.0410067024747276,3.75506810659842,0,TRUE,"B",277.072995313888,0.910842766772097,0.038740214969473,7.36680611309687,306.006083609176,28.9330882952877,0.0945506963588359,1.23059006579414,0,TRUE
20.9194444,"C1-1","Sludge C1",3,"C1",348.195206489995,0.643407616804562,0.032212368027454,8.67155697235164,368.211319809074,20.0161133190783,0.0543603964415247,1.00211186792528,0,TRUE,"C1",309.085272649728,0.578178478021632,0.0323217569676081,9.68263734917094,327.072137636203,17.9868649864748,0.0549935714991453,1.00551490725026,0,TRUE,"C1",352.313582292549,0.741547837169439,0.0676188159648927,15.7938866420134,375.382792467612,23.0692101750631,0.0614551616056123,2.10359008427205,0,TRUE,"C1",287.996525734081,0.234503340753565,0.118213326856947,87.3128235998771,295.291816183917,7.29529044983557,0.0247053594106104,3.67756191315439,0,TRUE,"C1",329.186668161554,0.910842766772097,0.038740214969473,7.36680611309687,357.522565280893,28.3358971193389,0.0792562480554936,1.20519016651611,0,TRUE
20.9194444,"C1-2","Sludge C1",3,"C1",321.07601049,0.643407616804562,0.032212368027454,8.67155697235164,339.795417260921,18.7194067709203,0.0550902272956381,0.937191920660245,0,TRUE,"C1",274.90347223159,0.578178478021632,0.0323217569676081,9.68263734917094,291.725091736238,16.8216195046477,0.0576625733649848,0.940374500433166,0,TRUE,"C1",340.693567652823,0.741547837169439,0.0676188159648927,15.7938866420134,362.268282097473,21.5747144446495,0.059554522189289,1.96731292629275,0,TRUE,"C1",218.313153780074,0.234503340753565,0.118213326856947,87.3128235998771,225.135832452278,6.82267867220343,0.0303047213670424,3.43931792752016,0,TRUE,"C1",336.618436917116,0.910842766772097,0.038740214969473,7.36680611309687,363.118645820823,26.5002089037074,0.0729794771177451,1.12711417065294,0,TRUE
20.9194444,"C1-3","Sludge C1",3,"C1",293.459768002226,0.643407616804562,0.032212368027454,8.67155697235164,313.514991002734,20.0552230005074,0.0639689443122436,1.00406990419767,0,TRUE,"C1",239.405558491994,0.578178478021632,0.0323217569676081,9.68263734917094,257.427568191546,18.0220096995525,0.0700080796557996,1.00747959275478,0,TRUE,"C1",349.277930808083,0.741547837169439,0.0676188159648927,15.7938866420134,372.392216140665,23.1142853325818,0.0620697327461075,2.10770030970603,0,TRUE,"C1",187.649027814294,0.234503340753565,0.118213326856947,87.3128235998771,194.958572604164,7.30954478987042,0.0374928103557231,3.68474753768432,0,TRUE,"C1",374.284476813605,0.910842766772097,0.038740214969473,7.36680611309687,402.675739722079,28.3912629084749,0.0705065145669567,1.20754499948106,0,TRUE
20.9194444,"C2-1","Sludge C2",3,"C2",298.015002981554,0.643407616804562,0.032212368027454,8.67155697235164,317.989023636815,19.9740206552616,0.0628135538353505,1.00000448787148,0,TRUE,"C2",254.754990003807,0.578178478021632,0.0323217569676081,9.68263734917094,272.704029711772,17.9490397079644,0.0658187549591226,1.0034003708126,0,TRUE,"C2",324.424218419409,0.741547837169439,0.0676188159648927,15.7938866420134,347.444915454436,23.0206970350276,0.0662571130301849,2.09916636280257,0,TRUE,"C2",169.156071541213,0.234503340753565,0.118213326856947,87.3128235998771,176.436020440796,7.27994889958281,0.0412611261657062,3.66982822505983,0,TRUE,"C2",359.248150679165,0.910842766772097,0.038740214969473,7.36680611309687,387.524459137489,28.2763084583249,0.0729665129299434,1.20265572520347,0,TRUE
20.9194444,"C2-2","Sludge C2",3,"C2",249.204420240889,0.643407616804562,0.032212368027454,8.67155697235164,267.805437404312,18.6010171634232,0.0694572049907293,0.93126471447288,0,TRUE,"C2",213.726116478758,0.578178478021632,0.0323217569676081,9.68263734917094,230.441348801644,16.7152323228854,0.0725357337552877,0.934427166237753,0,TRUE,"C2",330.259626081333,0.741547837169439,0.0676188159648927,15.7938866420134,351.697892720439,21.4382666391063,0.060956483057882,1.95487079027754,0,TRUE,"C2",71.2651068694478,0.234503340753565,0.118213326856947,87.3128235998771,78.0446359771396,6.77952910769182,0.0868673294815243,3.417566196577,0,TRUE,"C2",315.391770704264,0.910842766772097,0.038740214969473,7.36680611309687,341.724380849683,26.332610145419,0.0770580374743649,1.11998581418839,0,TRUE
20.9194444,"C2-3","Sludge C2",3,"C2",297.599489821276,0.643407616804562,0.032212368027454,8.67155697235164,317.866883956181,20.2673941349047,0.0637606342713532,1.01469230668017,0,TRUE,"C2",255.432827017393,0.578178478021632,0.0323217569676081,9.68263734917094,273.645497785236,18.2126707678426,0.0665557113683501,1.01813806751078,0,TRUE,"C2",325.083213681565,0.741547837169439,0.0676188159648927,15.7938866420134,348.442033026044,23.3588193444784,0.0670378919030486,2.12999839961849,0,TRUE,"C2",202.615799925887,0.234503340753565,0.118213326856947,87.3128235998771,210.002674915973,7.38687499008586,0.0351751471405853,3.72372975518539,0,TRUE,"C2",309.93019743781,0.910842766772097,0.038740214969473,7.36680611309687,338.621821327467,28.6916238896572,0.0847305816771647,1.22032003530934,0,TRUE
20.9194444,"C3-1","Sludge C3",3,"C3",229.345679500378,0.643407616804562,0.032212368027454,8.67155697235164,248.945427094287,19.599747593909,0.0787311011199482,0.981266410671012,0,TRUE,"C3",201.731855863109,0.578178478021632,0.0323217569676081,9.68263734917094,219.344566588752,17.6127107256435,0.0802970002838753,0.984598661580994,0,TRUE,"C3",284.647752625191,0.741547837169439,0.0676188159648927,15.7938866420134,307.237087997863,22.5893353726724,0.0735241162448119,2.05983219796642,0,TRUE,"C3",146.295188635227,0.234503340753565,0.118213326856947,87.3128235998771,153.438725902512,7.14353726728484,0.0465562863955448,3.60106300907565,0,TRUE,"C3",283.524293620929,0.910842766772097,0.038740214969473,7.36680611309687,311.270760806278,27.7464671853481,0.0891393303806535,1.1801203705148,0,TRUE
20.9194444,"C3-2","Sludge C3",3,"C3",254.756555591323,0.643407616804562,0.032212368027454,8.67155697235164,274.714232754606,19.9576771632837,0.0726488648337026,0.999186246736783,0,TRUE,"C3",226.12303605948,0.578178478021632,0.0323217569676081,9.68263734917094,244.057389190738,17.9343531312585,0.0734841636662853,1.00257935103927,0,TRUE,"C3",288.354807651097,0.741547837169439,0.0676188159648927,15.7938866420134,311.356668289396,23.0018606382995,0.0738762422037482,2.0974487462444,0,TRUE,"C3",142.003971868139,0.234503340753565,0.118213326856947,87.3128235998771,149.277964040806,7.27399217266771,0.0487278361505474,3.66682543412495,0,TRUE,"C3",293.053918361565,0.910842766772097,0.038740214969473,7.36680611309687,321.307090085006,28.2531717234417,0.0879319896612517,1.20167166723456,0,TRUE
20.9194444,"C3-3","Sludge C3",3,"C3",239.289503596676,0.643407616804562,0.032212368027454,8.67155697235164,259.425223281414,20.1357196847376,0.0776166612869989,1.00809999142338,0,TRUE,"C3",208.923373173323,0.578178478021632,0.0323217569676081,9.68263734917094,227.017718743882,18.0943455705594,0.0797045520088814,1.01152336562354,0,TRUE,"C3",282.914966381925,0.741547837169439,0.0676188159648927,15.7938866420134,306.122026715192,23.2070603332674,0.0758098349938687,2.11616009528298,0,TRUE,"C3",139.890719422608,0.234503340753565,0.118213326856947,87.3128235998771,147.229602909874,7.33888348726618,0.0498465209592302,3.6995371991606,0,TRUE,"C3",290.870266027865,0.910842766772097,0.038740214969473,7.36680611309687,319.375484414431,28.5052183865656,0.0892529946023547,1.21239178520438,0,TRUE
20.9194444,"C4-1","Sludge C4",3,"C4",280.204678707699,0.643407616804562,0.032212368027454,8.67155697235164,299.325774467169,19.1210957594703,0.0638805521960406,0.957302583316075,0,FALSE,"C4",242.612531436209,0.578178478021632,0.0323217569676081,9.68263734917094,259.795116403453,17.1825849672441,0.066138983692673,0.960553456238753,0,FALSE,"C4",272.399252121957,0.741547837169439,0.0676188159648927,15.7938866420134,294.436925961077,22.0376738391208,0.0748468411942122,2.00952836341608,0,FALSE,"C4",265.528159519797,0.234503340753565,0.118213326856947,87.3128235998771,272.49724213143,6.96908261163255,0.0255748739221047,3.51312027374374,0,FALSE,"C4",289.878709793948,0.910842766772097,0.038740214969473,7.36680611309687,316.947571446173,27.0688616522245,0.0854048558527024,1.15130026568953,0,FALSE
20.9194444,"C4-2","Sludge C4",3,"C4",277.998593922576,0.643407616804562,0.032212368027454,8.67155697235164,297.630503086781,19.6319091642046,0.0659606759408006,0.982876587970198,0,TRUE,"C4",228.716327830581,0.578178478021632,0.0323217569676081,9.68263734917094,246.3579395628,17.6416117322195,0.0716096739708377,0.986214306829264,0,TRUE,"C4",282.258800559846,0.741547837169439,0.0676188159648927,15.7938866420134,304.885203169943,22.6264026100967,0.0742128590526734,2.06321221282195,0,TRUE,"C4",262.103074080036,0.234503340753565,0.118213326856947,87.3128235998771,269.258333303172,7.15525922313556,0.0265739564505106,3.60697205665651,0,TRUE,"C4",343.912738074862,0.910842766772097,0.038740214969473,7.36680611309687,371.704734925864,27.7919968510013,0.0747690148648345,1.18205685077159,0,TRUE
20.9194444,"C4-3","Sludge C4",3,"C4",260.549304142814,0.643407616804562,0.032212368027454,8.67155697235164,279.997450618109,19.448146475295,0.0694582983965112,0.973676461626859,0,TRUE,"C4",231.687326652481,0.578178478021632,0.0323217569676081,9.68263734917094,249.16380569274,17.4764790402589,0.0701405205770947,0.97698293807403,0,TRUE,"C4",279.662247501842,0.741547837169439,0.0676188159648927,15.7938866420134,302.076857741201,22.4146102393596,0.074201679688296,2.04389970374054,0,TRUE,"C4",176.55433838221,0.234503340753565,0.118213326856947,87.3128235998771,183.642621456277,7.08828307406668,0.0385982459728409,3.57320932485041,0,TRUE,"C4",281.339313172824,0.910842766772097,0.038740214969473,7.36680611309687,308.87116558098,27.5318524081562,0.0891370107545306,1.17099231580838,0,TRUE
20.9194444,"C5-1","Sludge C5",3,"C5",230.169825816369,0.643407616804562,0.032212368027454,8.67155697235164,250.343211697994,20.1733858816244,0.0805829155294249,1.00998575927042,0,TRUE,"C5",203.908434557165,0.578178478021632,0.0323217569676081,9.68263734917094,222.036627697788,18.1281931406224,0.08164505707273,1.0134155372887,0,TRUE,"C5",276.117125657981,0.741547837169439,0.0676188159648927,15.7938866420134,299.367597486708,23.2504718287273,0.0776652918482924,2.1201186179502,0,TRUE,"C5",113.249237122713,0.234503340753565,0.118213326856947,87.3128235998771,120.601848841932,7.35261171921857,0.0609659950475167,3.70645761217366,0,TRUE,"C5",274.158022519252,0.910842766772097,0.038740214969473,7.36680611309687,302.716563219838,28.5585407005856,0.0943408593068821,1.2146597045239,0,TRUE
20.9194444,"C5-2","Sludge C5",3,"C5",242.769668183514,0.643407616804562,0.032212368027454,8.67155697235164,263.171694946505,20.4020267629907,0.0775236362981129,1.02143272387627,0,TRUE,"C5",212.062380830998,0.578178478021632,0.0323217569676081,9.68263734917094,230.396035071783,18.3336542407854,0.0795745214759155,1.02490137427193,0,TRUE,"C5",279.945089780025,0.741547837169439,0.0676188159648927,15.7938866420134,303.459077530288,23.5139877502636,0.0774865195717097,2.14414759316804,0,TRUE,"C5",170.83406466691,0.234503340753565,0.118213326856947,87.3128235998771,178.270009329526,7.43594466261695,0.0417116972764153,3.74846581744804,0,TRUE,"C5",276.832987941807,0.910842766772097,0.038740214969473,7.36680611309687,305.715205091881,28.8822171500738,0.0944742579663104,1.22842640026017,0,TRUE
20.9194444,"C5-3","Sludge C5",3,"C5",236.144233904597,0.643407616804562,0.032212368027454,8.67155697235164,256.395825705233,20.2515918006359,0.07898565331527,1.01390115874554,0,TRUE,"C5",208.820455500189,0.578178478021632,0.0323217569676081,9.68263734917094,227.018925986067,18.1984704858781,0.0801627899825192,1.01734423294244,0,TRUE,"C5",271.436275994477,0.741547837169439,0.0676188159648927,15.7938866420134,294.776882643779,23.3406066493017,0.0791805871612648,2.12833765593932,0,TRUE,"C5",139.541422713994,0.234503340753565,0.118213326856947,87.3128235998771,146.922538213392,7.3811154993976,0.0502381431001226,3.72082639119461,0,TRUE,"C5",278.008544265307,0.910842766772097,0.038740214969473,7.36680611309687,306.677797512325,28.669253247018,0.093483302278724,1.21936856098637,0,TRUE
20.9194444,"C6-1","Sludge C6",3,"C6",196.694885441092,0.643407616804562,0.032212368027454,8.67155697235164,216.956075459159,20.2611900180667,0.0933884426844771,1.01438169597298,0,TRUE,"C6",171.2176224241,0.578178478021632,0.0323217569676081,9.68263734917094,189.424718053046,18.207095628946,0.096117844683012,1.01782640201072,0,TRUE,"C6",268.972532351361,0.741547837169439,0.0676188159648927,15.7938866420134,292.324201252944,23.3516689015825,0.0798827767304038,2.12934637899621,0,TRUE,"C6",38.4047238769845,0.234503340753565,0.118213326856947,87.3128235998771,45.7893376471424,7.38461377015788,0.161273653422649,3.72258987236076,0,TRUE,"C6",244.50517919296,0.910842766772097,0.038740214969473,7.36680611309687,273.188020197866,28.6828410049065,0.104993040998401,1.2199464792405,0,TRUE
20.9194444,"C6-2","Sludge C6",3,"C6",282.089271744056,0.643407616804562,0.032212368027454,8.67155697235164,302.028479264418,19.9392075203618,0.066017640352735,0.998261559307543,0,FALSE,"C6",248.019427378908,0.578178478021632,0.0323217569676081,9.68263734917094,265.937183333267,17.9177559543596,0.0673758958028273,1.00165152349385,0,FALSE,"C6",269.782788911914,0.741547837169439,0.0676188159648927,15.7938866420134,292.763362696586,22.9805737846715,0.0784953881284939,2.09550768220807,0,FALSE,"C6",291.88362854777,0.234503340753565,0.118213326856947,87.3128235998771,299.150889073416,7.26726052564552,0.0242929598108667,3.66343200532704,0,FALSE,"C6",300.170272923748,0.910842766772097,0.038740214969473,7.36680611309687,328.397298017555,28.2270250938076,0.0859538895849828,1.20055959159461,0,FALSE
20.9194444,"C6-3","Sludge C6",3,"C6",275.737724041374,0.643407616804562,0.032212368027454,8.67155697235164,295.731354156282,19.9936301149084,0.0676074073104286,1.00098624051858,0,FALSE,"C6",241.074423855776,0.578178478021632,0.0323217569676081,9.68263734917094,259.041085001904,17.9666611461278,0.0693583457851704,1.00438545736181,0,FALSE,"C6",274.035628560359,0.741547837169439,0.0676188159648927,15.7938866420134,297.07892612421,23.0432975638515,0.0775662476786287,2.10122721568711,0,FALSE,"C6",258.311105305429,0.234503340753565,0.118213326856947,87.3128235998771,265.59820128204,7.28709597661055,0.0274365411416034,3.67343107246506,0,FALSE,"C6",282.928875050069,0.910842766772097,0.038740214969473,7.36680611309687,311.232943724489,28.3040686744198,0.0909417503677735,1.20383643034639,0,FALSE
