"id","date","elapsed.time","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","descrip","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","temperature","pressure","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","massloss","cmassloss"
"C3-3","17032017",30.96875,31,1156,"1145",50,24.9,0.2,400.02,399.96,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C3",0.120000000000005,0.0600000000000023,0.0600000000000023,1.89500000000004,1.56999999999994,0.325000000000102,0.6888,183.294,30,150,106.042848139809,73.1416431145507,1625.51701131797,1064.02621565058,10.5522563279196,7.27827835567362,"grav",NA,NA,NA,NA,NA,NA,0.120000000000005,1.89500000000004
"C3-3","06042017",50.8645833333333,51,925,"0915",34,17.5,0,399.85,399.82,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C3",0.139999999999986,0.0300000000000296,0.109999999999957,2.03500000000003,1.59999999999997,0.435000000000059,0.6888,183.294,30,150,123.716656163094,85.3319169669642,1749.23366748107,1149.35813261754,6.21821936735968,4.2889340465071,"grav",NA,NA,NA,NA,NA,NA,0.139999999999986,2.03500000000003
"C3-3","16042017",60.9166666666667,61,1043,"1030",45,23.1,0.1,399.77,399.72,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C3",0.0999999999999659,0.0499999999999545,0.0500000000000114,2.13499999999999,1.64999999999992,0.48500000000007,0.6888,183.294,30,150,88.369040116474,60.9513692621024,1837.60270759754,1210.30950187964,8.79111694422954,6.06355590586719,"grav",NA,NA,NA,NA,NA,NA,0.0999999999999659,2.13499999999999
"C4-1","14022017",0,0,1230,"1230",0,0,0,391.69,391.69,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C4",0,0,0,0,0,0,NA,184.034,30,150,0,0,0,0,NA,NA,"grav",NA,NA,NA,NA,NA,NA,0,0
"C4-1","15022017",0.874305555555556,1,956,"0929",189,92.5,0.3,391.69,391.44,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C4",0.25,0.25,0,0.25,0.25,0,0.3782,184.034,30,150,182.220373064144,69.1032541977737,182.220373064144,69.1032541977737,208.417265458592,79.0378761277157,"grav",NA,NA,NA,NA,NA,NA,0.25,0.25
"C4-1","16022017",2.01388888888889,2,1309,"1250",199,100.5,0.5,391.44,391.23,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C4",0.20999999999998,0.20999999999998,0,0.45999999999998,0.45999999999998,0,0.5608,184.034,30,150,162.45601077172,91.2802802336045,344.676383835864,160.383534431378,142.557376911198,80.0996974627608,"grav",NA,NA,NA,NA,NA,NA,0.20999999999998,0.45999999999998
"C4-1","17022017",2.85,3,915,"0854",183,87,0.1,391.23,391.03,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C4",0.200000000000045,0.200000000000045,0,0.660000000000025,0.660000000000025,0,0.6004,184.034,30,150,160.924770817121,96.7880120917717,505.601154652985,257.17154652315,192.468164432437,115.759748681189,"grav",NA,NA,NA,NA,NA,NA,0.200000000000045,0.660000000000025
"C4-1","18022017",4.15138888888889,4,1625,"1608",281,141.7,0.4,391.02,390.74,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C4",0.289999999999964,0.279999999999973,0.00999999999999091,0.949999999999989,0.939999999999998,0.00999999999999091,0.668,184.034,30,150,250.480509726674,167.563748415606,756.081664379659,424.735294938756,192.471683034371,128.757629518929,"grav",NA,NA,NA,NA,NA,NA,0.289999999999964,0.949999999999989
"C4-1","19022017",5.14513888888889,5,1619,"1559",230,113.8,0.2,390.74,390.51,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C4",0.230000000000018,0.230000000000018,0,1.18000000000001,1.17000000000002,0.00999999999999091,0.7031,184.034,30,150,206.530292717841,145.399834214562,962.6119570975,570.135129153317,207.829225376444,146.314298580691,"grav",NA,NA,NA,NA,NA,NA,0.230000000000018,1.18000000000001
"C4-1","20022017",5.93194444444444,6,1107,"1052",186,91.3,0.5,390.51,390.34,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C4",0.170000000000016,0.170000000000016,0,1.35000000000002,1.34000000000003,0.00999999999999091,0.7284,184.034,30,150,157.140718814722,114.597123618979,1119.75267591222,684.732252772297,199.719889755693,145.648594890847,"grav",NA,NA,NA,NA,NA,NA,0.170000000000016,1.35000000000002
"C4-1","21022017",7.13194444444444,7,1554,"1540",140,69,0,390.35,390.2,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C4",0.139999999999986,0.150000000000034,-0.0100000000000477,1.49000000000001,1.49000000000007,-5.6843418860808e-14,0.723916263552961,184.034,30,150,128.739302767044,93.308893329566,1248.49197867927,778.041146101863,107.28275230587,77.7574111079717,"grav",NA,NA,NA,NA,NA,NA,0.139999999999986,1.49000000000001
"C4-1","23022017",9.11111111111111,9,1518,"1510",97,47.4,0,390.2,390.11,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C4",0.089999999999975,0.089999999999975,0,1.57999999999998,1.58000000000004,-5.6843418860808e-14,0.716521212121212,184.034,30,150,82.0595030457084,58.8702010533319,1330.55148172498,836.911347155195,41.4616436441474,29.7449436901046,"grav",NA,NA,NA,NA,NA,NA,0.089999999999975,1.57999999999998
"C4-1","26022017",11.9569444444444,12,1139,"1128",67,33.8,0.3,390.11,390.03,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C4",0.0800000000000409,0.0800000000000409,0,1.66000000000003,1.66000000000008,-5.6843418860808e-14,0.705887906588824,184.034,30,150,72.063437221114,50.9340812526178,1402.61491894609,887.845428407813,25.3224376765262,17.8977737930136,"grav",NA,NA,NA,NA,NA,NA,0.0800000000000409,1.66000000000003
"C4-1","02032017",16.1291666666667,16,1536,"1536",81,40.9,0,390.03,389.94,NA,2017-03-02 15:36:00,2017-02-14 12:30:00,"C4",0.089999999999975,0.089999999999975,0,1.75,1.75000000000006,-5.6843418860808e-14,0.69029861921972,184.034,30,150,79.6647944885953,55.0669206193898,1482.27971343468,942.912349027202,19.0940918880788,13.1984629979896,"grav",NA,NA,NA,NA,NA,NA,0.089999999999975,1.75
"C4-1","07032017",20.9194444444444,21,1047,"1034",77,38.6,0.1,389.92,389.86,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C4",0.0799999999999841,0.0600000000000023,0.0199999999999818,1.82999999999998,1.81000000000006,0.019999999999925,0.6724,184.034,30,150,69.429909165417,46.7515072618869,1551.7096226001,989.663856289089,14.4939213102639,9.7596651865928,"grav",NA,NA,NA,NA,NA,NA,0.0799999999999841,1.82999999999998
"C4-1","17032017",30.96875,31,1202,"1145",105,51.2,0.4,389.87,389.74,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C4",0.120000000000005,0.129999999999995,-0.00999999999999091,1.94999999999999,1.94000000000005,0.00999999999993406,0.6724,184.034,30,150,104.14486374815,70.1272608928469,1655.85448634825,1059.79111718194,10.3633891090689,6.97831909928129,"grav",NA,NA,NA,NA,NA,NA,0.120000000000005,1.94999999999999
"C4-1","28032017",41.8819444444444,42,940,"0940",50,25.3,0.1,389.71,389.65,NA,2017-03-28 09:40:00,2017-02-14 12:30:00,"C4",0.0900000000000318,0.0600000000000023,0.0300000000000296,2.04000000000002,2.00000000000006,0.0399999999999636,0.6724,184.034,30,150,78.1086478111373,52.5954456696518,1733.96313415939,1112.38656285159,7.15726712364223,4.81943631971356,"grav",NA,NA,NA,NA,NA,NA,0.0900000000000318,2.04000000000002
"C4-1","06042017",50.8645833333333,51,928,"0915",52,26.6,0,389.65,389.6,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C4",0.0499999999999545,0.0499999999999545,0,2.08999999999997,2.05000000000001,0.0399999999999636,0.6724,184.034,30,150,43.3936932283548,29.2196920386585,1777.35682738774,1141.60625489025,4.83084022024205,3.25290734717188,"grav",NA,NA,NA,NA,NA,NA,0.0499999999999545,2.08999999999997
"C4-1","16042017",60.9166666666667,61,1046,"1030",31,15.8,0.1,389.51,389.49,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C4",0.110000000000014,0.0199999999999818,0.0900000000000318,2.19999999999999,2.06999999999999,0.129999999999995,0.6724,184.034,30,150,95.4661251024792,64.2833224851152,1872.82295249022,1205.88957737536,9.49714819672332,6.39502482753478,"grav",NA,NA,NA,NA,NA,NA,0.110000000000014,2.19999999999999
"C4-2","14022017",0,0,1230,"1230",0,0,0,377.52,377.52,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C4",0,0,0,0,0,0,NA,184.254,30,150,0,0,0,0,NA,NA,"grav",NA,NA,NA,NA,NA,NA,0,0
"C4-2","15022017",0.874305555555556,1,956,"0929",177,85.8,0.3,377.5,377.3,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C4",0.21999999999997,0.199999999999989,0.0199999999999818,0.21999999999997,0.199999999999989,0.0199999999999818,0.4715,184.254,30,150,162.832900271192,76.9531905759399,162.832900271192,76.9531905759399,186.242554718441,88.0163577675563,"grav",NA,NA,NA,NA,NA,NA,0.21999999999997,0.21999999999997
"C4-2","16022017",2.01388888888889,2,1309,"1250",224,105.6,0.4,377.31,377.04,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C4",0.259999999999991,0.269999999999982,-0.00999999999999091,0.479999999999961,0.46999999999997,0.00999999999999091,0.5377,184.254,30,150,196.710481429169,105.985042560992,359.543381700361,182.938233136932,172.616144581355,93.0033280242708,"grav",NA,NA,NA,NA,NA,NA,0.259999999999991,0.479999999999961
"C4-2","17022017",2.85,3,915,"0854",167,79.6,0.5,377.03,376.86,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C4",0.180000000000007,0.169999999999959,0.0100000000000477,0.659999999999968,0.63999999999993,0.0200000000000387,0.5905,184.254,30,150,143.394834082884,84.8262348792197,502.938215783245,267.764468016152,171.50212714232,101.453304174482,"grav",NA,NA,NA,NA,NA,NA,0.180000000000007,0.659999999999968
"C4-2","18022017",4.15138888888889,4,1625,"1608",269,126.7,0.5,376.85,376.58,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C4",0.28000000000003,0.270000000000039,0.00999999999999091,0.939999999999998,0.909999999999968,0.0300000000000296,0.6804,184.254,30,150,245.145089917098,167.029674991599,748.083305700343,434.794143007751,188.3718940665,128.347242256085,"grav",NA,NA,NA,NA,NA,NA,0.28000000000003,0.939999999999998
"C4-2","19022017",5.14513888888889,5,1619,"1559",210,99.2,0.4,376.55,376.35,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C4",0.229999999999961,0.199999999999989,0.0299999999999727,1.16999999999996,1.10999999999996,0.0600000000000023,0.7015,184.254,30,150,206.157897312017,144.808395161845,954.24120301236,579.602538169595,207.454487861149,145.719139785504,"grav",NA,NA,NA,NA,NA,NA,0.229999999999961,1.16999999999996
"C4-2","20022017",5.93194444444444,6,1107,"1052",182,85,0.3,376.33,376.16,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C4",0.189999999999998,0.169999999999959,0.0200000000000387,1.35999999999996,1.27999999999992,0.0800000000000409,0.7284,184.254,30,150,175.627862204671,128.079138162375,1129.86906521703,707.68167633197,223.216347373986,162.783723701518,"grav",NA,NA,NA,NA,NA,NA,0.189999999999998,1.35999999999996
"C4-2","21022017",7.13194444444444,7,1554,"1540",118,56.2,0.4,376.17,376.07,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C4",0.0900000000000318,0.100000000000023,-0.00999999999999091,1.44999999999999,1.37999999999994,0.07000000000005,0.72402035029191,184.254,30,150,82.7709390490933,60.0001049923856,1212.64000426612,767.681781324356,68.9757825409111,50.0000874936546,"grav",NA,NA,NA,NA,NA,NA,0.0900000000000318,1.44999999999999
"C4-2","23022017",9.11111111111111,9,1518,"1510",97,45.7,0.2,376.05,375.96,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C4",0.110000000000014,0.0900000000000318,0.0199999999999818,1.56,1.46999999999997,0.0900000000000318,0.71679696969697,184.254,30,150,100.326658741468,72.0028307454303,1312.96666300759,839.684612069786,50.6913644167415,36.3803776397964,"grav",NA,NA,NA,NA,NA,NA,0.110000000000014,1.56
"C4-2","26022017",11.9569444444444,12,1139,"1128",75,35.2,0,375.95,375.88,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C4",0.0799999999999841,0.0699999999999932,0.00999999999999091,1.63999999999999,1.53999999999996,0.100000000000023,0.706410508757298,184.254,30,150,72.1061130632846,51.0018591018911,1385.07277607088,890.686471171677,25.3374335800707,17.9215903139881,"grav",NA,NA,NA,NA,NA,NA,0.0799999999999841,1.63999999999999
"C4-2","02032017",16.1291666666667,16,1536,"1536",75,35.3,0.3,375.87,375.79,NA,2017-03-02 15:36:00,2017-02-14 12:30:00,"C4",0.089999999999975,0.0799999999999841,0.00999999999999091,1.72999999999996,1.61999999999995,0.110000000000014,0.691183115559262,184.254,30,150,79.7432975267024,55.1915992855895,1464.81607359758,945.878070457267,19.1129075297023,13.2283460338297,"grav",NA,NA,NA,NA,NA,NA,0.089999999999975,1.72999999999996
"C4-2","07032017",20.9194444444444,21,1047,"1034",75,35.6,0.2,375.77,375.69,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C4",0.100000000000023,0.0799999999999841,0.0200000000000387,1.82999999999998,1.69999999999993,0.130000000000052,0.6737,184.254,30,150,86.9107005362754,58.6352317200013,1551.72677413385,1004.51330217727,18.1431442116899,12.2404658853004,"grav",NA,NA,NA,NA,NA,NA,0.100000000000023,1.82999999999998
"C4-2","17032017",30.96875,31,1202,"1145",78,35.6,0.2,375.66,375.6,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C4",0.089999999999975,0.0600000000000023,0.0299999999999727,1.91999999999996,1.75999999999993,0.160000000000025,0.6737,184.254,30,150,78.2196304826084,52.7717085479745,1629.94640461646,1057.28501072524,7.78358564680783,5.25127913130284,"grav",NA,NA,NA,NA,NA,NA,0.089999999999975,1.91999999999996
"C4-2","28032017",41.8819444444444,42,940,"0940",57,27.9,0.1,375.56,375.52,NA,2017-03-28 09:40:00,2017-02-14 12:30:00,"C4",0.0800000000000409,0.0400000000000205,0.0400000000000205,2,1.79999999999995,0.200000000000045,0.6737,184.254,30,150,69.5285604290401,46.9081853760144,1699.4749650455,1104.19319610126,6.37105485318599,4.29830015535862,"grav",NA,NA,NA,NA,NA,NA,0.0800000000000409,2
"C4-2","06042017",50.8645833333333,51,928,"0915",51,25.1,0.2,375.5,375.45,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C4",0.0699999999999932,0.0500000000000114,0.0199999999999818,2.06999999999999,1.84999999999997,0.220000000000027,0.6737,184.254,30,150,60.837490375373,41.0446622039876,1760.31245542088,1145.23785830524,6.77278594051312,4.56933232112424,"grav",NA,NA,NA,NA,NA,NA,0.0699999999999932,2.06999999999999
"C4-2","16042017",60.9166666666667,61,1046,"1030",45,22.2,0,375.4,375.37,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C4",0.0799999999999841,0.0299999999999727,0.0500000000000114,2.14999999999998,1.87999999999994,0.270000000000039,0.6737,184.254,30,150,69.5285604289907,46.9081853759811,1829.84101584987,1192.14604368123,6.91683088205504,4.66651377833594,"grav",NA,NA,NA,NA,NA,NA,0.0799999999999841,2.14999999999998
"C4-3","14022017",0,0,1230,"1230",0,0,0,400.185,400.185,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C4",0,0,0,0,0,0,NA,184.194,30,150,0,0,0,0,NA,NA,"grav",NA,NA,NA,NA,NA,NA,0,0
"C4-3","15022017",0.874305555555556,1,956,"0929",182,92.4,0.3,400.19,399.95,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C4",0.235000000000014,0.240000000000009,-0.00499999999999545,0.235000000000014,0.240000000000009,-0.00499999999999545,0.4739,184.194,30,150,173.537449719811,82.4286403164026,173.537449719811,82.4286403164026,198.486042570713,94.2789849528353,"grav",NA,NA,NA,NA,NA,NA,0.235000000000014,0.235000000000014
"C4-3","16022017",2.01388888888889,2,1309,"1250",209,106.5,0.4,399.96,399.71,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C4",0.240000000000009,0.25,-0.00999999999999091,0.475000000000023,0.490000000000009,-0.0149999999999864,0.5521,184.194,30,150,184.104167038585,101.842971202836,357.641616758396,184.271611519238,161.553930856528,89.3686036149197,"grav",NA,NA,NA,NA,NA,NA,0.240000000000009,0.475000000000023
"C4-3","17022017",2.85,3,915,"0854",169,86.3,0.4,399.71,399.53,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C4",0.180000000000007,0.180000000000007,0,0.65500000000003,0.670000000000016,-0.0149999999999864,0.5971,184.194,30,150,144.349962875939,86.3431721448132,501.991579634335,270.614783664051,172.644473871555,103.267581302767,"grav",NA,NA,NA,NA,NA,NA,0.180000000000007,0.65500000000003
"C4-3","18022017",4.15138888888889,4,1625,"1608",269,137.7,0.3,399.52,399.26,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C4",0.269999999999982,0.259999999999991,0.00999999999999091,0.925000000000011,0.930000000000007,-0.00499999999999545,0.6871,184.194,30,150,238.146549485343,163.85423040674,740.138129119677,434.469014070792,182.994146883081,125.907199458755,"grav",NA,NA,NA,NA,NA,NA,0.269999999999982,0.925000000000011
"C4-3","19022017",5.14513888888889,5,1619,"1559",234,118.7,0.3,399.25,399.02,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C4",0.240000000000009,0.230000000000018,0.00999999999999091,1.16500000000002,1.16000000000003,0.00499999999999545,0.7044,184.194,30,150,215.826628398784,152.224641343597,955.964757518461,586.693655414388,217.184028577393,153.182029025003,"grav",NA,NA,NA,NA,NA,NA,0.240000000000009,1.16500000000002
"C4-3","20022017",5.93194444444444,6,1107,"1052",175,87.8,0.3,399.01,398.85,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C4",0.169999999999959,0.159999999999968,0.00999999999999091,1.33499999999998,1.31999999999999,0.0149999999999864,0.7295,184.194,30,150,157.341815052599,114.916505025411,1113.30657257106,701.610160439799,199.975475441962,146.054516537151,"grav",NA,NA,NA,NA,NA,NA,0.169999999999959,1.33499999999998
"C4-3","21022017",7.13194444444444,7,1554,"1540",105,53.2,0.3,398.85,398.74,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C4",0.110000000000014,0.110000000000014,0,1.44499999999999,1.43000000000001,0.0149999999999864,0.724095496246872,184.194,30,150,101.173270326326,73.3474207859499,1214.47984289739,774.957581225749,84.3110586052718,61.1228506549583,"grav",NA,NA,NA,NA,NA,NA,0.110000000000014,1.44499999999999
"C4-3","23022017",9.11111111111111,9,1518,"1510",80,40.3,0.3,398.72,398.64,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C4",0.100000000000023,0.0800000000000409,0.0199999999999818,1.54500000000002,1.51000000000005,0.0349999999999682,0.715181818181818,184.194,30,150,91.0374627243209,65.1893628432669,1305.51730562171,840.146944069016,45.9978759028148,32.9377833313349,"grav",NA,NA,NA,NA,NA,NA,0.100000000000023,1.54500000000002
"C4-3","26022017",11.9569444444444,12,1139,"1128",55,28.3,0.2,398.61,398.55,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,"C4",0.089999999999975,0.0600000000000023,0.0299999999999727,1.63499999999999,1.57000000000005,0.0649999999999409,0.702364887406172,184.194,30,150,80.7491860802093,56.7891532939533,1386.26649170192,896.936097362969,28.3745309798686,19.9551929583438,"grav",NA,NA,NA,NA,NA,NA,0.089999999999975,1.63499999999999
"C4-3","02032017",16.1291666666667,16,1536,"1536",55,27.8,0.4,398.52,398.46,NA,2017-03-02 15:36:00,2017-02-14 12:30:00,"C4",0.0900000000000318,0.0600000000000023,0.0300000000000296,1.72500000000002,1.63000000000005,0.0949999999999704,0.68357422852377,184.194,30,150,79.0729717144095,54.126986625817,1465.33946341633,951.063083988787,18.9522435533871,12.9731792179055,"grav",NA,NA,NA,NA,NA,NA,0.0900000000000318,1.72500000000002
"C4-3","07032017",20.9194444444444,21,1047,"1034",45,23.1,0.3,398.41,398.37,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C4",0.089999999999975,0.0400000000000205,0.0499999999999545,1.815,1.67000000000007,0.144999999999925,0.662,184.194,30,150,77.2319526227798,51.2030767960371,1542.57141603911,1002.26616078482,16.1226459519865,10.6889577538842,"grav",NA,NA,NA,NA,NA,NA,0.089999999999975,1.815
"C4-3","17032017",30.96875,31,1202,"1145",35,17.1,0.1,398.3,398.25,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C4",0.120000000000005,0.0500000000000114,0.0699999999999932,1.935,1.72000000000008,0.214999999999918,0.662,184.194,30,150,102.975936830406,68.2707690614044,1645.54735286951,1070.53692984623,10.2470699354422,6.79358077868995,"grav",NA,NA,NA,NA,NA,NA,0.120000000000005,1.935
"C4-3","28032017",41.8819444444444,42,940,"0940",27,14.1,0.1,398.22,398.2,NA,2017-03-28 09:40:00,2017-02-14 12:30:00,"C4",0.0500000000000114,0.0200000000000387,0.0299999999999727,1.98500000000001,1.74000000000012,0.244999999999891,0.662,184.194,30,150,42.9066403460105,28.4461537755906,1688.45399321552,1098.98308362182,3.93162978671684,2.60658361036274,"grav",NA,NA,NA,NA,NA,NA,0.0500000000000114,1.98500000000001
"C4-3","06042017",50.8645833333333,51,928,"0915",39,20.1,0.1,398.15,398.11,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C4",0.089999999999975,0.0399999999999636,0.0500000000000114,2.07499999999999,1.78000000000009,0.294999999999902,0.662,184.194,30,150,77.2319526227798,51.2030767960371,1765.6859458383,1150.18616041786,8.59791355058391,5.70022656252752,"grav",NA,NA,NA,NA,NA,NA,0.089999999999975,2.07499999999999
"C4-3","16042017",60.9166666666667,61,1046,"1030",20,10.7,0.1,398.04,398.01,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,"C4",0.100000000000023,0.0300000000000296,0.0699999999999932,2.17500000000001,1.81000000000012,0.364999999999895,0.662,184.194,30,150,85.8132806920209,56.8923075511811,1851.49922653032,1207.07846796904,8.5368652294653,5.65975287555792,"grav",NA,NA,NA,NA,NA,NA,0.100000000000023,2.17500000000001
"C5-1","14022017",0,0,1230,"1230",0,0,0,398.945,398.945,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,"C5",0,0,0,0,0,0,NA,185.894,30,150,0,0,0,0,NA,NA,"grav",NA,NA,NA,NA,NA,NA,0,0
"C5-1","15022017",0.874305555555556,1,1002,"0929",192,94.8,0.2,398.92,398.7,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,"C5",0.245000000000005,0.220000000000027,0.0249999999999773,0.245000000000005,0.220000000000027,0.0249999999999773,0.3783,185.894,30,150,179.120597146818,67.9456602668712,179.120597146818,67.9456602668712,204.871850588894,77.7138608294635,"grav",NA,NA,NA,NA,NA,NA,0.245000000000005,0.245000000000005
"C5-1","16022017",2.01388888888889,2,1314,"1250",200,102.8,0.4,398.7,398.47,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,"C5",0.229999999999961,0.229999999999961,0,0.474999999999966,0.449999999999989,0.0249999999999773,0.5693,185.894,30,150,179.413054546142,102.332187817876,358.53365169296,170.277848084748,157.437415323854,89.7978979023413,"grav",NA,NA,NA,NA,NA,NA,0.229999999999961,0.474999999999966
"C5-1","17022017",2.85,3,920,"0854",179,89.7,0.4,398.48,398.26,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,"C5",0.210000000000036,0.220000000000027,-0.00999999999999091,0.685000000000002,0.670000000000016,0.0149999999999864,0.603,185.894,30,150,169.41700805187,102.335748623515,527.950659744829,272.613596708262,202.624993018848,122.394915297227,"grav",NA,NA,NA,NA,NA,NA,0.210000000000036,0.685000000000002
"C5-1","18022017",4.15138888888889,4,1631,"1608",258,128.5,0.3,398.25,397.98,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,"C5",0.279999999999973,0.269999999999982,0.00999999999999091,0.964999999999975,0.939999999999998,0.0249999999999773,0.6857,185.894,30,150,246.583912585736,169.314815739686,774.534572330566,441.928412447949,189.477499532263,130.103166843729,"grav",NA,NA,NA,NA,NA,NA,0.279999999999973,0.964999999999975
"C5-1","19022017",5.14513888888889,5,1624,"1559",212,106.7,0.2,397.97,397.76,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,"C5",0.220000000000027,0.210000000000036,0.00999999999999091,1.185,1.15000000000003,0.0349999999999682,0.7027,185.894,30,150,197.461543576383,138.936480436532,971.996115906949,580.864892884481,198.703440076863,139.8102947789,"grav",NA,NA,NA,NA,NA,NA,0.220000000000027,1.185
"C5-1","20022017",5.93194444444444,6,1112,"1052",166,82.4,0.3,397.75,397.58,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,"C5",0.180000000000007,0.170000000000016,0.00999999999999091,1.36500000000001,1.32000000000005,0.0449999999999591,0.7264,185.894,30,150,165.998539341934,120.725480192802,1137.99465524888,701.590373077283,210.977843470772,153.43750351071,"grav",NA,NA,NA,NA,NA,NA,0.180000000000007,1.36500000000001
"C5-1","21022017",7.13194444444444,7,1557,"1540",92,46.4,0.3,397.58,397.49,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,"C5",0.089999999999975,0.089999999999975,0,1.45499999999998,1.41000000000003,0.0449999999999591,0.721956296914095,185.894,30,150,82.573901490618,59.6871695879636,1220.5685567395,761.277542665246,68.811584575515,49.7393079899697,"grav",NA,NA,NA,NA,NA,NA,0.089999999999975,1.45499999999998
"C5-1","23022017",9.11111111111111,9,1523,"1510",71,35.5,0.2,397.47,397.4,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,"C5",0.0900000000000318,0.07000000000005,0.0199999999999818,1.54500000000002,1.48000000000008,0.0649999999999409,0.714627272727273,185.894,30,150,81.8817497681074,58.5878929783602,1302.45030650761,819.865435643606,41.3718314617806,29.6023038206451,"grav",NA,NA,NA,NA,NA,NA,0.0900000000000318,1.54500000000002
"C5-1","07032017",20.9194444444444,21,1051,"1034",49,24.7,0.1,397.18,397.14,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,"C5",0.259999999999991,0.0400000000000205,0.21999999999997,1.80500000000001,1.5200000000001,0.284999999999911,0.6709,185.894,30,150,225.278386741224,151.356641117033,1527.72869324883,971.222076760639,19.0779156026443,12.8177818871164,"grav",NA,NA,NA,NA,NA,NA,0.259999999999991,1.80500000000001
"C5-1","17032017",30.96875,31,1209,"1145",35,16.4,0.2,397.09,397.04,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,"C5",0.0999999999999659,0.0499999999999545,0.0500000000000114,1.90499999999997,1.57000000000005,0.334999999999923,0.6709,185.894,30,150,86.6455333619828,58.2140927373025,1614.37422661081,1029.43616949794,8.62204187970806,5.792847318203,"grav",NA,NA,NA,NA,NA,NA,0.0999999999999659,1.90499999999997
"C5-1","06042017",50.8645833333333,51,932,"0915",31,16.3,0.2,396.91,396.88,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,"C5",0.160000000000025,0.0300000000000296,0.129999999999995,2.065,1.60000000000008,0.464999999999918,0.6709,185.894,30,150,138.632853379241,93.1425483797304,1753.00707999006,1122.57871787767,6.96793399183622,4.68151028505451,"grav",NA,NA,NA,NA,NA,NA,0.160000000000025,2.065
