"descrip","elapsed.time","n","exper","mean.vol","se.vol","sd.vol","rsd.vol","mean.man","se.man","sd.man","rsd.man","mean.grav","se.grav","sd.grav","rsd.grav","mean.gd","se.gd","sd.gd","rsd.gd","mean.gd7","se.gd7","sd.gd7","rsd.gd7","mean.gd8","se.gd8","sd.gd8","rsd.gd8","mean.gd9","se.gd9","sd.gd9","rsd.gd9","mean.gd10","se.gd10","sd.gd10","rsd.gd10","mean.gd11","se.gd11","sd.gd11","rsd.gd11","mean.gd12","se.gd12","sd.gd12","rsd.gd12"
"B",6.75208333333333,3,2,353.467137940992,3.00043016435697,5.19689748922851,1.47026326676402,346.876104078078,2.22353236353059,3.85127102590869,1.11027279787535,347.644658792016,4.49723005602525,7.78943095036156,2.24063012428495,353.647101726562,17.5375978749429,30.376010562113,8.58935656868457,359.742910307835,18.7359484618681,32.4516146639474,9.02077948837915,332.215670095635,9.94650975696376,17.2278602570408,5.18574582953339,347.363513331981,24.9004642727915,43.1288692525284,12.4160620206848,353.647101726562,17.5375978749429,30.376010562113,8.58935656868457,321.305591471771,9.56148316516323,16.5609746377772,5.15427526857471,328.981759887877,34.4975236509568,59.7514636987661,18.1625460691591
"B",11.1263888888889,3,2,367.38713400626,3.89814782631351,6.75179009058917,1.83778621122702,360.905243862194,2.44852831663883,4.24097544818955,1.17509388414675,357.895955560774,3.85310399396898,6.67377188440083,1.86472402962586,380.948511810042,25.6086352347077,44.3554573390123,11.6434258079291,379.186522529534,20.1997470340691,34.9869881630464,9.22685435380192,344.804171680854,11.3506085395433,19.6598306873141,5.70173805945451,361.473329189749,27.6370898746089,47.8688438361699,13.2427042248094,380.948511810042,25.6086352347077,44.3554573390123,11.6434258079291,329.973015711447,10.8368875844197,18.7700398921273,5.68835601652385,337.146734206986,36.3026987279636,62.8781186486989,18.6500749581919
"B",14.7868055555556,3,2,372.233455982304,4.12448544194013,7.14381834051848,1.91917685681055,366.81493242424,2.39372567983975,4.1460544968648,1.13028509212097,366.02559126517,3.70834751860456,6.42304631434508,1.75480798819115,389.326591821998,26.1571990561857,45.3055977490063,11.6369132498712,378.136131281843,17.3540510788147,30.0580981856525,7.94901510304201,349.25479449408,11.98652169692,20.7612645850921,5.94444655088164,367.120552527371,29.2328394667326,50.6327632058856,13.7918628791862,389.326591821998,26.1571990561857,45.3055977490063,11.6369132498712,331.676597220918,11.7118073863333,20.2854454415898,6.11603158364482,338.630769828066,37.5674014626833,65.0686480417049,19.2152201865006
"B",20.0701388888889,3,2,379.840505570262,5.3008334645057,9.18131288298523,2.41714950047288,374.51002683676,3.11157900613938,5.38941293039808,1.43905704632768,373.143767438881,2.84867542170163,4.93405056465991,1.32229210165438,399.803518954853,27.9831628700449,48.4682598473927,12.12301982086,390.424068164424,19.3124202302249,33.4500930558706,8.56763088739277,356.173337497104,13.3727124848938,23.1622174588468,6.50307449221549,374.357832280443,31.6079939331941,54.7466514176209,14.6241501304048,399.803518954853,27.9831628700449,48.4682598473927,12.12301982086,336.563146383438,12.8745147900074,22.2993137390898,6.6255958142502,343.393637631127,39.1860856823982,67.872291351661,19.765156925991
"B",31.0743055555556,3,2,388.954204579072,8.65637082516257,14.9932740783385,3.85476590864065,384.253173470584,6.55127164145304,11.3471353371818,2.95303620649225,378.539643901414,4.72939784241333,8.19155735226652,2.16398928995662,401.391286344288,40.211457990537,69.6482882860316,17.3517190471075,404.055248181958,31.4114313515401,54.4061950393294,13.4650385768108,364.730716193748,17.4473990191284,30.2197815610578,8.28550495456621,382.915210977087,35.7902056550671,61.9904546079151,16.1890812458804,401.391286344288,40.211457990537,69.6482882860316,17.3517190471075,341.435095470764,16.4686433172514,28.5245269572092,8.35430432770248,348.265586718454,42.1638576823079,73.0299437488606,20.9696124262486
"C",0,3,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"C",1.00486111111111,3,2,132.10528540581,5.44440167748304,9.42998032221385,7.13823091426371,129.689060485199,4.68840381541145,8.12055361469242,6.26155635973566,116.222764787368,2.71846119896683,4.70851291501516,4.05128283054484,88.2510736608414,9.95650196281368,17.2451672652525,19.5410282842877,88.2510736608414,9.95650196281368,17.2451672652525,19.5410282842877,88.2510736608414,9.95650196281368,17.2451672652525,19.5410282842877,115.297804133313,9.32004055950362,16.1427837776629,14.0009464178501,88.2510736608414,9.95650196281368,17.2451672652525,19.5410282842877,88.2510736608414,9.95650196281368,17.2451672652525,19.5410282842877,108.415249142695,4.69661406702872,8.13477418763645,7.50334870044856
"C",1.82152777777778,3,2,246.636040623007,8.0208988045846,13.892604251909,5.63283622978055,239.346896597988,6.18966709711831,10.7208178941463,4.47919653295241,224.665183149404,2.7113328718265,4.69616629023513,2.09029553418259,213.829778522143,12.710894854275,22.0159156972701,10.2960007953197,216.24285777553,13.3584071034731,23.1374398114045,10.6997475197179,196.433526992122,15.6093258574796,27.0361454570534,13.7635086387965,225.163624026979,15.5859163483657,26.9955989978878,11.989325147233,213.829778522143,12.710894854275,22.0159156972701,10.2960007953197,193.627711077338,15.0572731134064,26.0799620558607,13.4691268676124,219.955302078187,8.89398909432927,15.4048409933418,7.00362339429576
"C",2.97916666666667,3,2,348.770759407402,5.46610808230226,9.46757691821039,2.7145558114725,336.056076766332,3.89569635925188,6.74754402508535,2.00786252402068,323.69665383163,3.59783252672426,6.23162873341033,1.92514462526749,321.739172930356,12.6125320150459,21.8455462621485,6.78983104953691,324.152252183743,13.3102428227621,23.0540168301029,7.11209521908085,293.438653922476,16.73913489463,28.9930321122483,9.88044067292786,321.182332160568,19.5951086636645,33.9397237853,10.5671204131903,321.739172930356,12.6125320150459,21.8455462621485,6.78983104953691,287.507428414739,15.8662747069017,27.4811939191988,9.55842917545639,314.569854355316,9.31386948026559,16.1320951548851,5.12830296086269
"C",4.62291666666667,3,2,415.919624304731,4.51162025258501,7.81435550193397,1.87881384894901,401.636946656097,2.61027255282372,4.5211246830932,1.12567449800987,404.286669450432,7.43321065409215,12.8746985162499,3.18454687950783,396.337460636684,10.6274639747554,18.4073075598842,4.64435219681592,398.750539890071,10.3930977330577,18.0013733216849,4.51444487740319,353.44113590574,17.8962002312205,30.9971280628998,8.77009632267775,386.740737063528,24.1755770128727,41.8733276885898,10.8272348050346,396.337460636684,10.6274639747554,18.4073075598842,4.64435219681592,344.751890192033,15.6084135666135,27.0345653229219,7.84174535137809,375.760313695424,10.2845358474542,17.8133386200542,4.74061202601959
"C",6.75208333333333,3,2,456.622256603596,4.35931765421277,7.5505596634285,1.65356803227034,439.483413964393,3.11927534797534,5.40274338549038,1.22933954133889,451.549757996305,7.5248636608244,13.0334461805766,2.8863809468996,445.140416702231,8.5163971151011,14.7508325007881,3.31374818985611,430.29135124843,13.3125004861208,23.0579272177466,5.35867782395515,389.23261038235,19.7464513544247,34.2018570150509,8.78699679902303,427.965351991387,27.7028161173685,47.9826850280202,11.2118153501795,445.140416702231,8.5163971151011,14.7508325007881,3.31374818985611,375.576017745982,15.1143808349087,26.1788755310071,6.97032672323423,412.011741075892,10.5948342020228,18.350791135672,4.45394859082227
"C",11.1263888888889,3,2,494.723654695157,6.41054339814497,11.1033868697123,2.24436142568402,461.232050547845,13.5341653673605,23.4418620543075,5.08244429814961,474.700372222634,5.44765311865532,9.43561198352206,1.98769845899695,506.66738750137,13.5999503089599,23.5558049155305,4.64916540843411,491.818322047569,16.174747015101,28.015483629728,5.69630743179558,428.325086382573,23.3287949391135,40.4066581139003,9.43364266967303,470.065806628315,34.9588522888081,60.5505083385112,12.8812833192075,506.66738750137,13.5999503089599,23.5558049155305,4.64916540843411,408.547562735107,16.9660316294227,29.3860287849807,7.19280482014134,446.037653087251,13.2849706953992,23.0102442214951,5.1588120559396
"C",14.7847222222222,1,2,499.105690148348,NA,NA,NA,448.179012421971,NA,NA,NA,496.984326698543,NA,NA,NA,507.603239969932,NA,NA,NA,470.482901193533,NA,NA,NA,413.527185223614,NA,NA,NA,442.75771001625,NA,NA,NA,507.603239969932,NA,NA,NA,394.321475022153,NA,NA,NA,430.992010565654,NA,NA,NA
"C",14.7868055555556,2,2,514.111947069626,6.18666331006498,8.74926315892992,1.70182062657747,487.941729987951,3.73428953197185,5.28108290194246,1.08231835429875,489.020015393795,5.49776622233743,7.77501555438629,1.58991765360059,556.209952191918,15.3360993528895,21.6885196987576,3.89934045827249,518.067335482824,10.9837789526544,15.533409160952,2.99833787947186,459.600894563006,26.0381273703685,36.8234728659732,8.01205421956051,511.252926866061,32.5298459111227,46.0041492694166,8.99831509061832,556.209952191918,15.3360993528895,21.6885196987576,3.89934045827249,433.528730322309,19.1283966689968,27.0516379957476,6.23987203238778,471.529468146016,5.60728150889433,7.92989355792223,1.68173870216455
"C",20.0701388888889,3,2,529.29956875057,8.62453735015394,14.9381368822421,2.82224618423628,492.776639688833,14.4503949648974,25.0288182686398,5.07914057866955,502.146992468982,7.13880158511772,12.3647670505771,2.4623799875374,579.641400752999,21.9339736995673,37.9907568595301,6.55418277752023,545.246161381364,19.8941899622243,34.4577477899992,6.31966811150062,466.289982631344,27.4556318769454,47.5545493647772,10.1984925981939,510.574570665557,43.8604348637003,75.9685016259942,14.8790217904832,579.641400752999,21.9339736995673,37.9907568595301,6.55418277752023,439.865146354644,19.1730007245105,33.2086113884071,7.54972556103193,477.096961432666,16.7063066114685,28.9361718578874,6.06505054465143
"C",31.0743055555556,3,2,549.763433958282,17.7836472155072,30.8021805211393,5.60280633787599,509.876014039182,22.4289749005898,38.8481240895086,7.61913151822107,517.178458904918,6.84879562725249,11.8624619970569,2.29368833771125,594.840257173271,29.6746074696989,51.3979278321815,8.64062699394769,573.380017420685,46.2191786994334,80.0539657915239,13.961764163258,489.323310381045,37.2508660593088,64.5203926406659,13.1856364231703,533.607898415258,54.9588044843213,95.1914416900887,17.8392115208178,594.840257173271,29.6746074696989,51.3979278321815,8.64062699394769,457.659628037419,27.8204961714016,48.186512860643,10.528897440065,494.891443115442,26.6424986322596,46.1461612716579,9.32450174954704
"CB",0,3,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"CB",1.00486111111111,3,2,91.1644325360951,9.29747850445694,16.1037051519989,17.6644604743444,90.7466252849987,8.63013371495968,14.9478300704233,16.4720506393248,107.340787546279,19.2275379196467,33.3030725812853,31.0255526743987,73.3773366422674,8.46828733271221,14.6675039133495,19.9891473096893,28.3109470975717,27.6725290625332,47.9302263102339,169.29926838917,28.3109470975717,27.6725290625332,47.9302263102339,169.29926838917,45.0852788986406,41.5685156574214,71.9987811138762,159.694656155375,73.3773366422674,8.46828733271221,14.6675039133495,19.9891473096893,73.3773366422674,8.46828733271221,14.6675039133495,19.9891473096893,87.5998691135503,6.12303595196453,10.6054093653734,12.1066497846319
"CB",1.82152777777778,3,2,194.422361770228,17.130099444687,29.6702025769053,15.2606944524056,189.763920688873,15.8348226939429,27.4267174347537,14.4530727101287,220.854079393392,17.7363227612704,30.7202121619606,13.9097327277532,176.096650820237,10.8169141199097,18.7354448367927,10.6392965167283,115.916353257669,36.3381402389695,62.9395051464582,54.2973475076038,93.1408803751102,44.8006183810577,77.5969472464961,83.3113740539993,99.2676138734811,84.9982551025274,147.221296392278,148.307479798915,176.096650820237,10.8169141199097,18.7354448367927,10.6392965167283,168.035849231493,13.0804773570721,22.6560513697032,13.4828677769178,192.831850918492,12.0513609321826,20.873569434891,10.8247518941848
"CB",2.97916666666667,3,2,282.765872576151,29.8369756422106,51.6791577565037,18.2763065732362,270.841807277543,26.6516569371957,46.1620239211185,17.0439063249251,325.178411653537,19.0740054588808,33.0371465586277,10.1596986068766,265.689454324648,19.7605406927887,34.2262604649423,12.8820545595012,180.81645707047,67.441133734889,116.811470148875,64.6022336912341,148.610250519242,63.3972340032037,109.807230352882,73.8894053197655,145.956950525533,121.315103083313,210.123922265753,143.962943531761,265.689454324648,19.7605406927887,34.2262604649423,12.8820545595012,246.050542276827,22.520775478185,39.0071273540677,15.853298673157,275.211246364757,22.0074494813571,38.1180206467158,13.8504589293547
"CB",4.62291666666667,3,2,346.876188918957,42.5700990566064,73.7335744492822,21.2564531105677,332.925479046016,38.808294111947,67.2179371569684,20.1900849852581,409.411617664836,21.7569407061391,37.6841267202965,9.20445954495275,340.298868823293,37.1642856283869,64.3704309353679,18.9158521619399,230.733171877496,108.522223512187,187.966004873453,81.4646647224399,187.196309030229,82.4843442994705,142.867075155687,76.3193867955039,181.130346241062,149.052625299281,258.166720019881,142.530904057508,340.298868823293,37.1642856283869,64.3704309353679,18.9158521619399,301.311410124948,33.778152847951,58.5054769184785,19.4169470363626,333.337609158478,32.4067453466208,56.1301294482936,16.8388228349018
"CB",6.75208333333333,3,2,372.567841951472,49.4936278172359,85.7254780303569,23.009360545273,362.854318414179,48.1890068036019,83.4658081501208,23.0025671225026,447.96284836799,18.4740759028524,31.9980380866243,7.1430115696422,376.977121159668,46.7308121310822,80.9401408899903,21.4708363841816,237.726847935305,127.994155359281,221.692380154139,93.2550875425185,201.52610395172,95.1915034263936,164.876520383381,81.8139770234828,195.855056333294,163.025824986759,282.369011822898,144.172439103324,376.977121159668,46.7308121310822,80.9401408899903,21.4708363841816,321.222028195333,40.4898233274174,70.1304311925745,21.8323854022641,355.596354709002,39.7298470881866,68.8141137336816,19.3517489204845
"CB",11.1263888888889,3,2,400.035143974492,63.2124459582904,109.487168070461,27.3693873449885,391.076083957834,62.4744238767805,108.208876328178,27.6695202716219,481.476036761185,18.9768178218328,32.8688126333929,6.82667674480673,419.424919912216,64.0736171482619,110.978760325506,26.4597440583009,256.561699455877,159.212860934541,275.764764357022,107.484774594911,220.181874106249,109.76849981802,190.124618755425,86.348896577963,214.868985017164,179.692383568502,311.2363380738,144.84935461902,419.424919912216,64.0736171482619,110.978760325506,26.4597440583009,345.243299728007,53.9317789973781,93.4125813660349,27.0570294744686,378.948987873446,52.1055004961339,90.2493742131092,23.8157053062902
"CB",14.0611111111111,3,2,412.271968370736,65.4229507558828,113.315874690266,27.485709285082,401.761602523458,65.8005829831302,113.969952894434,28.3675573222006,498.075721732139,17.8015573616034,30.8332018041489,6.19046471426501,421.875607533968,66.1049367796683,114.497109133514,27.1400164145056,261.99769131098,156.740085019578,271.481790836574,103.619917213063,226.266603546664,115.448835177994,199.963248202931,88.3750606888356,220.608812064127,187.304403308484,324.420743011666,147.057019153597,421.875607533968,66.1049367796683,114.497109133514,27.1400164145056,355.951412620032,55.6484154873135,96.3858829847297,27.0783819272601,389.659430153573,53.8414313011123,93.2560945657558,23.932718509854
"CB",20.0701388888889,3,2,419.530779094354,72.8981641180997,126.263324031043,30.0963195843721,408.345502060867,74.1934326311328,128.506794905061,31.470113973707,513.221539912226,19.3512609011841,33.517367071372,6.53077949088113,435.445619656997,74.8615143218154,129.663946336929,29.7772995027637,261.428235372645,181.077776129568,313.635908377995,119.970173814979,232.271750931417,121.398881098872,210.269030045259,90.5271644967902,227.07803448287,194.120803146147,336.227093855203,148.066762432968,435.445619656997,74.8615143218154,129.663946336929,29.7772995027637,361.369734321124,62.8432184974719,108.847647348774,30.1208532455705,395.056690239647,60.8371828793902,105.373091736463,26.6729040008264
"CB",31.0743055555556,3,2,426.353274856601,82.2759088801461,142.50605441932,33.4244071344944,414.600657976792,83.8696548830521,145.266503470713,35.0376924579905,528.160530043708,21.4120004283986,37.0866726336729,7.02185614487393,442.183980949083,84.0815117307644,145.633450294882,32.9350353177204,271.811265563969,185.491722859599,321.281088376311,118.200063455684,238.327371416308,127.813219318055,221.378989737816,92.8886130125241,233.133654967761,201.929632005667,349.752382187502,150.022261794792,442.183980949083,84.0815117307644,145.633450294882,32.9350353177204,365.953835633571,71.8826586588242,124.504416980214,34.0218915220991,399.640791552094,69.4951057386186,120.369054016659,30.1193112818086
"Cellulose",0,3,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"Cellulose",1.00486111111111,3,2,7.77230604014024,2.59518088778044,4.49498515246742,57.8333525372389,8.7366369060028,3.42131813004268,5.92589683009046,67.8281230391854,20.8356374949962,5.99504996528656,10.3837311337904,49.8363975485948,1.26230166236266,9.45704201756107,16.3800772637295,1297.63571990159,-18.3910833990603,27.5000811990908,47.631537849095,-258.992560772841,-18.3910833990603,27.5000811990908,47.631537849095,-258.992560772841,0.928364552944875,14.2866094700261,24.7451334699799,2665.45436181138,1.26230166236266,9.45704201756107,16.3800772637295,1297.63571990159,1.26230166236266,9.45704201756107,16.3800772637295,1297.63571990159,-0.0197378059305477,3.84639869864595,6.66215797222159,-33753.2854242463
"Cellulose",1.82152777777778,3,2,32.6130154361123,4.90691833555821,8.49903186577813,26.0602454330769,34.6022263042085,6.49831064551749,11.255404201402,32.5279769643986,37.1529089756444,8.43921021914053,14.6171408753059,39.3431935165242,42.8038993750201,15.1891379319445,26.3083586212995,61.4625279599007,25.8799662440489,30.8769548042698,53.4804545040032,206.648084466884,7.23736230031616,41.7529418349259,72.3182166235598,999.234439602403,19.2490356068945,26.7754866505305,46.376503276101,240.928970277815,42.8038993750201,15.1891379319445,26.3083586212995,61.4625279599007,33.1759164914311,13.3609588687976,23.1418595985955,69.7549971364701,27.6436052328627,6.57936779401625,11.3957993009185,41.2239981179126
"Cellulose",2.97916666666667,3,2,170.176219048059,15.4765908364941,26.8062416567627,15.7520491445356,168.264171488735,17.1794657187603,29.7557074717806,17.6839235640682,173.826269451368,6.65762578820017,11.5313461229435,6.6338339764978,201.323784717628,17.9423672917735,31.0770917574137,15.4363737007039,164.746466525256,51.4874549886177,89.1788879927015,54.1309867662807,143.162937624632,76.5209846129783,132.538233194875,92.5785928913984,122.531240446641,76.9345440336899,133.254539123496,108.751481367337,201.323784717628,17.9423672917735,31.0770917574137,15.4363737007039,191.794144767795,25.4545271031092,44.0885342252241,22.9874245006812,186.293469531062,15.8572107899744,27.4654947545651,14.7431334140167
"Cellulose",4.62291666666667,3,2,247.806472516151,22.6966681280101,39.3117823602428,15.8639045869476,244.18956053559,23.9965661647581,41.5632718045493,17.0209044618398,272.082456513091,6.92606456340365,11.9962957203175,4.40906623457374,292.954867994801,16.8233152703233,29.1388367999492,9.94652759976202,236.724164741028,73.7649705359568,127.764676787098,53.9719622316,212.550977075701,100.11412314074,173.402747834968,81.5817222864188,184.416280996159,111.221160598574,192.640701033508,104.459703879139,292.954867994801,16.8233152703233,29.1388367999492,9.94652759976202,276.114565136257,31.0961928385669,53.8601859183573,19.5064631566171,280.474723825316,23.208024636287,40.1974778133594,14.3319430945924
"Cellulose",6.75208333333333,3,2,290.144365358883,30.1277173664326,52.1827371947364,17.9850941203669,285.897933201292,30.9650962651449,53.6331199924923,18.7595340029026,319.927971976496,8.87877729734663,15.3784933880934,4.80686114849103,350.201756705402,32.5319374775995,56.3469685798564,16.0898589173146,265.790143687284,110.578551313635,191.527669102577,72.0597334594619,246.664920936044,119.039238527105,206.182009223257,83.5878926119032,217.854147833345,133.068299249932,230.481055177662,105.796037151414,350.201756705402,32.5319374775995,56.3469685798564,16.0898589173146,314.620440260271,37.9376943126617,65.7100140715469,20.8854879286254,328.556948495046,30.7017653284015,53.177017430848,16.1850229235526
"Cellulose",11.1263888888889,3,2,311.589379489868,36.9448917916854,63.9904296633335,20.5367813781388,307.455318794205,37.0241969536986,64.1277902332429,20.8575966370472,333.930571339561,7.78924955287366,13.4913759784103,4.04017395720606,402.033163790412,36.5782020545826,63.3553044080573,15.7587259246816,297.96816571087,132.894696242997,230.180365949304,77.2499858836117,264.88701593451,136.091708855093,235.717754225892,88.9880364253752,235.256699943264,152.369249675049,263.911281948333,112.180134300948,402.033163790412,36.5782020545826,63.3553044080573,15.7587259246816,334.994105694742,44.7627789272832,77.531407390028,23.1441109177835,352.240923298194,37.9387093457311,65.7117721603944,18.6553486020604
"Cellulose",14.7868055555556,3,2,315.493349522368,40.4059558966687,69.9851685414174,22.1827714109884,313.146345965319,41.3673426873692,71.6503393086364,22.8807840908262,346.510253396094,8.66148816289681,15.0021375672937,4.32949311607955,402.620930989059,40.3450610194039,69.8796955200742,17.3562003715036,282.834617039565,135.471802622531,234.644045135167,82.9615722400567,267.346559717161,143.643550087359,248.797926930871,93.0619519451031,239.224773031111,161.408923216992,279.568455806814,116.864341541441,402.620930989059,40.3450610194039,69.8796955200742,17.3562003715036,338.126861578578,47.8557649505737,82.8886163294676,24.5140584047343,355.721473460035,41.6541749239817,72.1471473156978,20.2819207437595
"Cellulose",20.0701388888889,3,2,322.338457228672,44.3437116716517,76.8055616114858,23.8276134569319,319.957405987852,45.4658742996242,78.7492042974891,24.6124024084878,348.893402323225,7.33631325056548,12.7068672902202,3.6420486044182,404.113728128185,44.1229823524585,76.4232472159231,18.9113217137928,283.49862019617,145.463220883674,251.949689203137,88.8715751169433,273.043864615107,151.64599826241,262.658573754995,96.1964752898764,244.313070377131,170.388247451505,295.121101598626,120.796280421291,404.113728128185,44.1229823524585,76.4232472159231,18.9113217137928,345.663683117319,51.6043897916974,89.3814250128087,25.8579160549164,362.804309425762,45.9109002354148,79.5200118289643,21.9181552597395
"Cellulose",31.0743055555556,3,2,330.519315411957,52.3633210662553,90.6959325397959,27.4404333758084,329.223001583856,52.9608564181552,91.7308941286051,27.8628448459851,364.516547434692,10.6189016950899,18.3924772564751,5.0457180574965,404.346736199055,58.6804758567385,101.63756559619,25.1362398894584,271.6913305648,169.979272820452,294.412736758635,108.362948551432,278.307511724488,164.957659001265,285.715046487813,102.661636661341,249.576717486512,184.640048923816,319.805945848053,128.139334898231,404.346736199055,58.6804758567385,101.63756559619,25.1362398894584,353.345633041758,59.4668397166121,102.999587754727,29.1498120036352,370.486259350201,54.59668663146,94.5642351706052,25.5243569185162
"Ethanol",0,3,2,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA
"Ethanol",1.00486111111111,3,2,60.6016708133611,4.39666018252676,7.6152388197514,12.5660542317464,64.140055172343,5.34269566434132,9.25382034001712,14.4275216401861,29.1594249457876,9.63180052850642,16.6827678837419,57.2122664104592,0.172146671061467,24.315714673155,42.1160532362526,24465.2150265599,18.130250656037,19.3585992694218,33.5300774980043,184.939955514842,18.130250656037,19.3585992694218,33.5300774980043,184.939955514842,57.6910079921955,7.9039388860041,13.6900237304785,23.729909056764,0.172146671061467,24.315714673155,42.1160532362526,24465.2150265599,0.172146671061467,24.315714673155,42.1160532362526,24465.2150265599,43.9588844444632,3.59041832265756,6.21878695526912,14.1468261396074
"Ethanol",1.82152777777778,3,2,149.272829275826,6.68002542584671,11.5701434334184,7.7510043117352,151.017608907335,7.32869144786055,12.69366594069,8.40542108468881,110.44241249434,11.880997294757,20.5784909591074,18.632779286818,102.036003038906,10.9618109154838,18.9864134485811,18.6075629024215,122.761900580278,9.93354784822499,17.2054095725422,14.0152681664381,96.7918059795361,21.3128627899612,36.914961206957,38.1385188894622,143.431071564868,11.0526721561107,19.1437897337855,13.3470311034577,102.036003038906,10.9618109154838,18.9864134485811,18.6075629024215,65.8479842884015,27.9383714528539,48.3906788370749,73.4884740360967,127.614455814189,5.25204061968304,9.09680119670655,7.12834697187583
"Ethanol",2.97916666666667,3,2,521.934388268656,10.8644532829638,18.8177850825518,3.60539284352839,517.664044302623,10.8192343770622,18.7394636400675,3.62000487503679,504.99744235191,7.63766214906928,13.2288188932337,2.61958136493197,451.127935635798,26.3249532356934,45.5961565110957,10.1071454257947,471.85383317717,10.4074911664089,18.0263034795445,3.82031515102178,430.975395155362,19.4998563463022,33.7747419320899,7.83681442415394,477.696192222293,15.5696576131196,26.9674380423748,5.64531149325672,451.127935635798,26.3249532356934,45.5961565110957,10.1071454257947,384.426395676021,40.0074238612808,69.2948908076818,18.0255288364956,467.645914400394,6.88457061809683,11.9244260988396,2.54988351905711
"Ethanol",4.62291666666667,3,2,667.945038772055,5.86141392351947,10.1522667197274,1.51992546248883,660.225949175859,6.36463663159417,11.0238740176351,1.66971232066778,654.888645648464,21.5296615675325,37.2904677047293,5.69416922289204,601.843276729033,25.408736715693,44.0092229477211,7.31240584540671,640.527278255401,19.450726758703,33.689646990213,5.25967404260647,562.608323767058,26.2148377552963,45.405430904348,8.07052241963409,611.776456786491,24.0619747895437,41.6765628659311,6.81238423015617,601.843276729033,25.408736715693,44.0092229477211,7.31240584540671,504.319208838337,39.7265560132692,68.8084134247131,13.6438216547826,597.335552775108,3.33761532324481,5.78091931598044,0.967784236033395
"Ethanol",6.75208333333333,3,2,687.520316978827,6.70359484589991,11.6109668664555,1.68881799995055,679.019958000032,7.24248335378743,12.5443491417317,1.84741979877579,695.333243990022,21.4923073886592,37.2257683690457,5.35365865084108,619.328200846398,34.6956952969702,60.0947070582809,9.7032085695683,638.028665683817,21.4790920838902,37.2028787897483,5.83091023815921,576.913792519893,28.000202992337,48.4977742049698,8.40641614635995,632.293900979169,27.5092635022212,47.6474420646472,7.53564789900085,619.328200846398,34.6956952969702,60.0947070582809,9.7032085695683,511.815565350576,41.2780249563505,71.4956364604951,13.9690234726494,609.944542800808,3.76152380877419,6.51515035067689,1.06815454414264
"Ethanol",11.1263888888889,3,2,707.113534184609,7.91646708105687,13.711723200837,1.93911197254177,701.096932025172,7.23392475227993,12.529525209079,1.78713165565943,699.328716613854,20.0837908673268,34.7861461907978,4.97421961437993,662.20143163102,32.2262341668166,55.8174749135384,8.42907795835754,680.901896468439,26.2482367778056,45.4632797082572,6.6769207053258,596.861644074775,29.9011660396696,51.7903387862608,8.67710956138646,656.305438833216,35.7832085793029,61.9783353171872,9.44351999084034,662.20143163102,32.2262341668166,55.8174749135384,8.42907795835754,523.412042043062,39.493755808098,68.4051916413442,13.0690901520597,622.387235255439,6.99370884069953,12.1134590454352,1.94628976291001
"Ethanol",14.7868055555556,3,2,713.642017354502,8.60973455084768,14.9124976817494,2.0896328017555,710.740339143265,7.13849123323664,12.3642295053509,1.73962681226942,718.383612777132,19.6498246798352,34.0344947052954,4.7376490916496,654.178949023449,30.4943155262005,52.8177038334157,8.07389230611309,673.550259930857,27.1953255299505,47.1036855462493,6.99334383021168,604.478574843684,30.4602254798249,52.7586581410608,8.72796164110597,667.020772660385,40.0411460528792,69.3532993568727,10.3974721926965,654.178949023449,30.4943155262005,52.8177038334157,8.07389230611309,525.798806532455,38.478547953734,66.6468000573428,12.6753425890914,624.755322196696,7.75145356563908,13.4259114081978,2.14898712042838
"Ethanol",20.0701388888889,3,2,725.057821580905,11.1108924222391,19.2446301927501,2.65422006630994,723.511158056592,9.06192567354147,15.6957156809867,2.16938128820938,729.856653357807,16.2011005272021,28.061129251645,3.84474528286423,654.785025879822,28.3518911360452,49.1069159382919,7.49970051198223,678.06434870494,30.4957924339485,52.8202619126733,7.78985976973376,616.677630021899,32.4124869107901,56.1400741291496,9.10363395655458,680.561798551739,46.1781457604176,79.9828946563646,11.7524807925704,654.785025879822,28.3518911360452,49.1069159382919,7.49970051198223,534.251347547608,36.529100268133,63.2702576191842,11.8427885881085,633.556618590235,12.2708108663247,21.2536678705427,3.35465959109315
