"id.exper","descrip","exper","elapsed.time","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","temperature","pressure","vBg","cvBg","xCH4","vCH4","cvCH4","rvBg","rvCH4"
"A1-E2","A","2",0,"A1","17012017",1520,"1520",185,826.2,0,0,826.2,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,20,1.01325,0,0,0,0,0,NA,NA
"A1-E2","A","2",1.00486111111111,"A1","18012017",1613,"1527",220,826.2,0.959,790,825.3,NA,"17-02-2017 11:40:12",2017-01-18 15:27:00,2017-01-17 15:20:00,0.900000000000091,0.900000000000091,0,0.900000000000091,0.900000000000091,0,20,1.01325,719.727322910867,719.727322910867,0.590792416050932,425.970113402165,425.970113402165,716.245573594782,423.909442501118
"A1-E2","A","2",1.82152777777778,"A1","19012017",1114,"1103",233,825.3,0.966,790,824.3,NA,"06-02-2017 15:30:33",2017-01-19 11:03:00,2017-01-17 15:20:00,1,1,0,1.90000000000009,1.90000000000009,0,20,1.01325,719.378427744964,1439.10575065583,0.479906193032721,346.01949841368,771.989611815845,880.871544177507,423.697344996342
"A1-E2","A","2",2.97916666666667,"A1","20012017",1523,"1450",265,824.3,0.564,449,823.8,NA,"02-02-2017 18:22:23",2017-01-20 14:50:00,2017-01-17 15:20:00,0.5,0.5,0,2.40000000000009,2.40000000000009,0,20,1.01325,409.100401831743,1848.20615248757,0.613266015816437,251.311502381726,1023.30111419757,353.392068768872,217.089720113789
"A1-E2","A","2",4.62291666666667,"A1","22012017",625,"0617",280,823.8,0.338,260,823.5,NA,"10-02-2017 21:06:28",2017-01-22 06:17:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,2.70000000000005,2.70000000000005,0,20,1.01325,236.859034306137,2085.06518679371,0.577997851856766,137.156596246777,1160.45771044435,144.096750908677,83.4412752832103
"A1-E2","A","2",6.75208333333333,"A1","24012017",1018,"0923",313,823.4,0.241,184,823.2,NA,"03-02-2017 09:13:31",2017-01-24 09:23:00,2017-01-17 15:20:00,0.299999999999955,0.199999999999932,0.100000000000023,3,2.89999999999998,0.100000000000023,20,1.01325,167.317362363474,2252.38254915719,0.160505659338886,26.9541288154555,1187.4118392598,78.5834970004574,12.6594734162609
"A1-E2","A","2",11.1263888888889,"A1","28012017",1829,"1822",328,823.2,0.251,200,823,NA,"09-02-2017 14:30:48",2017-01-28 18:22:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3.20000000000005,3.10000000000002,0.100000000000023,20,1.01325,182.306609517307,2434.68915867449,0.712767261370978,130.105263263167,1317.51710252297,41.6766975241977,29.7430670104715
"A1-E2","A","2",14.7868055555556,"A1","01022017",1053,"1013",367,823,0.13,95,822.9,NA,"20-02-2017 14:51:03",2017-02-01 10:13:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,3.30000000000007,3.20000000000005,0.100000000000023,20,1.01325,86.5781947624254,2521.26735343692,0.666661937063353,57.8024693005753,1375.31957182355,23.6525517848402,15.7912266728948
"A1-E2","A","2",20.0701388888889,"A1","06022017",1759,"1701",391,822.9,0.137,97,822.8,NA,"08-02-2017 16:25:28",2017-02-06 17:01:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,3.40000000000009,3.30000000000007,0.100000000000023,20,1.01325,88.4082387609166,2609.67559219783,0.685674441932476,60.7025342329785,1436.02210605652,16.7334205856625,11.4894386560843
"A1-E2","A","2",31.0743055555556,"A1","17022017",1707,"1707",397,822.8,0.169,123,822.6,"Initial mass (822.4) below final mass even after removing 123 mL biogas. Must be data recording error but which one? Suspect mass.init, so set to previous mass.final value. This is the most consitent explanation.","27-02-2017 12:44:19",2017-02-17 17:07:00,2017-01-17 15:20:00,0.199999999999932,0.199999999999932,0,3.60000000000002,3.5,0.100000000000023,20,1.01325,111.849915575398,2721.52550777323,0.16437629013557,18.4527633657345,1454.47486942226,10.164324020483,1.6768887572042
"A2-E2","A","2",0,"A2","17012017",1520,"1520",186,842.7,0,0,842.7,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,20,1.01325,0,0,0,0,0,NA,NA
"A2-E2","A","2",1.00486111111111,"A2","18012017",1616,"1527",221,842.7,0.937,763,841.8,NA,"17-02-2017 13:26:51",2017-01-18 15:27:00,2017-01-17 15:20:00,0.900000000000091,0.900000000000091,0,0.900000000000091,0.900000000000091,0,20,1.01325,695.021728931237,695.021728931237,0.555477406623078,386.819236814722,386.819236814722,691.659495273657,384.947961999447
"A2-E2","A","2",1.82152777777778,"A2","19012017",1118,"1103",234,841.8,1.009,821,840.8,NA,"06-02-2017 14:38:54",2017-01-19 11:03:00,2017-01-17 15:20:00,1,1,0,1.90000000000009,1.90000000000009,0,20,1.01325,747.744109721577,1442.76583865281,0.521775534245482,390.970504865929,777.789741680651,915.605032312135,478.739393713383
