"id.exper","descrip","exper","elapsed.time","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","xCH4.oa","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","temperature","pressure","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method","pres.resid","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","massloss","cmassloss","temp.vol","temp.grav","pres.vol","pres.grav","xCH4.lim.flag"
"B3-E2","FIB","2",6.75208333333333,"B3","24012017",940,"0923",306,845.1,0.178,135,844.9,NA,"03-02-2017 11:34:15",NA,2017-01-24 09:23:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3,3,0,0.294527415922533,NA,NA,NA,122.832082143265,36.2891354835137,2175.55436978547,1073.32438801386,57.6902147052516,17.0438209707305,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"B3-E2","FIB","2",11.1263888888889,"B3","28012017",1851,"1822",336,844.9,0.21,155,844.7,NA,NA,NA,2017-01-28 18:22:00,2017-01-17 15:20:00,0.199999999999932,0.199999999999932,0,3.19999999999993,3.19999999999993,0,0.46198283515278,NA,NA,NA,141.132803991424,65.3543748111108,2316.68717377689,1138.67876282497,32.2640479040563,14.9405143241784,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"B3-E2","FIB","2",14.7868055555556,"B3","01022017",1043,"1013",363,844.7,0.11,78,844.6,NA,"20-02-2017 11:33:16",NA,2017-02-01 10:13:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,3.29999999999995,3.29999999999995,0,0.469228502330341,NA,NA,NA,71.0239200419159,33.4038183886976,2387.71109381881,1172.08258121367,19.4032337052474,9.12568743686673,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"B3-E2","FIB","2",20.0701388888889,"B3","06022017",1749,"1701",387,844.6,0.107,75,844.5,NA,"08-02-2017 12:05:12",NA,2017-02-06 17:01:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,3.39999999999998,3.39999999999998,0,0.424305365825476,NA,NA,NA,68.278811764692,29.0440324895717,2455.9899055835,1201.12661370324,12.9234344034117,5.4972932156918,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"B3-E2","FIB","2",31.0743055555556,"B3","17022017",1724,"1707",402,844.5,0.146,105,844.3,NA,"27-02-2017 15:02:03",NA,2017-02-17 17:07:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3.60000000000002,3.60000000000002,0,0.424305365825476,NA,NA,NA,136.557623529384,58.0880649791433,2592.54752911288,1259.21467868239,12.4096287947945,5.27873365959652,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,"low"
"C1-E2","FIC","2",0,"C1","17012017",1520,"1520",191,1037.8,0,0,1037.8,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C1-E2","FIC","2",1.00486111111111,"C1","18012017",1553,"1527",214,1037.8,1.107,670,1037,NA,"17-02-2017 14:19:52",NA,2017-01-18 15:27:00,2017-01-17 15:20:00,0.799999999999955,0.799999999999955,0,0.799999999999955,0.799999999999955,0,0.546335378421078,NA,NA,NA,610.283020586093,334.080597563027,610.283020586093,334.080597563027,607.330718482359,332.464450926578,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C1-E2","FIC","2",1.82152777777778,"C1","19012017",1130,"1103",241,1037,0.946,567,1036.4,NA,"06-02-2017 13:10:28",NA,2017-01-19 11:03:00,2017-01-17 15:20:00,0.599999999999909,0.599999999999909,0,1.39999999999986,1.39999999999986,0,0.665321558502722,NA,NA,NA,516.732093399883,344.295845003523,1127.01511398598,678.37644256655,632.733175591693,421.586748983906,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C1-E2","FIC","2",2.97916666666667,"C1","20012017",1507,"1450",259,1036.4,0.878,538,1035.8,NA,"02-02-2017 17:46:16",NA,2017-01-20 14:50:00,2017-01-17 15:20:00,0.600000000000136,0.600000000000136,0,2,2,0,0.615353946351742,NA,NA,NA,490.196046720051,302.151247978457,1617.21116070603,980.527690545007,423.444695427039,261.006476957995,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C1-E2","FIC","2",4.62291666666667,"C1","22012017",637,"0617",286,1035.8,0.654,389,1035.4,NA,"10-02-2017 17:52:30",NA,2017-01-22 06:17:00,2017-01-17 15:20:00,0.399999999999864,0.399999999999864,0,2.39999999999986,2.39999999999986,0,0.691534512027165,NA,NA,NA,354.553459283076,245.516444965871,1971.7646199891,1226.04413551088,215.697921997309,149.363616709275,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C1-E2","FIC","2",6.75208333333333,"C1","24012017",1004,"0923",310,1035.3,0.444,270,1035,NA,"03-02-2017 10:05:42",NA,2017-01-24 09:23:00,2017-01-17 15:20:00,0.400000000000091,0.299999999999955,0.100000000000136,2.79999999999995,2.69999999999982,0.100000000000136,0.294527415922533,NA,NA,NA,245.66416428653,72.5782709670274,2217.42878427563,1298.62240647791,115.380429410503,34.087641941461,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C1-E2","FIC","2",11.1263888888889,"C1","28012017",1855,"1822",337,1035,0.166,290,1034.7,NA,"09-02-2017 12:13:54",NA,2017-01-28 18:22:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,3.09999999999991,2.99999999999977,0.100000000000136,0.686098816492102,NA,NA,NA,264.313781300593,181.594125283201,2481.74256557623,1480.21653176111,60.4241697210437,41.5138181311017,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C1-E2","FIC","2",14.7868055555556,"C1","01022017",1010,"1013",352,1034.7,0.234,142,1034.5,NA,"20-02-2017 13:57:20",NA,2017-02-01 10:13:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3.29999999999995,3.19999999999982,0.100000000000136,0.358502461649336,NA,NA,NA,129.23733479012,46.4619692481409,2610.97990036635,1526.67850100925,35.3067277741934,12.6930820939713,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C1-E2","FIC","2",20.0701388888889,"C1","06022017",1717,"1701",376,1034.5,0.267,156,1034.4,NA,"08-02-2017 15:15:19",NA,2017-02-06 17:01:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,3.39999999999986,3.29999999999973,0.100000000000136,0.358502461649336,NA,NA,NA,64.6186673949868,23.230984624044,2675.59856776133,1549.90948563329,12.2306625984202,4.39703179003988,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,"high"
"C1-E2","FIC","2",31.0743055555556,"C1","17022017",1753,"1707",415,1034.3,0.234,140,1034.1,"Ask Jinmi about pres.init","27-02-2017 13:42:36",NA,2017-02-17 17:07:00,2017-01-17 15:20:00,0.300000000000182,0.200000000000045,0.100000000000136,3.70000000000005,3.49999999999977,0.200000000000273,0.358502461649336,NA,NA,NA,193.856002185254,69.6929538722377,2869.45456994659,1619.60243950553,17.6165999713976,6.33332409289551,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,"low"
"C2-E2","FIC","2",0,"C2","17012017",1520,"1520",192,1022.1,0,0,1022.1,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",1.00486111111111,"C2","18012017",1557,"1527",215,1022.1,1.082,690,1021.3,NA,"17-02-2017 11:57:55",NA,2017-01-18 15:27:00,2017-01-17 15:20:00,0.800000000000068,0.800000000000068,0,0.800000000000068,0.800000000000068,0,0.576653393972554,NA,NA,NA,628.583742434252,363.145836890442,628.583742434252,363.145836890442,625.542908849566,361.389084396846,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",1.82152777777778,"C2","19012017",1132,"1103",242,1021.3,0.971,618,1020.6,NA,"06-02-2017 12:52:47",NA,2017-01-19 11:03:00,2017-01-17 15:20:00,0.699999999999932,0.699999999999932,0,1.5,1.5,0,0.600072589238037,NA,NA,NA,563.050038946784,338.461590300087,1191.63378138104,701.60742719053,689.449027281776,414.44276363276,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",2.97916666666667,"C2","20012017",1509,"1450",260,1020.6,0.901,575,1020,NA,"02-02-2017 18:04:21",NA,2017-01-20 14:50:00,2017-01-17 15:20:00,0.600000000000023,0.600000000000023,0,2.10000000000002,2.10000000000002,0,0.678218746070538,NA,NA,NA,524.052382139146,355.921940734435,1715.68616352018,1057.52936792496,452.690720024217,307.455065781395,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",4.62291666666667,"C2","22012017",639,"0617",287,1020,0.683,420,1019.5,NA,"10-02-2017 18:09:50",NA,2017-01-22 06:17:00,2017-01-17 15:20:00,0.5,0.5,0,2.60000000000002,2.60000000000002,0,0.549448388946408,NA,NA,NA,382.570682981818,210.616950934838,2098.256846502,1268.1463188598,232.742620825441,128.131985359597,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",6.75208333333333,"C2","24012017",1009,"0923",311,1019.5,0.444,275,1019.2,NA,"03-02-2017 11:52:03",NA,2017-01-24 09:23:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,2.89999999999998,2.89999999999998,0,0.636669283848836,NA,NA,NA,250.588239914474,159.795195787571,2348.84508641647,1427.94151464737,117.693106809146,75.0505811918143,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",11.1263888888889,"C2","28012017",1858,"1822",338,1019.2,0.495,310,1018.9,"mass.init originally entered as 1018.2. Must be mistake.","09-02-2017 11:39:14",NA,2017-01-28 18:22:00,2017-01-17 15:20:00,0.300000000000068,0.300000000000068,0,3.20000000000005,3.20000000000005,0,0.744563855102094,NA,NA,NA,282.614503148751,210.659364610616,2631.45958956522,1638.60087925799,64.6078559349424,48.1583560945051,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",14.7868055555556,"C2","01022017",1013,"1013",353,1018.8,0.248,150,1018.7,NA,"20-02-2017 14:33:04",NA,2017-02-01 10:13:00,2017-01-17 15:20:00,0.199999999999932,0.0999999999999091,0.100000000000023,3.39999999999998,3.29999999999995,0.100000000000023,0.42430536582614,NA,NA,NA,136.557623529384,58.0880649792342,2768.01721309461,1696.68894423722,37.3065789949371,15.8692493967174,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",20.0701388888889,"C2","06022017",1720,"1701",377,1018.7,0.268,162,1018.5,NA,"08-02-2017 11:48:19",NA,2017-02-06 17:01:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3.60000000000002,3.5,0.100000000000023,0.510823999094105,NA,NA,NA,147.538056638279,75.5272085756471,2915.55526973289,1772.21615281287,27.9251842217564,14.2953707083244,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C2-E2","FIC","2",31.0743055555556,"C2","17022017",1756,"1707",416,1018.5,0.357,220,1018.3,NA,"27-02-2017 14:02:09",NA,2017-02-17 17:07:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,3.80000000000007,3.70000000000005,0.100000000000023,0.795942222365723,NA,NA,NA,200.61014999794,159.816402625415,3116.16541973083,1932.03255543829,18.2303809161324,14.5232626391895,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",0,"C3","17012017",1520,"1520",193,1049.3,0,0,1049.3,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",1.00486111111111,"C3","18012017",1600,"1527",216,1049.3,1.059,655,1048.6,NA,"17-02-2017 13:09:08",NA,2017-01-18 15:27:00,2017-01-17 15:20:00,0.700000000000045,0.700000000000045,0,0.700000000000045,0.700000000000045,0,0.656122467178977,NA,NA,NA,596.906374365878,392.232283055883,596.906374365878,392.232283055883,594.018783059339,390.334822115046,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",1.82152777777778,"C3","19012017",1135,"1103",243,1048.6,0.904,554,1048,NA,"06-02-2017 12:35:13",NA,2017-01-19 11:03:00,2017-01-17 15:20:00,0.599999999999909,0.599999999999909,0,1.29999999999995,1.29999999999995,0,0.643569194542722,NA,NA,NA,504.836624198579,325.403439440644,1101.74299856446,717.635722496527,618.167294937036,398.453191151809,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",2.97916666666667,"C3","20012017",1513,"1450",261,1048,0.776,472,1047.5,NA,NA,NA,2017-01-20 14:50:00,2017-01-17 15:20:00,0.5,0.5,0,1.79999999999995,1.79999999999995,0,0.664339582489394,NA,NA,NA,430.152559787031,286.186573186354,1531.89555835149,1003.82229568288,371.577496156764,247.215756081794,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",4.62291666666667,"C3","22012017",641,"0617",288,1047.5,0.586,351,1047.1,NA,"10-02-2017 18:44:58",NA,2017-01-22 06:17:00,2017-01-17 15:20:00,0.400000000000091,0.400000000000091,0,2.20000000000005,2.20000000000005,0,0.594014992621633,NA,NA,NA,319.782087771573,190.292490243428,1851.67764612306,1194.11478592631,194.544235906661,115.767294444671,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",6.75208333333333,"C3","24012017",1016,"0923",312,1047.1,0.403,240,1046.8,"Labeled C5 on data sheet but see mass.","03-02-2017 11:16:30",NA,2017-01-24 09:23:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,2.5,2.5,0,0.497305462646297,NA,NA,NA,218.561976680196,108.931026964436,2070.23962280326,1303.04581289074,102.651417618879,51.1613433883846,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",11.1263888888889,"C3","28012017",1900,"1822",339,1046.8,0.475,294,1046.5,NA,"09-02-2017 11:04:12",NA,2017-01-28 18:22:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,2.79999999999995,2.79999999999995,0,0.698428178375909,NA,NA,NA,267.973925670225,187.407173148702,2338.21354847348,1490.45298603945,61.2609069638234,42.8427257237865,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",14.7868055555556,"C3","01022017",1015,"1013",354,1046.4,0.24,150,1046.3,NA,"20-02-2017 13:03:21",NA,2017-02-01 10:13:00,2017-01-17 15:20:00,0.200000000000045,0.100000000000136,0.0999999999999091,3,2.90000000000009,0.0999999999999091,0.424305365825476,NA,NA,NA,136.557623529384,58.0880649791433,2474.77117200287,1548.54105101859,37.306578994937,15.8692493966925,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"C3-E2","FIC","2",20.0701388888889,"C3","06022017",1722,"1701",378,1046.3,0.262,154,1046.2,NA,"08-02-2017 12:56:22",NA,2017-02-06 17:01:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,3.09999999999991,3,0.0999999999999091,0.419185420984913,NA,NA,NA,67.9792945570399,28.568338722206,2542.75046655991,1577.1093897408,12.866743449282,5.40725654048063,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,"high"
"C3-E2","FIC","2",31.0743055555556,"C3","17022017",1758,"1707",417,1046.2,0.344,222,1045.9,"Ask Jinmi about pres.init","27-02-2017 13:03:45",NA,2017-02-17 17:07:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,3.39999999999986,3.29999999999995,0.0999999999999091,0.408521561107999,NA,NA,NA,202.091327016853,82.7723115696799,2744.84179357676,1659.88170131048,18.3649823869915,7.52190639027762,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E1-E2","Ethanol","2",0,"E1","17012017",1520,"1520",200,851.1,0,0,851.1,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E1-E2","Ethanol","2",1.00486111111111,"E1","18012017",1543,"1527",211,851.1,0.283,211,850.9,NA,"17-02-2017 13:44:37",NA,2017-01-18 15:27:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,0.200000000000045,0.200000000000045,0,0.761974060122708,NA,NA,NA,192.374825166269,146.737044928037,192.374825166269,146.737044928037,191.444193669265,146.027190529629,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E1-E2","Ethanol","2",1.82152777777778,"E1","19012017",1154,"1103",250,850.9,0.296,232,850.6,NA,"06-02-2017 10:32:54",NA,2017-01-19 11:03:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,0.5,0.5,0,0.459546791877136,NA,NA,NA,211.241687940932,97.304931233433,403.616513107201,244.04197616147,258.663291356243,119.148895387877,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E1-E2","Ethanol","2",2.97916666666667,"E1","20012017",1459,"1450",256,850.6,1.024,814,849.8,NA,"02-02-2017 20:29:36",NA,2017-01-20 14:50:00,2017-01-17 15:20:00,0.800000000000068,0.800000000000068,0,1.30000000000007,1.30000000000007,0,0.73137211215615,NA,NA,NA,742.048217892837,543.35032072098,1145.66473100004,787.392296882451,641.001459967418,469.360804941939,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E1-E2","Ethanol","2",4.62291666666667,"E1","22012017",657,"0617",295,849.8,0.439,334,849.5,NA,"10-02-2017 16:25:47",NA,2017-01-22 06:17:00,2017-01-17 15:20:00,0.299999999999955,0.299999999999955,0,1.60000000000002,1.60000000000002,0,0.80547952407364,NA,NA,NA,304.575369366543,245.537651803715,1450.24010036658,1032.92994868617,185.293000375083,149.376518207583,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E1-E2","Ethanol","2",6.75208333333333,"E1","24012017",923,"0923",301,849.4,0.123,85,849.3,NA,"03-02-2017 14:15:41",NA,2017-01-24 09:23:00,2017-01-17 15:20:00,0.200000000000045,0.100000000000023,0.100000000000023,1.80000000000007,1.70000000000005,0.100000000000023,0.764335270981711,NA,NA,NA,192.925429960056,147.611516451024,1643.16553032664,1180.54146513719,90.6107694528641,69.3283051824769,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,"low"
"E1-E2","Ethanol","2",11.1263888888889,"E1","28012017",1903,"1822",340,849.3,0.137,96,849.2,NA,"09-02-2017 10:13:52",NA,2017-01-28 18:22:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,1.89999999999998,1.79999999999995,0.100000000000023,0.679805704697933,NA,NA,NA,87.4945697052593,59.5625337835441,1730.6601000319,1240.10399892073,20.0019336998846,13.6164547782669,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E1-E2","Ethanol","2",14.7868055555556,"E1","01022017",1029,"1013",358,849.2,0.081,54,849.1,NA,"20-02-2017 11:16:02",NA,2017-02-01 10:13:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2,1.89999999999998,0.100000000000023,0.401581007946415,NA,NA,NA,66.9690892134861,26.9639287800418,1797.62918924538,1267.06792770077,18.2954825398255,7.36635504520207,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,"low"
"E1-E2","Ethanol","2",20.0701388888889,"E1","06022017",1737,"1701",382,849.1,0.073,48,849.1,NA,"08-02-2017 17:00:27",NA,2017-02-06 17:01:00,2017-01-17 15:20:00,0,0,0,2,1.89999999999998,0.100000000000023,0,NA,NA,NA,0,0,1797.62918924538,1267.06792770077,0,0,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E1-E2","Ethanol","2",31.0743055555556,"E1","17022017",1745,"1707",412,849.1,0.138,88,849,NA,"27-02-2017 13:23:21",NA,2017-02-17 17:07:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2.10000000000002,2,0.100000000000023,0.596851049219162,NA,NA,NA,80.1742809659953,47.9364380524507,1877.80347021138,1315.00436575323,7.28581121993142,4.35620792600839,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",0,"E2","17012017",1520,"1520",201,841.2,0,0,841.2,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",1.00486111111111,"E2","18012017",1547,"1527",212,841.3,0.24,187,841,NA,"17-02-2017 14:37:22",NA,2017-01-18 15:27:00,2017-01-17 15:20:00,0.200000000000045,0.299999999999955,-0.0999999999999091,0.200000000000045,0.299999999999955,-0.0999999999999091,0.655407276615209,NA,NA,NA,170.413958948478,111.85875773503,170.413958948478,111.85875773503,169.589565228617,111.317630365199,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",1.82152777777778,"E2","19012017",1156,"1103",251,841,0.284,223,840.8,NA,"06-02-2017 09:58:22",NA,2017-01-19 11:03:00,2017-01-17 15:20:00,0.200000000000045,0.200000000000045,0,0.400000000000091,0.5,-0.0999999999999091,0.806655648723385,NA,NA,NA,203.355258275164,164.176188524541,373.769217223642,276.034946259571,249.006438704283,201.032067581071,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",2.97916666666667,"E2","20012017",1502,"1450",257,840.8,1.034,830,839.9,NA,"02-02-2017 20:11:26",NA,2017-01-20 14:50:00,2017-01-17 15:20:00,0.899999999999977,0.899999999999977,0,1.30000000000007,1.39999999999998,-0.0999999999999091,0.642426137048133,NA,NA,NA,756.339900205461,486.6518971945,1130.1091174291,762.686843454071,653.347004376643,420.383162543539,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",4.62291666666667,"E2","22012017",659,"0617",296,840,0.489,389,839.6,NA,"10-02-2017 16:43:06",NA,2017-01-22 06:17:00,2017-01-17 15:20:00,0.299999999999955,0.399999999999977,-0.100000000000023,1.60000000000002,1.79999999999995,-0.199999999999932,0.916727612758237,NA,NA,NA,354.90235444898,325.467059954357,1485.01147187808,1088.15390340843,215.910177611547,198.002774116719,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",6.75208333333333,"E2","24012017",927,"0923",302,839.5,0.111,77,839.5,NA,"03-02-2017 10:58:45",NA,2017-01-24 09:23:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,1.70000000000005,1.79999999999995,-0.0999999999999091,0.45464306840019,NA,NA,NA,70.1088839495079,31.9505564223223,1555.12035582759,1120.10445983075,32.9278515614127,15.0061321748676,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",11.1263888888889,"E2","28012017",1905,"1822",341,839.5,0.158,116,839.4,NA,"09-02-2017 10:30:25",NA,2017-01-28 18:22:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,1.80000000000007,1.89999999999998,-0.0999999999999091,0.837133499568459,NA,NA,NA,105.795291553418,88.6277731109593,1660.91564738101,1208.73223294171,24.1856199137834,20.2609927416703,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",14.7868055555556,"E2","01022017",1031,"1013",359,839.3,0.086,58,839.3,NA,"20-02-2017 12:45:17",NA,2017-02-01 10:13:00,2017-01-17 15:20:00,0.100000000000023,0,0.100000000000023,1.90000000000009,1.89999999999998,1.13686837721616e-13,0.0819600841849535,NA,NA,NA,52.7231981937569,4.33857906119139,1713.63884557477,1213.0708120029,14.4036056533883,1.18526918006367,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",20.0701388888889,"E2","06022017",1740,"1701",383,839.3,0.098,66,839.2,NA,"08-02-2017 16:42:59",NA,2017-02-06 17:01:00,2017-01-17 15:20:00,0.0999999999999091,0.0999999999999091,0,2,1.99999999999989,1.13686837721616e-13,0.265032427309737,NA,NA,NA,60.0434869330209,15.9646747922848,1773.68233250779,1229.03548679519,11.3646978422122,3.02170500800343,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E2-E2","Ethanol","2",31.0743055555556,"E2","17022017",1748,"1707",413,839.2,0.159,118,839.1,NA,"27-02-2017 15:22:31",NA,2017-02-17 17:07:00,2017-01-17 15:20:00,0.100000000000023,0.100000000000023,0,2.10000000000002,2.09999999999991,1.13686837721616e-13,0.849933048981739,NA,NA,NA,107.625363738234,91.53429704371,1881.30769624602,1320.5697838389,9.7804192719334,8.31814891726256,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E3-E2","Ethanol","2",0,"E3","17012017",1520,"1520",202,871.6,0,0,871.6,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
"E3-E2","Ethanol","2",1.00486111111111,"E3","18012017",1549,"1527",213,871.6,0.278,205,871.3,NA,"17-02-2017 15:47:48",NA,2017-01-18 15:27:00,2017-01-17 15:20:00,0.300000000000068,0.300000000000068,0,0.300000000000068,0.300000000000068,0,0.31035399517899,NA,NA,NA,186.535713445917,58.0668581412088,186.535713445917,58.0668581412088,185.633329206718,57.7859541971947,"gd01",NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,1.01325,1.5,""
