"exper","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","xCH4.oa","xCH4.GC","date.time","start.time","time.d","temp.vol","temp.grav","pres.vol","pres.grav","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4"
"2","I2","01022017",1022,"1013",356,989.3,0.125,75,989.2,NA,"20-02-2017 11:51:05",0.6095,0.6095,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,0.699999999999932,0.100000000000023,0.599999999999909,84.0377666894213,588.264366826427,0.642426137048133,"",54.0724330215633,378.50703115125,22.7129099160598,14.614171086909
"2","I2","06022017",1730,"1701",380,989.2,0.147,86,989.1,NA,"08-02-2017 13:13:29",0.6402,0.629,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,0.799999999999955,0.100000000000023,0.699999999999932,84.0377666895169,672.302133515944,0.642426137048133,"",54.0724330216248,432.579464172875,15.8561823942485,10.2023458531367
"2","I2","17022017",1728,"1707",404,989.1,0.224,140,989,NA,"27-02-2017 15:42:45",0.6402,0.6402,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,0.899999999999977,0.100000000000023,0.799999999999955,84.0377666895169,756.339900205461,0.642426137048133,"",54.0724330216248,486.6518971945,7.63979697177426,4.91567572923861
"2","L1","17012017",1520,"1520",197,838.3,0,0,838.3,NA,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.520901882992896,"",0,0,NA,NA
"2","L1","18012017",1630,"1527",226,838.3,0.168,123,838.2,NA,"17-02-2017 10:11:23",0.3518,0.343,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,0.0999999999999091,0,0.0999999999999091,74.4661986751956,74.4661986751956,0.520901882992896,"",38.8708515002879,38.8708515002879,74.4661986751956,38.8708515002879
"2","L1","19012017",1104,"1103",230,838.2,0.171,123,838,NA,"06-02-2017 15:13:06",0.4861,0.4743,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,0.299999999999955,0,0.299999999999955,148.932397350561,223.398596025756,0.520901882992896,"",77.7417030006642,116.612554500952,186.165496688201,97.1771287508303
"2","L1","20012017",1537,"1450",271,838,0.623,499,837.4,NA,"02-02-2017 14:48:12",0.5111,0.5111,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.600000000000023,0.600000000000023,0,0.899999999999977,0,0.899999999999977,446.797192051597,670.195788077353,0.520901882992896,"",233.225109001949,349.837663502901,372.330993376331,194.354257501624
"2","L1","22012017",617,"0617",277,837.4,0.431,337,837,NA,"10-02-2017 20:48:37",0.5022,0.4906,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0.399999999999977,0.399999999999977,0,1.29999999999995,0,1.29999999999995,297.864794701037,968.06058277839,0.520901882992896,"",155.483406001284,505.321069504185,186.165496688148,97.1771287508027
"2","L1","24012017",1037,"0923",319,837,0.274,208,836.8,NA,"03-02-2017 14:33:44",0.5415,0.531,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,1.5,0,1.5,148.932397350561,1116.99298012895,0.520901882992896,"",77.7417030006642,583.062772504849,67.6965442502548,35.3371377275747
"2","L1","28012017",1822,"1822",325,836.8,0.224,170,836.6,"mass.init was entered as 856.8, assumed to be typo in second digit","09-02-2017 13:56:39",0.5364,0.5251,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.199999999999932,0.199999999999932,0,1.69999999999993,0,1.69999999999993,148.932397350476,1265.92537747943,0.520901882992896,"",77.7417030006201,660.804475505469,34.6354412442967,18.0794658140977
"2","L1","01022017",1046,"1013",364,836.5,0.118,80,836.4,NA,"20-02-2017 12:27:14",0.5341,0.5341,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.200000000000045,0.100000000000023,0.100000000000023,1.89999999999998,0.100000000000023,1.79999999999995,148.932397350561,1414.85777482999,0.520901882992896,"",77.7417030006642,738.546178506134,40.2519992839353,21.0112710812606
"2","L1","06022017",1753,"1701",388,836.4,0.105,70,836.4,NA,"08-02-2017 14:22:37",0.5518,0.5398,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0,0,0,1.89999999999998,0.100000000000023,1.79999999999995,0,1414.85777482999,0.520901882992896,"",0,738.546178506134,0,0
"2","L1","17022017",1740,"1707",409,836.3,0.149,107,836.2,NA,"27-02-2017 09:35:30",0.5556,0.5556,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.199999999999932,0.0999999999999091,0.100000000000023,2.09999999999991,0.200000000000045,1.89999999999986,148.932397350476,1563.79017218046,0.520901882992896,"",77.7417030006201,816.287881506754,13.5393088500433,7.06742754551092
"2","L3","17012017",1520,"1520",199,863.3,0,0,863.3,NA,NA,NA,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,0,20,30,1.01325,1.5,0,0,0,0,0,0,0,0,0.54402248610561,"",0,0,NA,NA
"2","L3","18012017",1636,"1527",228,863.3,0.155,112,863.2,NA,"17-02-2017 10:28:49",0.3284,0.3199,2017-01-18 15:27:00,2017-01-17 15:20:00,1,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,0.0999999999999091,0,0.0999999999999091,76.1162948169881,76.1162948169881,0.54402248610561,"",41.4915371580735,41.4915371580735,76.1162948169881,41.4915371580735
"2","L3","19012017",1108,"1103",232,863.2,0.19,135,863.1,NA,"06-02-2017 14:21:29",0.52,0.5082,2017-01-19 11:03:00,2017-01-17 15:20:00,1.8,20,30,1.01325,1.5,0.100000000000023,0.100000000000023,0,0.199999999999932,0,0.199999999999932,76.1162948170746,152.232589634063,0.54402248610561,"",41.4915371581207,82.9830743161941,95.1453685213433,51.8644214476508
"2","L3","20012017",1544,"1450",273,863.1,0.733,583,862.4,NA,"02-02-2017 15:05:01",0.5193,0.5193,2017-01-20 14:50:00,2017-01-17 15:20:00,3,20,30,1.01325,1.5,0.700000000000045,0.700000000000045,0,0.899999999999977,0,0.899999999999977,532.814063719436,685.046653353499,0.54402248610561,"",290.440760106797,373.423834422991,444.011719766197,242.033966755664
"2","L3","22012017",622,"0617",279,862.4,0.486,377,861.9,NA,"10-02-2017 20:30:50",0.5079,0.4963,2017-01-22 06:17:00,2017-01-17 15:20:00,4.6,20,30,1.01325,1.5,0.5,0.5,0,1.39999999999998,0,1.39999999999998,380.581474085287,1065.62812743879,0.54402248610561,"",207.457685790556,580.881520213547,237.863421303304,129.661053619098
"2","L3","24012017",1045,"0923",321,861.9,0.306,232,861.6,NA,"03-02-2017 14:51:39",0.5207,0.5102,2017-01-24 09:23:00,2017-01-17 15:20:00,6.8,20,30,1.01325,1.5,0.299999999999955,0.299999999999955,0,1.69999999999993,0,1.69999999999993,228.348884451137,1293.97701188992,0.54402248610561,"",124.474611474315,705.356131687862,103.79494747779,56.5793688519612
"2","L3","28012017",1827,"1822",327,861.6,0.255,192,861.4,NA,NA,NA,NA,2017-01-28 18:22:00,2017-01-17 15:20:00,11.1,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,1.89999999999998,0,1.89999999999998,152.232589634149,1446.20960152407,0.54402248610561,"",82.9830743162413,788.339206004104,35.4029278218952,19.2983893758701
"2","L3","01022017",1050,"1013",366,861.3,0.118,82,861.3,NA,"20-02-2017 15:09:00",0.5358,0.5358,2017-02-01 10:13:00,2017-01-17 15:20:00,14.8,20,30,1.01325,1.5,0.100000000000023,0,0.100000000000023,2,0.100000000000023,1.89999999999998,76.1162948170746,1522.32589634115,0.54402248610561,"",41.4915371581207,829.830743162224,20.5719715721823,11.2139289616542
"2","L3","06022017",1757,"1701",390,861.3,0.117,84,861.2,NA,"08-02-2017 11:31:45",0.5512,0.5391,2017-02-06 17:01:00,2017-01-17 15:20:00,20.1,20,30,1.01325,1.5,0.0999999999999091,0.0999999999999091,0,2.09999999999991,0.100000000000023,1.99999999999989,76.1162948169881,1598.44219115813,0.54402248610561,"",41.4915371580735,871.322280320298,14.3615650598091,7.82859191661763
"2","L3","17022017",1742,"1707",411,861.2,0.169,125,861,NA,"27-02-2017 09:52:59",0.5555,0.5555,2017-02-17 17:07:00,2017-01-17 15:20:00,31.1,20,30,1.01325,1.5,0.200000000000045,0.200000000000045,0,2.29999999999995,0.100000000000023,2.19999999999993,152.232589634149,1750.67478079228,0.54402248610561,"",82.9830743162413,954.305354636539,13.8393263303772,7.54391584693103
