"id.exper","exper","elapsed.time","id","date","time.orig","time","sheet.order","mass.init","pres.init","vol","mass.final","notes","inject.date.time","xCH4","xCH4.oa","date.time","start.time","descrip","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","temperature","pressure","vBg","cvBg","vCH4","cvCH4","rvBg","rvCH4","method"
"A1-E2","2",0,"A1","17012017",1520,"1520",185,826.2,0,0,826.2,NA,NA,0,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,"A",0,0,0,0,0,0,20,1.01325,0,0,0,0,NA,NA,"gd"
"A1-E2","2",1.00486111111111,"A1","18012017",1613,"1527",220,826.2,0.959,790,825.3,NA,"17-02-2017 11:40:12",0.590792416050932,0.5566,2017-01-18 15:27:00,2017-01-17 15:20:00,"A",0.900000000000091,0.900000000000091,0,0.900000000000091,0.900000000000091,0,20,1.01325,719.061209977331,719.061209977331,424.815909531014,424.815909531014,715.582683045858,422.760822200871,"gd"
"A1-E2","2",1.82152777777778,"A1","19012017",1114,"1103",233,825.3,0.966,790,824.3,NA,"06-02-2017 15:30:33",0.479906193032721,0.5135,2017-01-19 11:03:00,2017-01-17 15:20:00,"A",1,1,0,1.90000000000009,1.90000000000009,0,20,1.01325,719.061209977331,1438.12241995466,345.081927837723,769.897837368737,880.483114257957,422.54929939313,"gd"
"A1-E2","2",2.97916666666667,"A1","20012017",1523,"1450",265,824.3,0.564,449,823.8,NA,"02-02-2017 18:22:23",0.613266015816437,0.5491,2017-01-20 14:50:00,2017-01-17 15:20:00,"A",0.5,0.5,0,2.40000000000009,2.40000000000009,0,20,1.01325,408.681624404838,1846.8040443595,250.630551536144,1020.52838890488,353.030317422295,216.501496227983,"gd"
"A1-E2","2",4.62291666666667,"A1","22012017",625,"0617",280,823.8,0.338,260,823.5,NA,"10-02-2017 21:06:28",0.577997851856766,0.5605,2017-01-22 06:17:00,2017-01-17 15:20:00,"A",0.299999999999955,0.299999999999955,0,2.70000000000005,2.70000000000005,0,20,1.01325,236.653056448236,2083.45710080774,136.784958262418,1157.3133471673,143.971441185238,83.2151837337904,"gd"
"A1-E2","2",6.75208333333333,"A1","24012017",1018,"0923",313,823.4,0.241,184,823.2,NA,"03-02-2017 09:13:31",0.636593247298052,0.5753,2017-01-24 09:23:00,2017-01-17 15:20:00,"A",0.299999999999955,0.199999999999932,0.100000000000023,3,2.89999999999998,0.100000000000023,20,1.01325,167.47754764029,2250.93464844803,106.615075901846,1263.92842306915,78.65873078996,50.0736168619239,"gd"
"A1-E2","2",11.1263888888889,"A1","28012017",1829,"1822",328,823.2,0.251,200,823,NA,"09-02-2017 14:30:48",0.712767261370978,0.5765,2017-01-28 18:22:00,2017-01-17 15:20:00,"A",0.200000000000045,0.200000000000045,0,3.20000000000005,3.10000000000002,0.100000000000023,20,1.01325,182.040812652489,2432.97546110051,129.752731492062,1393.68115456121,41.6159343101419,29.6624755276344,"gd"
"A1-E2","2",14.7868055555556,"A1","01022017",1053,"1013",367,823,0.13,95,822.9,NA,"20-02-2017 14:51:03",0.666661937063353,0.5689,2017-02-01 10:13:00,2017-01-17 15:20:00,"A",0.100000000000023,0.100000000000023,0,3.30000000000007,3.20000000000005,0.100000000000023,20,1.01325,86.4693860099322,2519.44484711045,57.6458483740602,1451.32700293527,23.6228260015751,15.7484389411206,"gd"
"A1-E2","2",20.0701388888889,"A1","06022017",1759,"1701",391,822.9,0.137,97,822.8,NA,"08-02-2017 16:25:28",0.685674441932476,0.5839,2017-02-06 17:01:00,2017-01-17 15:20:00,"A",0.100000000000023,0.100000000000023,0,3.40000000000009,3.30000000000007,0.100000000000023,20,1.01325,88.2897941364571,2607.7346412469,60.5380553228485,1511.86505825812,16.7110020447553,11.4583070011701,"gd"
"A1-E2","2",31.0743055555556,"A1","17022017",1707,"1707",397,822.8,0.169,123,822.6,"Initial mass (822.4) below final mass even after removing 123 mL biogas. Must be data recording error but which one? Suspect mass.init, so set to previous mass.final value. This is the most consitent explanation.","27-02-2017 12:44:19",0.16437629013557,0.5813,2017-02-17 17:07:00,2017-01-17 15:20:00,"A",0.199999999999932,0.199999999999932,0,3.60000000000002,3.5,0.100000000000023,20,1.01325,111.955099781281,2719.68974102818,18.4027639638045,1530.26782222192,10.1738826003436,1.6723450781193,"gd"
"A2-E2","2",0,"A2","17012017",1520,"1520",186,842.7,0,0,842.7,NA,NA,0,NA,2017-01-17 15:20:00,2017-01-17 15:20:00,"A",0,0,0,0,0,0,20,1.01325,0,0,0,0,NA,NA,"gd"
"A2-E2","2",1.00486111111111,"A2","18012017",1616,"1527",221,842.7,0.937,763,841.8,NA,"17-02-2017 13:26:51",0.555477406623078,0.5691,2017-01-18 15:27:00,2017-01-17 15:20:00,"A",0.900000000000091,0.900000000000091,0,0.900000000000091,0.900000000000091,0,20,1.01325,694.485700269245,694.485700269245,385.771115722373,385.771115722373,691.126059701253,383.904911292479,"gd"
"A2-E2","2",1.82152777777778,"A2","19012017",1118,"1103",234,841.8,1.009,821,840.8,NA,"06-02-2017 14:38:54",0.521775534245482,0.5231,2017-01-19 11:03:00,2017-01-17 15:20:00,"A",1,1,0,1.90000000000009,1.90000000000009,0,20,1.01325,747.277535938467,1441.76323620771,389.911135543941,775.682251266314,915.033717475674,477.442206788499,"gd"
