"method","time.d","id","exper","descrip","descrip1","substrate","tare","m.inoc","m.sub","m.tot1","m.tot2","m.tot","m.tot.sd","m.gained","c.sub.vs","c.inoc.vs","m.sub.vs","m.inoc.vs","ISR","vol.tot","vol.hs","notes","cvCH4","vol.mi.mn","vol.mi.se","n","rsd.inoc","cvCH4.tot","cvCH4.inoc","fv.inoc","se.inoc","cvCH4.se"
"gd09",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,533.369597280648,0.894349671731528,0.186281942621832,2,29.4563142367971,716.817171267346,183.447573986698,0.255919614289316,38.2098540779279,0
"gd10",31.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,447.746838241454,0.712403182595421,0.122300858910917,2,24.2783212634694,591.137596095294,143.39075785384,0.242567481413793,24.6164156391356,0
"gd10",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,412.713197262968,0.712403182595421,0.122300858910917,2,24.2783212634694,551.439523259271,138.726325996303,0.251571242438997,23.8156555689323,0
"gd10",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,681.148875089313,0.712403182595421,0.122300858910917,2,24.2783212634694,833.662523096616,152.513648007303,0.182944109614998,26.1825755451788,0
"gd10",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,613.102035590589,0.712403182595421,0.122300858910917,2,24.2783212634694,757.657305702231,144.555270111643,0.190792418978475,24.8163317159037,0
"gd10",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,693.021530626294,0.712403182595421,0.122300858910917,2,24.2783212634694,848.311363842966,155.289833216672,0.183057589271453,26.6591734098382,0
"gd10",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,419.291270228855,0.712403182595421,0.122300858910917,2,24.2783212634694,482.166842084035,62.8755718551805,0.1304021064232,10.7940792942396,0
"gd10",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,401.564860743907,0.712403182595421,0.122300858910917,2,24.2783212634694,468.813638638116,67.2487778942085,0.143444585122488,11.5448435634544,0
"gd10",31.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",372.024351589073,0.712403182595421,0.122300858910917,2,24.2783212634694,445.793507338077,73.7691557490032,0.165478308980976,12.6642206683683,0
"gd10",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,423.808658632765,0.712403182595421,0.122300858910917,2,24.2783212634694,487.34500435967,63.5363457269053,0.13037241617032,10.907516760596,0
"gd10",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,373.181459033218,0.712403182595421,0.122300858910917,2,24.2783212634694,446.57017941834,73.3887203851219,0.164338605145357,12.5989099385745,0
"gd10",31.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,345.440873364971,0.712403182595421,0.122300858910917,2,24.2783212634694,418.14313856427,72.7022651992992,0.173869324865472,12.4810636671357,0
"gd10",31.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,491.000928320853,0.712403182595421,0.122300858910917,2,24.2783212634694,620.377459516688,129.376531195834,0.20854486121502,22.2105421125715,0
"gd10",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,561.392643424658,0.712403182595421,0.122300858910917,2,24.2783212634694,680.274564898495,118.881921473837,0.174755793628086,20.4088940931746,0
"gd10",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,557.026767816107,0.712403182595421,0.122300858910917,2,24.2783212634694,703.153769008503,146.127001192397,0.207816565355891,25.0861565368048,0
"gd11",31.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,423.755681395964,1.17325818084208,0.0849072367117222,2,10.2344878273218,659.906198152855,236.150516756892,0.357854673009439,17.0899194680934,0
"gd11",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,394.782130198687,1.17325818084208,0.0849072367117222,2,10.2344878273218,623.250785097665,228.468654898979,0.366575799600761,16.533992670559,0
"gd11",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,616.112820508995,1.17325818084208,0.0849072367117222,2,10.2344878273218,867.28784272427,251.175022215275,0.289609757962593,18.1772242593679,0
"gd11",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,651.790823232358,1.17325818084208,0.0849072367117222,2,10.2344878273218,889.859177481469,238.068354249111,0.267534864249989,17.2287109843901,0
"gd11",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,654.541917460304,1.17325818084208,0.0849072367117222,2,10.2344878273218,910.289044472414,255.747127012109,0.280951559908463,18.5081018024309,0
"gd11",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,378.616941049822,1.17325818084208,0.0849072367117222,2,10.2344878273218,482.166842084035,103.549901034213,0.214759481565856,7.49377767157524,0
"gd11",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,358.061496110392,1.17325818084208,0.0849072367117222,2,10.2344878273218,468.813638638116,110.752142527724,0.236239164989854,8.01499493929168,0
"gd11",20.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",326.385659105235,0.992955581128268,0.00904071946073537,2,1.28762135164742,429.205939398244,102.820280293009,0.239559313734488,0.936164040638185,0
"gd11",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,423.028214929462,1.17325818084208,0.0849072367117222,2,10.2344878273218,527.666345732474,104.638130803013,0.198303590231362,7.57253150775977,0
"gd11",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,325.706153713566,1.17325818084208,0.0849072367117222,2,10.2344878273218,446.57017941834,120.864025704774,0.270649567022591,8.74677936026108,0
"gd11",20.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,303.11804469908,0.992955581128268,0.00904071946073537,2,1.28762135164742,404.451280925383,101.333236226302,0.250544975390985,0.922624715729438,0
"gd11",31.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,442.525518983897,1.17325818084208,0.0849072367117222,2,10.2344878273218,655.595978721985,213.070459738087,0.325002694728918,15.4196444198435,0
"gd11",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,501.561798454262,1.17325818084208,0.0849072367117222,2,10.2344878273218,697.348665120488,195.786866666226,0.280758932308844,14.1688522650184,0
"gd11",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,508.444636450889,1.17325818084208,0.0849072367117222,2,10.2344878273218,749.101477660235,240.656841209347,0.321260668128731,17.4160365693693,0
"gd12",31.1,"L1","2","Cellulose","Cellulose","Cellulose",537.98,296.94,1.56,838.3,NA,838.3,NA,1.81999999999994,945.69,19.86,1.4752764,5.8972284,3.99737188231304,1120,824.5,NA,423.755681395964,1.17325818084208,0.0849072367117222,2,10.2344878273218,659.906198152855,236.150516756892,0.357854673009438,17.0899194680934,0
"gd12",31.1,"L3","2","Cellulose","Cellulose","Cellulose",537.02,322.27,1.75,863.3,NA,863.3,NA,2.25999999999999,945.69,19.86,1.6549575,6.4002822,3.86733931233884,1120,798.98,NA,394.782130198687,1.17325818084208,0.0849072367117222,2,10.2344878273218,623.250785097665,228.468654898979,0.366575799600761,16.533992670559,0
"gd12",31.1,"E1","2","Ethanol","Ethanol","Ethanol",539.62,308.28,1.44,851.1,NA,851.1,NA,1.75999999999999,1000,19.86,1.44,6.1224408,4.251695,1120,813.28,NA,616.112820508995,1.17325818084208,0.0849072367117222,2,10.2344878273218,867.28784272427,251.175022215275,0.289609757962593,18.1772242593679,0
"gd12",31.1,"E2","2","Ethanol","Ethanol","Ethanol",537.6,300.31,1.48,841.2,NA,841.2,NA,1.80999999999995,1000,19.86,1.48,5.9641566,4.02983554054054,1120,821.21,NA,651.790823232358,1.17325818084208,0.0849072367117222,2,10.2344878273218,889.859177481469,238.068354249111,0.267534864249989,17.2287109843901,0
"gd12",31.1,"E3","2","Ethanol","Ethanol","Ethanol",536.89,331.33,1.52,871.6,NA,871.6,NA,1.86000000000001,1000,19.86,1.52,6.5802138,4.32908802631579,1120,790.15,NA,654.541917460305,1.17325818084208,0.0849072367117222,2,10.2344878273218,910.289044472414,255.747127012109,0.280951559908463,18.5081018024309,0
"gd12",31.1,"A1","2","FI1","A","A",538.12,281.87,3.89,826.2,NA,826.2,NA,2.32000000000005,821,19.86,3.19369,5.5979382,1.75281201368949,1120,837.24,NA,378.616941049822,1.17325818084208,0.0849072367117222,2,10.2344878273218,482.166842084035,103.549901034213,0.214759481565856,7.49377767157524,0
"gd12",31.1,"A2","2","FI1","A","A",540.96,296.05,3.82,842.7,NA,842.7,NA,1.87,821,19.86,3.13622,5.879553,1.87472594397077,1120,823.13,NA,358.061496110392,1.17325818084208,0.0849072367117222,2,10.2344878273218,468.813638638116,110.752142527724,0.236239164989854,8.01499493929168,0
"gd12",31.1,"A3","2","FI1","A","A",527.29,296.7,3.49,839.3,NA,839.3,NA,11.8199999999999,821,19.86,2.86529,5.892462,2.05649759710186,1120,822.81,"May be error in tare. Check original data sheet.",305.171505840789,1.17325818084208,0.0849072367117222,2,10.2344878273218,426.662071282976,121.490565442187,0.284746579598379,8.79212126254863,0
"gd12",31.1,"B1","2","FI2","B","B",537.92,301.66,3.94,845.4,NA,845.4,NA,1.88,858.47,19.86,3.3823718,5.9909676,1.77123271900505,1120,817.4,NA,423.028214929462,1.17325818084208,0.0849072367117222,2,10.2344878273218,527.666345732474,104.638130803013,0.198303590231362,7.57253150775977,0
"gd12",31.1,"B2","2","FI2","B","B",537.39,310.41,3.51,853.2,NA,853.2,NA,1.8900000000001,858.47,19.86,3.0132297,6.1647426,2.04589202077757,1120,809.08,NA,325.706153713566,1.17325818084208,0.0849072367117222,2,10.2344878273218,446.57017941834,120.864025704774,0.270649567022591,8.74677936026108,0
"gd12",31.1,"B3","2","FI2","B","B",537.31,302.25,3.45,847.9,NA,847.9,NA,4.88999999999999,858.47,19.86,2.9617215,6.002685,2.02675538533924,1120,817.3,NA,282.256737977467,1.17325818084208,0.0849072367117222,2,10.2344878273218,401.990239307528,119.73350133006,0.29785176261074,8.66496471599981,0
"gd12",31.1,"C1","2","FI3","C","C",536.09,496.42,3.42,1037.8,NA,1037.8,NA,1.86999999999989,799.27,19.86,2.7335034,9.8589012,3.60669066663681,1120,623.16,NA,442.525518983897,1.17325818084208,0.0849072367117222,2,10.2344878273218,655.595978721985,213.070459738087,0.325002694728918,15.4196444198435,0
"gd12",31.1,"C2","2","FI3","C","C",536.44,480.16,3.6,1022.1,NA,1022.1,NA,1.89999999999986,799.27,19.86,2.877372,9.5359776,3.31412747465396,1120,639.24,NA,501.561798454262,1.17325818084208,0.0849072367117222,2,10.2344878273218,697.348665120488,195.786866666226,0.280758932308844,14.1688522650184,0
"gd12",31.1,"C3","2","FI3","C","C",537.69,506.59,3.09,1049.3,NA,1049.3,NA,1.93000000000006,799.27,19.86,2.4697443,10.0608774,4.07365143023106,1120,613.32,NA,508.444636450889,1.17325818084208,0.0849072367117222,2,10.2344878273218,749.101477660235,240.656841209347,0.321260668128731,17.4160365693693,0
