"method","id","elapsed.time","xCH4","vBg","vCH4","cvBg","cvCH4"
"gd","C3",5.68888888888889,0.670303523538714,243.029165488517,162.903305949626,1300.77316709484,998.343000752331
"gd","C3",7.81527777777778,0.656473546939656,136.815770967707,89.8159344444545,1437.58893806254,1088.15893519679
"vol","C3",0.725694444444444,0.6,183.215084119506,110.121273032241,183.215084119506,110.121273032241
"vol","C3",1.60416666666667,0.6,298.693990366284,179.529773022184,481.90907448579,289.651046054425
"vol","C3",2.97708333333333,0.6,390.100303095281,234.469460817402,872.009377581071,524.120506871827
"vol","C3",3.71875,0.6,185.734624025248,111.635640384739,1057.74400160632,635.756147256566
"vol","C3",5.68888888888889,0.6,243.029165488517,146.072476598609,1300.77316709484,781.828623855175
"vol","C3",7.81527777777778,0.6,136.815770967707,82.2330046800303,1437.58893806254,864.061628535205
"vol","C3",10.8388888888889,0.6,92.1413564278984,55.3814851955051,1529.73029449044,919.44311373071
"vol","C3",13.8597222222222,0.6,67.8188807566492,40.7624815414904,1597.54917524709,960.205595272201
"vol","C3",18.2409722222222,0.6,53.2875305572913,32.0284256610978,1650.83670580438,992.234020933299
"vol","C3",21.8006944444444,0.6,41.9375991343421,25.2065588746898,1692.77430493872,1017.44057980799
"vol","C3",27.9395833333333,0.6,26.7827567023258,16.0977535094716,1719.55706164105,1033.53833331746
"vol","C3",31.7576388888889,0.6,24.5052511799312,14.728860720598,1744.06231282098,1048.26719403806
"vol","C3",49.9388888888889,0.6,72.2012239600976,43.3964852576536,1816.26353678108,1091.66367929571
"vol","C3",80.8354166666667,0.6,93.7456768864128,56.3457606649203,1910.00921366749,1148.00943996063
"vol","C3",129.899305555556,0.6,88.829402725177,53.3908381932658,1998.83861639267,1201.4002781539
"grav","C3",31.7576388888889,0.6,48.4284537728981,29.1078816249432,1780.05468205321,1069.90037745387
"grav","C3",49.9388888888889,0.6,104.749247714976,62.9594477058378,1884.80392976819,1132.8598251597
"grav","C3",80.8354166666667,0.6,104.779361662794,62.9775476689804,1989.58329143098,1195.83737282868
"grav","C3",129.899305555556,0.6,128.859621559281,77.4509677342122,2118.44291299026,1273.2883405629
"gd","C3",31.7576388888889,0.612686704067593,24.5052511799312,15.0140415777805,1744.06231282098,1264.24570378455
"gd","C3",49.9388888888889,0.596605280353272,72.2012239600976,43.0756314625634,1816.26353678108,1307.32133524712
"gd","C3",80.8354166666667,0.654629128721661,93.7456768864128,61.3686507815748,1910.00921366749,1368.68998602869
"gd","C3",129.899305555556,0.513853385761143,88.829402725177,45.6452893454724,1998.83861639267,1414.33527537416
"grav","C3",27.9395833333333,0.6,48.3890693300675,29.0842096385289,1731.62622828032,1040.79249582892
"gd","C3",13.8597222222222,0.531200047075103,67.8188807566492,36.0253926505129,1597.54917524709,1182.91216471626
"grav","C3",18.2409722222222,0.6,64.5605436288452,38.8040607367495,1634.82734695844,982.61160919238
"grav","C3",21.8006944444444,0.6,48.4098119918058,29.0966769980133,1683.23715895025,1011.70828619039
"gd","C3",27.9395833333333,0.994203956287279,26.7827567023258,26.6275226737319,1719.55706164105,1249.23166220677
"gd","C3",10.8388888888889,0.637366749803779,92.1413564278984,58.7278368689611,1529.73029449044,1146.88677206575
"gd","C3",18.2409722222222,0.54156824272803,53.2875305572913,28.8588342832285,1650.83670580438,1211.77099899949
"gd","C3",21.8006944444444,0.258315706124494,41.9375991343421,10.8331405335536,1692.77430493872,1222.60413953304
"vol","D1",10.8388888888889,0.6,167.119126854522,100.446811384004,1736.52588803305,1043.73743222425
"vol","D1",13.8597222222222,0.6,199.83963529626,120.113445608925,1936.36552332931,1163.85087783317
"vol","D1",5.68888888888889,0.6,353.742451988842,212.616604826864,1012.19233384015,608.377355454249
"vol","D1",7.81527777777778,0.6,365.144077483352,219.469542291737,1377.3364113235,827.846897745986
"vol","D1",9.23958333333333,0.6,192.070349855025,115.443723094257,1569.40676117853,943.290620840243
"vol","D1",3.71875,0.6,165.097443577998,99.2316803419905,658.449881851311,395.760750627385
"grav","D1",5.68888888888889,0.6,379.307589435514,227.982509301386,1053.60637594542,633.269230814623
"grav","D1",7.81527777777778,0.6,387.382466872094,232.835907629197,1440.98884281752,866.105138443821
"grav","D1",9.23958333333333,0.6,209.743168901158,126.06595619685,1650.73201171867,992.171094640671
"grav","D1",3.71875,0.6,169.422877191375,101.831478596652,674.298786509909,405.286721513237
"vol","D1",0,NA,0,0,0,0
"vol","D1",0.725694444444444,0.6,130.608772837668,78.5022936467461,130.608772837668,78.5022936467461
"vol","D1",1.60416666666667,0.6,129.043023028334,77.5612010337531,259.651795866002,156.063494680499
"vol","D1",2.97708333333333,0.6,233.700642407311,140.465575604895,493.352438273313,296.529070285394
"grav","D1",0,0.6,0,0,0,0
"grav","D1",0.725694444444444,0.6,133.581403707373,80.2889909440788,133.581403707373,80.2889909440788
"grav","D1",1.60416666666667,0.6,137.323063484839,82.537912423051,270.904467192212,162.82690336713
"grav","D1",2.97708333333333,0.6,233.971442126322,140.628339549456,504.875909318534,303.455242916585
"gd","D1",0,0,0,0,0,0
"gd","D1",0.725694444444444,0.551276202925555,130.608772837668,72.0015083587157,130.608772837668,72.0015083587157
"gd","D1",1.60416666666667,0.59940739466315,129.043023028334,77.3493422328707,259.651795866002,149.350850591586
"gd","D1",2.97708333333333,0.565692161979034,233.700642407311,132.202621659281,493.352438273313,281.553472250867
"gd","D1",3.71875,0.575062490623277,165.097443577998,94.9413470994994,658.449881851311,376.494819350367
"gd","D1",5.68888888888889,0.574633226199883,353.742451988842,203.272166430205,1012.19233384015,579.766985780572
"gd","D1",7.81527777777778,0.562620810299454,365.144077483352,205.43765674973,1377.3364113235,785.204642530302
"gd","D1",9.23958333333333,0.510011343998575,192.070349855025,97.9580572718378,1569.40676117853,883.16269980214
"gd","D1",10.8388888888889,0.491895385651418,167.119126854522,82.2051273538331,1736.52588803305,965.367827155973
"gd","D1",13.8597222222222,0.472149552546967,199.83963529626,94.3541943862781,1936.36552332931,1059.72202154225
"gd","D1",18.2409722222222,0.52959786528919,180.635696804377,95.6642794226236,2117.00122013369,1155.38630096487
"gd","D1",21.8006944444444,0.444887251730885,97.5505023342305,43.3989748884431,2214.55172246792,1198.78527585332
"gd","D1",27.9395833333333,0.547644351280957,53.5655134046516,29.3348508395218,2268.11723587257,1228.12012669284
"gd","D1",31.7576388888889,0.442925790502086,41.7496871954384,18.4920132042544,2309.86692306801,1246.61213989709
"gd","D1",49.9388888888889,0.660214691574661,111.421641913731,73.5622049508162,2421.28856498174,1320.17434484791
"gd","D1",80.8354166666667,0.52608962484808,119.886298325893,63.0709377106943,2541.17486330763,1383.2452825586
"vol","D1",18.2409722222222,0.6,180.635696804377,108.570934444399,2117.00122013369,1272.42181227757
"vol","D1",21.8006944444444,0.6,97.5505023342305,58.6326478172132,2214.55172246792,1331.05446009478
"vol","D1",27.9395833333333,0.6,53.5655134046516,32.1955070189431,2268.11723587257,1363.24996711373
"vol","D1",31.7576388888889,0.6,41.7496871954384,25.0936145610189,2309.86692306801,1388.34358167475
"vol","D1",49.9388888888889,0.6,111.421641913731,66.9698846568728,2421.28856498174,1455.31346633162
"vol","D1",80.8354166666667,0.6,119.886298325893,72.0575593118692,2541.17486330763,1527.37102564349
"vol","D1",129.899305555556,0.6,130.103670658088,78.1987024042782,2671.27853396572,1605.56972804777
"grav","D1",31.7576388888889,0.6,72.6426806593242,43.6618224374009,2546.299126438,1530.45095971104
"grav","D1",49.9388888888889,0.6,128.922151033841,77.4885510225844,2675.22127747184,1607.93951073362
"grav","D1",80.8354166666667,0.6,153.139067045625,92.0441081315888,2828.36034451747,1699.98361886521
"grav","D1",129.899305555556,0.6,169.128253296573,101.654395151164,2997.48859781404,1801.63801401637
"grav","D1",10.8388888888889,0.6,185.561086565361,111.531335839656,1836.29309828404,1103.70243048033
"grav","D1",13.8597222222222,0.6,217.815894235413,130.91806100536,2054.10899251945,1234.62049148569
"grav","D1",18.2409722222222,0.6,201.751698840181,121.262689802366,2255.86069135963,1355.88318128805
"gd","D1",129.899305555556,0.610423624758061,130.103670658088,79.4183542374387,2671.27853396572,1462.66363679604
"grav","D1",27.9395833333333,0.6,112.907828436809,67.8631558232249,2473.65644577868,1486.78913727364
"grav","D1",21.8006944444444,0.6,104.887925982238,63.0428001623577,2360.74861734187,1418.92598145041
"vol","D2",5.68888888888889,0.6,345.641479805891,207.747522273577,1017.60029292214,611.627804736178
"vol","D2",7.81527777777778,0.6,355.177365691002,213.479058507099,1372.77765861314,825.106863243277
"vol","D2",3.71875,0.6,153.432950281726,92.2207464047847,671.95881311625,403.880282462601
"vol","D2",0,NA,0,0,0,0
"vol","D2",0.725694444444444,0.6,132.422783571524,79.5926032807287,132.422783571524,79.5926032807287
"vol","D2",1.60416666666667,0.6,126.335826741027,75.9340429701079,258.758610312551,155.526646250837
"vol","D2",2.97708333333333,0.6,259.767252521973,156.13288980698,518.525862834524,311.659536057816
"grav","D2",0,0.6,0,0,0,0
"grav","D2",0.725694444444444,0.6,125.506648686882,75.435666194355,125.506648686882,75.435666194355
"grav","D2",1.60416666666667,0.6,145.400890748645,87.3930837420491,270.907539435527,162.828749936404
"vol","D2",9.23958333333333,0.6,200.148074848928,120.298832944016,1572.92573346207,945.405696187292
"grav","D2",3.71875,0.6,177.490633248147,106.680596625088,706.573557098902,424.68544537467
"grav","D2",5.68888888888889,0.6,347.026092462264,208.579742552323,1053.59964956117,633.265187926993
"grav","D2",7.81527777777778,0.6,371.241530752436,223.134411477989,1424.8411803136,856.399599404982
"grav","D2",9.23958333333333,0.6,225.877258816568,135.763337442723,1650.71843913017,992.162936847705
"grav","D2",10.8388888888889,0.6,177.493213236484,106.68214732492,1828.21165236665,1098.84508417262
"grav","D2",13.8597222222222,0.6,217.815894235367,130.918061005333,2046.02754660202,1229.76314517796
"grav","D2",18.2409722222222,0.6,185.611562932982,111.561674618186,2231.639109535,1341.32481979614
"grav","D2",21.8006944444444,0.6,112.956227980865,67.8922463286886,2344.59533751587,1409.21706612483
"grav","D2",27.9395833333333,0.6,120.972673325192,72.710524096336,2465.56801084106,1481.92759022117
"grav","D2",31.7576388888889,0.6,48.4284537728522,29.1078816249156,2513.99646461391,1511.03547184608
"grav","D2",49.9388888888889,0.6,145.037419913054,87.1746199003972,2659.03388452697,1598.21009174648
"grav","D2",80.8354166666667,0.6,153.139067045625,92.0441081315888,2812.17295157259,1690.25419987807
"grav","D2",2.97708333333333,0.6,258.175384415228,155.176098813178,529.082923850755,318.004848749582
"gd","D2",0,0,0,0,0,0
"gd","D2",0.725694444444444,0.625704528660745,132.422783571524,82.8575353785643,132.422783571524,82.8575353785643
"gd","D2",1.60416666666667,0.51510998003743,126.335826741027,65.0768451905824,258.758610312551,147.934380569147
"gd","D2",2.97708333333333,0.576317144213933,259.767252521973,149.708321133763,518.525862834524,297.64270170291
"gd","D2",3.71875,0.445993119735818,153.432950281726,68.4300401664178,671.95881311625,366.072741869328
"gd","D2",5.68888888888889,0.55086044084577,345.641479805891,190.400217940457,1017.60029292214,556.472959809785
"gd","D2",7.81527777777778,0.556270455717337,355.177365691002,197.574675073417,1372.77765861314,754.047634883202
"gd","D2",9.23958333333333,0.434059482102951,200.148074848928,86.8761697128283,1572.92573346207,840.92380459603
"gd","D2",10.8388888888889,0.473807200412055,164.409086959583,77.8982092146222,1737.33482042165,918.822013810653
"gd","D2",13.8597222222222,0.526476292506012,202.552390526526,106.639031602635,1939.88721094818,1025.46104541329
"gd","D2",18.2409722222222,0.608070339609459,178.829339836334,108.740817406415,2118.71655078451,1134.2018628197
"gd","D2",21.8006944444444,0.617441252641686,98.4621892719336,60.7946174819055,2217.17874005645,1194.99648030161
"gd","D2",27.9395833333333,0.473217750445462,49.9944791776748,23.6582749711517,2267.17321923412,1218.65475527276
"gd","D2",31.7576388888889,0.790164022797817,39.9344834043323,31.5547920551199,2307.10770263845,1250.20954732788
"gd","D2",49.9388888888889,0.517093516327529,111.421641913731,57.6154086121579,2418.52934455219,1307.82495594004
"vol","D2",10.8388888888889,0.6,164.409086959583,98.8179441723719,1737.33482042165,1044.22364035966
"vol","D2",13.8597222222222,0.6,202.552390526526,121.743944870585,1939.88721094818,1165.96758523025
"vol","D2",18.2409722222222,0.6,178.829339836334,107.485225099955,2118.71655078451,1273.4528103302
"vol","D2",21.8006944444444,0.6,98.4621892719336,59.1806164884021,2217.17874005645,1332.63342681861
"vol","D2",27.9395833333333,0.6,49.9944791776748,30.0491398843469,2267.17321923412,1362.68256670295
"vol","D2",31.7576388888889,0.6,39.9344834043323,24.0025878409746,2307.10770263845,1386.68515454393
"vol","D2",49.9388888888889,0.6,111.421641913731,66.9698846568728,2418.52934455219,1453.6550392008
"vol","D2",80.8354166666667,0.6,131.604507936695,79.1007793949843,2550.13385248888,1532.75581859578
"vol","D2",129.899305555556,0.6,121.131003716151,72.8056884453624,2671.26485620503,1605.56150704115
"gd","D2",80.8354166666667,0.62084075099143,131.604507936695,81.7054415412753,2550.13385248888,1389.53039748131
"grav","D2",129.899305555556,0.6,153.020800601675,91.9730241843942,2965.19375217427,1782.22722406246
"gd","D2",129.899305555556,0.669438770811794,121.131003716151,81.0897902349387,2671.26485620503,1470.62018771625
"vol","D3",0,NA,0,0,0,0
"vol","D3",2.97708333333333,0.6,257.969555272686,155.05238537925,507.681144938416,305.141327439055
"vol","D3",3.71875,0.6,145.357531845846,87.367022909796,653.038676784262,392.508350348851
"vol","D3",0.725694444444444,0.6,127.887756736883,76.8668291957722,127.887756736883,76.8668291957722
"vol","D3",9.23958333333333,0.6,207.328274843508,124.614486143801,1557.56153829108,936.171059533459
"vol","D3",10.8388888888889,0.6,163.505740327937,98.2749884351611,1721.06727861902,1034.44604796862
"vol","D3",13.8597222222222,0.6,207.977900987058,125.004943393904,1929.04517960608,1159.45099136252
"vol","D3",18.2409722222222,0.6,174.313447416224,104.770951738845,2103.3586270223,1264.22194310137
"vol","D3",21.8006944444444,0.6,106.667371711261,64.1123345291022,2210.02599873356,1328.33427763047
"vol","D3",27.9395833333333,0.6,57.1365476316283,34.3418741535393,2267.16254636519,1362.67615178401
"vol","D3",31.7576388888889,0.6,40.8420852998854,24.5481012009967,2308.00463166508,1387.22425298501
"vol","D3",49.9388888888889,0.6,107.856149372491,64.8268483478529,2415.86078103757,1452.05110133286
"vol","D3",1.60416666666667,0.6,121.823832928847,73.2221128640326,249.71158966573,150.088942059805
"grav","D3",0,0.6,0,0,0,0
"grav","D3",0.725694444444444,0.6,125.544470628272,75.4583990405855,125.544470628272,75.4583990405855
"vol","D3",5.68888888888889,0.6,345.641479805891,207.747522273577,998.680156590153,600.255872622428
"vol","D3",7.81527777777778,0.6,351.553106857421,211.30070076723,1350.23326344757,811.556573389658
"grav","D3",3.71875,0.6,153.287365077924,92.133242539836,666.252456342411,400.450481497625
"grav","D3",5.68888888888889,0.6,355.096466705565,213.430434239582,1021.34892304798,613.880915737207
"grav","D3",7.81527777777778,0.6,371.241530752482,223.134411478016,1392.59045380046,837.015327215223
"grav","D3",9.23958333333333,0.6,233.944303774296,140.612028065674,1626.53475757475,977.627355280897
"grav","D3",10.8388888888889,0.6,177.493213236484,106.68214732492,1804.02797081124,1084.30950260582
"grav","D3",13.8597222222222,0.6,217.815894235367,130.918061005333,2021.84386504661,1215.22756361115
"grav","D3",18.2409722222222,0.6,201.751698840181,121.262689802366,2223.59556388679,1336.49025341352
"grav","D3",21.8006944444444,0.6,112.956227980865,67.8922463286886,2336.55179186765,1404.3824997422
"grav","D3",27.9395833333333,0.6,112.907828436855,67.8631558232524,2449.45962030451,1472.24565556546
"grav","D3",31.7576388888889,0.6,56.4998627350402,33.9591952290958,2505.95948303955,1506.20485079455
"grav","D3",49.9388888888889,0.6,136.979785473402,82.3315854614633,2642.93926851295,1588.53643625602
"grav","D3",1.60416666666667,0.6,129.245236220987,77.6827411040252,254.789706849259,153.141140144611
"grav","D3",2.97708333333333,0.6,258.175384415228,155.176098813178,512.965091264487,308.317238957789
"gd","D3",0,0,0,0,0,0
"gd","D3",0.725694444444444,0.59154187376877,127.887756736883,75.6509632522203,127.887756736883,75.6509632522203
"gd","D3",1.60416666666667,0.540822571312858,121.823832928847,65.8850785717671,249.71158966573,141.536041823987
"gd","D3",2.97708333333333,0.600166794619418,257.969555272686,154.824761097405,507.681144938416,296.360802921392
"gd","D3",3.71875,0.547039405721103,145.357531845846,79.5162978380379,653.038676784262,375.87710075943
"gd","D3",5.68888888888889,0.573928847374559,345.641479805891,198.373616109832,998.680156590153,574.250716869262
"gd","D3",7.81527777777778,0.568305003612146,351.553106857421,199.789389662467,1350.23326344757,774.04010653173
"gd","D3",9.23958333333333,0.512527277629716,207.328274843508,106.261396281209,1557.56153829108,880.301502812938
"gd","D3",10.8388888888889,0.565175057390748,163.505740327937,92.4093661735587,1721.06727861902,972.710868986497
"gd","D3",13.8597222222222,0.554202678022859,207.977900987058,115.2619096966,1929.04517960608,1087.9727786831
"gd","D3",18.2409722222222,0.491174814391399,174.313447416224,85.6183751805889,2103.3586270223,1173.59115386369
"gd","D3",21.8006944444444,0.542691138887081,106.667371711261,57.887437436076,2210.02599873356,1231.47859129976
