"method","descrip","time.d","mean","se","sd","n"
"grav","HS1",11.9569444444444,315.188329401961,4.17452809197951,7.23049475293207,3
"grav","HS1",20.9194444444444,347.428360411028,4.04391231717352,7.00426159469813,3
"grav","HS2",0,0,0,0,3
"grav","HS2",0.874305555555556,18.7390316193503,1.20567253777184,2.08828609271134,3
"grav","HS2",2.01388888888889,45.8212329547346,0.999495908304735,1.73117769514101,3
"grav","HS2",2.85,64.3733623135011,2.16600386031038,3.7516287354479,3
"grav","HS2",4.15138888888889,98.2135875682637,2.73678778820114,4.74025549869842,3
"grav","HS2",5.14513888888889,130.501223340412,4.75210342729304,8.23088457889374,3
"grav","HS2",5.93194444444444,163.785250308614,5.15490284251205,8.9285536313121,3
"grav","HS2",7.13194444444444,203.998047961636,7.20701307182799,12.4829128112191,3
"grav","HS2",8.19375,243.571172730157,6.10526339330136,10.5746263907883,3
"grav","HS2",9.11111111111111,265.148090854275,1.68346943410408,2.9158545928575,3
"grav","HS2",11.9569444444444,289.266299240445,2.13067097251414,3.69043037860668,3
"grav","HS2",20.9194444444444,326.589019579183,2.76757995559675,4.79358909710279,3
"grav","RS",0,0,0,0,3
"grav","RS",0.874305555555556,17.1409920993432,0.115414367403693,0.199903548266618,3
"grav","RS",2.01388888888889,45.5239714912942,0.348166001126424,0.60304120341905,3
"grav","RS",2.85,71.9241831448853,0.605626052855828,1.04897509393369,3
"grav","RS",4.15138888888889,122.71937248289,0.455811258315928,0.789488258065089,3
"grav","RS",5.14513888888889,162.859320284634,1.81963390158322,3.15169836871692,3
"grav","RS",5.93194444444444,188.537110943882,1.91001953492068,3.30825087793169,3
"grav","RS",7.13194444444444,202.362365072421,1.20271003348371,2.08315488476665,3
"grav","RS",9.11111111111111,218.03314269658,0.931905977814358,1.61410850145162,3
"grav","RS",15.2194444444444,246.937194416652,1.74808795408201,3.02777715256917,3
"grav","RS",20.9194444444444,265.736512170888,2.86563635530604,4.96342776340655,3
"gdt","A",0,0,0,0,3
"gdt","A",0.874305555555556,26.6945244842345,0.863645527000299,1.49587793249412,3
"gdt","A",2.01388888888889,60.5931455322948,1.41371933897804,2.44863372275266,3
"gdt","A",2.85,89.5214120562546,1.90887704413489,3.30627202584353,3
"gdt","A",4.15138888888889,136.146592630244,3.31313428800229,5.7385169191185,3
"gdt","A",5.14513888888889,176.828780455192,4.31336664671402,7.47097018378169,3
"gdt","A",5.93194444444444,205.865673063799,4.93095159742962,8.54065869641101,3
"gdt","A",7.13194444444444,224.419101490163,3.56610722800356,6.17667890414078,3
"gdt","A",9.11111111111111,241.566103277829,4.520963839833,7.83053906977244,3
"gdt","A",15.2194444444444,265.792996101414,5.72821448195312,9.92155851939464,3
"gdt","A",20.9194444444444,281.851282732869,6.22248821026461,10.7776657296766,3
"gdt","C3",0,0,0,0,3
"gdt","C3",0.874305555555556,17.7347099723932,0.934018833237333,1.61776807439326,3
"gdt","C3",2.01388888888889,43.2215587777318,2.38311627291776,4.12767846503773,3
"gdt","C3",2.85,64.5437503191405,4.0187056860351,6.96060242887874,3
"gdt","C3",4.15138888888889,99.7522563064236,5.23445079291845,9.06633472305395,3
"gdt","C3",5.14513888888889,128.876407288119,6.89546008304901,11.943287205404,3
"gdt","C3",5.93194444444444,149.388548020434,9.29971386770172,16.1075769147122,3
