"id","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","time.d","xCH4","vol.hs","temperature","pres.init.abs","pres.resid.abs","rh.resid","pres.resid.prev","rh.resid.prev","temp.prev","xCH4.prev","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"C4-1","15022017",1,956,"0929",189,92.5,0.3,391.69,391.44,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.3782,184.034,30,193.825,101.625,0.524313169095834,101.325,1,30,0,151.350340175948,57.2406986545436,142.693619156521,57.2406986545436,173.109205602355,65.4699015588108
"C4-1","16022017",2,1309,"1250",199,100.5,0.5,391.44,391.23,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5608,184.034,30,201.825,101.825,0.504521243651678,101.625,0.524313169095834,30,0.3782,160.633619694922,90.0833339249125,303.327238851444,147.324032579456,140.958203754228,79.0493606653711
"C4-1","17022017",3,915,"0854",183,87,0.1,391.23,391.03,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6004,184.034,30,188.325,101.425,0.538563653258994,101.825,0.504521243651678,30,0.5608,138.079432358156,82.902891187837,441.4066712096,230.226923767293,165.144836042977,99.1529595602037
"C4-1","18022017",4,1625,"1608",281,141.7,0.4,391.02,390.74,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.668,184.034,30,243.025,101.725,0.418578335562185,101.425,0.538563653258994,30,0.6004,228.472436680289,152.619587702433,669.879107889889,382.846511469726,175.560463617725,117.27438969664
"C4-1","19022017",5,1619,"1559",230,113.8,0.2,390.74,390.51,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7031,184.034,30,215.125,101.525,0.471934921557234,101.725,0.418578335562185,30,0.668,181.494705047623,127.608927118984,851.373812937512,510.45543858871,182.636181179998,128.411498987657
"C4-1","20022017",6,1107,"1052",186,91.3,0.5,390.51,390.34,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7284,184.034,30,192.625,101.825,0.528617780661908,101.525,0.471934921557234,30,0.7031,145.37895759982,105.894032715709,996.752770537332,616.349471304419,184.771137637901,134.587296655447
"C4-1","21022017",7,1554,"1540",140,69,0,390.35,390.2,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.723916263552961,184.034,30,170.325,101.325,0.594892118009687,101.825,0.528617780661908,30,0.7284,108.795440304059,78.7587886365138,1105.54821084139,695.108259940933,90.6628669200494,65.6323238637615
"C4-1","23022017",9,1518,"1510",97,47.4,0,390.2,390.11,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.716521212121212,184.034,30,148.725,101.325,0.681290973272819,101.325,0.594892118009687,30,0.723916263552961,74.7332141697798,53.5479332026448,1180.28142501117,748.656193143578,37.7599397910467,27.0557978287047
"C4-1","26022017",12,1139,"1128",67,33.8,0.3,390.11,390.03,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.705887906588824,184.034,30,135.125,101.625,0.752081406105458,101.325,0.681290973272819,30,0.716521212121212,53.0828272327286,37.470525791127,1233.3642522439,786.126718934705,18.6528236249705,13.166802620601
"C4-1","02032017",16,1536,"1536",81,40.9,0,390.03,389.94,NA,2017-03-02 15:36:00,2017-02-14 12:30:00,16.1291666666667,0.69029861921972,184.034,30,142.225,101.325,0.712427491650554,101.625,0.752081406105458,30,0.705887906588824,64.7025130391362,44.6640554109617,1298.06676528304,830.790774345666,15.5079258948662,10.7050998321879
"C4-1","07032017",21,1047,"1034",77,38.6,0.1,389.92,389.86,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6724,184.034,30,139.925,101.425,0.724852599606932,101.325,0.712427491650554,30,0.69029861921972,61.153706628385,41.1197523369261,1359.22047191142,871.910526682592,12.7662130392685,8.58400164760417
"C4-2","14022017",0,1230,"1230",0,0,0,377.52,377.52,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,184.254,30,101.325,101.325,1,101.325,1,20,0,-8.66706953450711,0,-8.66706953450711,0,NA,NA
"C4-2","15022017",1,956,"0929",177,85.8,0.3,377.5,377.3,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4715,184.254,30,187.125,101.625,0.543086172344689,101.325,1,30,0,140.555494768331,66.2719157832683,131.888425233824,66.2719157832683,160.762440402222,75.7994906496476
"C4-2","16022017",2,1309,"1250",224,105.6,0.4,377.31,377.04,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5377,184.254,30,206.925,101.725,0.491603237888124,101.625,0.543086172344689,30,0.4715,169.311346082058,91.0387107883228,301.199771315883,157.310626571591,148.573027640563,79.8877169623308
"C4-2","17022017",3,915,"0854",167,79.6,0.5,377.03,376.86,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5905,184.254,30,180.925,101.825,0.562802266132375,101.725,0.491603237888124,30,0.5377,126.195683939494,74.5185513662713,427.395455255377,231.829177937862,150.931715010691,89.1251777138129
"C4-2","18022017",4,1625,"1608",269,126.7,0.5,376.85,376.58,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6804,184.254,30,228.025,101.825,0.446551913167416,101.825,0.562802266132375,30,0.5905,203.686761897868,138.588472795309,631.082217153245,370.417650733172,156.514907755032,106.492743236524
"C4-2","19022017",5,1619,"1559",210,99.2,0.4,376.55,376.35,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7015,184.254,30,200.525,101.725,0.507293354943274,101.825,0.446551913167416,30,0.6804,157.825693000613,110.71472363993,788.907910153858,481.132374373102,158.818307422001,111.411042656533
"C4-2","20022017",6,1107,"1052",182,85,0.3,376.33,376.16,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7284,184.254,30,186.325,101.625,0.545417952502348,101.725,0.507293354943274,30,0.7015,135.151324617323,98.4442248512584,924.059234771181,579.57659922436,171.77220427974,125.118873597363
"C4-2","21022017",7,1554,"1540",118,56.2,0.4,376.17,376.07,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.72402035029191,184.254,30,157.525,101.725,0.645770512617045,101.625,0.545417952502348,30,0.7284,88.4017540323136,64.0046689208949,1012.46098880349,643.581268145255,73.6681283602613,53.3372241007458
"C4-2","23022017",9,1518,"1510",97,45.7,0.2,376.05,375.96,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.71679696969697,184.254,30,147.025,101.525,0.690528821628975,101.725,0.645770512617045,30,0.72402035029191,71.7373875900935,51.421142038556,1084.19837639359,695.002410183811,36.2462589928894,25.9812086089546
"C4-2","26022017",12,1139,"1128",75,35.2,0,375.95,375.88,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.706410508757298,184.254,30,136.525,101.325,0.742171763413294,101.525,0.690528821628975,30,0.71679696969697,55.1765411054549,38.9772884737723,1139.37491749904,733.979698657583,19.3885356739519,13.6962653494954
"C4-2","02032017",16,1536,"1536",75,35.3,0.3,375.87,375.79,NA,2017-03-02 15:36:00,2017-02-14 12:30:00,16.1291666666667,0.691183115559262,184.254,30,136.625,101.625,0.743824336688015,101.325,0.742171763413294,30,0.706410508757298,56.0283978591183,38.7258825920593,1195.40331535816,772.705581249643,13.4289102724917,9.28183604070662
"C4-2","07032017",21,1047,"1034",75,35.6,0.2,375.77,375.69,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6737,184.254,30,136.925,101.525,0.741464305276611,101.625,0.743824336688015,30,0.691183115559262,56.0399058703139,37.7540845848305,1251.44322122848,810.459665834473,11.6986756238405,7.88139776778137
"C4-3","14022017",0,1230,"1230",0,0,0,400.185,400.185,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,184.194,30,101.325,101.325,1,101.325,1,20,0,-8.66424721221253,0,-8.66424721221253,0,NA,NA
"C4-3","15022017",1,956,"0929",182,92.4,0.3,400.19,399.95,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4739,184.194,30,193.725,101.625,0.524583817266744,101.325,1,30,0,151.318160675208,71.709676343981,142.653913462995,71.709676343981,173.072399819142,82.0190102742912
"C4-3","16022017",2,1309,"1250",209,106.5,0.4,399.96,399.71,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5521,184.194,30,207.825,101.725,0.489474317334296,101.625,0.524583817266744,30,0.4739,170.601013112952,94.1888193396607,313.254926575947,165.898495683642,149.704728142992,82.6519804077461
"C4-3","17022017",3,915,"0854",169,86.3,0.4,399.71,399.53,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5971,184.194,30,187.625,101.725,0.542171885409727,101.725,0.489474317334296,30,0.5521,137.111938845165,81.8695386844482,450.366865421112,247.76803436809,163.987700944384,97.9170562338915
"C4-3","18022017",4,1625,"1608",269,137.7,0.3,399.52,399.26,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6871,184.194,30,239.025,101.625,0.425164731722623,101.725,0.542171885409727,30,0.5971,221.654342748651,152.298698902598,672.021208169763,400.066733270688,170.321373296722,117.027815592178
"C4-3","19022017",5,1619,"1559",234,118.7,0.3,399.25,399.02,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7044,184.194,30,220.025,101.625,0.461879331894103,101.625,0.425164731722623,30,0.6871,189.886671053697,133.756171090224,861.907879223461,533.822904360912,191.080926846488,134.597404870666
"C4-3","20022017",6,1107,"1052",175,87.8,0.3,399.01,398.85,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7295,184.194,30,189.125,101.625,0.53734302709848,101.625,0.461879331894103,30,0.7044,139.5396735952,101.794191887699,1001.44755281866,635.617096248611,177.349629282514,129.376554561594
"C4-3","21022017",7,1554,"1540",105,53.2,0.3,398.85,398.74,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.724095496246872,184.194,30,154.525,101.625,0.65766057272286,101.625,0.53734302709848,30,0.7295,83.4037078165634,60.3922492002636,1084.85126063522,696.009345448875,69.5030898471361,50.326874333553
"C4-3","23022017",9,1518,"1510",80,40.3,0.3,398.72,398.64,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.715181818181818,184.194,30,141.625,101.625,0.71756398940865,101.625,0.65766057272286,30,0.724095496246872,63.1174807984388,45.1404746764835,1147.96874143366,741.149820125358,31.8909376665796,22.8078187839075
"C4-3","26022017",12,1139,"1128",55,28.3,0.2,398.61,398.55,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,11.9569444444444,0.702364887406172,184.194,30,129.625,101.525,0.783220829315333,101.625,0.71756398940865,30,0.715181818181818,43.8836683043661,30.8223477475659,1191.85240973803,771.972167872924,15.4203226838183,10.8306932055868
"C4-3","02032017",16,1536,"1536",55,27.8,0.4,398.52,398.46,NA,2017-03-02 15:36:00,2017-02-14 12:30:00,16.1291666666667,0.68357422852377,184.194,30,129.125,101.725,0.787802516940949,101.525,0.783220829315333,30,0.702364887406172,43.6866538600713,29.8630707091832,1235.5390635981,801.835238582107,10.4708358120011,7.15759351218772
"C4-3","07032017",21,1047,"1034",45,23.1,0.3,398.41,398.37,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.662,184.194,30,124.425,101.625,0.816757082579867,101.725,0.787802516940949,30,0.68357422852377,35.6941537746862,23.6295297988423,1271.23321737279,825.46476838095,7.45137451950538,4.93280993191256
"C5-1","14022017",0,1230,"1230",0,0,0,398.945,398.945,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,185.894,30,101.325,101.325,1,101.325,1,20,0,-8.74421301055969,0,-8.74421301055969,0,NA,NA
"C5-1","15022017",1,1002,"0929",192,94.8,0.2,398.92,398.7,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.3783,185.894,30,196.125,101.525,0.517654557042702,101.325,1,30,0,156.681351326243,59.2725552067178,147.937138315684,59.2725552067178,179.206628999039,67.7938677503365
"C5-1","16022017",2,1314,"1250",200,102.8,0.4,398.7,398.47,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5693,185.894,30,204.125,101.725,0.498346601347214,101.525,0.517654557042702,30,0.3783,166.176865541262,94.6044895526403,314.114003856945,153.877044759358,145.822477988676,83.0167367189531
"C5-1","17022017",3,920,"0854",179,89.7,0.4,398.48,398.26,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.603,185.894,30,191.025,101.725,0.532521921214501,101.725,0.498346601347214,30,0.5693,144.059237517559,86.867720223088,458.173241374504,240.744764982446,172.296762479472,103.894947775122
"C5-1","18022017",4,1631,"1608",258,128.5,0.3,398.25,397.98,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6857,185.894,30,229.825,101.625,0.442184270640705,101.725,0.532521921214501,30,0.603,208.426785500463,142.918246817668,666.600026874968,383.663011800114,160.157188431519,109.819784107493
"C5-1","19022017",5,1624,"1559",212,106.7,0.2,397.97,397.76,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7027,185.894,30,208.025,101.525,0.48804230260786,101.625,0.442184270640705,30,0.6857,171.925967422647,120.812377307894,838.525994297615,504.475389108008,173.007262815243,121.572203580271
"C5-1","20022017",6,1112,"1052",166,82.4,0.3,397.75,397.58,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7264,185.894,30,183.725,101.625,0.553136481153898,101.525,0.48804230260786,30,0.7027,132.252151629718,96.0679629438273,970.778145927333,600.543352051835,168.08746544289,122.098734897715
"C5-1","21022017",7,1557,"1540",92,46.4,0.3,397.58,397.49,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.721956296914095,185.894,30,147.725,101.625,0.687933660517854,101.625,0.553136481153898,30,0.7264,73.0459227672808,52.735963905739,1043.82406869461,653.279315957575,60.8716023060673,43.9466365881159
"C5-1","23022017",9,1523,"1510",71,35.5,0.2,397.47,397.4,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.714627272727273,185.894,30,136.825,101.525,0.742006212315001,101.625,0.687933660517854,30,0.721956296914095,55.9799241426572,40.0047805175467,1099.80399283727,693.284096475121,28.2845932510268,20.2129417351815
"C5-1","07032017",21,1051,"1034",49,24.7,0.1,397.18,397.14,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6709,185.894,30,126.025,101.425,0.804800634794684,101.525,0.742006212315001,30,0.714627272727273,38.6761341055703,25.9478183714271,1138.48012694284,719.231914846548,3.27532540061287,2.19741581127117
"C5-2","14022017",0,1230,"1230",0,0,0,407.235,407.235,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,178.144,30,101.325,101.325,1,101.325,1,20,0,-8.37966304750637,0,-8.37966304750637,0,NA,NA
"C5-2","15022017",1,1002,"0929",190,95.9,0.2,407.22,407,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4348,178.144,30,197.225,101.525,0.514767397642287,101.325,1,30,0,151.891476369623,66.0424139255122,143.511813322117,66.0424139255122,173.728138182889,75.5369944819202
"C5-2","16022017",2,1314,"1250",210,111.1,0.4,407,406.75,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5595,178.144,30,212.425,101.725,0.478874897022479,101.525,0.514767397642287,30,0.4348,172.375372403898,96.4440208599812,315.887185726015,162.486434785493,151.261752749308,84.6309506632376
"C5-2","17022017",3,920,"0854",183,94.2,0.5,406.76,406.54,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6005,178.144,30,195.525,101.825,0.520777394195116,101.725,0.478874897022479,30,0.5595,145.049303602491,87.1021068132959,460.936489328506,249.588541598789,173.480894674076,104.175277251782
"C5-2","18022017",4,1631,"1608",278,144.6,0.5,406.54,406.27,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6853,178.144,30,245.925,101.825,0.414048998678459,101.825,0.520777394195116,30,0.6005,224.999752014002,154.192330055195,685.936241342508,403.780871653985,172.892018623353,118.482900362584
"C5-2","19022017",5,1624,"1559",223,115.5,0.2,406.25,406.02,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.6998,178.144,30,216.825,101.525,0.46823475152773,101.825,0.414048998678459,30,0.6853,178.189560134163,124.697054181887,864.125801476671,528.477925835872,179.31024919161,125.481312384289
"C5-2","20022017",6,1112,"1052",195,97.9,0.4,406.01,405.82,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7212,178.144,30,199.225,101.725,0.510603588907015,101.525,0.46823475152773,30,0.6998,151.154569094767,109.012675231146,1015.28037057144,637.490601067018,192.111720650013,138.55097293279
"C5-2","21022017",7,1557,"1540",80,39.6,0.3,405.79,405.72,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.719190325271059,178.144,30,140.925,101.625,0.721128259712613,101.725,0.510603588907015,30,0.7212,58.7850355962672,42.2776288715502,1074.06540616771,679.768229938568,48.987529663556,35.2313573929585
"C5-2","23022017",9,1523,"1510",64,33.1,0.2,405.68,405.62,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.715875757575757,178.144,30,134.425,101.525,0.755253859029198,101.625,0.721128259712613,30,0.719190325271059,50.0688165360627,35.8430519686755,1124.13422270377,715.611281907244,25.2979283550632,18.1101736262781
"C5-2","07032017",21,1051,"1034",114,60.4,0.4,405.47,405.36,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6961,178.144,30,161.725,101.725,0.628999845416602,101.525,0.755253859029198,30,0.715875757575757,93.6966369389488,65.2222289732023,1217.83085964272,780.833510880446,7.93478929617068,5.52340682906441
"C5-3","14022017",0,1230,"1230",0,0,0,399.38,399.38,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,185.464,30,101.325,101.325,1,101.325,1,20,0,-8.72398636744833,0,-8.72398636744833,0,NA,NA
"C5-3","15022017",1,1002,"0929",191,91.8,0.1,399.36,399.13,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.3329,185.464,30,193.125,101.425,0.525177993527508,101.325,1,30,0,151.372125010944,50.3917804161431,142.648138643495,50.3917804161431,173.134122331818,57.6363493242622
"C5-3","16022017",2,1314,"1250",194,98.8,0.5,399.14,398.92,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5606,185.464,30,200.125,101.825,0.508806995627733,101.425,0.525177993527508,30,0.3329,159.414497151765,89.3677671032795,302.06263579526,139.759547519423,139.888407007033,78.4214409681429
"C5-3","17022017",3,920,"0854",172,87,0.3,398.93,398.73,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6007,185.464,30,188.325,101.625,0.539625647152529,101.825,0.508806995627733,30,0.5606,139.182456143965,83.6069014056798,441.245091939225,223.366448925102,166.464067148928,99.9949651363613
"C5-3","18022017",4,1631,"1608",259,130,0.4,398.72,398.44,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6666,185.464,30,231.325,101.725,0.439749270506863,101.625,0.539625647152529,30,0.6007,210.632869810248,140.407871015512,651.877961749474,363.774319940614,161.852365275751,107.890786692816
"C5-3","19022017",5,1624,"1559",224,112.7,0.4,398.44,398.23,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7004,185.464,30,214.025,101.725,0.475294942179652,101.725,0.439749270506863,30,0.6666,181.239859654692,126.940397702146,833.117821404165,490.71471764276,182.379732985853,127.738764983291
"C5-3","20022017",6,1112,"1052",176,88,0.4,398.22,398.05,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7235,185.464,30,189.325,101.725,0.537303578502575,101.725,0.475294942179652,30,0.7004,140.760898286266,101.840509910113,973.878719690431,592.555227552873,178.901759516525,129.435423010206
"C5-3","21022017",7,1557,"1540",118,59.4,0.2,398.05,397.93,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.72026530442035,185.464,30,160.725,101.525,0.631668999844455,101.725,0.537303578502575,30,0.7235,94.0369720158281,67.7315682757484,1067.91569170626,660.286795828622,78.3641433465234,56.4429735631237
"C5-3","23022017",9,1523,"1510",71,36,0.3,397.91,397.84,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.714930303030303,185.464,30,137.325,101.625,0.7400327689787,101.525,0.631668999844455,30,0.72026530442035,56.4445861331947,40.353945068625,1124.36027783945,700.640740897247,28.5193698357195,20.3893617188842
"C5-3","07032017",21,1051,"1034",65,32.4,0.2,397.65,397.58,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6831,185.464,30,133.725,101.525,0.759207328472612,101.625,0.7400327689787,30,0.714930303030303,51.1046992229129,34.9096200391718,1175.46497706237,735.550360936418,4.3278503223356,2.95635455518745
"C6-1","14022017",0,1230,"1230",0,0,0,390.92,390.92,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,184.914,30,101.325,101.325,1,101.325,1,20,0,-8.69811507974779,0,-8.69811507974779,0,NA,NA
"C6-1","15022017",1,1009,"0929",168,79.2,0.3,390.87,390.66,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2484,184.914,30,180.525,101.625,0.562941420855837,101.325,1,30,0,130.208280214958,32.3437368053957,121.510165135211,32.3437368053957,148.927659658094,36.9936306590705
"C6-1","16022017",2,1320,"1250",179,89.8,0.5,390.64,390.43,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5579,184.914,30,191.125,101.825,0.532766514061478,101.625,0.562941420855837,30,0.2484,144.080995880431,80.3827876016923,265.591161015641,112.726524407088,126.433049401475,70.5369982610828
"C6-1","17022017",3,926,"0854",165,82.9,0.3,390.42,390.23,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6011,184.914,30,184.225,101.625,0.551635228660605,101.825,0.532766514061478,30,0.5579,132.196929630034,79.4635744006137,397.788090645676,192.190098807702,158.10928460735,95.0394909774782
"C6-1","18022017",4,1637,"1608",185,93.4,0.3,390.14,389.94,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6659,184.914,30,194.725,101.625,0.521889844652715,101.625,0.551635228660605,30,0.6011,149.920368745257,99.8319735474666,547.708459390933,292.022072355168,115.200283347476,76.7118686810843
"C6-1","19022017",5,1628,"1559",170,85.6,0.3,389.88,389.7,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7095,184.914,30,186.925,101.625,0.543667246221747,101.625,0.521889844652715,30,0.6659,136.888510398496,97.1223981277328,684.596969789429,389.144470482901,137.749444426159,97.73323082036
"C6-1","20022017",6,1117,"1052",130,64.7,0.3,389.67,389.54,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7323,184.914,30,166.025,101.625,0.612106610450233,101.625,0.543667246221747,30,0.7095,102.680520115265,75.1929448804086,787.277489904694,464.33741536331,130.503044100602,95.5673791948706
"C6-1","21022017",7,1601,"1540",66,32.6,0.2,389.5,389.44,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.728921184320267,184.914,30,133.925,101.525,0.758073548627963,101.625,0.612106610450233,30,0.7323,50.3860272569251,36.7274426613111,837.663517161619,501.064858024621,41.9883560474376,30.6062022177593
"C6-1","23022017",9,1527,"1510",50,24.2,0.1,389.39,389.35,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.723348484848485,184.914,30,125.525,101.425,0.808006373232424,101.525,0.758073548627963,30,0.728921184320267,37.7627450734603,27.3156244326071,875.426262235079,528.380482457228,19.0801238265904,13.8015786606857
"C6-1","01032017",15,1746,"1746",89,43.9,0.2,389.29,389.2,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.706149374478732,184.914,30,145.225,101.525,0.699087622654502,101.425,0.808006373232424,30,0.723348484848485,70.6645246391031,49.8997098717396,946.090786874182,578.280192328967,11.5685442792529,8.16912030642395
"C6-1","07032017",21,1059,"1034",75,37.2,0.3,389.17,389.1,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6901,184.914,30,138.525,101.625,0.733622089875474,101.525,0.699087622654502,30,0.706149374478732,58.7222132094749,40.5241993358586,1004.81300008366,618.804391664826,10.3021426683289,7.1095086554138
"C6-2","14022017",0,1230,"1230",0,0,0,393.73,393.73,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,189.514,30,101.325,101.325,1,101.325,1,20,0,-8.91449312233433,0,-8.91449312233433,0,NA,NA
"C6-2","15022017",1,1009,"0929",186,91.7,0.4,393.72,393.48,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4412,189.514,30,193.025,101.725,0.527004274057765,101.325,1,30,0,154.509162464155,68.1694424791854,145.594669341821,68.1694424791854,176.722155638113,77.9698150675353
"C6-2","16022017",2,1320,"1250",219,104.5,0.3,393.49,393.24,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5143,189.514,30,205.825,101.625,0.493744686019677,101.725,0.527004274057765,30,0.4412,172.007394369754,88.4634029243645,317.602063711575,156.63284540355,150.938846978943,77.6278490012705
"C6-2","17022017",3,926,"0854",159,76.5,0.5,393.23,393.06,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5829,189.514,30,177.825,101.825,0.572613524532546,101.625,0.493744686019677,30,0.5143,124.758824577851,72.7219188464291,442.360888289426,229.354764249979,149.213212119688,86.9763813445663
"C6-2","18022017",4,1637,"1608",257,126.3,0.3,393.06,392.8,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6616,189.514,30,227.625,101.625,0.446457990115321,101.825,0.572613524532546,30,0.5829,208.897966259031,138.206894476975,651.258854548457,367.561658726954,160.519248352724,106.199534710162
"C6-2","19022017",5,1628,"1559",221,108.5,0.3,392.8,392.59,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7008,189.514,30,209.825,101.625,0.484332181579888,101.625,0.446457990115321,30,0.6616,178.337530532312,124.978941397044,829.596385080769,492.540600123998,179.459150221194,125.764972475013
"C6-2","20022017",6,1117,"1052",178,86.3,0.2,392.59,392.42,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7308,189.514,30,187.625,101.525,0.541105929380413,101.625,0.484332181579888,30,0.7008,141.203688952619,103.191655886574,970.800074033388,595.732256010572,179.464529648518,131.152678267137
"C6-2","21022017",7,1601,"1540",134,66.1,0.5,392.43,392.31,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.726796663886572,189.514,30,167.425,101.825,0.608182768403763,101.525,0.541105929380413,30,0.7308,107.743887606368,78.3078980664778,1078.54396163976,674.04015407705,89.7865730053064,65.2565817220649
"C6-2","23022017",9,1527,"1510",98,48.2,0.1,392.31,392.22,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.720193939393939,189.514,30,149.525,101.425,0.678314663099816,101.825,0.608182768403763,30,0.726796663886572,77.5593669488452,55.8577860197889,1156.1033285886,729.897940096839,39.1878906688902,28.2228813573671
"C6-2","01032017",15,1746,"1746",129,63.2,0.3,392.2,392.08,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.699815846538782,189.514,30,164.525,101.625,0.617687281568151,101.425,0.678314663099816,30,0.720193939393939,104.010900420751,72.7884763272086,1260.11422900935,802.686416424048,17.0277053894817,11.9162580617531
