"id","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","time.d","xCH4","vol.hs","temperature","pressure","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"C6-2","17022017",3,926,"0854",159,76.5,0.5,393.23,393.06,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5829,189.514,20,101.325,144.722446058729,84.358713807633,513.355091680019,261.570802884108,173.089968708114,100.89414275996
"C6-2","18022017",4,1637,"1608",257,126.3,0.3,393.06,392.8,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6616,189.514,20,101.325,233.922444258448,154.763089121389,747.277535938467,416.333892005498,179.748302952063,118.921477233085
"C6-2","19022017",5,1628,"1559",221,108.5,0.3,392.8,392.59,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7008,189.514,20,101.325,201.155097981,140.969492665085,948.432633919467,557.303384670583,202.420224383396,141.856093247884
"C6-2","20022017",6,1117,"1052",178,86.3,0.2,392.59,392.42,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7308,189.514,20,101.325,162.016323260715,118.401529038931,1110.44895718018,675.704913709513,205.916597965957,150.483849793522
"C6-2","21022017",7,1601,"1540",134,66.1,0.5,392.43,392.31,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.726796663886572,189.514,20,101.325,121.967344477168,88.6454590691097,1232.41630165735,764.350372778623,101.639453730973,73.8712158909248
"C6-2","23022017",9,1527,"1510",98,48.2,0.1,392.31,392.22,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.720193939393939,189.514,20,101.325,89.1999981997196,64.2412980973883,1321.61629985707,828.591670876011,45.0694727745952,32.4587611439436
"C6-2","01032017",15,1746,"1746",129,63.2,0.3,392.2,392.08,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.699815846538782,189.514,20,101.325,117.416324160855,82.1698042901011,1439.03262401792,910.761475166112,19.2223177343829,13.4520825577246
"C6-2","07032017",21,1059,"1034",89,43.6,0.2,392.07,391.97,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6808,189.514,20,101.325,81.0081616303576,55.1503564379474,1520.04078564828,965.91183160406,14.2119581807645,9.67550112946446
"C6-3","14022017",0,1230,"1230",0,0,0,396.75,396.75,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,187.884,20,101.325,0,0,0,0,NA,NA
"C6-3","15022017",1,1009,"0929",187,91.6,0.2,396.74,396.51,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4405,187.884,20,101.325,170.208159830077,74.976694405149,170.208159830077,74.976694405149,194.678117676975,85.7557108367073
"C6-3","16022017",2,1320,"1250",206,102.9,0.4,396.52,396.28,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5468,187.884,20,101.325,187.502037032064,102.526113849132,357.710196862141,177.502808254281,164.535608364517,89.9680706537176
"C6-3","17022017",3,926,"0854",181,83.2,0.2,396.28,396.07,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.562,187.884,20,101.325,164.746935450502,92.5877777231824,522.457132312643,270.090585977464,197.039524126847,110.736212559288
"C6-3","18022017",4,1637,"1608",253,124.8,0.5,396.07,395.8,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6657,187.884,20,101.325,230.281628005398,153.298479763194,752.738760318042,423.389065740657,176.95066399561,117.796057021878
"C6-3","19022017",5,1628,"1559",216,106.8,0.5,395.81,395.6,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7201,187.884,20,101.325,196.604077664688,141.574596326342,949.34283798273,564.963662066999,197.840581297799,142.465002592545
"C6-3","20022017",6,1117,"1052",177,86.5,0.3,395.6,395.43,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7313,187.884,20,101.325,161.106119197453,117.816904969097,1110.44895718018,682.780567036096,204.759763145924,149.740814788614
"C6-3","21022017",7,1601,"1540",139,68.5,0.1,395.44,395.31,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.727008423686405,187.884,20,101.325,126.51836479348,91.9799169558893,1236.96732197366,774.760483991986,105.431970661233,76.6499307965744
"C6-3","23022017",9,1527,"1510",92,45.2,0.1,395.32,395.22,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.719930303030303,187.884,20,101.325,83.7387738201449,60.2860808117229,1320.70609579381,835.046564803709,42.3101172985995,30.4603355680284
"C6-3","01032017",15,1746,"1746",120,58.9,0.1,395.19,395.08,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.698084987489575,187.884,20,101.325,109.224487591493,76.2479750538628,1429.9305833853,911.294539857572,17.8812257994259,12.4826152884905
"C6-3","07032017",21,1059,"1034",71,35.2,0.3,395.04,394.97,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6777,187.884,20,101.325,64.6244884916336,43.7960158507801,1494.55507187693,955.090555708352,11.3376295599357,7.68351155276843
"E1","14022017",0,1230,"1230",0,0,0,357.05,357.05,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,226.124,20,101.325,0,0,0,0,NA,NA
"E1","15022017",1,1034,"0929",74,32.4,0.1,357.03,356.96,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.5163,226.124,20,101.325,67.3551006814209,34.7754384818176,67.3551006814209,34.7754384818176,77.0383995085354,39.7749256662568
"E1","16022017",2,1340,"1250",84,36.5,0.3,356.99,356.87,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.626122987697715,226.124,20,101.325,76.4571413140454,47.8715737503765,143.812241995466,82.6470122321941,67.0921898185407,42.0079623403669
"E1","17022017",3,951,"0854",71,30.1,0.3,356.88,356.8,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.7067,226.124,20,101.325,64.6244884916336,45.6701260170374,208.4367304871,128.317138249232,77.291747033183,54.6220776283504
"E1","18022017",4,1702,"1608",165,70.7,0.1,356.82,356.65,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.7518,226.124,20,101.325,150.183670438303,112.908083435516,358.620400925403,241.225221684748,115.402606953659,86.7596799077608
"E1","19022017",5,1647,"1559",175,75,0.2,356.63,356.48,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7432,226.124,20,101.325,159.285711070928,118.381140467914,517.906111996331,359.606362152662,160.287507995902,119.125675942554
"E1","20022017",6,1135,"1052",110,46.9,0.4,356.48,356.38,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7505,226.124,20,101.325,100.122446958869,75.1418964426311,618.0285589552,434.748258595293,127.251830203682,95.502498567863
"E1","23022017",9,1542,"1510",53,21.8,0.1,356.38,356.32,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.746745454545454,226.124,20,101.325,48.2408153529096,36.0236095883518,666.269374308109,470.771868183644,15.1740441477042,11.3311484943702
"E1","07032017",21,1115,"1034",48,20.1,0.1,356.29,356.24,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7328,226.124,20,101.325,43.6897950365973,32.0158818028185,709.959169344707,502.787749986463,3.69991207084805,2.71129556551745
"E2","14022017",0,1230,"1230",0,0,0,349.14,349.14,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,226.434,20,101.325,0,0,0,0,NA,NA
"E2","15022017",1,1034,"0929",72,30.7,0.1,349.14,349.05,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.5176,226.434,20,101.325,65.534692554896,33.9207568664142,65.534692554896,33.9207568664142,74.9562806028993,38.7973708400607
"E2","16022017",2,1340,"1250",78,33.1,0.2,349.05,348.97,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.629268752196837,226.434,20,101.325,70.9959169344707,44.6755120604246,136.530609489367,78.5962689268388,62.2998905457878,39.2033743857474
"E2","17022017",3,951,"0854",74,30.5,0.3,348.97,348.9,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.7112,226.434,20,101.325,67.3551006814209,47.9029476046265,203.885710170788,126.499216531465,80.5575954993738,57.2925619191547
"E2","18022017",4,1702,"1608",177,73.6,0.1,348.9,348.72,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.7518,226.434,20,101.325,161.106119197453,121.119580412645,364.99182936824,247.61879694411,123.795523823016,93.0694748101434
"E2","19022017",5,1647,"1559",185,77.2,0.2,348.72,348.54,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.747,226.434,20,101.325,168.387751703552,125.785650522554,533.379581071793,373.404447466664,169.446794167097,126.576755242821
"E2","20022017",6,1135,"1052",115,43,0.3,348.56,348.45,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7505,226.434,20,101.325,104.673467275181,78.5574371900234,638.053048346974,451.961884656687,133.036004303849,99.8435212300386
"E2","23022017",9,1542,"1510",50,20.7,0.1,348.46,348.42,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.746745454545454,226.434,20,101.325,45.5102031631222,33.9845373475017,683.563251510096,485.946422004189,14.3151359884002,10.6897627305379
"E2","07032017",21,1115,"1034",26,10.8,0,348.35,348.32,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7328,226.434,20,101.325,23.6653056448236,17.3419359765267,707.228557154919,503.288357980716,2.00411903837602,1.46861843132195
"E3","14022017",0,1230,"1230",0,0,0,359.42,359.42,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,224.254,20,101.325,0,0,0,0,NA,NA
"E3","15022017",1,1034,"0929",70,30.4,0,359.42,359.34,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.5176,224.254,20,101.325,63.7142844283711,32.9785136201249,63.7142844283711,32.9785136201249,72.8741616972632,37.7196660945035
"E3","16022017",2,1340,"1250",62,26.9,0.2,359.32,359.25,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.631691318101933,224.254,20,101.325,56.4326519222716,35.6480162767673,120.146936350643,68.6265298968922,49.5204258184467,31.2816230582236
"E3","17022017",3,951,"0854",65,27.9,0.2,359.24,359.18,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.7154,224.254,20,101.325,59.1632641120589,42.3253991457669,179.310200462702,110.951929042659,70.7600501008013,50.6217398421133
"E3","18022017",4,1702,"1608",172,73.5,0.2,359.18,359.01,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.7608,224.254,20,101.325,156.55509888114,119.107119228772,335.865299343842,230.059048271431,120.298475127451,91.5230798769644
"E3","19022017",5,1647,"1559",188,80,0.1,359.01,358.83,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.747,224.254,20,101.325,171.11836389334,127.825417828325,506.983663237182,357.884466099756,172.194580018455,128.629351273786
"E3","20022017",6,1135,"1052",107,45.5,0.3,358.84,358.74,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7505,224.254,20,101.325,97.3918347690816,73.0925719941957,604.375498006263,430.977038093951,123.781325743581,92.8978849705577
"E3","23022017",9,1542,"1510",40,16.6,0.2,358.73,358.7,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.746745454545454,224.254,20,101.325,36.4081625304978,27.1876298780014,640.783660536761,458.164667971953,11.4521087907201,8.55181018443031
"E3","07032017",21,1115,"1034",40,16.3,0,358.65,358.61,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7328,224.254,20,101.325,36.4081625304978,26.6799015023488,677.191823067259,484.844569474301,3.08326005904004,2.25941297126454
"I1","14022017",0,1230,"1230",0,0,0,354.72,354.72,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,228.444,20,101.325,0,0,0,0,NA,NA
"I1","15022017",1,929,"0929",46,20.8,0.1,354.72,354.67,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2439,228.444,20,101.325,41.8693869100724,10.2119434673667,41.8693869100724,10.2119434673667,47.8887348296301,11.6800624249468
"I1","16022017",2,1344,"1250",25,10.7,0.2,354.67,354.64,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.3971,228.444,20,101.325,22.7551015815611,9.03605083803792,64.6244884916336,19.2479943054046,19.9679136364704,7.92925850504241
"I1","17022017",3,854,"0854",12,4.9,0.1,354.64,354.63,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4238,228.444,20,101.325,10.9224487591493,4.62893378412749,75.5469372507829,23.8769280895321,13.0633938647633,5.5362663198867
"I1","18022017",4,1706,"1608",16,6.8,0.2,354.64,354.63,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.5337,228.444,20,101.325,14.5632650121991,7.77241453701067,90.110202262982,31.6493426265427,11.1905558258094,5.97239964423445
"I1","20022017",6,1139,"1052",19,7.7,0.1,354.62,354.61,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.557,228.444,20,101.325,17.2938772019864,9.63268960150645,107.404079464968,41.2820322280492,9.71262994183326,5.40993487760113
"I1","07032017",21,1055,"1034",44,18.2,0.1,354.57,354.51,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6123,228.444,20,101.325,40.0489787835476,24.5219897091662,147.453058248516,65.8040219372154,2.6721587178347,1.63616278293019
"I2","14022017",0,1230,"1230",0,0,0,357.83,357.83,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,227.014,20,101.325,0,0,0,0,NA,NA
"I2","15022017",1,929,"0929",45,19.7,0.1,357.83,357.78,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2439,227.014,20,101.325,40.95918284681,9.98994469633696,40.95918284681,9.98994469633696,46.8476753768121,11.4261480244045
"I2","16022017",2,1344,"1250",25,10.7,0.2,357.79,357.76,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.3693,227.014,20,101.325,22.7551015815611,8.40345901407052,63.7142844283711,18.3934037104075,19.9679136364704,7.37415050594854
"I2","17022017",3,854,"0854",15,6,0.2,357.76,357.75,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4345,227.014,20,101.325,13.6530609489367,5.93225498231298,77.3673453773078,24.3256586927205,16.3292423309542,7.09505579279958
"I2","18022017",4,1706,"1608",16,6.4,0,357.76,357.74,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4844,227.014,20,101.325,14.5632650121991,7.05444557190925,91.9306103895069,31.3801042646297,11.1905558258094,5.42070524202205
"I2","20022017",6,1139,"1052",17,7.2,0.2,357.73,357.72,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5224,227.014,20,101.325,15.4734690754616,8.08334024502112,107.404079464968,39.4634445096508,8.69024784269292,4.53978547302278
"I2","07032017",21,1055,"1034",34,14.1,0.1,357.67,357.66,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6012,227.014,20,101.325,30.9469381509231,18.605299216335,138.351017615892,58.0687437259858,2.06484991832681,1.24138777089808
"I3","14022017",0,1230,"1230",0,0,0,357.615,357.615,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,226.924,20,101.325,0,0,0,0,NA,NA
"I3","15022017",1,929,"0929",43,18.9,0.1,357.61,357.56,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2439,226.924,20,101.325,39.1387747202851,9.54594715427754,39.1387747202851,9.54594715427754,44.765556471176,10.9183192233198
"I3","16022017",2,1344,"1250",26,11,0.2,357.56,357.54,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.3663,226.924,20,101.325,23.6653056448236,8.66860145769887,62.8040803651087,18.2145486119764,20.7666301819293,7.60681663564069
"I3","17022017",3,854,"0854",16,6.8,0.1,357.54,357.52,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4399,226.924,20,101.325,14.5632650121991,6.40638027886639,77.3673453773078,24.6209288908428,17.4178584863511,7.66211594814585
"I3","18022017",4,1706,"1608",15,6,0.1,357.52,357.51,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4844,226.924,20,101.325,13.6530609489367,6.61354272366492,91.0204063262445,31.2344716145077,10.4911460866963,5.08191116439567
"I3","20022017",6,1139,"1052",19,7.7,0.1,357.52,357.51,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5206,226.924,20,101.325,17.2938772019864,9.00319247135414,108.314283528231,40.2376640858619,9.71262994183326,5.0563951477184
"I3","07032017",21,1055,"1034",52,22.3,0.3,357.49,357.43,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.5987,226.924,20,101.325,47.3306112896471,28.3368369791117,155.644894817878,68.5745010649736,3.15800575744101,1.89069804697993
"L1","14022017",0,1230,"1230",0,0,0,358.26,358.26,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,224.874,20,101.325,0,0,0,0,NA,NA
"L1","15022017",1,1029,"0929",48,20.9,0,358.26,358.2,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2623,224.874,20,101.325,43.6897950365973,11.4598332380995,43.6897950365973,11.4598332380995,49.9708537352662,13.1073549347603
"L1","16022017",2,1336,"1250",58,25.3,0.2,358.2,358.14,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.4573,224.874,20,101.325,52.7918356692218,24.1417064515351,96.4816307058191,35.6015396896346,46.3255596366114,21.1846784218224
"L1","17022017",3,943,"0854",135,58.9,0.3,358.14,357.98,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.438,224.874,20,101.325,122.87754854043,53.8203662607084,219.359179246249,89.421905950343,146.963180978587,64.3698732686213
"L1","18022017",4,1656,"1608",227,98.1,0.4,357.97,357.69,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4894,224.874,20,101.325,206.616322360575,101.118028163265,425.975501606824,190.539934113608,158.76601077867,77.7000856750812
"L1","19022017",5,1643,"1559",188,79.9,0.2,357.69,357.48,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.5434,224.874,20,101.325,171.11836389334,92.9857189396407,597.093865500164,283.525653053249,172.194580018455,93.5705347820284
"L1","20022017",6,1131,"1052",93,39.3,0.1,357.48,357.37,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5531,224.874,20,101.325,84.6489778834073,46.8193496673126,681.742843383571,330.345002720562,107.585638263113,59.5056165233276
"L1","23022017",9,1537,"1510",116,48.8,0.2,357.37,357.26,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.562666666666667,224.874,20,101.325,105.583671338444,59.4084124064309,787.326514722015,389.753415126993,33.2111154930884,18.6867876507777
"L1","07032017",21,1112,"1034",95,39.3,0.4,357.26,357.13,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.5982,224.874,20,101.325,86.4693860099322,51.7259867111415,873.795900731947,441.479401838134,7.32274264022009,4.38046464737966
"L2","14022017",0,1230,"1230",0,0,0,360.2,360.2,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,224.744,20,101.325,0,0,0,0,NA,NA
"L2","15022017",1,1029,"0929",44,19.2,0,360.19,360.14,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.251,224.744,20,101.325,40.0489787835476,10.0522936746704,40.0489787835476,10.0522936746704,45.806615923994,11.4974605969225
"L2","16022017",2,1336,"1250",54,23.2,0.1,360.15,360.08,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.4573,224.744,20,101.325,49.151019416172,22.4767611790155,89.1999981997196,32.5290548536859,43.1306934547762,19.7236661168691
"L2","17022017",3,943,"0854",121,52.6,0.2,360.07,359.95,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4488,224.744,20,101.325,110.134691654756,49.4284496146544,199.334689854475,81.9575044683403,131.72255480303,59.1170825955999
"L2","18022017",4,1656,"1608",222,95.3,0,359.94,359.67,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4772,224.744,20,101.325,202.065302044263,96.4255621355222,401.399991898738,178.383066603862,155.268962083105,74.0943487060576
"L2","19022017",5,1643,"1559",178,75.9,0.1,359.67,359.46,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.5289,224.744,20,101.325,162.016323260715,85.6904333725923,563.416315159453,264.073499976455,163.03529384726,86.2293669158161
"L2","20022017",6,1131,"1052",100,42.2,0.1,359.46,359.35,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5447,224.744,20,101.325,91.0204063262445,49.5788153259054,654.436721485698,313.65231530236,115.683482003347,63.0127926472231
"L2","23022017",9,1537,"1510",130,54.1,0.3,359.37,359.23,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.556048484848485,224.744,20,101.325,118.326528224118,65.7952867364022,772.763249709815,379.447602038762,37.2193535698405,20.6957651595498
"L2","07032017",21,1112,"1034",82,34.7,0.3,359.17,359.09,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.5982,224.744,20,101.325,74.6367331875205,44.6476937927747,847.399982897336,424.095295831537,6.32068312103208,3.78103264300139
"L3","14022017",0,1230,"1230",0,0,0,361.51,361.51,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,223.524,20,101.325,0,0,0,0,NA,NA
"L3","15022017",1,1029,"0929",41,17.8,0,361.49,361.45,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2432,223.524,20,101.325,37.3183665937602,9.07582675560249,37.3183665937602,9.07582675560249,42.6834375655399,10.3806120159393
"L3","16022017",2,1336,"1250",54,23.1,0.2,361.47,361.4,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.3621,223.524,20,101.325,49.151019416172,17.7975841305959,86.4693860099322,26.8734108861984,43.1306934547762,15.6176240999744
"L3","17022017",3,943,"0854",118,50.7,0.1,361.4,361.26,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4488,223.524,20,101.325,107.404079464968,48.2029508638779,193.873465474901,75.0763617500762,128.456706336839,57.6513698039735
"L3","18022017",4,1656,"1608",209,90.3,0.3,361.23,360.97,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4803,223.524,20,101.325,190.232649221851,91.368741421255,384.106114696752,166.445103171331,146.176635474635,70.208638018467
"L3","19022017",5,1643,"1559",169,71.4,0,360.95,360.75,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.5282,223.524,20,101.325,153.824486691353,81.2500938703727,537.930601388105,247.695197041704,154.791936293186,81.7611007500606
"L3","20022017",6,1131,"1052",96,40.6,0.2,360.74,360.64,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5465,223.524,20,101.325,87.3795900731947,47.7529459750009,625.310191461299,295.448143016705,111.056142723213,60.6921819982359
"L3","23022017",9,1537,"1510",82,34.6,0.2,360.61,360.51,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.557466666666667,223.524,20,101.325,74.6367331875205,41.6074908609364,699.94692464882,337.055633877641,23.4768230209763,13.0875462734269
"L3","07032017",21,1112,"1034",21,9.3,0.2,360.38,360.36,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.5982,223.524,20,101.325,19.1142853285113,11.4341654835155,719.061209977331,348.489799361157,1.61871153099602,0.968313237841819
