"method","time.d","id","descrip","descrip2","m.inoc","m.sub","m.water","m.tot","vol.hs","m.sub.vs","m.ino.vs","isr","conc.sub.vs","conc.ino.vs","cvCH4","vol.mi.mn","vol.mi.se","n","rsd.inoc","cvCH4.tot","cvCH4.inoc","fv.inoc","se.inoc","cvCH4.se"
"gdi",1.84375,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,25.9196468319666,0.255347221145717,0.002105209928297,3,1.42798912792085,50.5602548474,24.6406080154334,0.487351341281867,0.20314946996726,0
"gdi",2.85069444444444,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,109.487478098704,0.307547714553142,0.00305100867165469,3,1.71827062389892,139.16535219635,29.6778740976461,0.213256199400647,0.294417571464503,0
"gdi",3.80902777777778,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,202.021741287938,0.390680372612955,0.00801199142117852,3,3.55205359267824,239.72178704401,37.7000457560717,0.157265829781047,0.773144658267556,0
"gdi",4.86111111111111,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,258.214487996703,0.440758791932606,0.0117219280898263,3,4.60636869550011,300.747022999971,42.5325350032676,0.141422962658127,1.13114775226663,0
"gdi",5.85902777777778,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,285.341569213443,0.518172228099219,0.0115172539742926,3,3.84977580144061,335.344379895258,50.0028106818142,0.14910883759982,1.11139701979677,0
"gdi",6.83958333333333,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,302.268432282779,0.534924361001364,0.0149051425720173,3,4.82618966548168,353.887797624605,51.6193653418261,0.145863648558413,1.43832297795651,0
"gdi",8.91666666666667,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,322.781953219445,0.667268785264015,0.0183058816563371,3,4.75171592112971,387.17234879474,64.3903955752948,0.166309385925263,1.76648898800159,0
"gdi",10.8784722222222,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,336.069431727995,0.769340870903172,0.0164625859764042,3,3.70629410363038,410.309624141756,74.240192413761,0.180936999879174,1.58861383391934,0
"gdi",13.125,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,342.020317671882,0.846581837049152,0.0175880319253892,3,3.59839575652847,423.714142676578,81.6938250046963,0.192804102522142,1.69721761016984,0
"gdi",15.8541666666667,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,347.887891906227,0.911202042300285,0.0211414252132082,3,4.01865019104368,435.817465787788,87.9295738815613,0.201757801795802,2.04011451242301,0
"gdi",18.9097222222222,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,352.059988054567,0.991864815353211,0.0168604390028735,3,2.94426584539077,447.773393549086,95.7134054945194,0.213754115080147,1.62700602956963,0
"gdi",22.8611111111111,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,357.87612142815,1.00992531537962,0.0238441273689919,3,4.08933605647005,455.332336966643,97.4562155384927,0.214033152549041,2.30092104912359,0
"gdi",27.1458333333333,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,362.243710961433,1.08475335361479,0.0254896968641625,3,4.06999894410435,466.920715316204,104.677004354771,0.22418582196312,2.45971593520349,0
"gdi",0,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdi",0.840277777777778,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,2.04526097035839,0.14023443587783,0.00166314753696506,3,2.0541716565367,15.5809798809387,13.5357189105803,0.868733482362011,0.160530453353091,0
"gdi",1.84375,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,21.2808310389063,0.255347221145717,0.002105209928297,3,1.42798912792085,45.9274749847434,24.6466439458371,0.53664269490157,0.203199233189884,0
"gdi",2.85069444444444,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,111.109545736186,0.307547714553142,0.00305100867165469,3,1.71827062389892,140.794689686202,29.6851439500162,0.210839940172298,0.294489691599277,0
"gdi",3.80902777777778,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,202.466764624608,0.390680372612955,0.00801199142117852,3,3.55205359267824,240.176045333496,37.7092807088885,0.157006834951118,0.773334046749624,0
"gdi",4.86111111111111,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,257.840903955806,0.440758791932606,0.0117219280898263,3,4.60636869550011,300.383857671997,42.5429537161911,0.141628628268852,1.13142483670809,0
"gdi",5.85902777777778,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,281.171548281938,0.518172228099219,0.0115172539742926,3,3.84977580144061,331.18660758542,50.0150593034827,0.151017759045654,1.1116692661252,0
"gdi",6.83958333333333,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,296.848811658625,0.534924361001364,0.0149051425720173,3,4.82618966548168,348.480821611189,51.6320099525634,0.148163131944664,1.43867530763066,0
"gdi",8.91666666666667,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,318.737975297838,0.667268785264015,0.0183058816563371,3,4.75171592112971,383.144143858366,64.4061685605278,0.168099055128287,1.76692170478292,0
"gdi",10.8784722222222,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,334.034769881781,0.769340870903172,0.0164625859764042,3,3.70629410363038,408.293148073843,74.2583781920619,0.18187515157279,1.58900297864068,0
"gdi",13.125,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,339.203611719479,0.846581837049152,0.0175880319253892,3,3.59839575652847,420.917448334353,81.7138366148737,0.194132690241828,1.69763335832705,0
"gdi",15.8541666666667,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,342.732612883244,0.911202042300285,0.0211414252132082,3,4.01865019104368,430.683725875693,87.9511129924486,0.20421276149597,2.04061425614706,0
"gdi",18.9097222222222,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,346.568787466115,0.991864815353211,0.0168604390028735,3,2.94426584539077,442.30563878851,95.7368513223944,0.216449538343262,1.6274045787919,0
"gdi",22.8611111111111,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,350.623147103602,1.00992531537962,0.0238441273689919,3,4.08933605647005,448.103235386389,97.4800882827865,0.217539353847182,2.30148467966827,0
"gdi",27.1458333333333,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,354.330129889814,1.08475335361479,0.0254896968641625,3,4.06999894410435,459.032775783656,104.702645893842,0.2280940521406,2.46031846393121,0
"gdi",0,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdi",0.840277777777778,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,1.28062175720848,0.14023443587783,0.00166314753696506,3,2.0541716565367,14.8013664035296,13.5207446463211,0.913479490859499,0.160352862089114,0
"gdi",1.84375,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,20.016002014877,0.255347221145717,0.002105209928297,3,1.42798912792085,44.6353799276364,24.6193779127593,0.551566446900927,0.202974438405421,0
"gdi",2.85069444444444,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,106.720931079995,0.307547714553142,0.00305100867165469,3,1.71827062389892,136.373235016635,29.65230393664,0.217434923597896,0.294163904214599,0
"gdi",3.80902777777778,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,195.188350146359,0.390680372612955,0.00801199142117852,3,3.55205359267824,232.85591391815,37.6675637717912,0.161763397536176,0.772478524523345,0
"gdi",4.86111111111111,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,252.145880972801,0.440758791932606,0.0117219280898263,3,4.60636869550011,294.641770367139,42.4958893943385,0.144229005077543,1.13017316661903,0
"gdi",5.85902777777778,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,278.072060627387,0.518172228099219,0.0115172539742926,3,3.84977580144061,328.031789385082,49.9597287576951,0.152301485326614,1.11043945118373,0
"gdi",6.83958333333333,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,294.980930904438,0.534924361001364,0.0149051425720173,3,4.82618966548168,346.555821514736,51.5748906102978,0.14882130787725,1.43708373319106,0
"gdi",8.91666666666667,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,315.58200713095,0.667268785264015,0.0183058816563371,3,4.75171592112971,379.916924582149,64.3349174511985,0.169339435251423,1.76496699866738,0
"gdi",10.8784722222222,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,328.383968490287,0.769340870903172,0.0164625859764042,3,3.70629410363038,402.560196293008,74.1762278027213,0.184261207356754,1.5872451000479,0
"gdi",13.125,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,334.909920415841,0.846581837049152,0.0175880319253892,3,3.59839575652847,416.533358833826,81.6234384179853,0.195958947073309,1.69575530436547,0
"gdi",15.8541666666667,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,342.888922659243,0.911202042300285,0.0211414252132082,3,4.01865019104368,430.742737294911,87.8538146356683,0.203958899428915,2.03835677005973,0
"gdi",18.9097222222222,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,347.252879059057,0.991864815353211,0.0168604390028735,3,2.94426584539077,442.88381883582,95.6309397767634,0.215927825108044,1.62560421736445,0
"gdi",22.8611111111111,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,352.979005978358,1.00992531537962,0.0238441273689919,3,4.08933605647005,450.351254211303,97.372248232945,0.216214004784937,2.29893859844351,0
"gdi",27.1458333333333,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,356.594851857696,1.08475335361479,0.0254896968641625,3,4.06999894410435,461.181667547127,104.586815689432,0.226780080495598,2.45759666842969,0
"gdv",0,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdv",0.840277777777778,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,84.5204068625888,0.185277045730887,0.00109026772835532,3,1.01922992776288,103.309244527449,18.7888376648602,0.181869858315226,0.110563417494567,0
"gdv",1.84375,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,197.003098118679,0.293557708779613,0.00236942392008014,3,1.39800880423442,226.77261497259,29.7695168539109,0.131274743458372,0.240281904420505,0
"gdv",2.85069444444444,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,299.992506493098,0.400813615580472,0.00292979920547291,3,1.26606504434857,340.638782599776,40.6462761066778,0.119323688854401,0.297109236846441,0
"gdv",3.80902777777778,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,359.106566262389,0.468144749468103,0.00505619736754088,3,1.87070147505168,406.580853574746,47.4742873123571,0.116764689962533,0.51274604020946,0
"gdv",4.86111111111111,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,395.63474624438,0.532895702300144,0.00862897647114638,3,2.80464368559009,449.675390099216,54.0406438548363,0.120177010004734,0.875059495312538,0
"gdv",5.85902777777778,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,415.831306643882,0.571248380174331,0.0101021177662965,3,3.06300758873573,473.761273300408,57.9299666565257,0.122276703312963,1.02444989897959,0
"gdv",6.83958333333333,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,432.50356705319,0.633363999647819,0.00875595765046442,3,2.39447829809694,496.732642625964,64.2290755727742,0.129303110085999,0.887936583001881,0
"gdv",8.91666666666667,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,452.300365546501,0.692144096677639,0.0128283461831002,3,3.21021987659318,522.490296640591,70.1899310940898,0.134337291133221,1.30091514030828,0
"gdv",10.8784722222222,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,464.777981438649,0.741282544708639,0.0123341400208043,3,2.8819452631383,539.951014025509,75.17303258686,0.13922194909205,1.2507979802482,0
"gdv",13.125,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,474.337441303713,0.820418116433264,0.0132127189450647,3,2.78944358499444,557.535566285502,83.1981249817892,0.14922478495154,1.33989415899273,0
"gdv",15.8541666666667,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,482.558302795738,0.902984526969486,0.0138492332451677,3,2.65647692845938,574.129439544935,91.5711367491971,0.159495630152284,1.40444270470609,0
"gdv",18.9097222222222,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,489.079923513989,0.963841338924439,0.015575834032775,3,2.79902249732637,586.822514239645,97.7425907256565,0.166562441545555,1.57953628838452,0
"gdv",22.8611111111111,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,497.374669285985,1.06277510446818,0.0138086873168339,3,2.25046182565189,605.15007575005,107.775406464065,0.178096989131965,1.40033096564836,0
"gdv",27.1458333333333,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,503.749712034051,1.13789927112004,0.0114689091319048,3,1.74573741525441,619.143416633007,115.393704598956,0.186376373387742,1.16305541802186,0
"gdv",0,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdv",0.840277777777778,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,83.7663169342638,0.185277045730887,0.00109026772835532,3,1.01922992776288,102.57664845969,18.8103315254267,0.18337830108398,0.110689898691636,0
"gdv",1.84375,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,196.42879696471,0.293557708779613,0.00236942392008014,3,1.39800880423442,226.23236924322,29.8035722785095,0.131738762132964,0.240556779633245,0
"gdv",2.85069444444444,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,298.533226904713,0.400813615580472,0.00292979920547291,3,1.26606504434857,339.226001118766,40.6927742140524,0.119957709844905,0.297449120804337,0
"gdv",3.80902777777778,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,356.160149093503,0.468144749468103,0.00505619736754088,3,1.87070147505168,403.688745551012,47.5285964575096,0.117735748101265,0.513332606131785,0
"gdv",4.86111111111111,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,391.621872739886,0.532895702300144,0.00862897647114638,3,2.80464368559009,445.724337452652,54.1024647127659,0.12138099755101,0.876060536841298,0
"gdv",5.85902777777778,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,412.177373511587,0.571248380174331,0.0101021177662965,3,3.06300758873573,470.173610293394,57.9962367818069,0.123350684751568,1.02562183860028,0
"gdv",6.83958333333333,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,427.869276525111,0.633363999647819,0.00875595765046442,3,2.39447829809694,492.171828212763,64.3025516876516,0.130650614280698,0.888952355528494,0
"gdv",8.91666666666667,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,447.944060505482,0.692144096677639,0.0128283461831002,3,3.21021987659318,518.214286752418,70.2702262469364,0.135600711989843,1.30240334778196,0
"gdv",10.8784722222222,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,459.622431961072,0.741282544708639,0.0123341400208043,3,2.8819452631383,534.881460217787,75.2590282567149,0.140702256208454,1.25222885521045,0
