"method","time.d","id","exper","descrip","descrip1","substrate","tare","m.inoc","m.sub","m.tot1","m.tot2","m.tot","m.tot.sd","m.gained","c.sub.vs","c.inoc.vs","m.sub.vs","m.inoc.vs","ISR","vol.tot","vol.hs","notes","cvCH4","vol.mi.mn","vol.mi.se","n","rsd.inoc","cvCH4.tot","cvCH4.inoc","fv.inoc","se.inoc","cvCH4.se","descrip2","m.water","conc.sub.vs","conc.inoc.vs","m.ino.vs","isr","conc.ino.vs","exper.id"
"vol",16.1291666666667,"C4-3","1B","C4","Sludge C4",NA,257.01,100.29,42.92,400.18,400.19,400.185,0.00707106781185904,NA,NA,NA,3.317917724,3.259194333,NA,NA,184.194,NA,254.304901611203,0.565761369495447,0.023359641398839,3,7.15144015319767,271.406051328169,17.1011497169658,0.063009463618363,0.706086958981374,0,"Conf. 4",NA,77.3047,32.4977,NA,NA,NA,"1B-C4-3"
"vol",20.9194444444444,"C4-3","1B","C4","Sludge C4",NA,257.01,100.29,42.92,400.18,400.19,400.185,0.00707106781185904,NA,NA,NA,3.317917724,3.259194333,NA,NA,184.194,NA,260.17418667101,0.641952157385021,0.0321601723756408,3,8.67713456430898,279.578339281077,19.4041526100675,0.0694050642834647,0.972098754656465,0,"Conf. 4",NA,77.3047,32.4977,NA,NA,NA,"1B-C4-3"
"vol",0,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,0,0,0,3,NA,0,0,NA,0,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",0.874305555555556,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,17.2666110598393,0.09923581525229,0.00236802455147215,3,4.13312353638937,20.3780482608852,3.11143720104595,0.152685731293424,0.0742469809282952,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",2.01388888888889,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,46.4802900494866,0.186332539126692,0.00412348658877075,3,3.83297963391339,52.3225556924926,5.84226564300594,0.111658644454254,0.129287692530135,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",2.85,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,74.9902305323378,0.242874426596605,0.00111978701934719,3,0.798572348000575,82.605309061941,7.61507852960318,0.0921863087987851,0.0351097734259285,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",4.15138888888889,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,122.38100741531,0.314418048694961,0.00274650209075665,3,1.51297967277312,132.239262833503,9.85825541819391,0.0745486265346624,0.0861137559680954,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",5.14513888888889,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,162.616532839273,0.364175704045253,0.00507740201479106,3,2.41485584084377,174.034888504541,11.4183556652682,0.0656095784206526,0.159196732281816,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",5.93194444444444,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,195.211857977361,0.40357152760352,0.00711751347208934,3,3.05469888582576,207.865429281997,12.653571304636,0.0608738612685313,0.223162334482796,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",7.13194444444444,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,213.248182669838,0.422657883282439,0.00839070450360319,3,3.43850832703528,226.500187079909,13.2520044100708,0.0585076974148172,0.263081933363693,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",9.11111111111111,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,226.496363247963,0.45413711573899,0.0111987060141438,3,4.27111705326288,240.735366703456,14.2390034554928,0.0591479500934019,0.351123940559151,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",20.9194444444444,"C5-1","1B","C5","Sludge C5",NA,257.51,101.72,39.79,398.95,398.94,398.945,0.00707106781185904,NA,NA,NA,3.244245818,3.305666044,NA,NA,185.894,NA,229.830757115358,0.641952157385021,0.0321601723756408,3,8.67713456430898,249.958508559747,20.1277514443896,0.0805243700659162,1.00834921814491,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-1"
"vol",0,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,0,0,0,3,NA,0,0,NA,0,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",0.874305555555556,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,19.0064582701823,0.09923581525229,0.00236802455147215,3,4.13312353638937,22.1531598412323,3.14670157104996,0.142043012987845,0.0750884804791317,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",2.01388888888889,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,47.7520330386509,0.186332539126692,0.00412348658877075,3,3.83297963391339,53.6605136826305,5.90848064397959,0.110108536771092,0.130753011844571,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",2.85,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,75.4275335659206,0.242874426596605,0.00111978701934719,3,0.798572348000575,83.1289197821412,7.70138621622056,0.0926438865848834,0.0355077001590899,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",4.15138888888889,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,124.246835495025,0.314418048694961,0.00274650209075665,3,1.51297967277312,134.216822291421,9.96998679639572,0.0742826914404827,0.0870897510329719,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",5.14513888888889,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,164.516729530309,0.364175704045253,0.00507740201479106,3,2.41485584084377,176.064498419434,11.5477688891257,0.0655882872060654,0.16100103431585,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",5.93194444444444,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,200.979801551087,0.40357152760352,0.00711751347208934,3,3.05469888582576,213.776785751927,12.79698420084,0.0598614304908203,0.225691609099528,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",7.13194444444444,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,215.803180549356,0.422657883282439,0.00839070450360319,3,3.43850832703528,229.205380369656,13.4021998202994,0.0584724485903633,0.266063648256216,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",9.11111111111111,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,227.090985543993,0.45413711573899,0.0111987060141438,3,4.27111705326288,241.491370847776,14.4003853037827,0.0596310553591582,0.355103504907415,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",20.9194444444444,"C5-2","1B","C5","Sludge C5",NA,258.04,107.63,41.63,407.23,407.24,407.235,0.00707106781185904,NA,NA,NA,3.394268746,3.497727451,NA,NA,178.144,NA,242.415368638512,0.641952157385021,0.0321601723756408,3,8.67713456430898,262.771243753225,20.3558751147131,0.0774661444074521,1.01977763454038,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-2"
"vol",0,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,0,0,0,3,NA,0,0,NA,0,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",0.874305555555556,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,14.7110872844702,0.09923581525229,0.00236802455147215,3,4.13312353638937,17.8345865561662,3.12349927169598,0.175137184249222,0.0745348132937395,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",2.01388888888889,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,42.474649623389,0.186332539126692,0.00412348658877075,3,3.83297963391339,48.3395639063606,5.86491428297158,0.121327414006726,0.129788900550967,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",2.85,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,69.6752030674185,0.242874426596605,0.00111978701934719,3,0.798572348000575,77.3198028790834,7.64459981166496,0.0988698823200567,0.035245883056368,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",4.15138888888889,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,115.849593148466,0.314418048694961,0.00274650209075665,3,1.51297967277312,125.746065945208,9.89647279674178,0.0787020470370344,0.0864475921156086,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",5.14513888888889,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,158.289256900795,0.364175704045253,0.00507740201479106,3,2.41485584084377,169.751877966211,11.4626210654169,0.0675257393482178,0.15981388831228,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",5.93194444444444,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,192.765604083522,0.40357152760352,0.00711751347208934,3,3.05469888582576,205.468229333711,12.702625250189,0.0618228194761829,0.224027465183185,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",7.13194444444444,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,216.003980158622,0.422657883282439,0.00839070450360319,3,3.43850832703528,229.307358452567,13.3033782939451,0.058015487962184,0.264101819886202,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",9.11111111111111,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,229.250792535307,0.45413711573899,0.0111987060141438,3,4.27111705326288,243.544996161836,14.294203626529,0.0586922492837031,0.352485138457189,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",20.9194444444444,"C5-3","1B","C5","Sludge C5",NA,257.5,102.14,39.8,399.38,399.38,399.38,0,NA,NA,NA,3.24506116,3.319315078,NA,NA,185.464,NA,235.793349459326,0.641952157385021,0.0321601723756408,3,8.67713456430898,255.999129912261,20.2057804529348,0.0789290981569353,1.012258273261,0,"Conf. 5",NA,81.5342,32.4977,NA,NA,NA,"1B-C5-3"
"vol",0,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,0,0,0,3,NA,0,0,NA,0,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",0.874305555555556,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,8.4845518704987,0.09923581525229,0.00236802455147215,3,4.13312353638937,11.6095315208953,3.12497965039657,0.269173622102848,0.0745701389783179,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",2.01388888888889,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,33.5238188384453,0.186332539126692,0.00412348658877075,3,3.83297963391339,39.3915127904451,5.86769395199984,0.148958329760392,0.129850413843347,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",2.85,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,59.3353732241401,0.242874426596605,0.00111978701934719,3,0.798572348000575,66.9835961846364,7.64822296049624,0.114180536670715,0.0352625877999974,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",4.15138888888889,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,91.3540475464782,0.314418048694961,0.00274650209075665,3,1.51297967277312,101.255210764528,9.90116321804972,0.0977842339499463,0.086488563847296,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",5.14513888888889,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,123.341994736472,0.364175704045253,0.00507740201479106,3,2.41485584084377,134.810048497274,11.4680537608018,0.0850682414896816,0.159889631911282,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",5.93194444444444,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,148.585563175895,0.40357152760352,0.00711751347208934,3,3.05469888582576,161.294208819952,12.708645644057,0.0787917045319544,0.22413364272925,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",7.13194444444444,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,161.368291238971,0.422657883282439,0.00839070450360319,3,3.43850832703528,174.677974652963,13.3096834139913,0.0761955446325389,0.264226990624192,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",9.11111111111111,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,170.438697186125,0.45413711573899,0.0111987060141438,3,4.27111705326288,184.739675533168,14.3009783470428,0.0774115159928123,0.352652198362077,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",15.2194444444444,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,184.863232255643,0.551291967910155,0.0217112083159708,3,6.8212341347048,202.223659806588,17.3604275509447,0.0858476578237615,0.683695538757252,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",20.9194444444444,"C6-1","1B","C6","Sludge C6",NA,248.49,103.03,39.46,390.92,390.92,390.92,0,NA,NA,NA,3.27178644,3.348238031,NA,NA,184.914,NA,196.407129809883,0.641952157385021,0.0321601723756408,3,8.67713456430898,216.622486768016,20.2153569581329,0.0933206762591633,1.01273803184485,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-1"
"vol",0,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,0,0,0,3,NA,0,0,NA,0,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",0.874305555555556,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,20.2450086002976,0.09923581525229,0.00236802455147215,3,4.13312353638937,23.3203273594921,3.0753187591945,0.131872881190184,0.0733851010027088,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",2.01388888888889,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,49.553017751755,0.186332539126692,0.00412348658877075,3,3.83297963391339,55.327464725036,5.774446973281,0.104368544663642,0.127786884478091,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",2.85,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,74.1384555340707,0.242874426596605,0.00111978701934719,3,0.798572348000575,81.6651360812324,7.52668054716174,0.0921651626181697,0.0347022092592869,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",4.15138888888889,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,120.239970594533,0.314418048694961,0.00274650209075665,3,1.51297967277312,129.98378859938,9.74381800484709,0.074961794157872,0.0851141231660906,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",5.14513888888889,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,162.710128098337,0.364175704045253,0.00507740201479106,3,2.41485584084377,173.995936265942,11.2858081676049,0.0648624813303415,0.157348731648562,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",5.93194444444444,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,198.455444950299,0.40357152760352,0.00711751347208934,3,3.05469888582576,210.962130025244,12.5066850749457,0.0592840291925812,0.220571803072186,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",7.13194444444444,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,225.539996616016,0.422657883282439,0.00839070450360319,3,3.43850832703528,238.638168015882,13.0981713998659,0.0548871603766008,0.260028003974031,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",9.11111111111111,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,244.621259032118,0.45413711573899,0.0111987060141438,3,4.27111705326288,258.69497211371,14.073713081592,0.0544027313967503,0.347047994682604,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",15.2194444444444,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,267.264700283923,0.551291967910155,0.0217112083159708,3,6.8212341347048,284.349243061116,17.0845427771928,0.0600829550072718,0.672830530480715,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",20.9194444444444,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,281.673657421267,0.641952157385021,0.0321601723756408,3,8.67713456430898,301.567760241831,19.8941028205638,0.0659689311768954,0.996644015613651,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"vol",0,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,0,0,0,3,NA,0,0,NA,0,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",0.874305555555556,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,20.0967698932883,0.09923581525229,0.00236802455147215,3,4.13312353638937,23.1804825079438,3.08371261465552,0.133030561965168,0.0735854002168854,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",2.01388888888889,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,49.0881883070085,0.186332539126692,0.00412348658877075,3,3.83297963391339,54.8783962068978,5.79020789988938,0.105509787094718,0.128135669343048,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",2.85,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,75.9564586915449,0.242874426596605,0.00111978701934719,3,0.798572348000575,83.5036827574639,7.54722406591902,0.0903819306729249,0.0347969263769287,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",4.15138888888889,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,121.12843373603,0.314418048694961,0.00274650209075665,3,1.51297967277312,130.898846772604,9.77041303657401,0.0746409405236934,0.0853464358801504,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",5.14513888888889,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,163.352735508553,0.364175704045253,0.00507740201479106,3,2.41485584084377,174.669347456169,11.3166119476152,0.0647887686788032,0.157778203392421,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",5.93194444444444,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,198.553881232387,0.40357152760352,0.00711751347208934,3,3.05469888582576,211.094702380707,12.5408211483208,0.0594085072097334,0.221173837520884,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",7.13194444444444,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,226.398135229838,0.422657883282439,0.00839070450360319,3,3.43850832703528,239.532057121325,13.1339218914875,0.05483158308466,0.260737731209508,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",9.11111111111111,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,244.058528550256,0.45413711573899,0.0111987060141438,3,4.27111705326288,258.170654792452,14.1121262421964,0.0546620073979414,0.347995236556863,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",15.2194444444444,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,264.613004310468,0.551291967910155,0.0217112083159708,3,6.8212341347048,281.744178085589,17.1311737751213,0.0608040027358332,0.674666971729523,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",20.9194444444444,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,275.336153725882,0.641952157385021,0.0321601723756408,3,8.67713456430898,295.284556031045,19.948402305163,0.0675565379147894,0.999364281858618,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"vol",0,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,0,0,0,3,NA,0,0,NA,0,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"vol",0.874305555555556,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,1.45422365077151,0.09923581525229,0.00236802455147215,3,4.13312353638937,12.0376399559869,10.5834163052153,0.879193624656612,0.252547828477907,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"vol",2.01388888888889,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,17.524366588342,0.186332539126692,0.00412348658877075,3,3.83297963391339,37.396575304238,19.8722087158961,0.531391138205214,0.43976637957762,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"vol",2.85,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,68.0282199768799,0.242874426596605,0.00111978701934719,3,0.798572348000575,93.930573477251,25.9023535003712,0.275760623420919,0.119424344615882,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
