"id","descrip","elapsed.time","xCH4_gd1","xCH4_gd2","xCH4_gd3","xCH4_gd4","xCH4_gd5","xCH4_gd6","xCH4_gd7","xCH4_gd8","xCH4_gd9","xCH4_gd10","xCH4_gd11","xCH4_gd12","xCH4"
"I2","I",13.125,0.534271003046918,0.553238431378941,0.528677854878651,0.61970247419366,0.524410234609233,0.528677854878651,0.534271003046918,0.553238431378941,0.528677854878651,0.61970247419366,0.524410234609233,0.537541430379292,0.632188200149365
"I2","I",15.8541666666667,0.460243875030349,0.545325555135116,0.528677854878651,0.507413168360097,0.52296395982694,0.528677854878651,0.460243875030349,0.545325555135116,0.528677854878651,0.507413168360097,0.52296395982694,0.537541430379292,0.636275578157162
"I2","I",18.9097222222222,0.596851049218031,0.548786175692644,0.528677854878651,0.580923755368044,0.526856729096399,0.528677854878651,0.596851049218031,0.548786175692644,0.528677854878651,0.580923755368044,0.526856729096399,0.537541430379292,0.64014615747289
"I2","I",2.85069444444444,0.325947340636059,0.44843762923774,0.528677854878651,0.498073884718291,0.474500473722005,0.528677854878651,0.325947340636059,0.44843762923774,0.528677854878651,0.498073884718291,0.474500473722005,0.537541430379292,0.522689994532531
"I2","I",22.8611111111111,0.219905094728739,0.526334400908443,0.528677854878651,0.577605569148071,0.530321207880221,0.528677854878651,0.219905094728739,0.526334400908443,0.528677854878651,0.577605569148071,0.530321207880221,0.537541430379292,0.644085164522373
"I2","I",27.1458333333333,0.563005549785583,0.528677854878651,0.528677854878651,0.643305656286527,0.537541430379292,0.528677854878651,0.563005549785583,0.528677854878651,0.528677854878651,0.643305656286527,0.537541430379292,0.537541430379292,0.649341958509926
"I2","I",3.80902777777778,0.662397989301245,0.486280958228564,0.528677854878651,0.520890109312001,0.482705443282141,0.528677854878651,0.662397989301245,0.486280958228564,0.528677854878651,0.520890109312001,0.482705443282141,0.537541430379292,0.555334987593052
"I2","I",4.86111111111111,0.495093338498843,0.48732703214554,0.528677854878651,0.574729807757578,0.493629198777427,0.528677854878651,0.495093338498843,0.48732703214554,0.528677854878651,0.574729807757578,0.493629198777427,0.537541430379292,0.567874358575649
"I2","I",5.85902777777778,0.716305753107986,0.510076537899908,0.528677854878651,0.554435973201945,0.499670476582022,0.528677854878651,0.716305753107986,0.510076537899908,0.528677854878651,0.554435973201945,0.499670476582022,0.537541430379292,0.583283847980998
"I2","I",6.83958333333333,0.218823611813307,0.486649043348752,0.528677854878651,0.532453657413205,0.502307455377778,0.528677854878651,0.218823611813307,0.486649043348752,0.528677854878651,0.532453657413205,0.502307455377778,0.537541430379292,0.591264760278845
"I2","I",8.91666666666667,0.85062593125709,0.533837058202901,0.528677854878651,0.622865629178214,0.517937296406356,0.528677854878651,0.85062593125709,0.533837058202901,0.528677854878651,0.622865629178214,0.517937296406356,0.537541430379292,0.616224033657639
"I3","I",0,0,0,0.523461392125661,0,0,0.523461392125661,0,0,0.523461392125661,0,0,0.535487106829325,NA
