"id","date","day","time","vol","mass.init","mass.final","notes","date.time","start.time","time.d","temp.vol","temp.grav","pres.vol","pres.grav","mass.tot","cmass.tot","mass.vent","mass.leak","cmass.vent","cmass.leak","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4"
"C1","09122018",27.1458333333285,"1600",19.3,187.9007,187.8782,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,20,30,1013.25,1500,0.0226000000000113,0.999950000000013,0.022500000000008,0.00010000000000332,0.996400000000051,0.00354999999996153,18.2492693596019,807.449420182523,0.603905327727479,"",11.0399136053558,488.467327861512,4.25914876463966,2.57657627094204
"C2","12112018",0,"1230",0,185.4918,185.4918,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,20,30,1013.25,1500,0,0,0,0,0,0,0,0,0.599777596737811,"",0,0,NA,NA
"C2","13112018",0.840277777773736,"0840",135.5,185.4912,185.3244,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,20,30,1013.25,1500,0.167400000000015,0.167400000000015,0.166799999999995,0.000600000000019918,0.166799999999995,0.000600000000019918,134.609201905917,134.609201905917,0.599777596737811,"",80.8768369485218,80.8768369485218,160.196074995471,96.2501200048524
"C2","14112018",1.84375,"0845",174.3,185.3254,185.1226,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,20,30,1013.25,1500,0.201799999999992,0.369200000000006,0.202799999999996,-0.00100000000000477,0.369599999999991,-0.000399999999984857,162.270830015594,296.880031921511,0.599777596737811,"",97.4966887467716,178.373525695293,161.709339254295,97.1593299621807
"C2","15112018",2.85069444444525,"0855",168,185.1192,184.9382,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,20,30,1013.25,1500,0.184400000000011,0.553600000000017,0.181000000000012,0.00339999999999918,0.550600000000003,0.00300000000001432,148.279192541519,445.15922446303,0.599777596737811,"",89.0901358023117,267.463661497605,147.256577420543,88.4757210726405
"C2","16112018",3.80902777777374,"0755",98,184.9402,184.833,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,20,30,1013.25,1500,0.105199999999996,0.658800000000014,0.107200000000006,-0.00200000000000955,0.657800000000009,0.00100000000000477,84.5931185215096,529.75234298454,0.599777596737811,"",50.8258258481687,318.289487345774,88.2710801963579,53.0356443633065
"C2","17112018",4.86111111110949,"0910",61.5,184.8306,184.7644,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,20,30,1013.25,1500,0.0686000000000035,0.727400000000017,0.0662000000000091,0.00239999999999441,0.724000000000018,0.00339999999999918,55.1624328001527,584.914775784693,0.599777596737811,"",33.1430765511851,351.432563896959,52.4316192951946,31.5023301872651
"C2","18112018",5.85902777777665,"0907",38,184.7673,184.7245,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,20,30,1013.25,1500,0.0398999999999887,0.767300000000006,0.0427999999999997,-0.002900000000011,0.766800000000018,0.000499999999988177,32.0842721388536,616.999047923546,0.599777596737811,"",19.2770955450706,370.70965944203,32.1512539178491,19.3173400034111
"C2","19112018",6.8395833333343,"0839",29,184.7207,184.6886,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,20,30,1013.25,1500,0.035899999999998,0.803200000000004,0.0320999999999856,0.00380000000001246,0.798900000000003,0.00430000000000064,28.8678037540127,645.866851677559,0.599777596737811,"",17.3445546383006,388.05421408033,29.4402531202395,17.6884976481252
"C2","21112018",8.91666666666424,"1030",41,184.6926,184.6461,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,20,30,1013.25,1500,0.0425000000000182,0.845700000000022,0.0465000000000089,-0.00399999999999068,0.845400000000012,0.000300000000009959,34.1749765890287,680.041828266588,0.599777596737811,"",20.5332471344883,408.587461214819,16.4533488091613,9.8856154709673
