"id","exper","vol.hs","descrip","substrate","tare","m.inoc","m.sub","m.tot1","m.tot2","m.tot","m.tot.sd","m.gained","conc.sub.vs","conc.inoc.vs","m.sub.vs","m.inoc.vs","ISR","vol.tot","date","time","order","mass.init","pres","vol","mass.final","notes","xCH4.oa","date.time","ctime","xCH4","temperature","pressure","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"24112016","1140",126,1046.3,0.196,115,1046.2,"",0.6938,2016-11-24 11:40:00,8.85,0.6963,27,1.01,0.0999999999999091,0.599999999999909,89.8107387355358,62.6182060041346,599.818310303674,278.070669472677,29.4461438477167,20.5305593456179
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"29112016","1006",143,1046.2,0.233,138,1046,"",0.7004,2016-11-29 10:06:00,13.8,0.7031,27,1.01,0.200000000000045,0.799999999999955,180.993085234786,127.421330018028,780.81139553846,405.491999490704,36.5642596433911,25.7416828319247
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"07122016","1204",149,1046,0.244,142,1045.9,"",0.702,2016-12-07 12:04:00,21.9,0.7021,27,1.01,0.0999999999999091,0.899999999999864,90.3950355382472,63.5489681660067,871.206431076707,469.040967656711,11.1598809306478,7.84555162543293
"I4",1,615.6,"Inoculum","",537.74,507.37,0,1046.8,1046.8,1046.8,0,1.7,NA,18.3,0,9.3,NA,1120,"16122016","1102",167,1045.8,0.181,112,1045.7,"",0.697,2016-12-16 11:02:00,30.85,0.7001,27,1.01,0.200000000000045,1.09999999999991,180.385400696495,126.453312099786,1051.5918317732,595.494279756497,20.15479337391,14.1288616871269
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"15112016","1440",5,1038,NA,NA,1038,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"16112016","1523",33,1038,0.221,127,1037.8,"",0.1785,2016-11-16 15:23:00,1,0.1825,27,1.01,0.200000000000045,0.200000000000045,256.80140561295,47.0340493064235,256.80140561295,47.0340493064235,256.80140561295,47.0340493064235
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"17112016","2305",51,1038,0.808,536,1037.4,"",0.579,2016-11-17 23:05:00,2.4,0.5854,27,1.01,0.399999999999864,0.599999999999909,319.709113646354,187.4969469949,576.510519259304,234.530996301324,228.363652604539,133.926390710643
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"18112016","1647",67,1037.2,0.92,590,1036.5,"",0.5376,2016-11-18 16:47:00,3.1,0.5441,27,1.01,0.900000000000091,1.5,691.007395470951,376.726619400531,1267.51791473026,611.257615701855,987.153422101358,538.180884857902
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"19112016","1843",75,1036.5,0.605,381,1036.1,"",0.5204,2016-11-19 18:43:00,4.2,0.527,27,1.01,0.400000000000091,1.90000000000009,302.18422571771,159.580479714148,1569.70214044797,770.838095416003,274.712932470645,145.073163376498
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"21112016","0948",106,1036.1,0.5,314,1035.7,"",0.5402,2016-11-21 09:48:00,5.8,0.5476,27,1.01,0.399999999999864,2.29999999999995,308.143304351285,169.073061029196,1877.84544479925,939.911156445199,192.589565219553,105.670663143247
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"24112016","1109",114,1035.7,0.435,240,1035.4,"",0.5632,2016-11-24 11:09:00,8.85,0.5661,27,1.01,0.299999999999955,2.59999999999991,235.273393227289,133.440936856164,2113.11883802654,1073.35209330136,77.1388174515701,43.7511268380865
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"29112016","0936",131,1035.4,0.319,104.86,1035.1,"",0.5808,2016-11-29 09:36:00,13.8,0.584,27,1.01,0.300000000000182,2.90000000000009,239.449019788434,140.092548138444,2352.56785781497,1213.44464143981,48.3735393511988,28.3015248764534
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"07122016","1227",154,1034.1,0.303,188,1034.9,"Check final mass",0.6168,2016-12-07 12:27:00,21.9,0.6169,27,1.01,0.199999999999818,3.09999999999991,165.014348612165,101.96782184592,2517.58220642714,1315.41246328573,20.3721418039709,12.5886199809778
"L1",1,628.6,"Cellulose","Cellulose",541.55,492,2.43,1038,1038,1038,0,2,945.7,18.3,2.298,9,3.9,1120,"16122016","1116",172,1034.9,0.242,142,1034.7,"",0.5966,2016-12-16 11:16:00,30.85,0.6,27,1.01,0.200000000000045,3.29999999999995,162.205545576931,97.4935074678122,2679.78775200407,1412.90597075354,18.1235246454672,10.8931293260125
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"15112016","1440",6,1028.6,NA,NA,1028.6,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"16112016","1525",34,1028.6,0.21,131,1028.5,"",0.1827,2016-11-16 15:25:00,1,0.1866,27,1.01,0.0999999999999091,0.0999999999999091,199.835601809589,37.4221563402159,199.835601809589,37.4221563402159,199.835601809589,37.4221563402159
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"17112016","2308",52,1028.5,0.76,528,1027.9,"",0.5834,2016-11-17 23:08:00,2.4,0.5898,27,1.01,0.599999999999909,0.699999999999818,481.667698699899,284.597055920092,681.503300509489,322.019212260308,344.048356214214,203.283611371495
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"18112016","1649",68,1027.9,0.867,570,1027.2,"",0.5392,2016-11-18 16:49:00,3.1,0.5457,27,1.01,0.700000000000045,1.39999999999986,538.271834104782,294.318429764346,1219.77513461427,616.337642024654,768.959763006831,420.454899663351
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"19112016","1845",76,1027.2,0.577,374,1026.8,"",0.5233,2016-11-19 18:45:00,4.2,0.5299,27,1.01,0.400000000000091,1.79999999999995,303.009211763873,160.894650512752,1522.78434637814,777.232292537407,275.462919785339,146.267864102502
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"21112016","0950",107,1026.8,0.468,305,1026.4,"",0.5417,2016-11-21 09:50:00,5.8,0.5491,27,1.01,0.399999999999864,2.19999999999982,308.586368013665,169.778844272113,1831.37071439181,947.011136809519,192.866480008541,106.11177767007
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"24112016","1112",115,1026.4,0.412,248,1026.1,"",0.562,2016-11-24 11:12:00,8.85,0.565,27,1.01,0.300000000000182,2.5,235.021514240375,133.03970339158,2066.39222863218,1080.0508402011,77.056234177172,43.6195748824851
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"29112016","0939",132,1026.1,0.317,192,1025.9,"",0.5799,2016-11-29 09:39:00,13.8,0.583,27,1.01,0.199999999999818,2.69999999999982,159.474571380266,93.1431714135958,2225.86680001245,1173.19401161469,32.2170851273264,18.8168023057769
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"07122016","1232",155,1025.9,0.299,184,1025.7,"",0.5926,2016-12-07 12:32:00,21.9,0.5927,27,1.01,0.200000000000045,2.89999999999986,161.021507785269,95.6073811539383,2386.88830779772,1268.80139276863,19.8791984920085,11.8033803893751
"L2",1,633.7,"Cellulose","Cellulose",537.27,487.01,2.34,1028.6,1028.6,1028.6,0,2,945.7,18.3,2.213,8.9,4,1120,"16122016","1118",173,1025.6,0.248,146,1025.5,"",0.5936,2016-12-16 11:18:00,30.85,0.5971,27,1.01,0.200000000000045,3.09999999999991,161.733104791215,96.7409276059515,2548.62141258893,1365.54232037458,18.0707379654989,10.8090421906091
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"15112016","1440",7,1054.6,NA,NA,1054.6,"",NA,2016-11-15 14:40:00,0,NA,27,1.01,0,0,0,0,0,0,NA,NA
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"16112016","1528",35,1054.6,0.218,130,1054.5,"Final mass not recorded, so taken from initial mass on 17 Nov.",0.1871,2016-11-16 15:28:00,1,0.1911,27,1.01,0.0999999999999091,0.0999999999999091,193.470312647791,37.1031488338032,193.470312647791,37.1031488338032,193.470312647791,37.1031488338032
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"17112016","2310",53,1054.5,0.813,536,1053.9,"",0.6008,2016-11-17 23:10:00,2.4,0.6071,27,1.01,0.599999999999909,0.699999999999818,490.121682884979,298.063925086626,683.591995532769,335.167073920429,350.086916346413,212.902803633304
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"18112016","1651",69,1053.9,0.895,572,1053.3,"",0.5472,2016-11-18 16:51:00,3.1,0.5537,27,1.01,0.600000000000136,1.29999999999995,464.929559974652,257.933849629315,1148.52155550742,593.100923549743,664.185085678074,368.476928041878
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"19112016","1847",77,1053.2,0.605,379,1052.8,"",0.5267,2016-11-19 18:47:00,4.2,0.5333,27,1.01,0.5,1.79999999999995,379.977705981775,203.055658710811,1528.4992614892,796.156582260555,345.43427816525,184.596053373465
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"21112016","0952",108,1052.8,0.508,317,1052.4,"",0.5435,2016-11-21 09:52:00,5.8,0.5509,27,1.01,0.399999999999864,2.19999999999982,309.119721441464,170.628455612098,1837.61898293066,966.785037872653,193.199825900915,106.642784757561
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"24112016","1114",116,1052.4,0.44,259,1052.1,"",0.566,2016-11-24 11:14:00,8.85,0.569,27,1.01,0.300000000000182,2.5,235.940021379294,134.502849666467,2073.55900430995,1101.28788753912,77.3573840587851,44.0992949726122
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"29112016","0941",133,1052.1,0.353,209,1051.8,"",0.5854,2016-11-29 09:41:00,13.8,0.5885,27,1.01,0.299999999999955,2.79999999999995,240.522071675755,141.801878208224,2314.08107598571,1243.08976574734,48.5903175102535,28.6468440824696
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"07122016","1236",156,1051.8,0.333,200,1051.6,"",0.5937,2016-12-07 12:36:00,21.9,0.5938,27,1.01,0.200000000000045,3,161.198821907214,95.889835678259,2475.27989789292,1338.9796014256,19.9010891243474,11.8382513183036
"L3",1,610.4,"Cellulose","Cellulose",540.13,510.27,2.37,1054.6,1054.6,1054.6,0,1.8,945.7,18.3,2.241,9.3,4.2,1120,"16122016","1120",174,1051.6,0.263,152,1051.4,"Unsure of second digit in pressure. Ask Jinmi",0.5964,2016-12-16 11:20:00,30.85,0.5999,27,1.01,0.199999999999818,3.19999999999982,162.189208772671,97.4674835719533,2637.46910666559,1436.44708499756,18.1216993042091,10.8902216281512
