"date","exper","id","time","temp.air","pres.amb","mass.init","vol","mass.final","notes","date.time.e","etime","date.time","start.time","time.d","mass.drift","mass.init.orig","mass.final.orig","temp.grav","pres.grav","mass.tot","cmass.tot","mass.vent","mass.leak","cmass.vent","cmass.leak","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4"
"28.09.2018","IIS-BMP2","I1","09.00",20.3,1011.22,729.5,78,729.41,"Difficult to mix. Sludge level near shoulder of bottle.",2014-09-28 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.0100000000000477,729.49,729.4,30,1500,0.0849999999999227,0.0849999999999227,0.0899999999999181,-0.00499999999999545,0.0949999999999136,-0.00499999999999545,70.7464186204032,70.7464186204032,0.593359480979173,"",41.9780582337378,41.9780582337378,97.4878878596944,57.8453625421841
"29.09.2018","IIS-BMP2","I1","06.05",19,1000,729.42,64,729.36,"Pressure not measured.",2014-09-29 06:05:00,1.60416666666424,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.0300000000000296,729.39,729.33,30,1500,0.0499999999999545,0.134999999999877,0.0599999999999454,-0.00999999999999091,0.154999999999859,-0.0149999999999864,57.7535207958979,128.499939416301,0.593359480979173,"",34.2685991241739,76.2466573579117,65.7431382973067,39.0093144180319
"30.09.2018","IIS-BMP2","I1","15.02",20.3,1002.34,729.36,82,729.27,"Easy to mix. No floating layer.",2014-09-30 15:02:00,2.97708333333139,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.0300000000000296,729.33,729.24,30,1500,0.0900000000001455,0.225000000000023,0.0900000000001455,0,0.245000000000005,-0.0149999999999864,73.7055872207674,202.205526637069,0.593359480979173,"",43.7339089785798,119.980566336491,53.6854049559459,31.8547440208168
"01.10.2018","IIS-BMP2","I1","08.50",20.3,1000.62,729.28,60,729.21,"Forgot to check volume - so this is an estimate",2014-10-01 08:50:00,3.71875,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.0200000000000387,729.26,729.19,30,1500,0.0599999999999454,0.284999999999968,0.0699999999999363,-0.00999999999999091,0.314999999999941,-0.0249999999999773,53.8361229058688,256.041649542937,0.593359480979173,"",31.9441739453573,151.924740281849,72.5880308843175,43.0707963308189
"03.10.2018","IIS-BMP2","I1","8.07",20,1002.27,729.2,103,729.11,NA,2014-10-03 08:07:00,5.68888888888614,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.0200000000000387,729.18,729.09,30,1500,0.0999999999999091,0.384999999999877,0.0899999999999181,0.00999999999999091,0.404999999999859,-0.0149999999999864,92.7111260937676,348.752775636705,0.593359480979173,"",55.0110256599927,206.935765941841,47.058167633072,27.9224099225906
"05.10.2018","IIS-BMP2","I1","11.09",20.1,1009.23,729.1,97,729,NA,2014-10-05 11:09:00,7.81527777777956,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.0200000000000387,729.08,728.98,30,1500,0.110000000000127,0.495000000000005,0.100000000000136,0.00999999999999091,0.504999999999995,-0.00499999999999545,87.8882767143551,436.64105235106,0.593359480979173,"",52.1493422553837,259.085108197225,41.3321745488803,24.5248376380642
"06.10.2018","IIS-BMP2","I1","21.20",20.4,1001.38,729,65,728.92,NA,2014-10-06 21:20:00,9.23958333333576,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.0200000000000387,728.98,728.9,30,1500,0.0799999999999272,0.574999999999932,0.0799999999999272,0,0.584999999999923,-0.00499999999999545,58.3391249559655,494.980177307026,0.593359480979173,"",34.6160729046509,293.701181101876,40.9596976775185,24.3038249549962
"08.10.2018","IIS-BMP2","I1","11.43",20.4,1007.72,728.94,55,728.88,NA,2014-10-08 11:43:00,10.8388888888876,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.0300000000000296,728.91,728.85,30,1500,0.0399999999999636,0.614999999999895,0.0599999999999454,-0.0199999999999818,0.644999999999868,-0.0249999999999773,49.6840647405334,544.664242047559,0.593359480979173,"",29.4805108673786,323.181691969255,31.0660239801859,18.4333198649697
"11.10.2018","IIS-BMP2","I1","12.13",20.5,1009.19,728.9,76,728.79,NA,2014-10-11 12:20:00,13.8645833333358,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.0200000000000387,728.88,728.77,30,1500,0.0900000000001455,0.705000000000041,0.110000000000127,-0.0199999999999818,0.754999999999995,-0.0449999999999591,68.7231325000712,613.38737454763,0.593359480979173,"",40.7775222315052,363.95921420076,22.7497266207132,13.4987659800845
"15.10.2018","IIS-BMP2","I1","21.22",20.1,1006.09,728.79,104,728.68,NA,2014-10-15 21:22:00,18.2409722222219,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.0300000000000296,728.76,728.65,30,1500,0.1099999999999,0.814999999999941,0.1099999999999,0,0.864999999999895,-0.0449999999999591,93.9305623382762,707.317936885907,0.593359480979173,"",55.7345897171215,419.693803917881,21.4392153696494,12.7211617043359
"19.10.2018","IIS-BMP2","I1","10.48",20.5,1017.29,728.68,82,728.59,NA,2014-10-19 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.0200000000000387,728.66,728.57,30,1500,0.0899999999999181,0.904999999999859,0.0899999999999181,0,0.954999999999814,-0.0449999999999591,74.7583288916533,782.07626577756,0.593359480979173,"",44.3585632300217,464.052367147903,21.0011692555561,12.4612428894326
"25.10.2018","IIS-BMP2","I1","14.08",20.6,997.15,728.52,56,728.46,NA,2014-10-25 14:08:00,27.9395833333328,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.0200000000000387,728.5,728.44,30,1500,0.130000000000109,1.03499999999997,0.0599999999999454,0.0700000000001637,1.01499999999976,0.0250000000002046,49.9944791776748,832.070744955235,0.593359480979173,"",29.6646982166892,493.717065364592,8.14389706061671,4.83225853303535
"29.10.2018","IIS-BMP2","I1","09.46",20,1010.42,728.46,55,728.39,NA,2014-10-29 09:46:00,31.757638888892,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.0300000000000296,728.43,728.36,30,1500,0.0699999999999363,1.1049999999999,0.0699999999999363,0,1.0849999999997,0.0250000000002046,49.9181042554154,881.98884921065,0.593359480979173,"",29.6193804324576,523.33644579705,13.0742215583482,7.75771331806819
"27.09.2018","IIS-BMP2","I2","15.35",20.8,1007.24,722.09,0,722.085,NA,2014-09-27 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,722.09,722.085,30,1500,0,0,0.00499999999999545,0,0.00499999999999545,0,0,0,0.582606936661492,"",0,0,NA,NA
"28.09.2018","IIS-BMP2","I2","09.00",20.3,1011.22,722.09,80,721.99,"Difficult to mix. Sludge level near shoulder of bottle.",2014-09-28 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.0100000000000477,722.08,721.98,30,1500,0.0950000000000273,0.0950000000000273,0.100000000000136,-0.00500000000010914,0.105000000000132,-0.00500000000010914,72.5604293542597,72.5604293542597,0.582606936661492,"",42.2742094689279,42.2742094689279,99.9875772919943,58.2534561102929
"29.09.2018","IIS-BMP2","I2","06.05",19,1000,722.01,66,721.94,"Pressure not measured.",2014-09-29 06:05:00,1.60416666666424,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.0300000000000296,721.98,721.91,30,1500,0.0499999999999545,0.144999999999982,0.0699999999999363,-0.0199999999999818,0.175000000000068,-0.0250000000000909,59.5583183207697,132.118747675029,0.582606936661492,"",34.6990893895736,76.9732988585015,67.7976113690975,39.4993586727162
"30.09.2018","IIS-BMP2","I2","15.02",20.3,1002.34,721.94,93,721.86,"Easy to mix. No floating layer.",2014-09-30 15:02:00,2.97708333333139,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.0300000000000296,721.91,721.83,30,1500,0.0799999999999272,0.224999999999909,0.0799999999999272,0,0.254999999999995,-0.0250000000000909,83.592922091846,215.711669766875,0.582606936661492,"",48.7018162665131,125.675115125015,60.8871056207679,35.4732500879003
"01.10.2018","IIS-BMP2","I2","08.50",20.3,1000.62,721.85,52,721.79,NA,2014-10-01 08:50:00,3.71875,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.0200000000000387,721.83,721.77,30,1500,0.0700000000001637,0.295000000000073,0.0600000000001728,0.00999999999999091,0.315000000000168,-0.0150000000001,46.6579731850863,262.369642951962,0.582606936661492,"",27.1832588281972,152.858373953212,62.9096267664085,36.6515849368951
"03.10.2018","IIS-BMP2","I2","08.07",20,1002.27,721.79,105,721.69,"Measured before I2. Wrong order, id correct",2014-10-03 08:07:00,5.68888888888614,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.0200000000000387,721.77,721.67,30,1500,0.0999999999999091,0.394999999999982,0.0999999999999091,0,0.415000000000077,-0.0150000000001,94.5113421344233,356.880985086385,0.582606936661492,"",55.0629635207026,207.921337473914,47.9719184608987,27.9487724602791
"05.10.2018","IIS-BMP2","I2","11.09",20.1,1009.23,721.69,104,721.58,NA,2014-10-05 11:09:00,7.81527777777956,2018-10-05 11:09:00,2018-09-27 15:35:00,7.81527777777778,0.0200000000000387,721.67,721.56,30,1500,0.110000000000127,0.505000000000109,0.110000000000127,0,0.525000000000205,-0.0150000000001,94.230729673123,451.111714759508,0.582606936661492,"",54.8994767542354,262.82081422815,44.3149087946758,25.8181732612994
"06.10.2018","IIS-BMP2","I2","21.20",20.4,1001.38,721.57,68,721.51,NA,2014-10-06 21:20:00,9.23958333333576,2018-10-06 21:20:00,2018-09-27 15:35:00,9.23958333333333,0.0200000000000387,721.55,721.49,30,1500,0.0699999999999363,0.575000000000045,0.0599999999999454,0.00999999999999091,0.58500000000015,-0.00500000000010914,61.0316999539332,512.143414713441,0.582606936661492,"",35.5574917494043,298.378305977554,42.8501452626347,24.9647918669635
"08.10.2018","IIS-BMP2","I2","11.43",20.4,1007.72,721.52,55,721.45,NA,2014-10-08 11:43:00,10.8388888888876,2018-10-08 11:43:00,2018-09-27 15:35:00,10.8388888888889,0.0300000000000296,721.49,721.42,30,1500,0.0599999999999454,0.634999999999991,0.0699999999999363,-0.00999999999999091,0.655000000000086,-0.0150000000001,49.6840647405334,561.827479453975,0.582606936661492,"",28.9462807593734,327.324586736927,31.0660239801859,18.0992810653486
"11.10.2018","IIS-BMP2","I2","12.13",20.5,1009.19,721.45,88,721.35,NA,2014-10-11 12:21:00,13.8652777777752,2018-10-11 12:13:00,2018-09-27 15:35:00,13.8597222222222,0.0200000000000387,721.43,721.33,30,1500,0.0999999999999091,0.7349999999999,0.0999999999999091,0,0.754999999999995,-0.0150000000001,79.5741534211351,641.40163287511,0.582606936661492,"",46.3604537621191,373.685040499047,26.3417887187206,15.346908831598
"15.10.2018","IIS-BMP2","I2","21.22",20.1,1006.09,721.35,105,721.24,NA,2014-10-15 21:22:00,18.2409722222219,2018-10-15 21:22:00,2018-09-27 15:35:00,18.2409722222222,0.0300000000000296,721.32,721.21,30,1500,0.110000000000127,0.845000000000027,0.110000000000127,0,0.865000000000123,-0.0150000000001,94.8337408222981,736.235373697408,0.582606936661492,"",55.250795232629,428.935835731676,21.6453616712806,12.6107378562349
"19.10.2018","IIS-BMP2","I2","10.48",20.5,1017.29,721.23,88,721.14,NA,2014-10-19 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,21.8006944444444,0.0200000000000387,721.21,721.12,30,1500,0.0999999999999091,0.944999999999936,0.0899999999999181,0.00999999999999091,0.955000000000041,-0.00500000000010914,80.2284505178718,816.46382421528,0.582606936661492,"",46.7416517893154,475.677487520991,22.5378401766944,13.1307020243102
"25.10.2018","IIS-BMP2","I2","14.08",20.6,997.15,721.06,58,721,NA,2014-10-25 14:08:00,27.9395833333328,2018-10-25 14:08:00,2018-09-27 15:35:00,27.9395833333333,0.0200000000000387,721.04,720.98,30,1500,0.1400000000001,1.08500000000004,0.0599999999999454,0.0800000000001546,1.01499999999999,0.0750000000000455,51.7799962911632,868.243820506443,0.582606936661492,"",30.167385019538,505.844872540529,8.43475052706731,4.91414416607859
"29.10.2018","IIS-BMP2","I2","09.46",20,1010.42,720.99,57,720.92,NA,2014-10-29 09:46:00,31.757638888892,2018-10-29 09:46:00,2018-09-27 15:35:00,31.7576388888889,0.0300000000000296,720.96,720.89,30,1500,0.0799999999999272,1.16499999999996,0.0699999999999363,0.00999999999999091,1.08499999999992,0.0850000000000364,51.7333080465214,919.977128552964,0.582606936661492,"",30.1401841243492,535.985056664878,13.5496477968336,7.89411879575533
"27.09.2018","IIS-BMP2","I3","15.35",20.8,1007.24,740.54,0,740.535,NA,2014-09-27 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,740.54,740.535,30,1500,0,0,0.00499999999999545,0,0.00499999999999545,0,0,0,0.595013514260165,"",0,0,NA,NA
"28.09.2018","IIS-BMP2","I3","09.00",20.3,1011.22,740.54,80,740.45,"Difficult to mix. Sludge level near shoulder of bottle.",2014-09-28 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.725694444444444,0.0100000000000477,740.53,740.44,30,1500,0.0849999999999227,0.0849999999999227,0.0899999999999181,-0.00499999999999545,0.0949999999999136,-0.00499999999999545,72.5604293542597,72.5604293542597,0.595013514260165,"",43.1744360663046,43.1744360663046,99.9875772919943,59.4939597468694
"29.09.2018","IIS-BMP2","I3","06.05",19,1000,740.46,65,740.38,"Pressure not measured.",2014-09-29 06:05:00,1.60416666666424,2018-09-29 06:05:00,2018-09-27 15:35:00,1.60416666666667,0.0300000000000296,740.43,740.35,30,1500,0.0699999999999363,0.154999999999859,0.0799999999999272,-0.00999999999999091,0.174999999999841,-0.0149999999999864,58.6559195583338,131.216348912594,0.595013514260165,"",34.9010648285657,78.0755008948703,66.7703748332021,39.7292753779721
"30.09.2018","IIS-BMP2","I3","15.02",20.3,1002.34,740.4,92,740.3,"Easy to mix. No floating layer.",2014-09-30 15:02:00,2.97708333333139,2018-09-30 15:02:00,2018-09-27 15:35:00,2.97708333333333,0.0300000000000296,740.37,740.27,30,1500,0.0800000000001546,0.235000000000014,0.100000000000136,-0.0199999999999818,0.274999999999977,-0.0349999999999682,82.6940734672025,213.910422379796,0.595013514260165,"",49.2040912622085,127.279592157079,60.2324055603296,35.8390953047952
"01.10.2018","IIS-BMP2","I3","08.50",20.3,1000.62,740.31,54,740.26,NA,2014-10-01 08:50:00,3.71875,2018-10-01 08:50:00,2018-09-27 15:35:00,3.71875,0.0200000000000387,740.29,740.24,30,1500,0.0399999999999636,0.274999999999977,0.0499999999999545,-0.00999999999999091,0.324999999999932,-0.0449999999999591,48.452510615282,262.362932995078,0.595013514260165,"",28.8298986159269,156.109490773006,65.3292277958858,38.8717734147329
"03.10.2018","IIS-BMP2","I3","08.07",20,1002.27,740.24,106,740.13,"Measured after I3. Wrong order, id correct",2014-10-03 08:07:00,5.68888888888614,2018-10-03 08:07:00,2018-09-27 15:35:00,5.68888888888889,0.0200000000000387,740.22,740.11,30,1500,0.129999999999882,0.404999999999859,0.1099999999999,0.0199999999999818,0.434999999999832,-0.0249999999999773,95.4114501547512,357.774383149829,0.595013514260165,"",56.7711022572371,212.880593030243,48.428793874812,28.8157868348331
