"id","date","day","time","pres.init","pres.resid","mass.init","mass.final","cCH4","cCO2","xCO2","xCH4","notes","date.time","start.time","time.d","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","leaked"
"L1","13112018",0.840277777773736,"0840",366,NA,184.6039,184.5705,12.17,22.61,0.650086256469235,0.349913743530765,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.0340999999999951,0.0334000000000003,0.000699999999994816,0.0340999999999951,0.000699999999994816,NA,FALSE
"L1","14112018",1.84375,"0845",614,NA,184.5713,184.5138,29.38,28.16,0.489398679179701,0.510601320820299,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.0567000000000064,0.0575000000000045,-0.000799999999998136,0.0908000000000015,-0.00010000000000332,NA,FALSE
"L1","15112018",2.85069444444525,"0855",1862,NA,184.5121,184.3237,45.54,37.35,0.450597176981542,0.549402823018458,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.190100000000001,0.188400000000001,0.00169999999999959,0.280900000000003,0.00159999999999627,NA,FALSE
"L1","16112018",3.80902777777374,"0755",2134,NA,184.3243,184.094,47.39,46.41,0.494776119402985,0.505223880597015,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.229700000000008,0.2303,-0.000599999999991496,0.510600000000011,0.00100000000000477,NA,FALSE
"L1","17112018",4.86111111110949,"0910",1538,NA,184.093,183.9256,45.73,50.79,0.526212184003315,0.473787815996685,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.168399999999991,0.167399999999986,0.00100000000000477,0.679000000000002,0.00200000000000955,NA,FALSE
"L1","18112018",5.85902777777665,"0907",865,NA,183.9273,183.8395,44.66,52.01,0.538015930485156,0.461984069514844,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.0861000000000161,0.0878000000000156,-0.00169999999999959,0.765100000000018,0.000300000000009959,NA,FALSE
"L1","19112018",6.8395833333343,"0839",578,NA,183.8366,183.7804,45.64,50.25,0.524037960162686,0.475962039837314,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.0591000000000008,0.0562000000000182,0.00289999999998258,0.824200000000019,0.00319999999999254,NA,FALSE
"L1","21112018",8.91666666666424,"1030",660,NA,183.7839,183.7215,52.51,46.52,0.469756639402201,0.530243360597799,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.0588999999999942,0.0623999999999967,-0.0035000000000025,0.883100000000013,-0.000300000000009959,NA,FALSE
"L1","23112018",10.878472222219,"0935",418,NA,183.7236,183.6853,53,45.36,0.461163074420496,0.538836925579504,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.0361999999999796,0.0382999999999925,-0.00210000000001287,0.919299999999993,-0.00240000000002283,NA,FALSE
"L1","25112018",13.125,"1530",333,NA,183.6839,183.6545,54.12,45.02,0.454105305628404,0.545894694371596,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.0307999999999993,0.0293999999999812,0.00140000000001805,0.950099999999992,-0.00100000000000477,NA,FALSE
"L1","28112018",15.8541666666642,"0900",302,NA,183.6527,183.6271,54.345174,43.887872,0.446772993275603,0.553227006724397,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.0274000000000001,0.0255999999999972,0.00180000000000291,0.977499999999992,0.000799999999998136,NA,FALSE
"L1","01122018",18.909722222219,"1020",276,NA,183.6252,183.604,55.41,42.84,0.436030534351145,0.563969465648855,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.0230999999999995,0.0211999999999932,0.00190000000000623,1.00059999999999,0.00270000000000437,NA,FALSE
"L1","05122018",22.8611111111095,"0910",282,NA,183.5991,183.5758,56.67,40.93,0.419364754098361,0.580635245901639,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.0282000000000266,0.0233000000000061,0.00490000000002055,1.02880000000002,0.00760000000002492,NA,FALSE
"L1","09122018",27.1458333333285,"1600",312,NA,183.5747,183.549,58.43,40.24,0.407824059997973,0.592175940002027,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.0267999999999802,0.0257000000000005,0.00109999999997967,1.0556,0.00870000000000459,NA,FALSE
"L2","12112018",0,"1230",0,NA,NA,183.88815,0,0,NA,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,NA,0,0,0,NA,FALSE
"L2","13112018",0.840277777773736,"0840",390,NA,183.8883,183.8521,12.83,22.45,0.636337868480726,0.363662131519274,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.0360499999999888,0.0361999999999796,-0.000149999999990769,0.0360499999999888,-0.000149999999990769,NA,FALSE
"L2","14112018",1.84375,"0845",618,NA,183.8512,183.7965,30.32,28.09,0.480910802944701,0.519089197055299,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.0555999999999983,0.0546999999999969,0.000900000000001455,0.0916499999999871,0.000750000000010687,NA,FALSE
"L2","15112018",2.85069444444525,"0855",1928,NA,183.7939,183.6018,46.52,37.86,0.448684522398673,0.551315477601327,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.194700000000012,0.192100000000011,0.00260000000000105,0.286349999999999,0.00335000000001173,NA,FALSE
"L2","16112018",3.80902777777374,"0755",2215,NA,183.6019,183.3672,47.42,46.14,0.493159469858914,0.506840530141086,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.2346,0.234700000000004,-0.00010000000000332,0.520949999999999,0.00325000000000841,NA,FALSE
